tencentBlock.ns12707 S3FIFO-0.4500-1.9000 cache size      205, 2762574 req, miss ratio 0.3856, byte miss ratio 0.3856
tencentBlock.ns12707 S3FIFO-0.4500-1.9000 cache size      617, 2762574 req, miss ratio 0.3417, byte miss ratio 0.3417
tencentBlock.ns12707 S3FIFO-0.4500-1.9000 cache size     2058, 2762574 req, miss ratio 0.2528, byte miss ratio 0.2528
tencentBlock.ns12707 S3FIFO-0.4500-1.9000 cache size     6176, 2762574 req, miss ratio 0.2113, byte miss ratio 0.2113
tencentBlock.ns12707 S3FIFO-0.4500-1.9000 cache size    20588, 2762574 req, miss ratio 0.1964, byte miss ratio 0.1964
tencentBlock.ns12707 S3FIFO-0.4500-1.9000 cache size    41177, 2762574 req, miss ratio 0.1690, byte miss ratio 0.1690
tencentBlock.ns12707 S3FIFO-0.4500-1.9000 cache size    82354, 2762574 req, miss ratio 0.1006, byte miss ratio 0.1006
tencentBlock.ns12707 S3FIFO-0.4500-1.9000 cache size   164708, 2762574 req, miss ratio 0.0790, byte miss ratio 0.0790
tencentBlock.ns12707 S3FIFO-0.0100-1.9000 cache size      205, 2762574 req, miss ratio 0.3927, byte miss ratio 0.3927
tencentBlock.ns12707 S3FIFO-0.0100-1.9000 cache size      617, 2762574 req, miss ratio 0.3531, byte miss ratio 0.3531
tencentBlock.ns12707 S3FIFO-0.0100-1.9000 cache size     2058, 2762574 req, miss ratio 0.2530, byte miss ratio 0.2530
tencentBlock.ns12707 S3FIFO-0.0100-1.9000 cache size     6176, 2762574 req, miss ratio 0.2098, byte miss ratio 0.2098
tencentBlock.ns12707 S3FIFO-0.0100-1.9000 cache size    20588, 2762574 req, miss ratio 0.1936, byte miss ratio 0.1936
tencentBlock.ns12707 S3FIFO-0.0100-1.9000 cache size    41177, 2762574 req, miss ratio 0.1588, byte miss ratio 0.1588
tencentBlock.ns12707 S3FIFO-0.0100-1.9000 cache size    82354, 2762574 req, miss ratio 0.0865, byte miss ratio 0.0865
tencentBlock.ns12707 S3FIFO-0.0100-1.9000 cache size   164708, 2762574 req, miss ratio 0.0751, byte miss ratio 0.0751
tencentBlock.ns12707 S3FIFO-0.2000-0.9000 cache size      205, 2762574 req, miss ratio 0.3796, byte miss ratio 0.3796
tencentBlock.ns12707 S3FIFO-0.2000-0.9000 cache size      617, 2762574 req, miss ratio 0.3341, byte miss ratio 0.3341
tencentBlock.ns12707 S3FIFO-0.2000-0.9000 cache size     2058, 2762574 req, miss ratio 0.2455, byte miss ratio 0.2455
tencentBlock.ns12707 S3FIFO-0.2000-0.9000 cache size     6176, 2762574 req, miss ratio 0.2080, byte miss ratio 0.2080
tencentBlock.ns12707 S3FIFO-0.2000-0.9000 cache size    20588, 2762574 req, miss ratio 0.1886, byte miss ratio 0.1886
tencentBlock.ns12707 S3FIFO-0.2000-0.9000 cache size    41177, 2762574 req, miss ratio 0.1648, byte miss ratio 0.1648
tencentBlock.ns12707 S3FIFO-0.2000-0.9000 cache size    82354, 2762574 req, miss ratio 0.0872, byte miss ratio 0.0872
tencentBlock.ns12707 S3FIFO-0.2000-0.9000 cache size   164708, 2762574 req, miss ratio 0.0751, byte miss ratio 0.0751
tencentBlock.ns12707 S3FIFO-0.7500-0.9000 cache size      205, 2762574 req, miss ratio 0.4271, byte miss ratio 0.4271
tencentBlock.ns12707 S3FIFO-0.7500-0.9000 cache size      617, 2762574 req, miss ratio 0.3530, byte miss ratio 0.3530
tencentBlock.ns12707 S3FIFO-0.7500-0.9000 cache size     2058, 2762574 req, miss ratio 0.2836, byte miss ratio 0.2836
tencentBlock.ns12707 S3FIFO-0.7500-0.9000 cache size     6176, 2762574 req, miss ratio 0.2383, byte miss ratio 0.2383
tencentBlock.ns12707 S3FIFO-0.7500-0.9000 cache size    20588, 2762574 req, miss ratio 0.1963, byte miss ratio 0.1963
tencentBlock.ns12707 S3FIFO-0.7500-0.9000 cache size    41177, 2762574 req, miss ratio 0.1572, byte miss ratio 0.1572
tencentBlock.ns12707 S3FIFO-0.7500-0.9000 cache size    82354, 2762574 req, miss ratio 0.1040, byte miss ratio 0.1040
tencentBlock.ns12707 S3FIFO-0.7500-0.9000 cache size   164708, 2762574 req, miss ratio 0.0804, byte miss ratio 0.0804
tencentBlock.ns12707 S3FIFO-0.6500-0.9000 cache size      205, 2762574 req, miss ratio 0.4089, byte miss ratio 0.4089
tencentBlock.ns12707 S3FIFO-0.6500-0.9000 cache size      617, 2762574 req, miss ratio 0.3465, byte miss ratio 0.3465
tencentBlock.ns12707 S3FIFO-0.6500-0.9000 cache size     2058, 2762574 req, miss ratio 0.2648, byte miss ratio 0.2648
tencentBlock.ns12707 S3FIFO-0.6500-0.9000 cache size     6176, 2762574 req, miss ratio 0.2335, byte miss ratio 0.2335
tencentBlock.ns12707 S3FIFO-0.6500-0.9000 cache size    20588, 2762574 req, miss ratio 0.1970, byte miss ratio 0.1970
tencentBlock.ns12707 S3FIFO-0.6500-0.9000 cache size    41177, 2762574 req, miss ratio 0.1662, byte miss ratio 0.1662
tencentBlock.ns12707 S3FIFO-0.6500-0.9000 cache size    82354, 2762574 req, miss ratio 0.1042, byte miss ratio 0.1042
tencentBlock.ns12707 S3FIFO-0.6500-0.9000 cache size   164708, 2762574 req, miss ratio 0.0803, byte miss ratio 0.0803
tencentBlock.ns12707 S3FIFO-0.3000-0.9000 cache size      205, 2762574 req, miss ratio 0.3793, byte miss ratio 0.3793
tencentBlock.ns12707 S3FIFO-0.3000-0.9000 cache size      617, 2762574 req, miss ratio 0.3342, byte miss ratio 0.3342
tencentBlock.ns12707 S3FIFO-0.3000-0.9000 cache size     2058, 2762574 req, miss ratio 0.2467, byte miss ratio 0.2467
tencentBlock.ns12707 S3FIFO-0.3000-0.9000 cache size     6176, 2762574 req, miss ratio 0.2087, byte miss ratio 0.2087
tencentBlock.ns12707 S3FIFO-0.3000-0.9000 cache size    20588, 2762574 req, miss ratio 0.1903, byte miss ratio 0.1903
tencentBlock.ns12707 S3FIFO-0.3000-0.9000 cache size    41177, 2762574 req, miss ratio 0.1663, byte miss ratio 0.1663
tencentBlock.ns12707 S3FIFO-0.3000-0.9000 cache size    82354, 2762574 req, miss ratio 0.0894, byte miss ratio 0.0894
tencentBlock.ns12707 S3FIFO-0.3000-0.9000 cache size   164708, 2762574 req, miss ratio 0.0751, byte miss ratio 0.0751
tencentBlock.ns12707 S3FIFO-0.4500-0.9000 cache size      205, 2762574 req, miss ratio 0.3851, byte miss ratio 0.3851
