io_traces.ns298 S3FIFO-0.7000-0.9000 cache size      161, 2400000 req, miss ratio 0.4889, byte miss ratio 0.4889
io_traces.ns298 S3FIFO-0.7000-0.9000 cache size      483, 2400000 req, miss ratio 0.4787, byte miss ratio 0.4787
io_traces.ns298 S3FIFO-0.7000-0.9000 cache size     1612, 2400000 req, miss ratio 0.4733, byte miss ratio 0.4733
io_traces.ns298 S3FIFO-0.7000-0.9000 cache size     4837, 2400000 req, miss ratio 0.4399, byte miss ratio 0.4399
io_traces.ns298 S3FIFO-0.7000-0.9000 cache size    16123, 2400000 req, miss ratio 0.3785, byte miss ratio 0.3785
io_traces.ns298 S3FIFO-0.7000-0.9000 cache size    32247, 2400000 req, miss ratio 0.3028, byte miss ratio 0.3028
io_traces.ns298 S3FIFO-0.7000-0.9000 cache size    64495, 2400000 req, miss ratio 0.1311, byte miss ratio 0.1311
io_traces.ns298 S3FIFO-0.7000-0.9000 cache size   128991, 2400000 req, miss ratio 0.0707, byte miss ratio 0.0707
io_traces.ns298 S3FIFO-0.9900-0.9000 cache size      161, 2400000 req, miss ratio 0.5377, byte miss ratio 0.5377
io_traces.ns298 S3FIFO-0.9900-0.9000 cache size      483, 2400000 req, miss ratio 0.4982, byte miss ratio 0.4982
io_traces.ns298 S3FIFO-0.9900-0.9000 cache size     1612, 2400000 req, miss ratio 0.4811, byte miss ratio 0.4811
io_traces.ns298 S3FIFO-0.9900-0.9000 cache size     4837, 2400000 req, miss ratio 0.4567, byte miss ratio 0.4567
io_traces.ns298 S3FIFO-0.9900-0.9000 cache size    16123, 2400000 req, miss ratio 0.3825, byte miss ratio 0.3825
io_traces.ns298 S3FIFO-0.9900-0.9000 cache size    32247, 2400000 req, miss ratio 0.2959, byte miss ratio 0.2959
io_traces.ns298 S3FIFO-0.9900-0.9000 cache size    64495, 2400000 req, miss ratio 0.1429, byte miss ratio 0.1429
io_traces.ns298 S3FIFO-0.9900-0.9000 cache size   128991, 2400000 req, miss ratio 0.0796, byte miss ratio 0.0796
io_traces.ns298 S3FIFO-0.8500-1.9000 cache size      161, 2400000 req, miss ratio 0.4939, byte miss ratio 0.4939
io_traces.ns298 S3FIFO-0.8500-1.9000 cache size      483, 2400000 req, miss ratio 0.4801, byte miss ratio 0.4801
io_traces.ns298 S3FIFO-0.8500-1.9000 cache size     1612, 2400000 req, miss ratio 0.4765, byte miss ratio 0.4765
io_traces.ns298 S3FIFO-0.8500-1.9000 cache size     4837, 2400000 req, miss ratio 0.4523, byte miss ratio 0.4523
io_traces.ns298 S3FIFO-0.8500-1.9000 cache size    16123, 2400000 req, miss ratio 0.3827, byte miss ratio 0.3827
