cdn1_allcolo.ns4858 S3FIFO-0.1500-0.9000 cache size       60, 1031053 req, miss ratio 0.4898, byte miss ratio 0.4898
cdn1_allcolo.ns4858 S3FIFO-0.1500-0.9000 cache size      182, 1031053 req, miss ratio 0.3985, byte miss ratio 0.3985
cdn1_allcolo.ns4858 S3FIFO-0.1500-0.9000 cache size      609, 1031053 req, miss ratio 0.2927, byte miss ratio 0.2927
cdn1_allcolo.ns4858 S3FIFO-0.1500-0.9000 cache size     1829, 1031053 req, miss ratio 0.2071, byte miss ratio 0.2071
cdn1_allcolo.ns4858 S3FIFO-0.1500-0.9000 cache size     6097, 1031053 req, miss ratio 0.1233, byte miss ratio 0.1233
cdn1_allcolo.ns4858 S3FIFO-0.1500-0.9000 cache size    12194, 1031053 req, miss ratio 0.0919, byte miss ratio 0.0919
cdn1_allcolo.ns4858 S3FIFO-0.1500-0.9000 cache size    24388, 1031053 req, miss ratio 0.0700, byte miss ratio 0.0700
cdn1_allcolo.ns4858 S3FIFO-0.1500-0.9000 cache size    48777, 1031053 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_allcolo.ns4858 S3FIFO-0.0250-1.9000 cache size       60, 1031053 req, miss ratio 0.4937, byte miss ratio 0.4937
cdn1_allcolo.ns4858 S3FIFO-0.0250-1.9000 cache size      182, 1031053 req, miss ratio 0.4024, byte miss ratio 0.4024
cdn1_allcolo.ns4858 S3FIFO-0.0250-1.9000 cache size      609, 1031053 req, miss ratio 0.2935, byte miss ratio 0.2935
cdn1_allcolo.ns4858 S3FIFO-0.0250-1.9000 cache size     1829, 1031053 req, miss ratio 0.2039, byte miss ratio 0.2039
cdn1_allcolo.ns4858 S3FIFO-0.0250-1.9000 cache size     6097, 1031053 req, miss ratio 0.1204, byte miss ratio 0.1204
cdn1_allcolo.ns4858 S3FIFO-0.0250-1.9000 cache size    12194, 1031053 req, miss ratio 0.0908, byte miss ratio 0.0908
cdn1_allcolo.ns4858 S3FIFO-0.0250-1.9000 cache size    24388, 1031053 req, miss ratio 0.0698, byte miss ratio 0.0698
cdn1_allcolo.ns4858 S3FIFO-0.0250-1.9000 cache size    48777, 1031053 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_allcolo.ns4858 S3FIFO-0.4500-1.9000 cache size       60, 1031053 req, miss ratio 0.5074, byte miss ratio 0.5074
cdn1_allcolo.ns4858 S3FIFO-0.4500-1.9000 cache size      182, 1031053 req, miss ratio 0.4200, byte miss ratio 0.4200
cdn1_allcolo.ns4858 S3FIFO-0.4500-1.9000 cache size      609, 1031053 req, miss ratio 0.3193, byte miss ratio 0.3193
cdn1_allcolo.ns4858 S3FIFO-0.4500-1.9000 cache size     1829, 1031053 req, miss ratio 0.2292, byte miss ratio 0.2292
cdn1_allcolo.ns4858 S3FIFO-0.4500-1.9000 cache size     6097, 1031053 req, miss ratio 0.1387, byte miss ratio 0.1387
cdn1_allcolo.ns4858 S3FIFO-0.4500-1.9000 cache size    12194, 1031053 req, miss ratio 0.0999, byte miss ratio 0.0999
cdn1_allcolo.ns4858 S3FIFO-0.4500-1.9000 cache size    24388, 1031053 req, miss ratio 0.0724, byte miss ratio 0.0724
cdn1_allcolo.ns4858 S3FIFO-0.4500-1.9000 cache size    48777, 1031053 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_allcolo.ns4858 S3FIFO-0.0050-0.9000 cache size       60, 1031053 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4858 S3FIFO-0.0050-0.9000 cache size      182, 1031053 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns4858 S3FIFO-0.0050-0.9000 cache size      609, 1031053 req, miss ratio 0.2956, byte miss ratio 0.2956
cdn1_allcolo.ns4858 S3FIFO-0.0050-0.9000 cache size     1829, 1031053 req, miss ratio 0.2045, byte miss ratio 0.2045
cdn1_allcolo.ns4858 S3FIFO-0.0050-0.9000 cache size     6097, 1031053 req, miss ratio 0.1203, byte miss ratio 0.1203
cdn1_allcolo.ns4858 S3FIFO-0.0050-0.9000 cache size    12194, 1031053 req, miss ratio 0.0904, byte miss ratio 0.0904
cdn1_allcolo.ns4858 S3FIFO-0.0050-0.9000 cache size    24388, 1031053 req, miss ratio 0.0700, byte miss ratio 0.0700
cdn1_allcolo.ns4858 S3FIFO-0.0050-0.9000 cache size    48777, 1031053 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_allcolo.ns4858 S3FIFO-0.0250-0.9000 cache size       60, 1031053 req, miss ratio 0.4915, byte miss ratio 0.4915
cdn1_allcolo.ns4858 S3FIFO-0.0250-0.9000 cache size      182, 1031053 req, miss ratio 0.4008, byte miss ratio 0.4008
cdn1_allcolo.ns4858 S3FIFO-0.0250-0.9000 cache size      609, 1031053 req, miss ratio 0.2904, byte miss ratio 0.2904
cdn1_allcolo.ns4858 S3FIFO-0.0250-0.9000 cache size     1829, 1031053 req, miss ratio 0.2019, byte miss ratio 0.2019
cdn1_allcolo.ns4858 S3FIFO-0.0250-0.9000 cache size     6097, 1031053 req, miss ratio 0.1200, byte miss ratio 0.1200
cdn1_allcolo.ns4858 S3FIFO-0.0250-0.9000 cache size    12194, 1031053 req, miss ratio 0.0904, byte miss ratio 0.0904
cdn1_allcolo.ns4858 S3FIFO-0.0250-0.9000 cache size    24388, 1031053 req, miss ratio 0.0700, byte miss ratio 0.0700
cdn1_allcolo.ns4858 S3FIFO-0.0250-0.9000 cache size    48777, 1031053 req, miss ratio 0.0601, byte miss ratio 0.0601
