tencentBlock.ns7255 S3FIFO-0.7000-0.9000 cache size     4454, 21537936 req, miss ratio 0.4005, byte miss ratio 0.4005
tencentBlock.ns7255 S3FIFO-0.7000-0.9000 cache size    13364, 21537936 req, miss ratio 0.3434, byte miss ratio 0.3434
tencentBlock.ns7255 S3FIFO-0.7000-0.9000 cache size    44548, 21537936 req, miss ratio 0.3135, byte miss ratio 0.3135
tencentBlock.ns7255 S3FIFO-0.7000-0.9000 cache size   133644, 21537936 req, miss ratio 0.2538, byte miss ratio 0.2538
tencentBlock.ns7255 S3FIFO-0.7000-0.9000 cache size   445482, 21537936 req, miss ratio 0.2325, byte miss ratio 0.2325
tencentBlock.ns7255 S3FIFO-0.7000-0.9000 cache size   890965, 21537936 req, miss ratio 0.2300, byte miss ratio 0.2300
tencentBlock.ns7255 S3FIFO-0.7000-0.9000 cache size  1781930, 21537936 req, miss ratio 0.2234, byte miss ratio 0.2234
tencentBlock.ns7255 S3FIFO-0.7000-0.9000 cache size  3563861, 21537936 req, miss ratio 0.2086, byte miss ratio 0.2086
tencentBlock.ns7255 S3FIFO-0.3000-1.9000 cache size     4454, 21537936 req, miss ratio 0.3553, byte miss ratio 0.3553
tencentBlock.ns7255 S3FIFO-0.3000-1.9000 cache size    13364, 21537936 req, miss ratio 0.3406, byte miss ratio 0.3406
tencentBlock.ns7255 S3FIFO-0.3000-1.9000 cache size    44548, 21537936 req, miss ratio 0.2885, byte miss ratio 0.2885
tencentBlock.ns7255 S3FIFO-0.3000-1.9000 cache size   133644, 21537936 req, miss ratio 0.2375, byte miss ratio 0.2375
tencentBlock.ns7255 S3FIFO-0.3000-1.9000 cache size   445482, 21537936 req, miss ratio 0.2317, byte miss ratio 0.2317
tencentBlock.ns7255 S3FIFO-0.3000-1.9000 cache size   890965, 21537936 req, miss ratio 0.2295, byte miss ratio 0.2295
tencentBlock.ns7255 S3FIFO-0.3000-1.9000 cache size  1781930, 21537936 req, miss ratio 0.2233, byte miss ratio 0.2233
tencentBlock.ns7255 S3FIFO-0.3000-1.9000 cache size  3563861, 21537936 req, miss ratio 0.2086, byte miss ratio 0.2086
tencentBlock.ns7255 S3FIFO-0.0500-0.9000 cache size     4454, 21537936 req, miss ratio 0.3583, byte miss ratio 0.3583
tencentBlock.ns7255 S3FIFO-0.0500-0.9000 cache size    13364, 21537936 req, miss ratio 0.3423, byte miss ratio 0.3423
tencentBlock.ns7255 S3FIFO-0.0500-0.9000 cache size    44548, 21537936 req, miss ratio 0.2755, byte miss ratio 0.2755
tencentBlock.ns7255 S3FIFO-0.0500-0.9000 cache size   133644, 21537936 req, miss ratio 0.2370, byte miss ratio 0.2370
tencentBlock.ns7255 S3FIFO-0.0500-0.9000 cache size   445482, 21537936 req, miss ratio 0.2321, byte miss ratio 0.2321
tencentBlock.ns7255 S3FIFO-0.0500-0.9000 cache size   890965, 21537936 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns7255 S3FIFO-0.0500-0.9000 cache size  1781930, 21537936 req, miss ratio 0.2233, byte miss ratio 0.2233
tencentBlock.ns7255 S3FIFO-0.0500-0.9000 cache size  3563861, 21537936 req, miss ratio 0.2086, byte miss ratio 0.2086
tencentBlock.ns7255 S3FIFO-0.1500-0.9000 cache size     4454, 21537936 req, miss ratio 0.3560, byte miss ratio 0.3560
tencentBlock.ns7255 S3FIFO-0.1500-0.9000 cache size    13364, 21537936 req, miss ratio 0.3406, byte miss ratio 0.3406
tencentBlock.ns7255 S3FIFO-0.1500-0.9000 cache size    44548, 21537936 req, miss ratio 0.2807, byte miss ratio 0.2807
tencentBlock.ns7255 S3FIFO-0.1500-0.9000 cache size   133644, 21537936 req, miss ratio 0.2370, byte miss ratio 0.2370
tencentBlock.ns7255 S3FIFO-0.1500-0.9000 cache size   445482, 21537936 req, miss ratio 0.2321, byte miss ratio 0.2321
tencentBlock.ns7255 S3FIFO-0.1500-0.9000 cache size   890965, 21537936 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns7255 S3FIFO-0.1500-0.9000 cache size  1781930, 21537936 req, miss ratio 0.2233, byte miss ratio 0.2233
tencentBlock.ns7255 S3FIFO-0.1500-0.9000 cache size  3563861, 21537936 req, miss ratio 0.2086, byte miss ratio 0.2086
tencentBlock.ns7255 S3FIFO-0.7000-1.9000 cache size     4454, 21537936 req, miss ratio 0.4029, byte miss ratio 0.4029
tencentBlock.ns7255 S3FIFO-0.7000-1.9000 cache size    13364, 21537936 req, miss ratio 0.3441, byte miss ratio 0.3441
tencentBlock.ns7255 S3FIFO-0.7000-1.9000 cache size    44548, 21537936 req, miss ratio 0.3145, byte miss ratio 0.3145
tencentBlock.ns7255 S3FIFO-0.7000-1.9000 cache size   133644, 21537936 req, miss ratio 0.2544, byte miss ratio 0.2544
tencentBlock.ns7255 S3FIFO-0.7000-1.9000 cache size   445482, 21537936 req, miss ratio 0.2326, byte miss ratio 0.2326
tencentBlock.ns7255 S3FIFO-0.7000-1.9000 cache size   890965, 21537936 req, miss ratio 0.2302, byte miss ratio 0.2302
