cdn1_colo28.ns266 S3FIFO-0.4000-1.9000 cache size     4786, 24499592 req, miss ratio 0.8362, byte miss ratio 0.8362
cdn1_colo28.ns266 S3FIFO-0.7000-1.9000 cache size    47860, 24499592 req, miss ratio 0.7005, byte miss ratio 0.7005
cdn1_colo28.ns266 S3FIFO-0.7000-1.9000 cache size   143580, 24499592 req, miss ratio 0.5853, byte miss ratio 0.5853
cdn1_colo28.ns266 S3FIFO-0.7000-1.9000 cache size   478601, 24499592 req, miss ratio 0.4378, byte miss ratio 0.4378
cdn1_colo28.ns266 S3FIFO-0.7000-1.9000 cache size   957203, 24499592 req, miss ratio 0.3514, byte miss ratio 0.3514
cdn1_colo28.ns266 S3FIFO-0.7000-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2747, byte miss ratio 0.2747
cdn1_colo28.ns266 S3FIFO-0.7000-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2279, byte miss ratio 0.2279
cdn1_colo28.ns266 S3FIFO-0.7500-0.9000 cache size     4786, 24499592 req, miss ratio 0.8536, byte miss ratio 0.8536
cdn1_colo28.ns266 S3FIFO-0.7500-0.9000 cache size    14358, 24499592 req, miss ratio 0.7972, byte miss ratio 0.7972
cdn1_colo28.ns266 S3FIFO-0.7500-0.9000 cache size    47860, 24499592 req, miss ratio 0.7035, byte miss ratio 0.7035
cdn1_colo28.ns266 S3FIFO-0.7500-0.9000 cache size   143580, 24499592 req, miss ratio 0.5884, byte miss ratio 0.5884
cdn1_colo28.ns266 S3FIFO-0.7500-0.9000 cache size   478601, 24499592 req, miss ratio 0.4417, byte miss ratio 0.4417
cdn1_colo28.ns266 S3FIFO-0.7500-0.9000 cache size   957203, 24499592 req, miss ratio 0.3563, byte miss ratio 0.3563
cdn1_colo28.ns266 S3FIFO-0.7500-0.9000 cache size  1914406, 24499592 req, miss ratio 0.2787, byte miss ratio 0.2787
cdn1_colo28.ns266 S3FIFO-0.7500-0.9000 cache size  3828812, 24499592 req, miss ratio 0.2321, byte miss ratio 0.2321
cdn1_colo28.ns266 S3FIFO-0.4500-1.9000 cache size     4786, 24499592 req, miss ratio 0.8382, byte miss ratio 0.8382
cdn1_colo28.ns266 S3FIFO-0.4500-1.9000 cache size    14358, 24499592 req, miss ratio 0.7695, byte miss ratio 0.7695
cdn1_colo28.ns266 S3FIFO-0.4500-1.9000 cache size    47860, 24499592 req, miss ratio 0.6669, byte miss ratio 0.6669
cdn1_colo28.ns266 S3FIFO-0.4500-1.9000 cache size   143580, 24499592 req, miss ratio 0.5490, byte miss ratio 0.5490
cdn1_colo28.ns266 S3FIFO-0.4500-1.9000 cache size   478601, 24499592 req, miss ratio 0.4047, byte miss ratio 0.4047
cdn1_colo28.ns266 S3FIFO-0.4500-1.9000 cache size   957203, 24499592 req, miss ratio 0.3247, byte miss ratio 0.3247
cdn1_colo28.ns266 S3FIFO-0.4500-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2579, byte miss ratio 0.2579
cdn1_colo28.ns266 S3FIFO-0.4500-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.3000-0.9000 cache size     4786, 24499592 req, miss ratio 0.8342, byte miss ratio 0.8342
cdn1_colo28.ns266 S3FIFO-0.3000-0.9000 cache size    14358, 24499592 req, miss ratio 0.7584, byte miss ratio 0.7584
cdn1_colo28.ns266 S3FIFO-0.3000-0.9000 cache size    47860, 24499592 req, miss ratio 0.6486, byte miss ratio 0.6486
cdn1_colo28.ns266 S3FIFO-0.3000-0.9000 cache size   143580, 24499592 req, miss ratio 0.5267, byte miss ratio 0.5267
cdn1_colo28.ns266 S3FIFO-0.3000-0.9000 cache size   478601, 24499592 req, miss ratio 0.3825, byte miss ratio 0.3825
cdn1_colo28.ns266 S3FIFO-0.3000-0.9000 cache size   957203, 24499592 req, miss ratio 0.3082, byte miss ratio 0.3082
cdn1_colo28.ns266 S3FIFO-0.3000-0.9000 cache size  1914406, 24499592 req, miss ratio 0.2489, byte miss ratio 0.2489
cdn1_colo28.ns266 S3FIFO-0.3000-0.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.9900-1.9000 cache size     4786, 24499592 req, miss ratio 0.8725, byte miss ratio 0.8725
cdn1_colo28.ns266 S3FIFO-0.9900-1.9000 cache size    14358, 24499592 req, miss ratio 0.8317, byte miss ratio 0.8317
cdn1_colo28.ns266 S3FIFO-0.9900-1.9000 cache size    47860, 24499592 req, miss ratio 0.7523, byte miss ratio 0.7523
cdn1_colo28.ns266 S3FIFO-0.9900-1.9000 cache size   143580, 24499592 req, miss ratio 0.6404, byte miss ratio 0.6404
cdn1_colo28.ns266 S3FIFO-0.9900-1.9000 cache size   478601, 24499592 req, miss ratio 0.4867, byte miss ratio 0.4867
cdn1_colo28.ns266 S3FIFO-0.9900-1.9000 cache size   957203, 24499592 req, miss ratio 0.3921, byte miss ratio 0.3921
cdn1_colo28.ns266 S3FIFO-0.9900-1.9000 cache size  1914406, 24499592 req, miss ratio 0.3042, byte miss ratio 0.3042
cdn1_colo28.ns266 S3FIFO-0.9900-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2474, byte miss ratio 0.2474
cdn1_colo28.ns266 S3FIFO-0.4500-0.9000 cache size     4786, 24499592 req, miss ratio 0.8383, byte miss ratio 0.8383
cdn1_colo28.ns266 S3FIFO-0.4500-0.9000 cache size    14358, 24499592 req, miss ratio 0.7682, byte miss ratio 0.7682
cdn1_colo28.ns266 S3FIFO-0.4500-0.9000 cache size    47860, 24499592 req, miss ratio 0.6631, byte miss ratio 0.6631
cdn1_colo28.ns266 S3FIFO-0.4500-0.9000 cache size   143580, 24499592 req, miss ratio 0.5434, byte miss ratio 0.5434
cdn1_colo28.ns266 S3FIFO-0.4500-0.9000 cache size   478601, 24499592 req, miss ratio 0.3988, byte miss ratio 0.3988
cdn1_colo28.ns266 S3FIFO-0.4500-0.9000 cache size   957203, 24499592 req, miss ratio 0.3215, byte miss ratio 0.3215
cdn1_colo28.ns266 S3FIFO-0.4500-0.9000 cache size  1914406, 24499592 req, miss ratio 0.2559, byte miss ratio 0.2559
cdn1_colo28.ns266 S3FIFO-0.4500-0.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.0250-1.9000 cache size     4786, 24499592 req, miss ratio 0.8535, byte miss ratio 0.8535
cdn1_colo28.ns266 S3FIFO-0.0250-1.9000 cache size    14358, 24499592 req, miss ratio 0.7591, byte miss ratio 0.7591
cdn1_colo28.ns266 S3FIFO-0.0250-1.9000 cache size    47860, 24499592 req, miss ratio 0.6355, byte miss ratio 0.6355
cdn1_colo28.ns266 S3FIFO-0.0250-1.9000 cache size   143580, 24499592 req, miss ratio 0.5080, byte miss ratio 0.5080
cdn1_colo28.ns266 S3FIFO-0.0250-1.9000 cache size   478601, 24499592 req, miss ratio 0.3655, byte miss ratio 0.3655
cdn1_colo28.ns266 S3FIFO-0.0250-1.9000 cache size   957203, 24499592 req, miss ratio 0.2951, byte miss ratio 0.2951
cdn1_colo28.ns266 S3FIFO-0.0250-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2441, byte miss ratio 0.2441
cdn1_colo28.ns266 S3FIFO-0.0250-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.1000-0.9000 cache size     4786, 24499592 req, miss ratio 0.8381, byte miss ratio 0.8381
cdn1_colo28.ns266 S3FIFO-0.1000-0.9000 cache size    14358, 24499592 req, miss ratio 0.7515, byte miss ratio 0.7515
cdn1_colo28.ns266 S3FIFO-0.1000-0.9000 cache size    47860, 24499592 req, miss ratio 0.6346, byte miss ratio 0.6346
cdn1_colo28.ns266 S3FIFO-0.1000-0.9000 cache size   143580, 24499592 req, miss ratio 0.5084, byte miss ratio 0.5084
cdn1_colo28.ns266 S3FIFO-0.1000-0.9000 cache size   478601, 24499592 req, miss ratio 0.3661, byte miss ratio 0.3661
cdn1_colo28.ns266 S3FIFO-0.1000-0.9000 cache size   957203, 24499592 req, miss ratio 0.2964, byte miss ratio 0.2964
cdn1_colo28.ns266 S3FIFO-0.1000-0.9000 cache size  1914406, 24499592 req, miss ratio 0.2416, byte miss ratio 0.2416
cdn1_colo28.ns266 S3FIFO-0.1000-0.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.7500-1.9000 cache size     4786, 24499592 req, miss ratio 0.8545, byte miss ratio 0.8545
cdn1_colo28.ns266 S3FIFO-0.7500-1.9000 cache size    14358, 24499592 req, miss ratio 0.8003, byte miss ratio 0.8003
cdn1_colo28.ns266 S3FIFO-0.7500-1.9000 cache size    47860, 24499592 req, miss ratio 0.7086, byte miss ratio 0.7086
cdn1_colo28.ns266 S3FIFO-0.7500-1.9000 cache size   143580, 24499592 req, miss ratio 0.5938, byte miss ratio 0.5938
cdn1_colo28.ns266 S3FIFO-0.7500-1.9000 cache size   478601, 24499592 req, miss ratio 0.4454, byte miss ratio 0.4454
cdn1_colo28.ns266 S3FIFO-0.7500-1.9000 cache size   957203, 24499592 req, miss ratio 0.3575, byte miss ratio 0.3575
cdn1_colo28.ns266 S3FIFO-0.7500-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2793, byte miss ratio 0.2793
cdn1_colo28.ns266 S3FIFO-0.7500-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2321, byte miss ratio 0.2321
cdn1_colo28.ns266 S3FIFO-0.2500-1.9000 cache size     4786, 24499592 req, miss ratio 0.8325, byte miss ratio 0.8325
cdn1_colo28.ns266 S3FIFO-0.2500-1.9000 cache size    14358, 24499592 req, miss ratio 0.7557, byte miss ratio 0.7557
cdn1_colo28.ns266 S3FIFO-0.2500-1.9000 cache size    47860, 24499592 req, miss ratio 0.6471, byte miss ratio 0.6471
cdn1_colo28.ns266 S3FIFO-0.2500-1.9000 cache size   143580, 24499592 req, miss ratio 0.5264, byte miss ratio 0.5264
cdn1_colo28.ns266 S3FIFO-0.2500-1.9000 cache size   478601, 24499592 req, miss ratio 0.3832, byte miss ratio 0.3832
cdn1_colo28.ns266 S3FIFO-0.2500-1.9000 cache size   957203, 24499592 req, miss ratio 0.3077, byte miss ratio 0.3077
cdn1_colo28.ns266 S3FIFO-0.2500-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2494, byte miss ratio 0.2494
cdn1_colo28.ns266 S3FIFO-0.2500-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.0050-1.9000 cache size     4786, 24499592 req, miss ratio 0.8614, byte miss ratio 0.8614
cdn1_colo28.ns266 S3FIFO-0.0050-1.9000 cache size    14358, 24499592 req, miss ratio 0.7761, byte miss ratio 0.7761
cdn1_colo28.ns266 S3FIFO-0.0050-1.9000 cache size    47860, 24499592 req, miss ratio 0.6462, byte miss ratio 0.6462
cdn1_colo28.ns266 S3FIFO-0.0050-1.9000 cache size   143580, 24499592 req, miss ratio 0.5110, byte miss ratio 0.5110
cdn1_colo28.ns266 S3FIFO-0.0050-1.9000 cache size   478601, 24499592 req, miss ratio 0.3656, byte miss ratio 0.3656
cdn1_colo28.ns266 S3FIFO-0.0050-1.9000 cache size   957203, 24499592 req, miss ratio 0.2947, byte miss ratio 0.2947
cdn1_colo28.ns266 S3FIFO-0.0050-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2437, byte miss ratio 0.2437
cdn1_colo28.ns266 S3FIFO-0.0050-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.1500-1.9000 cache size     4786, 24499592 req, miss ratio 0.8330, byte miss ratio 0.8330
cdn1_colo28.ns266 S3FIFO-0.1500-1.9000 cache size    14358, 24499592 req, miss ratio 0.7514, byte miss ratio 0.7514
cdn1_colo28.ns266 S3FIFO-0.1500-1.9000 cache size    47860, 24499592 req, miss ratio 0.6393, byte miss ratio 0.6393
cdn1_colo28.ns266 S3FIFO-0.1500-1.9000 cache size   143580, 24499592 req, miss ratio 0.5167, byte miss ratio 0.5167
cdn1_colo28.ns266 S3FIFO-0.1500-1.9000 cache size   478601, 24499592 req, miss ratio 0.3742, byte miss ratio 0.3742
cdn1_colo28.ns266 S3FIFO-0.1500-1.9000 cache size   957203, 24499592 req, miss ratio 0.3014, byte miss ratio 0.3014
cdn1_colo28.ns266 S3FIFO-0.1500-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2468, byte miss ratio 0.2468
cdn1_colo28.ns266 S3FIFO-0.1500-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.5000-0.9000 cache size     4786, 24499592 req, miss ratio 0.8403, byte miss ratio 0.8403
cdn1_colo28.ns266 S3FIFO-0.5000-0.9000 cache size    14358, 24499592 req, miss ratio 0.7721, byte miss ratio 0.7721
cdn1_colo28.ns266 S3FIFO-0.5000-0.9000 cache size    47860, 24499592 req, miss ratio 0.6686, byte miss ratio 0.6686
cdn1_colo28.ns266 S3FIFO-0.5000-0.9000 cache size   143580, 24499592 req, miss ratio 0.5497, byte miss ratio 0.5497
cdn1_colo28.ns266 S3FIFO-0.5000-0.9000 cache size   478601, 24499592 req, miss ratio 0.4049, byte miss ratio 0.4049
cdn1_colo28.ns266 S3FIFO-0.5000-0.9000 cache size   957203, 24499592 req, miss ratio 0.3263, byte miss ratio 0.3263
cdn1_colo28.ns266 S3FIFO-0.5000-0.9000 cache size  1914406, 24499592 req, miss ratio 0.2587, byte miss ratio 0.2587
cdn1_colo28.ns266 S3FIFO-0.5000-0.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.3500-1.9000 cache size     4786, 24499592 req, miss ratio 0.8346, byte miss ratio 0.8346
cdn1_colo28.ns266 S3FIFO-0.3500-1.9000 cache size    14358, 24499592 req, miss ratio 0.7620, byte miss ratio 0.7620
cdn1_colo28.ns266 S3FIFO-0.3500-1.9000 cache size    47860, 24499592 req, miss ratio 0.6564, byte miss ratio 0.6564
cdn1_colo28.ns266 S3FIFO-0.3500-1.9000 cache size   143580, 24499592 req, miss ratio 0.5372, byte miss ratio 0.5372
cdn1_colo28.ns266 S3FIFO-0.3500-1.9000 cache size   478601, 24499592 req, miss ratio 0.3934, byte miss ratio 0.3934
cdn1_colo28.ns266 S3FIFO-0.3500-1.9000 cache size   957203, 24499592 req, miss ratio 0.3160, byte miss ratio 0.3160
cdn1_colo28.ns266 S3FIFO-0.3500-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2532, byte miss ratio 0.2532
cdn1_colo28.ns266 S3FIFO-0.3500-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.0500-0.9000 cache size     4786, 24499592 req, miss ratio 0.8470, byte miss ratio 0.8470
cdn1_colo28.ns266 S3FIFO-0.0500-0.9000 cache size    14358, 24499592 req, miss ratio 0.7544, byte miss ratio 0.7544
cdn1_colo28.ns266 S3FIFO-0.0500-0.9000 cache size    47860, 24499592 req, miss ratio 0.6333, byte miss ratio 0.6333
cdn1_colo28.ns266 S3FIFO-0.0500-0.9000 cache size   143580, 24499592 req, miss ratio 0.5053, byte miss ratio 0.5053
cdn1_colo28.ns266 S3FIFO-0.0500-0.9000 cache size   478601, 24499592 req, miss ratio 0.3631, byte miss ratio 0.3631
cdn1_colo28.ns266 S3FIFO-0.0500-0.9000 cache size   957203, 24499592 req, miss ratio 0.2943, byte miss ratio 0.2943
cdn1_colo28.ns266 S3FIFO-0.0500-0.9000 cache size  1914406, 24499592 req, miss ratio 0.2408, byte miss ratio 0.2408
cdn1_colo28.ns266 S3FIFO-0.0500-0.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.6000-1.9000 cache size     4786, 24499592 req, miss ratio 0.8453, byte miss ratio 0.8453
cdn1_colo28.ns266 S3FIFO-0.6000-1.9000 cache size    14358, 24499592 req, miss ratio 0.7832, byte miss ratio 0.7832
cdn1_colo28.ns266 S3FIFO-0.6000-1.9000 cache size    47860, 24499592 req, miss ratio 0.6858, byte miss ratio 0.6858
cdn1_colo28.ns266 S3FIFO-0.6000-1.9000 cache size   143580, 24499592 req, miss ratio 0.5695, byte miss ratio 0.5695
cdn1_colo28.ns266 S3FIFO-0.6000-1.9000 cache size   478601, 24499592 req, miss ratio 0.4237, byte miss ratio 0.4237
cdn1_colo28.ns266 S3FIFO-0.6000-1.9000 cache size   957203, 24499592 req, miss ratio 0.3399, byte miss ratio 0.3399
cdn1_colo28.ns266 S3FIFO-0.6000-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2668, byte miss ratio 0.2668
cdn1_colo28.ns266 S3FIFO-0.6000-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2200, byte miss ratio 0.2200
cdn1_colo28.ns266 S3FIFO-0.6000-0.9000 cache size     4786, 24499592 req, miss ratio 0.8449, byte miss ratio 0.8449
cdn1_colo28.ns266 S3FIFO-0.6000-0.9000 cache size    14358, 24499592 req, miss ratio 0.7808, byte miss ratio 0.7808
cdn1_colo28.ns266 S3FIFO-0.6000-0.9000 cache size    47860, 24499592 req, miss ratio 0.6810, byte miss ratio 0.6810
cdn1_colo28.ns266 S3FIFO-0.6000-0.9000 cache size   143580, 24499592 req, miss ratio 0.5636, byte miss ratio 0.5636
cdn1_colo28.ns266 S3FIFO-0.6000-0.9000 cache size   478601, 24499592 req, miss ratio 0.4185, byte miss ratio 0.4185
cdn1_colo28.ns266 S3FIFO-0.6000-0.9000 cache size   957203, 24499592 req, miss ratio 0.3372, byte miss ratio 0.3372
cdn1_colo28.ns266 S3FIFO-0.6000-0.9000 cache size  1914406, 24499592 req, miss ratio 0.2652, byte miss ratio 0.2652
cdn1_colo28.ns266 S3FIFO-0.6000-0.9000 cache size  3828812, 24499592 req, miss ratio 0.2200, byte miss ratio 0.2200
cdn1_colo28.ns266 S3FIFO-0.5000-1.9000 cache size     4786, 24499592 req, miss ratio 0.8403, byte miss ratio 0.8403
cdn1_colo28.ns266 S3FIFO-0.5000-1.9000 cache size    14358, 24499592 req, miss ratio 0.7737, byte miss ratio 0.7737
cdn1_colo28.ns266 S3FIFO-0.5000-1.9000 cache size    47860, 24499592 req, miss ratio 0.6727, byte miss ratio 0.6727
cdn1_colo28.ns266 S3FIFO-0.5000-1.9000 cache size   143580, 24499592 req, miss ratio 0.5554, byte miss ratio 0.5554
cdn1_colo28.ns266 S3FIFO-0.5000-1.9000 cache size   478601, 24499592 req, miss ratio 0.4107, byte miss ratio 0.4107
cdn1_colo28.ns266 S3FIFO-0.5000-1.9000 cache size   957203, 24499592 req, miss ratio 0.3294, byte miss ratio 0.3294
cdn1_colo28.ns266 S3FIFO-0.5000-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2607, byte miss ratio 0.2607
cdn1_colo28.ns266 S3FIFO-0.5000-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2168, byte miss ratio 0.2168
cdn1_colo28.ns266 S3FIFO-0.8000-1.9000 cache size     4786, 24499592 req, miss ratio 0.8579, byte miss ratio 0.8579
cdn1_colo28.ns266 S3FIFO-0.8000-1.9000 cache size    14358, 24499592 req, miss ratio 0.8066, byte miss ratio 0.8066
cdn1_colo28.ns266 S3FIFO-0.8000-1.9000 cache size    47860, 24499592 req, miss ratio 0.7172, byte miss ratio 0.7172
cdn1_colo28.ns266 S3FIFO-0.8000-1.9000 cache size   143580, 24499592 req, miss ratio 0.6029, byte miss ratio 0.6029
cdn1_colo28.ns266 S3FIFO-0.8000-1.9000 cache size   478601, 24499592 req, miss ratio 0.4534, byte miss ratio 0.4534
cdn1_colo28.ns266 S3FIFO-0.8000-1.9000 cache size   957203, 24499592 req, miss ratio 0.3639, byte miss ratio 0.3639
cdn1_colo28.ns266 S3FIFO-0.8000-1.9000 cache size  1914406, 24499592 req, miss ratio 0.2842, byte miss ratio 0.2842
cdn1_colo28.ns266 S3FIFO-0.8000-1.9000 cache size  3828812, 24499592 req, miss ratio 0.2350, byte miss ratio 0.2350
cdn1_colo28.ns266 S3FIFO-0.8000-0.9000 cache size     4786, 24499592 req, miss ratio 0.8569, byte miss ratio 0.8569
cdn1_colo28.ns266 S3FIFO-0.8000-0.9000 cache size    14358, 24499592 req, miss ratio 0.8036, byte miss ratio 0.8036
cdn1_colo28.ns266 S3FIFO-0.8000-0.9000 cache size    47860, 24499592 req, miss ratio 0.7123, byte miss ratio 0.7123
cdn1_colo28.ns266 S3FIFO-0.8000-0.9000 cache size   143580, 24499592 req, miss ratio 0.5979, byte miss ratio 0.5979
cdn1_colo28.ns266 S3FIFO-0.8000-0.9000 cache size   478601, 24499592 req, miss ratio 0.4504, byte miss ratio 0.4504
cdn1_colo28.ns266 S3FIFO-0.8000-0.9000 cache size   957203, 24499592 req, miss ratio 0.3633, byte miss ratio 0.3633
cdn1_colo28.ns266 S3FIFO-0.8000-0.9000 cache size  1914406, 24499592 req, miss ratio 0.2842, byte miss ratio 0.2842
cdn1_colo28.ns266 S3FIFO-0.8000-0.9000 cache size  3828812, 24499592 req, miss ratio 0.2350, byte miss ratio 0.2350
cdn1_colo28.ns266 S3FIFO-0.0500-1.9000 cache size     4786, 24499592 req, miss ratio 0.8446, byte miss ratio 0.8446
cdn1_colo28.ns266 S3FIFO-0.0500-1.9000 cache size    14358, 24499592 req, miss ratio 0.7529, byte miss ratio 0.7529
cdn1_colo28.ns266 S3FIFO-0.0500-1.9000 cache size    47860, 24499592 req, miss ratio 0.6344, byte miss ratio 0.6344
cdn1_colo28.ns266 S3FIFO-0.0500-1.9000 cache size   143580, 24499592 req, miss ratio 0.5089, byte miss ratio 0.5089
