cdn1_colo28.ns8923 S3FIFO-0.3500-1.9000 cache size       14, 1300543 req, miss ratio 0.2135, byte miss ratio 0.2135
cdn1_colo28.ns8923 S3FIFO-0.3500-1.9000 cache size       43, 1300543 req, miss ratio 0.0269, byte miss ratio 0.0269
cdn1_colo28.ns8923 S3FIFO-0.3500-1.9000 cache size      145, 1300543 req, miss ratio 0.0044, byte miss ratio 0.0044
cdn1_colo28.ns8923 S3FIFO-0.3500-1.9000 cache size      290, 1300543 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns8923 S3FIFO-0.3500-1.9000 cache size      580, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.3500-1.9000 cache size     1160, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.9000-0.9000 cache size       14, 1300543 req, miss ratio 0.2318, byte miss ratio 0.2318
cdn1_colo28.ns8923 S3FIFO-0.9000-0.9000 cache size       43, 1300543 req, miss ratio 0.0385, byte miss ratio 0.0385
cdn1_colo28.ns8923 S3FIFO-0.9000-0.9000 cache size      145, 1300543 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_colo28.ns8923 S3FIFO-0.9000-0.9000 cache size      290, 1300543 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_colo28.ns8923 S3FIFO-0.9000-0.9000 cache size      580, 1300543 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns8923 S3FIFO-0.9000-0.9000 cache size     1160, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.0250-0.9000 cache size       14, 1300543 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns8923 S3FIFO-0.0250-0.9000 cache size       43, 1300543 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_colo28.ns8923 S3FIFO-0.0250-0.9000 cache size      145, 1300543 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns8923 S3FIFO-0.0250-0.9000 cache size      290, 1300543 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns8923 S3FIFO-0.0250-0.9000 cache size      580, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.0250-0.9000 cache size     1160, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.8000-1.9000 cache size       14, 1300543 req, miss ratio 0.2316, byte miss ratio 0.2316
cdn1_colo28.ns8923 S3FIFO-0.8000-1.9000 cache size       43, 1300543 req, miss ratio 0.0366, byte miss ratio 0.0366
cdn1_colo28.ns8923 S3FIFO-0.8000-1.9000 cache size      145, 1300543 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns8923 S3FIFO-0.8000-1.9000 cache size      290, 1300543 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns8923 S3FIFO-0.8000-1.9000 cache size      580, 1300543 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns8923 S3FIFO-0.8000-1.9000 cache size     1160, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.2000-0.9000 cache size       14, 1300543 req, miss ratio 0.2055, byte miss ratio 0.2055
cdn1_colo28.ns8923 S3FIFO-0.2000-0.9000 cache size       43, 1300543 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_colo28.ns8923 S3FIFO-0.2000-0.9000 cache size      145, 1300543 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns8923 S3FIFO-0.2000-0.9000 cache size      290, 1300543 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns8923 S3FIFO-0.2000-0.9000 cache size      580, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.2000-0.9000 cache size     1160, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.9900-1.9000 cache size       14, 1300543 req, miss ratio 0.2315, byte miss ratio 0.2315
cdn1_colo28.ns8923 S3FIFO-0.9900-1.9000 cache size       43, 1300543 req, miss ratio 0.0399, byte miss ratio 0.0399
cdn1_colo28.ns8923 S3FIFO-0.9900-1.9000 cache size      145, 1300543 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_colo28.ns8923 S3FIFO-0.9900-1.9000 cache size      290, 1300543 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns8923 S3FIFO-0.9900-1.9000 cache size      580, 1300543 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns8923 S3FIFO-0.9900-1.9000 cache size     1160, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.4500-0.9000 cache size       14, 1300543 req, miss ratio 0.2206, byte miss ratio 0.2206
cdn1_colo28.ns8923 S3FIFO-0.4500-0.9000 cache size       43, 1300543 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_colo28.ns8923 S3FIFO-0.4500-0.9000 cache size      145, 1300543 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_colo28.ns8923 S3FIFO-0.4500-0.9000 cache size      290, 1300543 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns8923 S3FIFO-0.4500-0.9000 cache size      580, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.4500-0.9000 cache size     1160, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.0500-0.9000 cache size       14, 1300543 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns8923 S3FIFO-0.0500-0.9000 cache size       43, 1300543 req, miss ratio 0.0223, byte miss ratio 0.0223
cdn1_colo28.ns8923 S3FIFO-0.0500-0.9000 cache size      145, 1300543 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns8923 S3FIFO-0.0500-0.9000 cache size      290, 1300543 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns8923 S3FIFO-0.0500-0.9000 cache size      580, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.0500-0.9000 cache size     1160, 1300543 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns8923 S3FIFO-0.7500-1.9000 cache size       14, 1300543 req, miss ratio 0.2305, byte miss ratio 0.2305
cdn1_colo28.ns8923 S3FIFO-0.7500-1.9000 cache size       43, 1300543 req, miss ratio 0.0356, byte miss ratio 0.0356
