cdn1_allcolo.ns5730 S3FIFO-0.7500-0.9000 cache size      304, 11790632 req, miss ratio 0.0559, byte miss ratio 0.0559
cdn1_allcolo.ns5730 S3FIFO-0.7500-0.9000 cache size      913, 11790632 req, miss ratio 0.0292, byte miss ratio 0.0292
cdn1_allcolo.ns5730 S3FIFO-0.7500-0.9000 cache size     3044, 11790632 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns5730 S3FIFO-0.7500-0.9000 cache size     9132, 11790632 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns5730 S3FIFO-0.7500-0.9000 cache size    30440, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.7500-0.9000 cache size    60881, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.7500-0.9000 cache size   121763, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.7500-0.9000 cache size   243527, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.8500-0.9000 cache size      304, 11790632 req, miss ratio 0.0614, byte miss ratio 0.0614
cdn1_allcolo.ns5730 S3FIFO-0.8500-0.9000 cache size      913, 11790632 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_allcolo.ns5730 S3FIFO-0.8500-0.9000 cache size     3044, 11790632 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_allcolo.ns5730 S3FIFO-0.8500-0.9000 cache size     9132, 11790632 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_allcolo.ns5730 S3FIFO-0.8500-0.9000 cache size    30440, 11790632 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns5730 S3FIFO-0.8500-0.9000 cache size    60881, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.8500-0.9000 cache size   121763, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.8500-0.9000 cache size   243527, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.7000-0.9000 cache size      304, 11790632 req, miss ratio 0.0532, byte miss ratio 0.0532
cdn1_allcolo.ns5730 S3FIFO-0.7000-0.9000 cache size      913, 11790632 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_allcolo.ns5730 S3FIFO-0.7000-0.9000 cache size     3044, 11790632 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns5730 S3FIFO-0.7000-0.9000 cache size     9132, 11790632 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns5730 S3FIFO-0.7000-0.9000 cache size    30440, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.7000-0.9000 cache size    60881, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.7000-0.9000 cache size   121763, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.7000-0.9000 cache size   243527, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.9500-1.9000 cache size      304, 11790632 req, miss ratio 0.0668, byte miss ratio 0.0668
cdn1_allcolo.ns5730 S3FIFO-0.9500-1.9000 cache size      913, 11790632 req, miss ratio 0.0347, byte miss ratio 0.0347
cdn1_allcolo.ns5730 S3FIFO-0.9500-1.9000 cache size     3044, 11790632 req, miss ratio 0.0277, byte miss ratio 0.0277
cdn1_allcolo.ns5730 S3FIFO-0.9500-1.9000 cache size     9132, 11790632 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_allcolo.ns5730 S3FIFO-0.9500-1.9000 cache size    30440, 11790632 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns5730 S3FIFO-0.9500-1.9000 cache size    60881, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.9500-1.9000 cache size   121763, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.9500-1.9000 cache size   243527, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.0010-1.9000 cache size      304, 11790632 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5730 S3FIFO-0.0010-1.9000 cache size      913, 11790632 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5730 S3FIFO-0.0010-1.9000 cache size     3044, 11790632 req, miss ratio 0.0271, byte miss ratio 0.0271
cdn1_allcolo.ns5730 S3FIFO-0.0010-1.9000 cache size     9132, 11790632 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_allcolo.ns5730 S3FIFO-0.0010-1.9000 cache size    30440, 11790632 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_allcolo.ns5730 S3FIFO-0.0010-1.9000 cache size    60881, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.0010-1.9000 cache size   121763, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.0010-1.9000 cache size   243527, 11790632 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns5730 S3FIFO-0.1500-0.9000 cache size      304, 11790632 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_allcolo.ns5730 S3FIFO-0.1500-0.9000 cache size      913, 11790632 req, miss ratio 0.0264, byte miss ratio 0.0264
