tencentBlock.ns6190 S3FIFO-0.5000-0.9000 cache size      350, 6565055 req, miss ratio 0.3733, byte miss ratio 0.3733
tencentBlock.ns6190 S3FIFO-0.5000-0.9000 cache size     1051, 6565055 req, miss ratio 0.2212, byte miss ratio 0.2212
tencentBlock.ns6190 S3FIFO-0.5000-0.9000 cache size     3505, 6565055 req, miss ratio 0.1945, byte miss ratio 0.1945
tencentBlock.ns6190 S3FIFO-0.5000-0.9000 cache size    10516, 6565055 req, miss ratio 0.1841, byte miss ratio 0.1841
tencentBlock.ns6190 S3FIFO-0.5000-0.9000 cache size    35055, 6565055 req, miss ratio 0.1589, byte miss ratio 0.1589
tencentBlock.ns6190 S3FIFO-0.5000-0.9000 cache size    70111, 6565055 req, miss ratio 0.1356, byte miss ratio 0.1356
tencentBlock.ns6190 S3FIFO-0.5000-0.9000 cache size   140223, 6565055 req, miss ratio 0.0918, byte miss ratio 0.0918
tencentBlock.ns6190 S3FIFO-0.5000-0.9000 cache size   280446, 6565055 req, miss ratio 0.0767, byte miss ratio 0.0767
tencentBlock.ns6190 S3FIFO-0.2500-1.9000 cache size      350, 6565055 req, miss ratio 0.3376, byte miss ratio 0.3376
tencentBlock.ns6190 S3FIFO-0.2500-1.9000 cache size     1051, 6565055 req, miss ratio 0.2138, byte miss ratio 0.2138
tencentBlock.ns6190 S3FIFO-0.2500-1.9000 cache size     3505, 6565055 req, miss ratio 0.1913, byte miss ratio 0.1913
tencentBlock.ns6190 S3FIFO-0.2500-1.9000 cache size    10516, 6565055 req, miss ratio 0.1806, byte miss ratio 0.1806
tencentBlock.ns6190 S3FIFO-0.2500-1.9000 cache size    35055, 6565055 req, miss ratio 0.1552, byte miss ratio 0.1552
tencentBlock.ns6190 S3FIFO-0.2500-1.9000 cache size    70111, 6565055 req, miss ratio 0.1334, byte miss ratio 0.1334
tencentBlock.ns6190 S3FIFO-0.2500-1.9000 cache size   140223, 6565055 req, miss ratio 0.0962, byte miss ratio 0.0962
tencentBlock.ns6190 S3FIFO-0.2500-1.9000 cache size   280446, 6565055 req, miss ratio 0.0771, byte miss ratio 0.0771
tencentBlock.ns6190 S3FIFO-0.0010-1.9000 cache size      350, 6565055 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns6190 S3FIFO-0.0010-1.9000 cache size     1051, 6565055 req, miss ratio 0.2296, byte miss ratio 0.2296
tencentBlock.ns6190 S3FIFO-0.0010-1.9000 cache size     3505, 6565055 req, miss ratio 0.2054, byte miss ratio 0.2054
tencentBlock.ns6190 S3FIFO-0.0010-1.9000 cache size    10516, 6565055 req, miss ratio 0.1902, byte miss ratio 0.1902
tencentBlock.ns6190 S3FIFO-0.0010-1.9000 cache size    35055, 6565055 req, miss ratio 0.1521, byte miss ratio 0.1521
tencentBlock.ns6190 S3FIFO-0.0010-1.9000 cache size    70111, 6565055 req, miss ratio 0.1248, byte miss ratio 0.1248
tencentBlock.ns6190 S3FIFO-0.0010-1.9000 cache size   140223, 6565055 req, miss ratio 0.0890, byte miss ratio 0.0890
tencentBlock.ns6190 S3FIFO-0.0010-1.9000 cache size   280446, 6565055 req, miss ratio 0.0777, byte miss ratio 0.0777
