io_traces.ns498 S3FIFO-0.0010-0.9000 cache size      219, 3200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns498 S3FIFO-0.0010-0.9000 cache size      657, 3200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns498 S3FIFO-0.0010-0.9000 cache size     2192, 3200000 req, miss ratio 0.4193, byte miss ratio 0.4193
io_traces.ns498 S3FIFO-0.0010-0.9000 cache size     6578, 3200000 req, miss ratio 0.4090, byte miss ratio 0.4090
io_traces.ns498 S3FIFO-0.0010-0.9000 cache size    21927, 3200000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns498 S3FIFO-0.0010-0.9000 cache size    43854, 3200000 req, miss ratio 0.1116, byte miss ratio 0.1116
io_traces.ns498 S3FIFO-0.0010-0.9000 cache size    87708, 3200000 req, miss ratio 0.0853, byte miss ratio 0.0853
io_traces.ns498 S3FIFO-0.0010-0.9000 cache size   175417, 3200000 req, miss ratio 0.0718, byte miss ratio 0.0718
io_traces.ns498 S3FIFO-0.0100-1.9000 cache size      219, 3200000 req, miss ratio 0.4724, byte miss ratio 0.4724
io_traces.ns498 S3FIFO-0.0100-1.9000 cache size      657, 3200000 req, miss ratio 0.4206, byte miss ratio 0.4206
io_traces.ns498 S3FIFO-0.0100-1.9000 cache size     2192, 3200000 req, miss ratio 0.3928, byte miss ratio 0.3928
io_traces.ns498 S3FIFO-0.0100-1.9000 cache size     6578, 3200000 req, miss ratio 0.3474, byte miss ratio 0.3474
io_traces.ns498 S3FIFO-0.0100-1.9000 cache size    21927, 3200000 req, miss ratio 0.2406, byte miss ratio 0.2406
io_traces.ns498 S3FIFO-0.0100-1.9000 cache size    43854, 3200000 req, miss ratio 0.1131, byte miss ratio 0.1131
io_traces.ns498 S3FIFO-0.0100-1.9000 cache size    87708, 3200000 req, miss ratio 0.0853, byte miss ratio 0.0853
io_traces.ns498 S3FIFO-0.0100-1.9000 cache size   175417, 3200000 req, miss ratio 0.0718, byte miss ratio 0.0718
io_traces.ns498 S3FIFO-0.0250-1.9000 cache size      219, 3200000 req, miss ratio 0.4733, byte miss ratio 0.4733
io_traces.ns498 S3FIFO-0.0250-1.9000 cache size      657, 3200000 req, miss ratio 0.4059, byte miss ratio 0.4059
io_traces.ns498 S3FIFO-0.0250-1.9000 cache size     2192, 3200000 req, miss ratio 0.3858, byte miss ratio 0.3858
io_traces.ns498 S3FIFO-0.0250-1.9000 cache size     6578, 3200000 req, miss ratio 0.3474, byte miss ratio 0.3474
io_traces.ns498 S3FIFO-0.0250-1.9000 cache size    21927, 3200000 req, miss ratio 0.2431, byte miss ratio 0.2431
io_traces.ns498 S3FIFO-0.0250-1.9000 cache size    43854, 3200000 req, miss ratio 0.1147, byte miss ratio 0.1147
io_traces.ns498 S3FIFO-0.0250-1.9000 cache size    87708, 3200000 req, miss ratio 0.0854, byte miss ratio 0.0854
io_traces.ns498 S3FIFO-0.0250-1.9000 cache size   175417, 3200000 req, miss ratio 0.0718, byte miss ratio 0.0718
io_traces.ns498 S3FIFO-0.4000-0.9000 cache size      219, 3200000 req, miss ratio 0.4429, byte miss ratio 0.4429
io_traces.ns498 S3FIFO-0.4000-0.9000 cache size      657, 3200000 req, miss ratio 0.3882, byte miss ratio 0.3882
io_traces.ns498 S3FIFO-0.4000-0.9000 cache size     2192, 3200000 req, miss ratio 0.3856, byte miss ratio 0.3856
io_traces.ns498 S3FIFO-0.4000-0.9000 cache size     6578, 3200000 req, miss ratio 0.3659, byte miss ratio 0.3659
io_traces.ns498 S3FIFO-0.4000-0.9000 cache size    21927, 3200000 req, miss ratio 0.2650, byte miss ratio 0.2650
io_traces.ns498 S3FIFO-0.4000-0.9000 cache size    43854, 3200000 req, miss ratio 0.1529, byte miss ratio 0.1529
io_traces.ns498 S3FIFO-0.4000-0.9000 cache size    87708, 3200000 req, miss ratio 0.0844, byte miss ratio 0.0844
io_traces.ns498 S3FIFO-0.4000-0.9000 cache size   175417, 3200000 req, miss ratio 0.0720, byte miss ratio 0.0720
io_traces.ns498 S3FIFO-0.3500-0.9000 cache size      219, 3200000 req, miss ratio 0.4480, byte miss ratio 0.4480
io_traces.ns498 S3FIFO-0.3500-0.9000 cache size      657, 3200000 req, miss ratio 0.3873, byte miss ratio 0.3873
io_traces.ns498 S3FIFO-0.3500-0.9000 cache size     2192, 3200000 req, miss ratio 0.3856, byte miss ratio 0.3856
io_traces.ns498 S3FIFO-0.3500-0.9000 cache size     6578, 3200000 req, miss ratio 0.3626, byte miss ratio 0.3626
io_traces.ns498 S3FIFO-0.3500-0.9000 cache size    21927, 3200000 req, miss ratio 0.2576, byte miss ratio 0.2576
io_traces.ns498 S3FIFO-0.3500-0.9000 cache size    43854, 3200000 req, miss ratio 0.1483, byte miss ratio 0.1483
io_traces.ns498 S3FIFO-0.3500-0.9000 cache size    87708, 3200000 req, miss ratio 0.0841, byte miss ratio 0.0841
io_traces.ns498 S3FIFO-0.3500-0.9000 cache size   175417, 3200000 req, miss ratio 0.0719, byte miss ratio 0.0719
io_traces.ns498 S3FIFO-0.4500-1.9000 cache size      219, 3200000 req, miss ratio 0.4388, byte miss ratio 0.4388
io_traces.ns498 S3FIFO-0.4500-1.9000 cache size      657, 3200000 req, miss ratio 0.3896, byte miss ratio 0.3896
io_traces.ns498 S3FIFO-0.4500-1.9000 cache size     2192, 3200000 req, miss ratio 0.3856, byte miss ratio 0.3856
io_traces.ns498 S3FIFO-0.4500-1.9000 cache size     6578, 3200000 req, miss ratio 0.3656, byte miss ratio 0.3656
io_traces.ns498 S3FIFO-0.4500-1.9000 cache size    21927, 3200000 req, miss ratio 0.2720, byte miss ratio 0.2720
io_traces.ns498 S3FIFO-0.4500-1.9000 cache size    43854, 3200000 req, miss ratio 0.1578, byte miss ratio 0.1578
io_traces.ns498 S3FIFO-0.4500-1.9000 cache size    87708, 3200000 req, miss ratio 0.0856, byte miss ratio 0.0856
io_traces.ns498 S3FIFO-0.4500-1.9000 cache size   175417, 3200000 req, miss ratio 0.0721, byte miss ratio 0.0721
io_traces.ns498 S3FIFO-0.8000-0.9000 cache size      219, 3200000 req, miss ratio 0.4765, byte miss ratio 0.4765
io_traces.ns498 S3FIFO-0.8000-0.9000 cache size      657, 3200000 req, miss ratio 0.4203, byte miss ratio 0.4203
io_traces.ns498 S3FIFO-0.8000-0.9000 cache size     2192, 3200000 req, miss ratio 0.3865, byte miss ratio 0.3865
io_traces.ns498 S3FIFO-0.8000-0.9000 cache size     6578, 3200000 req, miss ratio 0.3856, byte miss ratio 0.3856
io_traces.ns498 S3FIFO-0.8000-0.9000 cache size    21927, 3200000 req, miss ratio 0.2737, byte miss ratio 0.2737
io_traces.ns498 S3FIFO-0.8000-0.9000 cache size    43854, 3200000 req, miss ratio 0.1793, byte miss ratio 0.1793
io_traces.ns498 S3FIFO-0.8000-0.9000 cache size    87708, 3200000 req, miss ratio 0.1046, byte miss ratio 0.1046
io_traces.ns498 S3FIFO-0.8000-0.9000 cache size   175417, 3200000 req, miss ratio 0.0732, byte miss ratio 0.0732
io_traces.ns498 S3FIFO-0.9000-1.9000 cache size      219, 3200000 req, miss ratio 0.5093, byte miss ratio 0.5093
io_traces.ns498 S3FIFO-0.9000-1.9000 cache size      657, 3200000 req, miss ratio 0.4335, byte miss ratio 0.4335
io_traces.ns498 S3FIFO-0.9000-1.9000 cache size     2192, 3200000 req, miss ratio 0.3972, byte miss ratio 0.3972
io_traces.ns498 S3FIFO-0.9000-1.9000 cache size     6578, 3200000 req, miss ratio 0.3564, byte miss ratio 0.3564
io_traces.ns498 S3FIFO-0.9000-1.9000 cache size    21927, 3200000 req, miss ratio 0.2811, byte miss ratio 0.2811
