tencentBlock.ns20291 S3FIFO-0.8500-1.9000 cache size     1712, 4104773 req, miss ratio 0.5939, byte miss ratio 0.5939
tencentBlock.ns20291 S3FIFO-0.8500-1.9000 cache size     5137, 4104773 req, miss ratio 0.5901, byte miss ratio 0.5901
tencentBlock.ns20291 S3FIFO-0.8500-1.9000 cache size    17126, 4104773 req, miss ratio 0.5868, byte miss ratio 0.5868
tencentBlock.ns20291 S3FIFO-0.8500-1.9000 cache size    51379, 4104773 req, miss ratio 0.5736, byte miss ratio 0.5736
tencentBlock.ns20291 S3FIFO-0.8500-1.9000 cache size   171263, 4104773 req, miss ratio 0.5450, byte miss ratio 0.5450
tencentBlock.ns20291 S3FIFO-0.8500-1.9000 cache size   342527, 4104773 req, miss ratio 0.5157, byte miss ratio 0.5157
tencentBlock.ns20291 S3FIFO-0.8500-1.9000 cache size   685054, 4104773 req, miss ratio 0.4594, byte miss ratio 0.4594
tencentBlock.ns20291 S3FIFO-0.8500-1.9000 cache size  1370109, 4104773 req, miss ratio 0.4221, byte miss ratio 0.4221
tencentBlock.ns20291 S3FIFO-0.0100-0.9000 cache size     1712, 4104773 req, miss ratio 0.6472, byte miss ratio 0.6472
tencentBlock.ns20291 S3FIFO-0.0100-0.9000 cache size     5137, 4104773 req, miss ratio 0.5936, byte miss ratio 0.5936
tencentBlock.ns20291 S3FIFO-0.0100-0.9000 cache size    17126, 4104773 req, miss ratio 0.5872, byte miss ratio 0.5872
tencentBlock.ns20291 S3FIFO-0.0100-0.9000 cache size    51379, 4104773 req, miss ratio 0.5612, byte miss ratio 0.5612
tencentBlock.ns20291 S3FIFO-0.0100-0.9000 cache size   171263, 4104773 req, miss ratio 0.5049, byte miss ratio 0.5049
tencentBlock.ns20291 S3FIFO-0.0100-0.9000 cache size   342527, 4104773 req, miss ratio 0.4798, byte miss ratio 0.4798
tencentBlock.ns20291 S3FIFO-0.0100-0.9000 cache size   685054, 4104773 req, miss ratio 0.4591, byte miss ratio 0.4591
tencentBlock.ns20291 S3FIFO-0.0100-0.9000 cache size  1370109, 4104773 req, miss ratio 0.4209, byte miss ratio 0.4209
tencentBlock.ns20291 S3FIFO-0.0100-1.9000 cache size     1712, 4104773 req, miss ratio 0.6468, byte miss ratio 0.6468
tencentBlock.ns20291 S3FIFO-0.0100-1.9000 cache size     5137, 4104773 req, miss ratio 0.5934, byte miss ratio 0.5934
tencentBlock.ns20291 S3FIFO-0.0100-1.9000 cache size    17126, 4104773 req, miss ratio 0.5854, byte miss ratio 0.5854
tencentBlock.ns20291 S3FIFO-0.0100-1.9000 cache size    51379, 4104773 req, miss ratio 0.5564, byte miss ratio 0.5564
tencentBlock.ns20291 S3FIFO-0.0100-1.9000 cache size   171263, 4104773 req, miss ratio 0.5037, byte miss ratio 0.5037
tencentBlock.ns20291 S3FIFO-0.0100-1.9000 cache size   342527, 4104773 req, miss ratio 0.4792, byte miss ratio 0.4792
tencentBlock.ns20291 S3FIFO-0.0100-1.9000 cache size   685054, 4104773 req, miss ratio 0.4592, byte miss ratio 0.4592
tencentBlock.ns20291 S3FIFO-0.0100-1.9000 cache size  1370109, 4104773 req, miss ratio 0.4209, byte miss ratio 0.4209
tencentBlock.ns20291 S3FIFO-0.0250-1.9000 cache size     1712, 4104773 req, miss ratio 0.5958, byte miss ratio 0.5958
tencentBlock.ns20291 S3FIFO-0.0250-1.9000 cache size     5137, 4104773 req, miss ratio 0.5911, byte miss ratio 0.5911
tencentBlock.ns20291 S3FIFO-0.0250-1.9000 cache size    17126, 4104773 req, miss ratio 0.5842, byte miss ratio 0.5842
