cdn1_allcolo.ns782 S3FIFO-0.0050-0.9000 cache size      742, 28861079 req, miss ratio 0.0283, byte miss ratio 0.0283
cdn1_allcolo.ns782 S3FIFO-0.0050-0.9000 cache size     2226, 28861079 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_allcolo.ns782 S3FIFO-0.0050-0.9000 cache size     7422, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns782 S3FIFO-0.0050-0.9000 cache size    22266, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns782 S3FIFO-0.0050-0.9000 cache size    74221, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns782 S3FIFO-0.0050-0.9000 cache size   148442, 28861079 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns782 S3FIFO-0.0050-0.9000 cache size   296884, 28861079 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns782 S3FIFO-0.0050-0.9000 cache size   593769, 28861079 req, miss ratio 0.0257, byte miss ratio 0.0257
cdn1_allcolo.ns782 S3FIFO-0.0250-0.9000 cache size      742, 28861079 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_allcolo.ns782 S3FIFO-0.0250-0.9000 cache size     2226, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns782 S3FIFO-0.0250-0.9000 cache size     7422, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns782 S3FIFO-0.0250-0.9000 cache size    22266, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns782 S3FIFO-0.0250-0.9000 cache size    74221, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns782 S3FIFO-0.0250-0.9000 cache size   148442, 28861079 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns782 S3FIFO-0.0250-0.9000 cache size   296884, 28861079 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns782 S3FIFO-0.0250-0.9000 cache size   593769, 28861079 req, miss ratio 0.0257, byte miss ratio 0.0257
cdn1_allcolo.ns782 S3FIFO-0.6000-1.9000 cache size      742, 28861079 req, miss ratio 0.0260, byte miss ratio 0.0260
cdn1_allcolo.ns782 S3FIFO-0.6000-1.9000 cache size     2226, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns782 S3FIFO-0.6000-1.9000 cache size     7422, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns782 S3FIFO-0.6000-1.9000 cache size    22266, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_allcolo.ns782 S3FIFO-0.6000-1.9000 cache size    74221, 28861079 req, miss ratio 0.0259, byte miss ratio 0.0259
