cdn1_allcolo.ns1440 S3FIFO-0.2000-1.9000 cache size      191, 4405568 req, miss ratio 0.7646, byte miss ratio 0.7646
cdn1_allcolo.ns1440 S3FIFO-0.2000-1.9000 cache size      573, 4405568 req, miss ratio 0.6515, byte miss ratio 0.6515
cdn1_allcolo.ns1440 S3FIFO-0.2000-1.9000 cache size     1910, 4405568 req, miss ratio 0.5034, byte miss ratio 0.5034
cdn1_allcolo.ns1440 S3FIFO-0.2000-1.9000 cache size     5730, 4405568 req, miss ratio 0.3512, byte miss ratio 0.3512
cdn1_allcolo.ns1440 S3FIFO-0.2000-1.9000 cache size    19101, 4405568 req, miss ratio 0.1863, byte miss ratio 0.1863
cdn1_allcolo.ns1440 S3FIFO-0.2000-1.9000 cache size    38202, 4405568 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_allcolo.ns1440 S3FIFO-0.2000-1.9000 cache size    76404, 4405568 req, miss ratio 0.0638, byte miss ratio 0.0638
cdn1_allcolo.ns1440 S3FIFO-0.2000-1.9000 cache size   152808, 4405568 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns1440 S3FIFO-0.9900-1.9000 cache size      191, 4405568 req, miss ratio 0.8846, byte miss ratio 0.8846
cdn1_allcolo.ns1440 S3FIFO-0.9900-1.9000 cache size      573, 4405568 req, miss ratio 0.7908, byte miss ratio 0.7908
cdn1_allcolo.ns1440 S3FIFO-0.9900-1.9000 cache size     1910, 4405568 req, miss ratio 0.6371, byte miss ratio 0.6371
cdn1_allcolo.ns1440 S3FIFO-0.9900-1.9000 cache size     5730, 4405568 req, miss ratio 0.4587, byte miss ratio 0.4587
cdn1_allcolo.ns1440 S3FIFO-0.9900-1.9000 cache size    19101, 4405568 req, miss ratio 0.2541, byte miss ratio 0.2541
cdn1_allcolo.ns1440 S3FIFO-0.9900-1.9000 cache size    38202, 4405568 req, miss ratio 0.1572, byte miss ratio 0.1572
cdn1_allcolo.ns1440 S3FIFO-0.9900-1.9000 cache size    76404, 4405568 req, miss ratio 0.0900, byte miss ratio 0.0900
cdn1_allcolo.ns1440 S3FIFO-0.9900-1.9000 cache size   152808, 4405568 req, miss ratio 0.0525, byte miss ratio 0.0525
cdn1_allcolo.ns1440 S3FIFO-0.0250-1.9000 cache size      191, 4405568 req, miss ratio 0.7541, byte miss ratio 0.7541
