tencentBlock.ns15549 S3FIFO-0.8000-1.9000 cache size     1949, 18761803 req, miss ratio 0.6191, byte miss ratio 0.6191
tencentBlock.ns15549 S3FIFO-0.8000-1.9000 cache size     5849, 18761803 req, miss ratio 0.6173, byte miss ratio 0.6173
tencentBlock.ns15549 S3FIFO-0.8000-1.9000 cache size    19498, 18761803 req, miss ratio 0.4992, byte miss ratio 0.4992
tencentBlock.ns15549 S3FIFO-0.8000-1.9000 cache size    58494, 18761803 req, miss ratio 0.2753, byte miss ratio 0.2753
tencentBlock.ns15549 S3FIFO-0.8000-1.9000 cache size   194981, 18761803 req, miss ratio 0.1335, byte miss ratio 0.1335
tencentBlock.ns15549 S3FIFO-0.8000-1.9000 cache size   389962, 18761803 req, miss ratio 0.1120, byte miss ratio 0.1120
tencentBlock.ns15549 S3FIFO-0.8000-1.9000 cache size   779925, 18761803 req, miss ratio 0.1064, byte miss ratio 0.1064
tencentBlock.ns15549 S3FIFO-0.8000-1.9000 cache size  1559850, 18761803 req, miss ratio 0.1040, byte miss ratio 0.1040
tencentBlock.ns15549 S3FIFO-0.1500-1.9000 cache size     1949, 18761803 req, miss ratio 0.6196, byte miss ratio 0.6196
tencentBlock.ns15549 S3FIFO-0.1500-1.9000 cache size     5849, 18761803 req, miss ratio 0.5763, byte miss ratio 0.5763
tencentBlock.ns15549 S3FIFO-0.1500-1.9000 cache size    19498, 18761803 req, miss ratio 0.4618, byte miss ratio 0.4618
tencentBlock.ns15549 S3FIFO-0.1500-1.9000 cache size    58494, 18761803 req, miss ratio 0.1757, byte miss ratio 0.1757
tencentBlock.ns15549 S3FIFO-0.1500-1.9000 cache size   194981, 18761803 req, miss ratio 0.1223, byte miss ratio 0.1223
tencentBlock.ns15549 S3FIFO-0.1500-1.9000 cache size   389962, 18761803 req, miss ratio 0.1154, byte miss ratio 0.1154
tencentBlock.ns15549 S3FIFO-0.1500-1.9000 cache size   779925, 18761803 req, miss ratio 0.1064, byte miss ratio 0.1064
tencentBlock.ns15549 S3FIFO-0.1500-1.9000 cache size  1559850, 18761803 req, miss ratio 0.1040, byte miss ratio 0.1040
tencentBlock.ns15549 S3FIFO-0.4500-1.9000 cache size     1949, 18761803 req, miss ratio 0.6186, byte miss ratio 0.6186
tencentBlock.ns15549 S3FIFO-0.4500-1.9000 cache size     5849, 18761803 req, miss ratio 0.5941, byte miss ratio 0.5941
tencentBlock.ns15549 S3FIFO-0.4500-1.9000 cache size    19498, 18761803 req, miss ratio 0.4821, byte miss ratio 0.4821
tencentBlock.ns15549 S3FIFO-0.4500-1.9000 cache size    58494, 18761803 req, miss ratio 0.2249, byte miss ratio 0.2249
