cdn1_colo28.ns1104 S3FIFO-0.2500-0.9000 cache size       27, 1172700 req, miss ratio 0.2785, byte miss ratio 0.2785
cdn1_colo28.ns1104 S3FIFO-0.2500-0.9000 cache size       83, 1172700 req, miss ratio 0.1006, byte miss ratio 0.1006
cdn1_colo28.ns1104 S3FIFO-0.2500-0.9000 cache size      276, 1172700 req, miss ratio 0.0604, byte miss ratio 0.0604
cdn1_colo28.ns1104 S3FIFO-0.2500-0.9000 cache size      830, 1172700 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns1104 S3FIFO-0.2500-0.9000 cache size     2768, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.2500-0.9000 cache size     5537, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.2500-0.9000 cache size    11074, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.2500-0.9000 cache size    22149, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.9500-0.9000 cache size       27, 1172700 req, miss ratio 0.3814, byte miss ratio 0.3814
cdn1_colo28.ns1104 S3FIFO-0.9500-0.9000 cache size       83, 1172700 req, miss ratio 0.1527, byte miss ratio 0.1527
cdn1_colo28.ns1104 S3FIFO-0.9500-0.9000 cache size      276, 1172700 req, miss ratio 0.0847, byte miss ratio 0.0847
cdn1_colo28.ns1104 S3FIFO-0.9500-0.9000 cache size      830, 1172700 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns1104 S3FIFO-0.9500-0.9000 cache size     2768, 1172700 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_colo28.ns1104 S3FIFO-0.9500-0.9000 cache size     5537, 1172700 req, miss ratio 0.0248, byte miss ratio 0.0248
cdn1_colo28.ns1104 S3FIFO-0.9500-0.9000 cache size    11074, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.9500-0.9000 cache size    22149, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.3500-0.9000 cache size       27, 1172700 req, miss ratio 0.2946, byte miss ratio 0.2946
cdn1_colo28.ns1104 S3FIFO-0.3500-0.9000 cache size       83, 1172700 req, miss ratio 0.1044, byte miss ratio 0.1044
cdn1_colo28.ns1104 S3FIFO-0.3500-0.9000 cache size      276, 1172700 req, miss ratio 0.0626, byte miss ratio 0.0626
cdn1_colo28.ns1104 S3FIFO-0.3500-0.9000 cache size      830, 1172700 req, miss ratio 0.0242, byte miss ratio 0.0242
cdn1_colo28.ns1104 S3FIFO-0.3500-0.9000 cache size     2768, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.3500-0.9000 cache size     5537, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.3500-0.9000 cache size    11074, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.3500-0.9000 cache size    22149, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.6000-0.9000 cache size       27, 1172700 req, miss ratio 0.3352, byte miss ratio 0.3352
cdn1_colo28.ns1104 S3FIFO-0.6000-0.9000 cache size       83, 1172700 req, miss ratio 0.1213, byte miss ratio 0.1213
cdn1_colo28.ns1104 S3FIFO-0.6000-0.9000 cache size      276, 1172700 req, miss ratio 0.0696, byte miss ratio 0.0696
cdn1_colo28.ns1104 S3FIFO-0.6000-0.9000 cache size      830, 1172700 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_colo28.ns1104 S3FIFO-0.6000-0.9000 cache size     2768, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.6000-0.9000 cache size     5537, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.6000-0.9000 cache size    11074, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.6000-0.9000 cache size    22149, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1104 S3FIFO-0.0100-1.9000 cache size       27, 1172700 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1104 S3FIFO-0.0100-1.9000 cache size       83, 1172700 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1104 S3FIFO-0.0100-1.9000 cache size      276, 1172700 req, miss ratio 0.0540, byte miss ratio 0.0540
cdn1_colo28.ns1104 S3FIFO-0.0100-1.9000 cache size      830, 1172700 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_colo28.ns1104 S3FIFO-0.0100-1.9000 cache size     2768, 1172700 req, miss ratio 0.0236, byte miss ratio 0.0236
