io_traces.ns577 S3FIFO-0.0500-0.9000 cache size      488, 4200000 req, miss ratio 0.3840, byte miss ratio 0.3840
io_traces.ns577 S3FIFO-0.0500-0.9000 cache size     1464, 4200000 req, miss ratio 0.3712, byte miss ratio 0.3712
io_traces.ns577 S3FIFO-0.0500-0.9000 cache size     4881, 4200000 req, miss ratio 0.3690, byte miss ratio 0.3690
io_traces.ns577 S3FIFO-0.0500-0.9000 cache size    14645, 4200000 req, miss ratio 0.2922, byte miss ratio 0.2922
io_traces.ns577 S3FIFO-0.0500-0.9000 cache size    48816, 4200000 req, miss ratio 0.1252, byte miss ratio 0.1252
io_traces.ns577 S3FIFO-0.0500-0.9000 cache size    97633, 4200000 req, miss ratio 0.1199, byte miss ratio 0.1199
io_traces.ns577 S3FIFO-0.0500-0.9000 cache size   195267, 4200000 req, miss ratio 0.1186, byte miss ratio 0.1186
io_traces.ns577 S3FIFO-0.0500-0.9000 cache size   390534, 4200000 req, miss ratio 0.1162, byte miss ratio 0.1162
io_traces.ns577 S3FIFO-0.0050-0.9000 cache size      488, 4200000 req, miss ratio 0.3993, byte miss ratio 0.3993
io_traces.ns577 S3FIFO-0.0050-0.9000 cache size     1464, 4200000 req, miss ratio 0.3967, byte miss ratio 0.3967
io_traces.ns577 S3FIFO-0.0050-0.9000 cache size     4881, 4200000 req, miss ratio 0.3793, byte miss ratio 0.3793
io_traces.ns577 S3FIFO-0.0050-0.9000 cache size    14645, 4200000 req, miss ratio 0.2943, byte miss ratio 0.2943
io_traces.ns577 S3FIFO-0.0050-0.9000 cache size    48816, 4200000 req, miss ratio 0.1251, byte miss ratio 0.1251
io_traces.ns577 S3FIFO-0.0050-0.9000 cache size    97633, 4200000 req, miss ratio 0.1203, byte miss ratio 0.1203
io_traces.ns577 S3FIFO-0.0050-0.9000 cache size   195267, 4200000 req, miss ratio 0.1186, byte miss ratio 0.1186
io_traces.ns577 S3FIFO-0.0050-0.9000 cache size   390534, 4200000 req, miss ratio 0.1162, byte miss ratio 0.1162
io_traces.ns577 S3FIFO-0.0010-1.9000 cache size      488, 4200000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns577 S3FIFO-0.0010-1.9000 cache size     1464, 4200000 req, miss ratio 0.3969, byte miss ratio 0.3969
io_traces.ns577 S3FIFO-0.0010-1.9000 cache size     4881, 4200000 req, miss ratio 0.3863, byte miss ratio 0.3863
io_traces.ns577 S3FIFO-0.0010-1.9000 cache size    14645, 4200000 req, miss ratio 0.3030, byte miss ratio 0.3030
io_traces.ns577 S3FIFO-0.0010-1.9000 cache size    48816, 4200000 req, miss ratio 0.1251, byte miss ratio 0.1251
io_traces.ns577 S3FIFO-0.0010-1.9000 cache size    97633, 4200000 req, miss ratio 0.1204, byte miss ratio 0.1204
io_traces.ns577 S3FIFO-0.0010-1.9000 cache size   195267, 4200000 req, miss ratio 0.1186, byte miss ratio 0.1186
