tencentBlock.ns12034 S3FIFO-0.2500-0.9000 cache size       47, 1288770 req, miss ratio 0.7849, byte miss ratio 0.7849
tencentBlock.ns12034 S3FIFO-0.2500-0.9000 cache size      141, 1288770 req, miss ratio 0.7498, byte miss ratio 0.7498
tencentBlock.ns12034 S3FIFO-0.2500-0.9000 cache size      470, 1288770 req, miss ratio 0.6531, byte miss ratio 0.6531
tencentBlock.ns12034 S3FIFO-0.2500-0.9000 cache size     1412, 1288770 req, miss ratio 0.5583, byte miss ratio 0.5583
tencentBlock.ns12034 S3FIFO-0.2500-0.9000 cache size     4707, 1288770 req, miss ratio 0.4750, byte miss ratio 0.4750
tencentBlock.ns12034 S3FIFO-0.2500-0.9000 cache size     9415, 1288770 req, miss ratio 0.4726, byte miss ratio 0.4726
tencentBlock.ns12034 S3FIFO-0.2500-0.9000 cache size    18831, 1288770 req, miss ratio 0.3663, byte miss ratio 0.3663
tencentBlock.ns12034 S3FIFO-0.2500-0.9000 cache size    37662, 1288770 req, miss ratio 0.0557, byte miss ratio 0.0557
tencentBlock.ns12034 S3FIFO-0.9000-1.9000 cache size       47, 1288770 req, miss ratio 0.8425, byte miss ratio 0.8425
tencentBlock.ns12034 S3FIFO-0.9000-1.9000 cache size      141, 1288770 req, miss ratio 0.7794, byte miss ratio 0.7794
tencentBlock.ns12034 S3FIFO-0.9000-1.9000 cache size      470, 1288770 req, miss ratio 0.7397, byte miss ratio 0.7397
tencentBlock.ns12034 S3FIFO-0.9000-1.9000 cache size     1412, 1288770 req, miss ratio 0.6887, byte miss ratio 0.6887
tencentBlock.ns12034 S3FIFO-0.9000-1.9000 cache size     4707, 1288770 req, miss ratio 0.5665, byte miss ratio 0.5665
tencentBlock.ns12034 S3FIFO-0.9000-1.9000 cache size     9415, 1288770 req, miss ratio 0.5159, byte miss ratio 0.5159
tencentBlock.ns12034 S3FIFO-0.9000-1.9000 cache size    18831, 1288770 req, miss ratio 0.3625, byte miss ratio 0.3625
tencentBlock.ns12034 S3FIFO-0.9000-1.9000 cache size    37662, 1288770 req, miss ratio 0.0806, byte miss ratio 0.0806
tencentBlock.ns12034 S3FIFO-0.3000-1.9000 cache size       47, 1288770 req, miss ratio 0.7826, byte miss ratio 0.7826
tencentBlock.ns12034 S3FIFO-0.3000-1.9000 cache size      141, 1288770 req, miss ratio 0.7486, byte miss ratio 0.7486
tencentBlock.ns12034 S3FIFO-0.3000-1.9000 cache size      470, 1288770 req, miss ratio 0.6562, byte miss ratio 0.6562
tencentBlock.ns12034 S3FIFO-0.3000-1.9000 cache size     1412, 1288770 req, miss ratio 0.5577, byte miss ratio 0.5577
tencentBlock.ns12034 S3FIFO-0.3000-1.9000 cache size     4707, 1288770 req, miss ratio 0.4745, byte miss ratio 0.4745
tencentBlock.ns12034 S3FIFO-0.3000-1.9000 cache size     9415, 1288770 req, miss ratio 0.4792, byte miss ratio 0.4792
tencentBlock.ns12034 S3FIFO-0.3000-1.9000 cache size    18831, 1288770 req, miss ratio 0.4029, byte miss ratio 0.4029
tencentBlock.ns12034 S3FIFO-0.3000-1.9000 cache size    37662, 1288770 req, miss ratio 0.0582, byte miss ratio 0.0582
tencentBlock.ns12034 S3FIFO-0.3500-0.9000 cache size       47, 1288770 req, miss ratio 0.7856, byte miss ratio 0.7856
tencentBlock.ns12034 S3FIFO-0.3500-0.9000 cache size      141, 1288770 req, miss ratio 0.7532, byte miss ratio 0.7532
tencentBlock.ns12034 S3FIFO-0.3500-0.9000 cache size      470, 1288770 req, miss ratio 0.6571, byte miss ratio 0.6571
tencentBlock.ns12034 S3FIFO-0.3500-0.9000 cache size     1412, 1288770 req, miss ratio 0.5626, byte miss ratio 0.5626
tencentBlock.ns12034 S3FIFO-0.3500-0.9000 cache size     4707, 1288770 req, miss ratio 0.4753, byte miss ratio 0.4753
tencentBlock.ns12034 S3FIFO-0.3500-0.9000 cache size     9415, 1288770 req, miss ratio 0.4726, byte miss ratio 0.4726
tencentBlock.ns12034 S3FIFO-0.3500-0.9000 cache size    18831, 1288770 req, miss ratio 0.4394, byte miss ratio 0.4394
tencentBlock.ns12034 S3FIFO-0.3500-0.9000 cache size    37662, 1288770 req, miss ratio 0.0608, byte miss ratio 0.0608
tencentBlock.ns12034 S3FIFO-0.6000-0.9000 cache size       47, 1288770 req, miss ratio 0.7866, byte miss ratio 0.7866
tencentBlock.ns12034 S3FIFO-0.6000-0.9000 cache size      141, 1288770 req, miss ratio 0.7613, byte miss ratio 0.7613
tencentBlock.ns12034 S3FIFO-0.6000-0.9000 cache size      470, 1288770 req, miss ratio 0.6892, byte miss ratio 0.6892
tencentBlock.ns12034 S3FIFO-0.6000-0.9000 cache size     1412, 1288770 req, miss ratio 0.5888, byte miss ratio 0.5888
tencentBlock.ns12034 S3FIFO-0.6000-0.9000 cache size     4707, 1288770 req, miss ratio 0.4918, byte miss ratio 0.4918
tencentBlock.ns12034 S3FIFO-0.6000-0.9000 cache size     9415, 1288770 req, miss ratio 0.4719, byte miss ratio 0.4719
tencentBlock.ns12034 S3FIFO-0.6000-0.9000 cache size    18831, 1288770 req, miss ratio 0.3534, byte miss ratio 0.3534
tencentBlock.ns12034 S3FIFO-0.6000-0.9000 cache size    37662, 1288770 req, miss ratio 0.0701, byte miss ratio 0.0701
tencentBlock.ns12034 S3FIFO-0.1500-1.9000 cache size       47, 1288770 req, miss ratio 0.7806, byte miss ratio 0.7806
tencentBlock.ns12034 S3FIFO-0.1500-1.9000 cache size      141, 1288770 req, miss ratio 0.7446, byte miss ratio 0.7446
tencentBlock.ns12034 S3FIFO-0.1500-1.9000 cache size      470, 1288770 req, miss ratio 0.6527, byte miss ratio 0.6527
tencentBlock.ns12034 S3FIFO-0.1500-1.9000 cache size     1412, 1288770 req, miss ratio 0.5477, byte miss ratio 0.5477
tencentBlock.ns12034 S3FIFO-0.1500-1.9000 cache size     4707, 1288770 req, miss ratio 0.4741, byte miss ratio 0.4741
tencentBlock.ns12034 S3FIFO-0.1500-1.9000 cache size     9415, 1288770 req, miss ratio 0.4764, byte miss ratio 0.4764
tencentBlock.ns12034 S3FIFO-0.1500-1.9000 cache size    18831, 1288770 req, miss ratio 0.3151, byte miss ratio 0.3151
tencentBlock.ns12034 S3FIFO-0.1500-1.9000 cache size    37662, 1288770 req, miss ratio 0.0496, byte miss ratio 0.0496
tencentBlock.ns12034 S3FIFO-0.3500-1.9000 cache size       47, 1288770 req, miss ratio 0.7833, byte miss ratio 0.7833
tencentBlock.ns12034 S3FIFO-0.3500-1.9000 cache size      141, 1288770 req, miss ratio 0.7505, byte miss ratio 0.7505
tencentBlock.ns12034 S3FIFO-0.3500-1.9000 cache size      470, 1288770 req, miss ratio 0.6588, byte miss ratio 0.6588
tencentBlock.ns12034 S3FIFO-0.3500-1.9000 cache size     1412, 1288770 req, miss ratio 0.5612, byte miss ratio 0.5612
tencentBlock.ns12034 S3FIFO-0.3500-1.9000 cache size     4707, 1288770 req, miss ratio 0.4748, byte miss ratio 0.4748
tencentBlock.ns12034 S3FIFO-0.3500-1.9000 cache size     9415, 1288770 req, miss ratio 0.4811, byte miss ratio 0.4811
tencentBlock.ns12034 S3FIFO-0.3500-1.9000 cache size    18831, 1288770 req, miss ratio 0.4394, byte miss ratio 0.4394
tencentBlock.ns12034 S3FIFO-0.3500-1.9000 cache size    37662, 1288770 req, miss ratio 0.0608, byte miss ratio 0.0608
tencentBlock.ns12034 S3FIFO-0.8500-1.9000 cache size       47, 1288770 req, miss ratio 0.8286, byte miss ratio 0.8286
tencentBlock.ns12034 S3FIFO-0.8500-1.9000 cache size      141, 1288770 req, miss ratio 0.7717, byte miss ratio 0.7717
tencentBlock.ns12034 S3FIFO-0.8500-1.9000 cache size      470, 1288770 req, miss ratio 0.7316, byte miss ratio 0.7316
tencentBlock.ns12034 S3FIFO-0.8500-1.9000 cache size     1412, 1288770 req, miss ratio 0.6771, byte miss ratio 0.6771
tencentBlock.ns12034 S3FIFO-0.8500-1.9000 cache size     4707, 1288770 req, miss ratio 0.5476, byte miss ratio 0.5476
tencentBlock.ns12034 S3FIFO-0.8500-1.9000 cache size     9415, 1288770 req, miss ratio 0.5102, byte miss ratio 0.5102
tencentBlock.ns12034 S3FIFO-0.8500-1.9000 cache size    18831, 1288770 req, miss ratio 0.3621, byte miss ratio 0.3621
tencentBlock.ns12034 S3FIFO-0.8500-1.9000 cache size    37662, 1288770 req, miss ratio 0.0778, byte miss ratio 0.0778
tencentBlock.ns12034 S3FIFO-0.8000-1.9000 cache size       47, 1288770 req, miss ratio 0.8162, byte miss ratio 0.8162
tencentBlock.ns12034 S3FIFO-0.8000-1.9000 cache size      141, 1288770 req, miss ratio 0.7692, byte miss ratio 0.7692
tencentBlock.ns12034 S3FIFO-0.8000-1.9000 cache size      470, 1288770 req, miss ratio 0.7240, byte miss ratio 0.7240
tencentBlock.ns12034 S3FIFO-0.8000-1.9000 cache size     1412, 1288770 req, miss ratio 0.6647, byte miss ratio 0.6647
