cdn1_colo28.ns7 S3FIFO-0.2500-1.9000 cache size       55, 2960997 req, miss ratio 0.8445, byte miss ratio 0.8445
cdn1_colo28.ns7 S3FIFO-0.2500-1.9000 cache size      165, 2960997 req, miss ratio 0.6987, byte miss ratio 0.6987
cdn1_colo28.ns7 S3FIFO-0.2500-1.9000 cache size      550, 2960997 req, miss ratio 0.4891, byte miss ratio 0.4891
cdn1_colo28.ns7 S3FIFO-0.2500-1.9000 cache size     1650, 2960997 req, miss ratio 0.2811, byte miss ratio 0.2811
cdn1_colo28.ns7 S3FIFO-0.2500-1.9000 cache size     5502, 2960997 req, miss ratio 0.1057, byte miss ratio 0.1057
cdn1_colo28.ns7 S3FIFO-0.2500-1.9000 cache size    11004, 2960997 req, miss ratio 0.0530, byte miss ratio 0.0530
cdn1_colo28.ns7 S3FIFO-0.2500-1.9000 cache size    22008, 2960997 req, miss ratio 0.0278, byte miss ratio 0.0278
cdn1_colo28.ns7 S3FIFO-0.2500-1.9000 cache size    44016, 2960997 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_colo28.ns7 S3FIFO-0.2500-0.9000 cache size       55, 2960997 req, miss ratio 0.8370, byte miss ratio 0.8370
cdn1_colo28.ns7 S3FIFO-0.2500-0.9000 cache size      165, 2960997 req, miss ratio 0.6867, byte miss ratio 0.6867
cdn1_colo28.ns7 S3FIFO-0.2500-0.9000 cache size      550, 2960997 req, miss ratio 0.4765, byte miss ratio 0.4765
cdn1_colo28.ns7 S3FIFO-0.2500-0.9000 cache size     1650, 2960997 req, miss ratio 0.2741, byte miss ratio 0.2741
cdn1_colo28.ns7 S3FIFO-0.2500-0.9000 cache size     5502, 2960997 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_colo28.ns7 S3FIFO-0.2500-0.9000 cache size    11004, 2960997 req, miss ratio 0.0528, byte miss ratio 0.0528
cdn1_colo28.ns7 S3FIFO-0.2500-0.9000 cache size    22008, 2960997 req, miss ratio 0.0278, byte miss ratio 0.0278
cdn1_colo28.ns7 S3FIFO-0.2500-0.9000 cache size    44016, 2960997 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_colo28.ns7 S3FIFO-0.0010-1.9000 cache size       55, 2960997 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns7 S3FIFO-0.0010-1.9000 cache size      165, 2960997 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns7 S3FIFO-0.0010-1.9000 cache size      550, 2960997 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns7 S3FIFO-0.0010-1.9000 cache size     1650, 2960997 req, miss ratio 0.2580, byte miss ratio 0.2580
cdn1_colo28.ns7 S3FIFO-0.0010-1.9000 cache size     5502, 2960997 req, miss ratio 0.1002, byte miss ratio 0.1002
cdn1_colo28.ns7 S3FIFO-0.0010-1.9000 cache size    11004, 2960997 req, miss ratio 0.0526, byte miss ratio 0.0526
cdn1_colo28.ns7 S3FIFO-0.0010-1.9000 cache size    22008, 2960997 req, miss ratio 0.0282, byte miss ratio 0.0282
cdn1_colo28.ns7 S3FIFO-0.0010-1.9000 cache size    44016, 2960997 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_colo28.ns7 S3FIFO-0.3500-0.9000 cache size       55, 2960997 req, miss ratio 0.8493, byte miss ratio 0.8493
cdn1_colo28.ns7 S3FIFO-0.3500-0.9000 cache size      165, 2960997 req, miss ratio 0.7021, byte miss ratio 0.7021
cdn1_colo28.ns7 S3FIFO-0.3500-0.9000 cache size      550, 2960997 req, miss ratio 0.4928, byte miss ratio 0.4928
cdn1_colo28.ns7 S3FIFO-0.3500-0.9000 cache size     1650, 2960997 req, miss ratio 0.2864, byte miss ratio 0.2864
cdn1_colo28.ns7 S3FIFO-0.3500-0.9000 cache size     5502, 2960997 req, miss ratio 0.1098, byte miss ratio 0.1098
cdn1_colo28.ns7 S3FIFO-0.3500-0.9000 cache size    11004, 2960997 req, miss ratio 0.0552, byte miss ratio 0.0552
cdn1_colo28.ns7 S3FIFO-0.3500-0.9000 cache size    22008, 2960997 req, miss ratio 0.0286, byte miss ratio 0.0286
cdn1_colo28.ns7 S3FIFO-0.3500-0.9000 cache size    44016, 2960997 req, miss ratio 0.0191, byte miss ratio 0.0191
cdn1_colo28.ns7 S3FIFO-0.3000-0.9000 cache size       55, 2960997 req, miss ratio 0.8430, byte miss ratio 0.8430
cdn1_colo28.ns7 S3FIFO-0.3000-0.9000 cache size      165, 2960997 req, miss ratio 0.6943, byte miss ratio 0.6943
cdn1_colo28.ns7 S3FIFO-0.3000-0.9000 cache size      550, 2960997 req, miss ratio 0.4846, byte miss ratio 0.4846
cdn1_colo28.ns7 S3FIFO-0.3000-0.9000 cache size     1650, 2960997 req, miss ratio 0.2801, byte miss ratio 0.2801
cdn1_colo28.ns7 S3FIFO-0.3000-0.9000 cache size     5502, 2960997 req, miss ratio 0.1071, byte miss ratio 0.1071
cdn1_colo28.ns7 S3FIFO-0.3000-0.9000 cache size    11004, 2960997 req, miss ratio 0.0539, byte miss ratio 0.0539
cdn1_colo28.ns7 S3FIFO-0.3000-0.9000 cache size    22008, 2960997 req, miss ratio 0.0282, byte miss ratio 0.0282
