cdn1_colo28.ns480 S3FIFO-0.0050-1.9000 cache size        7, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.1500-1.9000 cache size       25, 1289797 req, miss ratio 0.1923, byte miss ratio 0.1923
cdn1_colo28.ns480 S3FIFO-0.1500-1.9000 cache size       50, 1289797 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_colo28.ns480 S3FIFO-0.1500-1.9000 cache size      101, 1289797 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns480 S3FIFO-0.1500-1.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.8000-0.9000 cache size        7, 1289797 req, miss ratio 0.4685, byte miss ratio 0.4685
cdn1_colo28.ns480 S3FIFO-0.8000-0.9000 cache size       25, 1289797 req, miss ratio 0.2365, byte miss ratio 0.2365
cdn1_colo28.ns480 S3FIFO-0.8000-0.9000 cache size       50, 1289797 req, miss ratio 0.0470, byte miss ratio 0.0470
cdn1_colo28.ns480 S3FIFO-0.8000-0.9000 cache size      101, 1289797 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns480 S3FIFO-0.8000-0.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.9000-0.9000 cache size        7, 1289797 req, miss ratio 0.4656, byte miss ratio 0.4656
cdn1_colo28.ns480 S3FIFO-0.9000-0.9000 cache size       25, 1289797 req, miss ratio 0.2356, byte miss ratio 0.2356
cdn1_colo28.ns480 S3FIFO-0.9000-0.9000 cache size       50, 1289797 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_colo28.ns480 S3FIFO-0.9000-0.9000 cache size      101, 1289797 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns480 S3FIFO-0.9000-0.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.7000-1.9000 cache size        7, 1289797 req, miss ratio 0.4715, byte miss ratio 0.4715
cdn1_colo28.ns480 S3FIFO-0.7000-1.9000 cache size       25, 1289797 req, miss ratio 0.2358, byte miss ratio 0.2358
cdn1_colo28.ns480 S3FIFO-0.7000-1.9000 cache size       50, 1289797 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_colo28.ns480 S3FIFO-0.7000-1.9000 cache size      101, 1289797 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns480 S3FIFO-0.7000-1.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.7500-0.9000 cache size        7, 1289797 req, miss ratio 0.4685, byte miss ratio 0.4685
cdn1_colo28.ns480 S3FIFO-0.7500-0.9000 cache size       25, 1289797 req, miss ratio 0.2363, byte miss ratio 0.2363
cdn1_colo28.ns480 S3FIFO-0.7500-0.9000 cache size       50, 1289797 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_colo28.ns480 S3FIFO-0.7500-0.9000 cache size      101, 1289797 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns480 S3FIFO-0.7500-0.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.9000-1.9000 cache size        7, 1289797 req, miss ratio 0.4656, byte miss ratio 0.4656
cdn1_colo28.ns480 S3FIFO-0.9000-1.9000 cache size       25, 1289797 req, miss ratio 0.2356, byte miss ratio 0.2356
cdn1_colo28.ns480 S3FIFO-0.9000-1.9000 cache size       50, 1289797 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_colo28.ns480 S3FIFO-0.9000-1.9000 cache size      101, 1289797 req, miss ratio 0.0049, byte miss ratio 0.0049
cdn1_colo28.ns480 S3FIFO-0.9000-1.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.3500-1.9000 cache size        7, 1289797 req, miss ratio 0.4795, byte miss ratio 0.4795
cdn1_colo28.ns480 S3FIFO-0.3500-1.9000 cache size       25, 1289797 req, miss ratio 0.2153, byte miss ratio 0.2153
cdn1_colo28.ns480 S3FIFO-0.3500-1.9000 cache size       50, 1289797 req, miss ratio 0.0289, byte miss ratio 0.0289
cdn1_colo28.ns480 S3FIFO-0.3500-1.9000 cache size      101, 1289797 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns480 S3FIFO-0.3500-1.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.0100-1.9000 cache size        7, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.0100-1.9000 cache size       25, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.0100-1.9000 cache size       50, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.0100-1.9000 cache size      101, 1289797 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns480 S3FIFO-0.0100-1.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.6000-0.9000 cache size        7, 1289797 req, miss ratio 0.4716, byte miss ratio 0.4716
cdn1_colo28.ns480 S3FIFO-0.6000-0.9000 cache size       25, 1289797 req, miss ratio 0.2346, byte miss ratio 0.2346
cdn1_colo28.ns480 S3FIFO-0.6000-0.9000 cache size       50, 1289797 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_colo28.ns480 S3FIFO-0.6000-0.9000 cache size      101, 1289797 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns480 S3FIFO-0.6000-0.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.7000-0.9000 cache size        7, 1289797 req, miss ratio 0.4716, byte miss ratio 0.4716
cdn1_colo28.ns480 S3FIFO-0.7000-0.9000 cache size       25, 1289797 req, miss ratio 0.2358, byte miss ratio 0.2358
cdn1_colo28.ns480 S3FIFO-0.7000-0.9000 cache size       50, 1289797 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_colo28.ns480 S3FIFO-0.7000-0.9000 cache size      101, 1289797 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_colo28.ns480 S3FIFO-0.7000-0.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.5000-1.9000 cache size        7, 1289797 req, miss ratio 0.4752, byte miss ratio 0.4752
cdn1_colo28.ns480 S3FIFO-0.5000-1.9000 cache size       25, 1289797 req, miss ratio 0.2298, byte miss ratio 0.2298
cdn1_colo28.ns480 S3FIFO-0.5000-1.9000 cache size       50, 1289797 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_colo28.ns480 S3FIFO-0.5000-1.9000 cache size      101, 1289797 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns480 S3FIFO-0.5000-1.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.8500-1.9000 cache size        7, 1289797 req, miss ratio 0.4684, byte miss ratio 0.4684
cdn1_colo28.ns480 S3FIFO-0.8500-1.9000 cache size       25, 1289797 req, miss ratio 0.2361, byte miss ratio 0.2361
cdn1_colo28.ns480 S3FIFO-0.8500-1.9000 cache size       50, 1289797 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_colo28.ns480 S3FIFO-0.8500-1.9000 cache size      101, 1289797 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns480 S3FIFO-0.8500-1.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.8500-0.9000 cache size        7, 1289797 req, miss ratio 0.4685, byte miss ratio 0.4685
cdn1_colo28.ns480 S3FIFO-0.8500-0.9000 cache size       25, 1289797 req, miss ratio 0.2361, byte miss ratio 0.2361
cdn1_colo28.ns480 S3FIFO-0.8500-0.9000 cache size       50, 1289797 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_colo28.ns480 S3FIFO-0.8500-0.9000 cache size      101, 1289797 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_colo28.ns480 S3FIFO-0.8500-0.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.0500-0.9000 cache size        7, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.0500-0.9000 cache size       25, 1289797 req, miss ratio 0.1865, byte miss ratio 0.1865
cdn1_colo28.ns480 S3FIFO-0.0500-0.9000 cache size       50, 1289797 req, miss ratio 0.0197, byte miss ratio 0.0197
cdn1_colo28.ns480 S3FIFO-0.0500-0.9000 cache size      101, 1289797 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns480 S3FIFO-0.0500-0.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.0250-0.9000 cache size        7, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.0250-0.9000 cache size       25, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.0250-0.9000 cache size       50, 1289797 req, miss ratio 0.0200, byte miss ratio 0.0200
cdn1_colo28.ns480 S3FIFO-0.0250-0.9000 cache size      101, 1289797 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns480 S3FIFO-0.0250-0.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.6000-1.9000 cache size        7, 1289797 req, miss ratio 0.4715, byte miss ratio 0.4715
cdn1_colo28.ns480 S3FIFO-0.6000-1.9000 cache size       25, 1289797 req, miss ratio 0.2346, byte miss ratio 0.2346
cdn1_colo28.ns480 S3FIFO-0.6000-1.9000 cache size       50, 1289797 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_colo28.ns480 S3FIFO-0.6000-1.9000 cache size      101, 1289797 req, miss ratio 0.0035, byte miss ratio 0.0035
cdn1_colo28.ns480 S3FIFO-0.6000-1.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.2500-1.9000 cache size        7, 1289797 req, miss ratio 0.4819, byte miss ratio 0.4819
cdn1_colo28.ns480 S3FIFO-0.2500-1.9000 cache size       25, 1289797 req, miss ratio 0.2057, byte miss ratio 0.2057
cdn1_colo28.ns480 S3FIFO-0.2500-1.9000 cache size       50, 1289797 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns480 S3FIFO-0.2500-1.9000 cache size      101, 1289797 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns480 S3FIFO-0.2500-1.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.1000-1.9000 cache size        7, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.1000-1.9000 cache size       25, 1289797 req, miss ratio 0.1894, byte miss ratio 0.1894
cdn1_colo28.ns480 S3FIFO-0.1000-1.9000 cache size       50, 1289797 req, miss ratio 0.0203, byte miss ratio 0.0203
cdn1_colo28.ns480 S3FIFO-0.1000-1.9000 cache size      101, 1289797 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns480 S3FIFO-0.1000-1.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.5500-1.9000 cache size        7, 1289797 req, miss ratio 0.4752, byte miss ratio 0.4752
cdn1_colo28.ns480 S3FIFO-0.5500-1.9000 cache size       25, 1289797 req, miss ratio 0.2316, byte miss ratio 0.2316
cdn1_colo28.ns480 S3FIFO-0.5500-1.9000 cache size       50, 1289797 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_colo28.ns480 S3FIFO-0.5500-1.9000 cache size      101, 1289797 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns480 S3FIFO-0.5500-1.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.3000-1.9000 cache size        7, 1289797 req, miss ratio 0.4795, byte miss ratio 0.4795
cdn1_colo28.ns480 S3FIFO-0.3000-1.9000 cache size       25, 1289797 req, miss ratio 0.2105, byte miss ratio 0.2105
cdn1_colo28.ns480 S3FIFO-0.3000-1.9000 cache size       50, 1289797 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_colo28.ns480 S3FIFO-0.3000-1.9000 cache size      101, 1289797 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns480 S3FIFO-0.3000-1.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.5500-0.9000 cache size        7, 1289797 req, miss ratio 0.4753, byte miss ratio 0.4753
cdn1_colo28.ns480 S3FIFO-0.5500-0.9000 cache size       25, 1289797 req, miss ratio 0.2316, byte miss ratio 0.2316
cdn1_colo28.ns480 S3FIFO-0.5500-0.9000 cache size       50, 1289797 req, miss ratio 0.0369, byte miss ratio 0.0369
cdn1_colo28.ns480 S3FIFO-0.5500-0.9000 cache size      101, 1289797 req, miss ratio 0.0033, byte miss ratio 0.0033
cdn1_colo28.ns480 S3FIFO-0.5500-0.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.4000-1.9000 cache size        7, 1289797 req, miss ratio 0.4795, byte miss ratio 0.4795
cdn1_colo28.ns480 S3FIFO-0.4000-1.9000 cache size       25, 1289797 req, miss ratio 0.2236, byte miss ratio 0.2236
cdn1_colo28.ns480 S3FIFO-0.4000-1.9000 cache size       50, 1289797 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_colo28.ns480 S3FIFO-0.4000-1.9000 cache size      101, 1289797 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns480 S3FIFO-0.4000-1.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.2500-0.9000 cache size        7, 1289797 req, miss ratio 0.4819, byte miss ratio 0.4819
cdn1_colo28.ns480 S3FIFO-0.2500-0.9000 cache size       25, 1289797 req, miss ratio 0.2057, byte miss ratio 0.2057
cdn1_colo28.ns480 S3FIFO-0.2500-0.9000 cache size       50, 1289797 req, miss ratio 0.0245, byte miss ratio 0.0245
cdn1_colo28.ns480 S3FIFO-0.2500-0.9000 cache size      101, 1289797 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns480 S3FIFO-0.2500-0.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.9900-1.9000 cache size        7, 1289797 req, miss ratio 0.4656, byte miss ratio 0.4656
cdn1_colo28.ns480 S3FIFO-0.9900-1.9000 cache size       25, 1289797 req, miss ratio 0.2344, byte miss ratio 0.2344
cdn1_colo28.ns480 S3FIFO-0.9900-1.9000 cache size       50, 1289797 req, miss ratio 0.0522, byte miss ratio 0.0522
cdn1_colo28.ns480 S3FIFO-0.9900-1.9000 cache size      101, 1289797 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns480 S3FIFO-0.9900-1.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.2000-0.9000 cache size        7, 1289797 req, miss ratio 0.4819, byte miss ratio 0.4819
cdn1_colo28.ns480 S3FIFO-0.2000-0.9000 cache size       25, 1289797 req, miss ratio 0.2011, byte miss ratio 0.2011
cdn1_colo28.ns480 S3FIFO-0.2000-0.9000 cache size       50, 1289797 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns480 S3FIFO-0.2000-0.9000 cache size      101, 1289797 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns480 S3FIFO-0.2000-0.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.9500-0.9000 cache size        7, 1289797 req, miss ratio 0.4656, byte miss ratio 0.4656
cdn1_colo28.ns480 S3FIFO-0.9500-0.9000 cache size       25, 1289797 req, miss ratio 0.2353, byte miss ratio 0.2353
cdn1_colo28.ns480 S3FIFO-0.9500-0.9000 cache size       50, 1289797 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_colo28.ns480 S3FIFO-0.9500-0.9000 cache size      101, 1289797 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns480 S3FIFO-0.9500-0.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.0050-0.9000 cache size        7, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.0050-0.9000 cache size       25, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.0050-0.9000 cache size       50, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.0050-0.9000 cache size      101, 1289797 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns480 S3FIFO-0.0050-0.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.6500-0.9000 cache size        7, 1289797 req, miss ratio 0.4716, byte miss ratio 0.4716
cdn1_colo28.ns480 S3FIFO-0.6500-0.9000 cache size       25, 1289797 req, miss ratio 0.2355, byte miss ratio 0.2355
cdn1_colo28.ns480 S3FIFO-0.6500-0.9000 cache size       50, 1289797 req, miss ratio 0.0409, byte miss ratio 0.0409
cdn1_colo28.ns480 S3FIFO-0.6500-0.9000 cache size      101, 1289797 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns480 S3FIFO-0.6500-0.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.1500-0.9000 cache size        7, 1289797 req, miss ratio 0.4819, byte miss ratio 0.4819
cdn1_colo28.ns480 S3FIFO-0.1500-0.9000 cache size       25, 1289797 req, miss ratio 0.1923, byte miss ratio 0.1923
cdn1_colo28.ns480 S3FIFO-0.1500-0.9000 cache size       50, 1289797 req, miss ratio 0.0212, byte miss ratio 0.0212
cdn1_colo28.ns480 S3FIFO-0.1500-0.9000 cache size      101, 1289797 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns480 S3FIFO-0.1500-0.9000 cache size      202, 1289797 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns480 S3FIFO-0.7500-1.9000 cache size        7, 1289797 req, miss ratio 0.4684, byte miss ratio 0.4684
cdn1_colo28.ns480 S3FIFO-0.7500-1.9000 cache size       25, 1289797 req, miss ratio 0.2363, byte miss ratio 0.2363
cdn1_colo28.ns480 S3FIFO-0.7500-1.9000 cache size       50, 1289797 req, miss ratio 0.0448, byte miss ratio 0.0448
cdn1_colo28.ns480 S3FIFO-0.7500-1.9000 cache size      101, 1289797 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns480 S3FIFO-0.7500-1.9000 cache size      202, 1289797 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns480 S3FIFO-0.9500-1.9000 cache size        7, 1289797 req, miss ratio 0.4656, byte miss ratio 0.4656
cdn1_colo28.ns480 S3FIFO-0.9500-1.9000 cache size       25, 1289797 req, miss ratio 0.2353, byte miss ratio 0.2353
