io_traces.ns337 S3FIFO-0.0100-1.9000 cache size      115, 2600000 req, miss ratio 0.4459, byte miss ratio 0.4459
io_traces.ns337 S3FIFO-0.0100-1.9000 cache size      346, 2600000 req, miss ratio 0.4288, byte miss ratio 0.4288
io_traces.ns337 S3FIFO-0.0100-1.9000 cache size     1155, 2600000 req, miss ratio 0.3981, byte miss ratio 0.3981
io_traces.ns337 S3FIFO-0.0100-1.9000 cache size     3465, 2600000 req, miss ratio 0.3884, byte miss ratio 0.3884
io_traces.ns337 S3FIFO-0.0100-1.9000 cache size    11550, 2600000 req, miss ratio 0.3208, byte miss ratio 0.3208
io_traces.ns337 S3FIFO-0.0100-1.9000 cache size    23101, 2600000 req, miss ratio 0.2194, byte miss ratio 0.2194
io_traces.ns337 S3FIFO-0.0100-1.9000 cache size    46202, 2600000 req, miss ratio 0.0755, byte miss ratio 0.0755
io_traces.ns337 S3FIFO-0.0100-1.9000 cache size    92404, 2600000 req, miss ratio 0.0477, byte miss ratio 0.0477
io_traces.ns337 S3FIFO-0.8500-0.9000 cache size      115, 2600000 req, miss ratio 0.4232, byte miss ratio 0.4232
io_traces.ns337 S3FIFO-0.8500-0.9000 cache size      346, 2600000 req, miss ratio 0.3994, byte miss ratio 0.3994
io_traces.ns337 S3FIFO-0.8500-0.9000 cache size     1155, 2600000 req, miss ratio 0.3946, byte miss ratio 0.3946
io_traces.ns337 S3FIFO-0.8500-0.9000 cache size     3465, 2600000 req, miss ratio 0.3904, byte miss ratio 0.3904
io_traces.ns337 S3FIFO-0.8500-0.9000 cache size    11550, 2600000 req, miss ratio 0.3315, byte miss ratio 0.3315
io_traces.ns337 S3FIFO-0.8500-0.9000 cache size    23101, 2600000 req, miss ratio 0.2570, byte miss ratio 0.2570
io_traces.ns337 S3FIFO-0.8500-0.9000 cache size    46202, 2600000 req, miss ratio 0.1166, byte miss ratio 0.1166
io_traces.ns337 S3FIFO-0.8500-0.9000 cache size    92404, 2600000 req, miss ratio 0.0556, byte miss ratio 0.0556
