cdn1_colo28.ns933 S3FIFO-0.0500-1.9000 cache size       15, 2720520 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns933 S3FIFO-0.0500-1.9000 cache size       45, 2720520 req, miss ratio 0.6956, byte miss ratio 0.6956
cdn1_colo28.ns933 S3FIFO-0.0500-1.9000 cache size      151, 2720520 req, miss ratio 0.5284, byte miss ratio 0.5284
cdn1_colo28.ns933 S3FIFO-0.0500-1.9000 cache size      454, 2720520 req, miss ratio 0.2993, byte miss ratio 0.2993
cdn1_colo28.ns933 S3FIFO-0.0500-1.9000 cache size     1514, 2720520 req, miss ratio 0.0893, byte miss ratio 0.0893
cdn1_colo28.ns933 S3FIFO-0.0500-1.9000 cache size     3029, 2720520 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_colo28.ns933 S3FIFO-0.0500-1.9000 cache size     6058, 2720520 req, miss ratio 0.0099, byte miss ratio 0.0099
cdn1_colo28.ns933 S3FIFO-0.0500-1.9000 cache size    12116, 2720520 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns933 S3FIFO-0.1000-1.9000 cache size       15, 2720520 req, miss ratio 0.8115, byte miss ratio 0.8115
cdn1_colo28.ns933 S3FIFO-0.1000-1.9000 cache size       45, 2720520 req, miss ratio 0.7013, byte miss ratio 0.7013
cdn1_colo28.ns933 S3FIFO-0.1000-1.9000 cache size      151, 2720520 req, miss ratio 0.5352, byte miss ratio 0.5352
cdn1_colo28.ns933 S3FIFO-0.1000-1.9000 cache size      454, 2720520 req, miss ratio 0.3062, byte miss ratio 0.3062
cdn1_colo28.ns933 S3FIFO-0.1000-1.9000 cache size     1514, 2720520 req, miss ratio 0.0917, byte miss ratio 0.0917
cdn1_colo28.ns933 S3FIFO-0.1000-1.9000 cache size     3029, 2720520 req, miss ratio 0.0365, byte miss ratio 0.0365
cdn1_colo28.ns933 S3FIFO-0.1000-1.9000 cache size     6058, 2720520 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns933 S3FIFO-0.1000-1.9000 cache size    12116, 2720520 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns933 S3FIFO-0.6000-0.9000 cache size       15, 2720520 req, miss ratio 0.8708, byte miss ratio 0.8708
cdn1_colo28.ns933 S3FIFO-0.6000-0.9000 cache size       45, 2720520 req, miss ratio 0.7601, byte miss ratio 0.7601
