cdn1_colo28.ns526 S3FIFO-0.0050-0.9000 cache size        8, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.9500-1.9000 cache size      164, 2246502 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_colo28.ns526 S3FIFO-0.9500-1.9000 cache size      328, 2246502 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_colo28.ns526 S3FIFO-0.9500-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.1500-0.9000 cache size        8, 2246502 req, miss ratio 0.5671, byte miss ratio 0.5671
cdn1_colo28.ns526 S3FIFO-0.1500-0.9000 cache size       24, 2246502 req, miss ratio 0.1952, byte miss ratio 0.1952
cdn1_colo28.ns526 S3FIFO-0.1500-0.9000 cache size       82, 2246502 req, miss ratio 0.0247, byte miss ratio 0.0247
cdn1_colo28.ns526 S3FIFO-0.1500-0.9000 cache size      164, 2246502 req, miss ratio 0.0093, byte miss ratio 0.0093
cdn1_colo28.ns526 S3FIFO-0.1500-0.9000 cache size      328, 2246502 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns526 S3FIFO-0.1500-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.4500-0.9000 cache size        8, 2246502 req, miss ratio 0.6732, byte miss ratio 0.6732
cdn1_colo28.ns526 S3FIFO-0.4500-0.9000 cache size       24, 2246502 req, miss ratio 0.2267, byte miss ratio 0.2267
cdn1_colo28.ns526 S3FIFO-0.4500-0.9000 cache size       82, 2246502 req, miss ratio 0.0326, byte miss ratio 0.0326
cdn1_colo28.ns526 S3FIFO-0.4500-0.9000 cache size      164, 2246502 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns526 S3FIFO-0.4500-0.9000 cache size      328, 2246502 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns526 S3FIFO-0.4500-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.3000-0.9000 cache size        8, 2246502 req, miss ratio 0.6250, byte miss ratio 0.6250
cdn1_colo28.ns526 S3FIFO-0.3000-0.9000 cache size       24, 2246502 req, miss ratio 0.2113, byte miss ratio 0.2113
cdn1_colo28.ns526 S3FIFO-0.3000-0.9000 cache size       82, 2246502 req, miss ratio 0.0285, byte miss ratio 0.0285
cdn1_colo28.ns526 S3FIFO-0.3000-0.9000 cache size      164, 2246502 req, miss ratio 0.0101, byte miss ratio 0.0101
cdn1_colo28.ns526 S3FIFO-0.3000-0.9000 cache size      328, 2246502 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns526 S3FIFO-0.3000-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.6000-1.9000 cache size        8, 2246502 req, miss ratio 0.7273, byte miss ratio 0.7273
cdn1_colo28.ns526 S3FIFO-0.6000-1.9000 cache size       24, 2246502 req, miss ratio 0.2532, byte miss ratio 0.2532
cdn1_colo28.ns526 S3FIFO-0.6000-1.9000 cache size       82, 2246502 req, miss ratio 0.0361, byte miss ratio 0.0361
cdn1_colo28.ns526 S3FIFO-0.6000-1.9000 cache size      164, 2246502 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns526 S3FIFO-0.6000-1.9000 cache size      328, 2246502 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns526 S3FIFO-0.6000-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.0100-1.9000 cache size        8, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0100-1.9000 cache size       24, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0100-1.9000 cache size       82, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0100-1.9000 cache size      164, 2246502 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns526 S3FIFO-0.0100-1.9000 cache size      328, 2246502 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns526 S3FIFO-0.0100-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.2000-1.9000 cache size        8, 2246502 req, miss ratio 0.6121, byte miss ratio 0.6121
cdn1_colo28.ns526 S3FIFO-0.2000-1.9000 cache size       24, 2246502 req, miss ratio 0.2037, byte miss ratio 0.2037
cdn1_colo28.ns526 S3FIFO-0.2000-1.9000 cache size       82, 2246502 req, miss ratio 0.0261, byte miss ratio 0.0261
cdn1_colo28.ns526 S3FIFO-0.2000-1.9000 cache size      164, 2246502 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_colo28.ns526 S3FIFO-0.2000-1.9000 cache size      328, 2246502 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns526 S3FIFO-0.2000-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.7500-1.9000 cache size        8, 2246502 req, miss ratio 0.7288, byte miss ratio 0.7288
cdn1_colo28.ns526 S3FIFO-0.7500-1.9000 cache size       24, 2246502 req, miss ratio 0.2751, byte miss ratio 0.2751
cdn1_colo28.ns526 S3FIFO-0.7500-1.9000 cache size       82, 2246502 req, miss ratio 0.0401, byte miss ratio 0.0401
cdn1_colo28.ns526 S3FIFO-0.7500-1.9000 cache size      164, 2246502 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_colo28.ns526 S3FIFO-0.7500-1.9000 cache size      328, 2246502 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns526 S3FIFO-0.7500-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.8500-0.9000 cache size        8, 2246502 req, miss ratio 0.7302, byte miss ratio 0.7302
cdn1_colo28.ns526 S3FIFO-0.8500-0.9000 cache size       24, 2246502 req, miss ratio 0.2888, byte miss ratio 0.2888
cdn1_colo28.ns526 S3FIFO-0.8500-0.9000 cache size       82, 2246502 req, miss ratio 0.0446, byte miss ratio 0.0446
cdn1_colo28.ns526 S3FIFO-0.8500-0.9000 cache size      164, 2246502 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_colo28.ns526 S3FIFO-0.8500-0.9000 cache size      328, 2246502 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns526 S3FIFO-0.8500-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.0500-1.9000 cache size        8, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0500-1.9000 cache size       24, 2246502 req, miss ratio 0.1930, byte miss ratio 0.1930
cdn1_colo28.ns526 S3FIFO-0.0500-1.9000 cache size       82, 2246502 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns526 S3FIFO-0.0500-1.9000 cache size      164, 2246502 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_colo28.ns526 S3FIFO-0.0500-1.9000 cache size      328, 2246502 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns526 S3FIFO-0.0500-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.0250-0.9000 cache size        8, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0250-0.9000 cache size       24, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0250-0.9000 cache size       82, 2246502 req, miss ratio 0.0229, byte miss ratio 0.0229
cdn1_colo28.ns526 S3FIFO-0.0250-0.9000 cache size      164, 2246502 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_colo28.ns526 S3FIFO-0.0250-0.9000 cache size      328, 2246502 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns526 S3FIFO-0.0250-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.7500-0.9000 cache size        8, 2246502 req, miss ratio 0.7302, byte miss ratio 0.7302
cdn1_colo28.ns526 S3FIFO-0.7500-0.9000 cache size       24, 2246502 req, miss ratio 0.2789, byte miss ratio 0.2789
cdn1_colo28.ns526 S3FIFO-0.7500-0.9000 cache size       82, 2246502 req, miss ratio 0.0415, byte miss ratio 0.0415
cdn1_colo28.ns526 S3FIFO-0.7500-0.9000 cache size      164, 2246502 req, miss ratio 0.0135, byte miss ratio 0.0135
cdn1_colo28.ns526 S3FIFO-0.7500-0.9000 cache size      328, 2246502 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns526 S3FIFO-0.7500-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.2000-0.9000 cache size        8, 2246502 req, miss ratio 0.5671, byte miss ratio 0.5671
cdn1_colo28.ns526 S3FIFO-0.2000-0.9000 cache size       24, 2246502 req, miss ratio 0.1991, byte miss ratio 0.1991
cdn1_colo28.ns526 S3FIFO-0.2000-0.9000 cache size       82, 2246502 req, miss ratio 0.0257, byte miss ratio 0.0257
cdn1_colo28.ns526 S3FIFO-0.2000-0.9000 cache size      164, 2246502 req, miss ratio 0.0095, byte miss ratio 0.0095
cdn1_colo28.ns526 S3FIFO-0.2000-0.9000 cache size      328, 2246502 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns526 S3FIFO-0.2000-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.5500-1.9000 cache size        8, 2246502 req, miss ratio 0.7273, byte miss ratio 0.7273
cdn1_colo28.ns526 S3FIFO-0.5500-1.9000 cache size       24, 2246502 req, miss ratio 0.2468, byte miss ratio 0.2468
cdn1_colo28.ns526 S3FIFO-0.5500-1.9000 cache size       82, 2246502 req, miss ratio 0.0347, byte miss ratio 0.0347
cdn1_colo28.ns526 S3FIFO-0.5500-1.9000 cache size      164, 2246502 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_colo28.ns526 S3FIFO-0.5500-1.9000 cache size      328, 2246502 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns526 S3FIFO-0.5500-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.0100-0.9000 cache size        8, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0100-0.9000 cache size       24, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0100-0.9000 cache size       82, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0100-0.9000 cache size      164, 2246502 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_colo28.ns526 S3FIFO-0.0100-0.9000 cache size      328, 2246502 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns526 S3FIFO-0.0100-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.5000-1.9000 cache size        8, 2246502 req, miss ratio 0.7273, byte miss ratio 0.7273
cdn1_colo28.ns526 S3FIFO-0.5000-1.9000 cache size       24, 2246502 req, miss ratio 0.2403, byte miss ratio 0.2403
cdn1_colo28.ns526 S3FIFO-0.5000-1.9000 cache size       82, 2246502 req, miss ratio 0.0336, byte miss ratio 0.0336
cdn1_colo28.ns526 S3FIFO-0.5000-1.9000 cache size      164, 2246502 req, miss ratio 0.0112, byte miss ratio 0.0112
cdn1_colo28.ns526 S3FIFO-0.5000-1.9000 cache size      328, 2246502 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns526 S3FIFO-0.5000-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.5000-0.9000 cache size        8, 2246502 req, miss ratio 0.7079, byte miss ratio 0.7079
cdn1_colo28.ns526 S3FIFO-0.5000-0.9000 cache size       24, 2246502 req, miss ratio 0.2398, byte miss ratio 0.2398
cdn1_colo28.ns526 S3FIFO-0.5000-0.9000 cache size       82, 2246502 req, miss ratio 0.0342, byte miss ratio 0.0342
cdn1_colo28.ns526 S3FIFO-0.5000-0.9000 cache size      164, 2246502 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_colo28.ns526 S3FIFO-0.5000-0.9000 cache size      328, 2246502 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns526 S3FIFO-0.5000-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.6500-0.9000 cache size        8, 2246502 req, miss ratio 0.7268, byte miss ratio 0.7268
cdn1_colo28.ns526 S3FIFO-0.6500-0.9000 cache size       24, 2246502 req, miss ratio 0.2609, byte miss ratio 0.2609
cdn1_colo28.ns526 S3FIFO-0.6500-0.9000 cache size       82, 2246502 req, miss ratio 0.0386, byte miss ratio 0.0386
cdn1_colo28.ns526 S3FIFO-0.6500-0.9000 cache size      164, 2246502 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_colo28.ns526 S3FIFO-0.6500-0.9000 cache size      328, 2246502 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns526 S3FIFO-0.6500-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.1000-0.9000 cache size        8, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.1000-0.9000 cache size       24, 2246502 req, miss ratio 0.1910, byte miss ratio 0.1910
cdn1_colo28.ns526 S3FIFO-0.1000-0.9000 cache size       82, 2246502 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_colo28.ns526 S3FIFO-0.1000-0.9000 cache size      164, 2246502 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_colo28.ns526 S3FIFO-0.1000-0.9000 cache size      328, 2246502 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns526 S3FIFO-0.1000-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.6500-1.9000 cache size        8, 2246502 req, miss ratio 0.7351, byte miss ratio 0.7351
cdn1_colo28.ns526 S3FIFO-0.6500-1.9000 cache size       24, 2246502 req, miss ratio 0.2592, byte miss ratio 0.2592
cdn1_colo28.ns526 S3FIFO-0.6500-1.9000 cache size       82, 2246502 req, miss ratio 0.0374, byte miss ratio 0.0374
cdn1_colo28.ns526 S3FIFO-0.6500-1.9000 cache size      164, 2246502 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_colo28.ns526 S3FIFO-0.6500-1.9000 cache size      328, 2246502 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_colo28.ns526 S3FIFO-0.6500-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.0050-1.9000 cache size        8, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0050-1.9000 cache size       24, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0050-1.9000 cache size       82, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0050-1.9000 cache size      164, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0050-1.9000 cache size      328, 2246502 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns526 S3FIFO-0.0050-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.2500-0.9000 cache size        8, 2246502 req, miss ratio 0.6250, byte miss ratio 0.6250
cdn1_colo28.ns526 S3FIFO-0.2500-0.9000 cache size       24, 2246502 req, miss ratio 0.2069, byte miss ratio 0.2069
cdn1_colo28.ns526 S3FIFO-0.2500-0.9000 cache size       82, 2246502 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_colo28.ns526 S3FIFO-0.2500-0.9000 cache size      164, 2246502 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_colo28.ns526 S3FIFO-0.2500-0.9000 cache size      328, 2246502 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns526 S3FIFO-0.2500-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.4000-0.9000 cache size        8, 2246502 req, miss ratio 0.6732, byte miss ratio 0.6732
cdn1_colo28.ns526 S3FIFO-0.4000-0.9000 cache size       24, 2246502 req, miss ratio 0.2212, byte miss ratio 0.2212
cdn1_colo28.ns526 S3FIFO-0.4000-0.9000 cache size       82, 2246502 req, miss ratio 0.0312, byte miss ratio 0.0312
cdn1_colo28.ns526 S3FIFO-0.4000-0.9000 cache size      164, 2246502 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns526 S3FIFO-0.4000-0.9000 cache size      328, 2246502 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns526 S3FIFO-0.4000-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.0010-0.9000 cache size        8, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0010-0.9000 cache size       24, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0010-0.9000 cache size       82, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0010-0.9000 cache size      164, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0010-0.9000 cache size      328, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.0010-0.9000 cache size      656, 2246502 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns526 S3FIFO-0.4500-1.9000 cache size        8, 2246502 req, miss ratio 0.7042, byte miss ratio 0.7042
cdn1_colo28.ns526 S3FIFO-0.4500-1.9000 cache size       24, 2246502 req, miss ratio 0.2284, byte miss ratio 0.2284
cdn1_colo28.ns526 S3FIFO-0.4500-1.9000 cache size       82, 2246502 req, miss ratio 0.0321, byte miss ratio 0.0321
cdn1_colo28.ns526 S3FIFO-0.4500-1.9000 cache size      164, 2246502 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_colo28.ns526 S3FIFO-0.4500-1.9000 cache size      328, 2246502 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns526 S3FIFO-0.4500-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.3500-1.9000 cache size        8, 2246502 req, miss ratio 0.6648, byte miss ratio 0.6648
cdn1_colo28.ns526 S3FIFO-0.3500-1.9000 cache size       24, 2246502 req, miss ratio 0.2185, byte miss ratio 0.2185
cdn1_colo28.ns526 S3FIFO-0.3500-1.9000 cache size       82, 2246502 req, miss ratio 0.0298, byte miss ratio 0.0298
cdn1_colo28.ns526 S3FIFO-0.3500-1.9000 cache size      164, 2246502 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_colo28.ns526 S3FIFO-0.3500-1.9000 cache size      328, 2246502 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns526 S3FIFO-0.3500-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.6000-0.9000 cache size        8, 2246502 req, miss ratio 0.7079, byte miss ratio 0.7079
cdn1_colo28.ns526 S3FIFO-0.6000-0.9000 cache size       24, 2246502 req, miss ratio 0.2541, byte miss ratio 0.2541
cdn1_colo28.ns526 S3FIFO-0.6000-0.9000 cache size       82, 2246502 req, miss ratio 0.0371, byte miss ratio 0.0371
cdn1_colo28.ns526 S3FIFO-0.6000-0.9000 cache size      164, 2246502 req, miss ratio 0.0119, byte miss ratio 0.0119
cdn1_colo28.ns526 S3FIFO-0.6000-0.9000 cache size      328, 2246502 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns526 S3FIFO-0.6000-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.8500-1.9000 cache size        8, 2246502 req, miss ratio 0.7288, byte miss ratio 0.7288
cdn1_colo28.ns526 S3FIFO-0.8500-1.9000 cache size       24, 2246502 req, miss ratio 0.2834, byte miss ratio 0.2834
cdn1_colo28.ns526 S3FIFO-0.8500-1.9000 cache size       82, 2246502 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns526 S3FIFO-0.8500-1.9000 cache size      164, 2246502 req, miss ratio 0.0144, byte miss ratio 0.0144
cdn1_colo28.ns526 S3FIFO-0.8500-1.9000 cache size      328, 2246502 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_colo28.ns526 S3FIFO-0.8500-1.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.9900-0.9000 cache size        8, 2246502 req, miss ratio 0.7224, byte miss ratio 0.7224
cdn1_colo28.ns526 S3FIFO-0.9900-0.9000 cache size       24, 2246502 req, miss ratio 0.2981, byte miss ratio 0.2981
cdn1_colo28.ns526 S3FIFO-0.9900-0.9000 cache size       82, 2246502 req, miss ratio 0.0489, byte miss ratio 0.0489
cdn1_colo28.ns526 S3FIFO-0.9900-0.9000 cache size      164, 2246502 req, miss ratio 0.0160, byte miss ratio 0.0160
cdn1_colo28.ns526 S3FIFO-0.9900-0.9000 cache size      328, 2246502 req, miss ratio 0.0029, byte miss ratio 0.0029
cdn1_colo28.ns526 S3FIFO-0.9900-0.9000 cache size      656, 2246502 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns526 S3FIFO-0.9000-1.9000 cache size        8, 2246502 req, miss ratio 0.7142, byte miss ratio 0.7142
cdn1_colo28.ns526 S3FIFO-0.9000-1.9000 cache size       24, 2246502 req, miss ratio 0.2867, byte miss ratio 0.2867
cdn1_colo28.ns526 S3FIFO-0.9000-1.9000 cache size       82, 2246502 req, miss ratio 0.0444, byte miss ratio 0.0444
