tencentBlock.ns18927 S3FIFO-0.9500-1.9000 cache size      396, 2161220 req, miss ratio 0.6407, byte miss ratio 0.6407
tencentBlock.ns18927 S3FIFO-0.9500-1.9000 cache size     1190, 2161220 req, miss ratio 0.6008, byte miss ratio 0.6008
tencentBlock.ns18927 S3FIFO-0.9500-1.9000 cache size     3968, 2161220 req, miss ratio 0.5768, byte miss ratio 0.5768
tencentBlock.ns18927 S3FIFO-0.9500-1.9000 cache size    11906, 2161220 req, miss ratio 0.5448, byte miss ratio 0.5448
tencentBlock.ns18927 S3FIFO-0.9500-1.9000 cache size    39686, 2161220 req, miss ratio 0.5051, byte miss ratio 0.5051
tencentBlock.ns18927 S3FIFO-0.9500-1.9000 cache size    79373, 2161220 req, miss ratio 0.4320, byte miss ratio 0.4320
tencentBlock.ns18927 S3FIFO-0.9500-1.9000 cache size   158747, 2161220 req, miss ratio 0.3237, byte miss ratio 0.3237
tencentBlock.ns18927 S3FIFO-0.9500-1.9000 cache size   317494, 2161220 req, miss ratio 0.2049, byte miss ratio 0.2049
tencentBlock.ns18927 S3FIFO-0.9000-0.9000 cache size      396, 2161220 req, miss ratio 0.6204, byte miss ratio 0.6204
tencentBlock.ns18927 S3FIFO-0.9000-0.9000 cache size     1190, 2161220 req, miss ratio 0.5955, byte miss ratio 0.5955
tencentBlock.ns18927 S3FIFO-0.9000-0.9000 cache size     3968, 2161220 req, miss ratio 0.5736, byte miss ratio 0.5736
tencentBlock.ns18927 S3FIFO-0.9000-0.9000 cache size    11906, 2161220 req, miss ratio 0.5433, byte miss ratio 0.5433
tencentBlock.ns18927 S3FIFO-0.9000-0.9000 cache size    39686, 2161220 req, miss ratio 0.5004, byte miss ratio 0.5004
tencentBlock.ns18927 S3FIFO-0.9000-0.9000 cache size    79373, 2161220 req, miss ratio 0.4383, byte miss ratio 0.4383
tencentBlock.ns18927 S3FIFO-0.9000-0.9000 cache size   158747, 2161220 req, miss ratio 0.3240, byte miss ratio 0.3240
tencentBlock.ns18927 S3FIFO-0.9000-0.9000 cache size   317494, 2161220 req, miss ratio 0.2036, byte miss ratio 0.2036
tencentBlock.ns18927 S3FIFO-0.6000-1.9000 cache size      396, 2161220 req, miss ratio 0.6027, byte miss ratio 0.6027
tencentBlock.ns18927 S3FIFO-0.6000-1.9000 cache size     1190, 2161220 req, miss ratio 0.5933, byte miss ratio 0.5933
tencentBlock.ns18927 S3FIFO-0.6000-1.9000 cache size     3968, 2161220 req, miss ratio 0.5690, byte miss ratio 0.5690
tencentBlock.ns18927 S3FIFO-0.6000-1.9000 cache size    11906, 2161220 req, miss ratio 0.5355, byte miss ratio 0.5355
tencentBlock.ns18927 S3FIFO-0.6000-1.9000 cache size    39686, 2161220 req, miss ratio 0.4966, byte miss ratio 0.4966
tencentBlock.ns18927 S3FIFO-0.6000-1.9000 cache size    79373, 2161220 req, miss ratio 0.4598, byte miss ratio 0.4598
tencentBlock.ns18927 S3FIFO-0.6000-1.9000 cache size   158747, 2161220 req, miss ratio 0.3182, byte miss ratio 0.3182
tencentBlock.ns18927 S3FIFO-0.6000-1.9000 cache size   317494, 2161220 req, miss ratio 0.1959, byte miss ratio 0.1959
tencentBlock.ns18927 S3FIFO-0.9900-1.9000 cache size      396, 2161220 req, miss ratio 0.6536, byte miss ratio 0.6536
tencentBlock.ns18927 S3FIFO-0.9900-1.9000 cache size     1190, 2161220 req, miss ratio 0.6129, byte miss ratio 0.6129
tencentBlock.ns18927 S3FIFO-0.9900-1.9000 cache size     3968, 2161220 req, miss ratio 0.5807, byte miss ratio 0.5807
tencentBlock.ns18927 S3FIFO-0.9900-1.9000 cache size    11906, 2161220 req, miss ratio 0.5471, byte miss ratio 0.5471
tencentBlock.ns18927 S3FIFO-0.9900-1.9000 cache size    39686, 2161220 req, miss ratio 0.5062, byte miss ratio 0.5062
tencentBlock.ns18927 S3FIFO-0.9900-1.9000 cache size    79373, 2161220 req, miss ratio 0.4304, byte miss ratio 0.4304
tencentBlock.ns18927 S3FIFO-0.9900-1.9000 cache size   158747, 2161220 req, miss ratio 0.3249, byte miss ratio 0.3249
tencentBlock.ns18927 S3FIFO-0.9900-1.9000 cache size   317494, 2161220 req, miss ratio 0.2059, byte miss ratio 0.2059
tencentBlock.ns18927 S3FIFO-0.8500-1.9000 cache size      396, 2161220 req, miss ratio 0.6138, byte miss ratio 0.6138
tencentBlock.ns18927 S3FIFO-0.8500-1.9000 cache size     1190, 2161220 req, miss ratio 0.5941, byte miss ratio 0.5941
tencentBlock.ns18927 S3FIFO-0.8500-1.9000 cache size     3968, 2161220 req, miss ratio 0.5727, byte miss ratio 0.5727
tencentBlock.ns18927 S3FIFO-0.8500-1.9000 cache size    11906, 2161220 req, miss ratio 0.5434, byte miss ratio 0.5434
tencentBlock.ns18927 S3FIFO-0.8500-1.9000 cache size    39686, 2161220 req, miss ratio 0.5007, byte miss ratio 0.5007
tencentBlock.ns18927 S3FIFO-0.8500-1.9000 cache size    79373, 2161220 req, miss ratio 0.4390, byte miss ratio 0.4390
tencentBlock.ns18927 S3FIFO-0.8500-1.9000 cache size   158747, 2161220 req, miss ratio 0.3237, byte miss ratio 0.3237
