tencentBlock.ns11805 S3FIFO-0.8000-0.9000 cache size       65, 2181676 req, miss ratio 0.2578, byte miss ratio 0.2578
tencentBlock.ns11805 S3FIFO-0.8000-0.9000 cache size      195, 2181676 req, miss ratio 0.1906, byte miss ratio 0.1906
tencentBlock.ns11805 S3FIFO-0.8000-0.9000 cache size      650, 2181676 req, miss ratio 0.1564, byte miss ratio 0.1564
tencentBlock.ns11805 S3FIFO-0.8000-0.9000 cache size     1950, 2181676 req, miss ratio 0.1491, byte miss ratio 0.1491
tencentBlock.ns11805 S3FIFO-0.8000-0.9000 cache size     6501, 2181676 req, miss ratio 0.1395, byte miss ratio 0.1395
tencentBlock.ns11805 S3FIFO-0.8000-0.9000 cache size    13003, 2181676 req, miss ratio 0.1129, byte miss ratio 0.1129
tencentBlock.ns11805 S3FIFO-0.8000-0.9000 cache size    26006, 2181676 req, miss ratio 0.0674, byte miss ratio 0.0674
tencentBlock.ns11805 S3FIFO-0.8000-0.9000 cache size    52013, 2181676 req, miss ratio 0.0400, byte miss ratio 0.0400
tencentBlock.ns11805 S3FIFO-0.4000-0.9000 cache size       65, 2181676 req, miss ratio 0.2180, byte miss ratio 0.2180
tencentBlock.ns11805 S3FIFO-0.4000-0.9000 cache size      195, 2181676 req, miss ratio 0.1642, byte miss ratio 0.1642
tencentBlock.ns11805 S3FIFO-0.4000-0.9000 cache size      650, 2181676 req, miss ratio 0.1521, byte miss ratio 0.1521
tencentBlock.ns11805 S3FIFO-0.4000-0.9000 cache size     1950, 2181676 req, miss ratio 0.1432, byte miss ratio 0.1432
tencentBlock.ns11805 S3FIFO-0.4000-0.9000 cache size     6501, 2181676 req, miss ratio 0.1343, byte miss ratio 0.1343
tencentBlock.ns11805 S3FIFO-0.4000-0.9000 cache size    13003, 2181676 req, miss ratio 0.1318, byte miss ratio 0.1318
tencentBlock.ns11805 S3FIFO-0.4000-0.9000 cache size    26006, 2181676 req, miss ratio 0.0590, byte miss ratio 0.0590
tencentBlock.ns11805 S3FIFO-0.4000-0.9000 cache size    52013, 2181676 req, miss ratio 0.0351, byte miss ratio 0.0351
tencentBlock.ns11805 S3FIFO-0.3500-0.9000 cache size       65, 2181676 req, miss ratio 0.2163, byte miss ratio 0.2163
tencentBlock.ns11805 S3FIFO-0.3500-0.9000 cache size      195, 2181676 req, miss ratio 0.1634, byte miss ratio 0.1634
tencentBlock.ns11805 S3FIFO-0.3500-0.9000 cache size      650, 2181676 req, miss ratio 0.1519, byte miss ratio 0.1519
tencentBlock.ns11805 S3FIFO-0.3500-0.9000 cache size     1950, 2181676 req, miss ratio 0.1428, byte miss ratio 0.1428
tencentBlock.ns11805 S3FIFO-0.3500-0.9000 cache size     6501, 2181676 req, miss ratio 0.1333, byte miss ratio 0.1333
tencentBlock.ns11805 S3FIFO-0.3500-0.9000 cache size    13003, 2181676 req, miss ratio 0.1301, byte miss ratio 0.1301
tencentBlock.ns11805 S3FIFO-0.3500-0.9000 cache size    26006, 2181676 req, miss ratio 0.0582, byte miss ratio 0.0582
tencentBlock.ns11805 S3FIFO-0.3500-0.9000 cache size    52013, 2181676 req, miss ratio 0.0346, byte miss ratio 0.0346
tencentBlock.ns11805 S3FIFO-0.8500-1.9000 cache size       65, 2181676 req, miss ratio 0.2639, byte miss ratio 0.2639
tencentBlock.ns11805 S3FIFO-0.8500-1.9000 cache size      195, 2181676 req, miss ratio 0.1939, byte miss ratio 0.1939
