cdn1_colo28.ns556 S3FIFO-0.9500-1.9000 cache size      889, 2415019 req, miss ratio 0.7095, byte miss ratio 0.7095
cdn1_colo28.ns556 S3FIFO-0.9500-1.9000 cache size     2669, 2415019 req, miss ratio 0.6032, byte miss ratio 0.6032
cdn1_colo28.ns556 S3FIFO-0.9500-1.9000 cache size     8896, 2415019 req, miss ratio 0.4728, byte miss ratio 0.4728
cdn1_colo28.ns556 S3FIFO-0.9500-1.9000 cache size    26690, 2415019 req, miss ratio 0.3995, byte miss ratio 0.3995
cdn1_colo28.ns556 S3FIFO-0.9500-1.9000 cache size    88969, 2415019 req, miss ratio 0.3778, byte miss ratio 0.3778
cdn1_colo28.ns556 S3FIFO-0.9500-1.9000 cache size   177939, 2415019 req, miss ratio 0.3733, byte miss ratio 0.3733
cdn1_colo28.ns556 S3FIFO-0.9500-1.9000 cache size   355878, 2415019 req, miss ratio 0.3704, byte miss ratio 0.3704
cdn1_colo28.ns556 S3FIFO-0.9500-1.9000 cache size   711756, 2415019 req, miss ratio 0.3685, byte miss ratio 0.3685
cdn1_colo28.ns556 S3FIFO-0.1000-1.9000 cache size      889, 2415019 req, miss ratio 0.6134, byte miss ratio 0.6134
cdn1_colo28.ns556 S3FIFO-0.1000-1.9000 cache size     2669, 2415019 req, miss ratio 0.5274, byte miss ratio 0.5274
cdn1_colo28.ns556 S3FIFO-0.1000-1.9000 cache size     8896, 2415019 req, miss ratio 0.4645, byte miss ratio 0.4645
cdn1_colo28.ns556 S3FIFO-0.1000-1.9000 cache size    26690, 2415019 req, miss ratio 0.4256, byte miss ratio 0.4256
cdn1_colo28.ns556 S3FIFO-0.1000-1.9000 cache size    88969, 2415019 req, miss ratio 0.3858, byte miss ratio 0.3858
cdn1_colo28.ns556 S3FIFO-0.1000-1.9000 cache size   177939, 2415019 req, miss ratio 0.3730, byte miss ratio 0.3730
cdn1_colo28.ns556 S3FIFO-0.1000-1.9000 cache size   355878, 2415019 req, miss ratio 0.3693, byte miss ratio 0.3693
