cdn1_allcolo.ns1708 S3FIFO-0.8500-0.9000 cache size      189, 4405690 req, miss ratio 0.8469, byte miss ratio 0.8469
cdn1_allcolo.ns1708 S3FIFO-0.8500-0.9000 cache size      569, 4405690 req, miss ratio 0.7534, byte miss ratio 0.7534
cdn1_allcolo.ns1708 S3FIFO-0.8500-0.9000 cache size     1899, 4405690 req, miss ratio 0.6074, byte miss ratio 0.6074
cdn1_allcolo.ns1708 S3FIFO-0.8500-0.9000 cache size     5698, 4405690 req, miss ratio 0.4378, byte miss ratio 0.4378
cdn1_allcolo.ns1708 S3FIFO-0.8500-0.9000 cache size    18995, 4405690 req, miss ratio 0.2419, byte miss ratio 0.2419
cdn1_allcolo.ns1708 S3FIFO-0.8500-0.9000 cache size    37991, 4405690 req, miss ratio 0.1480, byte miss ratio 0.1480
cdn1_allcolo.ns1708 S3FIFO-0.8500-0.9000 cache size    75983, 4405690 req, miss ratio 0.0822, byte miss ratio 0.0822
cdn1_allcolo.ns1708 S3FIFO-0.8500-0.9000 cache size   151966, 4405690 req, miss ratio 0.0486, byte miss ratio 0.0486
cdn1_allcolo.ns1708 S3FIFO-0.9000-1.9000 cache size      189, 4405690 req, miss ratio 0.8638, byte miss ratio 0.8638
cdn1_allcolo.ns1708 S3FIFO-0.9000-1.9000 cache size      569, 4405690 req, miss ratio 0.7719, byte miss ratio 0.7719
cdn1_allcolo.ns1708 S3FIFO-0.9000-1.9000 cache size     1899, 4405690 req, miss ratio 0.6228, byte miss ratio 0.6228
cdn1_allcolo.ns1708 S3FIFO-0.9000-1.9000 cache size     5698, 4405690 req, miss ratio 0.4464, byte miss ratio 0.4464
cdn1_allcolo.ns1708 S3FIFO-0.9000-1.9000 cache size    18995, 4405690 req, miss ratio 0.2439, byte miss ratio 0.2439
cdn1_allcolo.ns1708 S3FIFO-0.9000-1.9000 cache size    37991, 4405690 req, miss ratio 0.1495, byte miss ratio 0.1495
cdn1_allcolo.ns1708 S3FIFO-0.9000-1.9000 cache size    75983, 4405690 req, miss ratio 0.0846, byte miss ratio 0.0846
cdn1_allcolo.ns1708 S3FIFO-0.9000-1.9000 cache size   151966, 4405690 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_allcolo.ns1708 S3FIFO-0.0500-0.9000 cache size      189, 4405690 req, miss ratio 0.7560, byte miss ratio 0.7560
cdn1_allcolo.ns1708 S3FIFO-0.0500-0.9000 cache size      569, 4405690 req, miss ratio 0.6378, byte miss ratio 0.6378
cdn1_allcolo.ns1708 S3FIFO-0.0500-0.9000 cache size     1899, 4405690 req, miss ratio 0.4832, byte miss ratio 0.4832
cdn1_allcolo.ns1708 S3FIFO-0.0500-0.9000 cache size     5698, 4405690 req, miss ratio 0.3293, byte miss ratio 0.3293
cdn1_allcolo.ns1708 S3FIFO-0.0500-0.9000 cache size    18995, 4405690 req, miss ratio 0.1709, byte miss ratio 0.1709
cdn1_allcolo.ns1708 S3FIFO-0.0500-0.9000 cache size    37991, 4405690 req, miss ratio 0.1033, byte miss ratio 0.1033
cdn1_allcolo.ns1708 S3FIFO-0.0500-0.9000 cache size    75983, 4405690 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_allcolo.ns1708 S3FIFO-0.0500-0.9000 cache size   151966, 4405690 req, miss ratio 0.0444, byte miss ratio 0.0444
cdn1_allcolo.ns1708 S3FIFO-0.0250-0.9000 cache size      189, 4405690 req, miss ratio 0.7561, byte miss ratio 0.7561
