cdn1_colo28.ns1669 S3FIFO-0.5500-0.9000 cache size       11, 5935454 req, miss ratio 0.2786, byte miss ratio 0.2786
cdn1_colo28.ns1669 S3FIFO-0.5500-0.9000 cache size       38, 5935454 req, miss ratio 0.1169, byte miss ratio 0.1169
cdn1_colo28.ns1669 S3FIFO-0.5500-0.9000 cache size      115, 5935454 req, miss ratio 0.0528, byte miss ratio 0.0528
cdn1_colo28.ns1669 S3FIFO-0.5500-0.9000 cache size      383, 5935454 req, miss ratio 0.0140, byte miss ratio 0.0140
cdn1_colo28.ns1669 S3FIFO-0.5500-0.9000 cache size      766, 5935454 req, miss ratio 0.0056, byte miss ratio 0.0056
cdn1_colo28.ns1669 S3FIFO-0.5500-0.9000 cache size     1533, 5935454 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns1669 S3FIFO-0.5500-0.9000 cache size     3067, 5935454 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1669 S3FIFO-0.5500-1.9000 cache size       11, 5935454 req, miss ratio 0.2824, byte miss ratio 0.2824
cdn1_colo28.ns1669 S3FIFO-0.5500-1.9000 cache size       38, 5935454 req, miss ratio 0.1182, byte miss ratio 0.1182
cdn1_colo28.ns1669 S3FIFO-0.5500-1.9000 cache size      115, 5935454 req, miss ratio 0.0525, byte miss ratio 0.0525
cdn1_colo28.ns1669 S3FIFO-0.5500-1.9000 cache size      383, 5935454 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_colo28.ns1669 S3FIFO-0.5500-1.9000 cache size      766, 5935454 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_colo28.ns1669 S3FIFO-0.5500-1.9000 cache size     1533, 5935454 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns1669 S3FIFO-0.5500-1.9000 cache size     3067, 5935454 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_colo28.ns1669 S3FIFO-0.8000-0.9000 cache size       11, 5935454 req, miss ratio 0.3070, byte miss ratio 0.3070
cdn1_colo28.ns1669 S3FIFO-0.8000-0.9000 cache size       38, 5935454 req, miss ratio 0.1339, byte miss ratio 0.1339
cdn1_colo28.ns1669 S3FIFO-0.8000-0.9000 cache size      115, 5935454 req, miss ratio 0.0598, byte miss ratio 0.0598
cdn1_colo28.ns1669 S3FIFO-0.8000-0.9000 cache size      383, 5935454 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_colo28.ns1669 S3FIFO-0.8000-0.9000 cache size      766, 5935454 req, miss ratio 0.0066, byte miss ratio 0.0066
