cdn1_allcolo.ns449 S3FIFO-0.0250-0.9000 cache size       43, 18259053 req, miss ratio 0.8627, byte miss ratio 0.8627
cdn1_allcolo.ns449 S3FIFO-0.0250-0.9000 cache size      129, 18259053 req, miss ratio 0.8219, byte miss ratio 0.8219
cdn1_allcolo.ns449 S3FIFO-0.0250-0.9000 cache size      431, 18259053 req, miss ratio 0.7413, byte miss ratio 0.7413
cdn1_allcolo.ns449 S3FIFO-0.0250-0.9000 cache size     1295, 18259053 req, miss ratio 0.6024, byte miss ratio 0.6024
cdn1_allcolo.ns449 S3FIFO-0.0250-0.9000 cache size     4318, 18259053 req, miss ratio 0.3602, byte miss ratio 0.3602
cdn1_allcolo.ns449 S3FIFO-0.0250-0.9000 cache size     8637, 18259053 req, miss ratio 0.1999, byte miss ratio 0.1999
cdn1_allcolo.ns449 S3FIFO-0.0250-0.9000 cache size    17275, 18259053 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_allcolo.ns449 S3FIFO-0.0250-0.9000 cache size    34551, 18259053 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns449 S3FIFO-0.7500-1.9000 cache size       43, 18259053 req, miss ratio 0.9039, byte miss ratio 0.9039
cdn1_allcolo.ns449 S3FIFO-0.7500-1.9000 cache size      129, 18259053 req, miss ratio 0.8657, byte miss ratio 0.8657
cdn1_allcolo.ns449 S3FIFO-0.7500-1.9000 cache size      431, 18259053 req, miss ratio 0.8070, byte miss ratio 0.8070
cdn1_allcolo.ns449 S3FIFO-0.7500-1.9000 cache size     1295, 18259053 req, miss ratio 0.7051, byte miss ratio 0.7051
cdn1_allcolo.ns449 S3FIFO-0.7500-1.9000 cache size     4318, 18259053 req, miss ratio 0.4618, byte miss ratio 0.4618
cdn1_allcolo.ns449 S3FIFO-0.7500-1.9000 cache size     8637, 18259053 req, miss ratio 0.2663, byte miss ratio 0.2663
cdn1_allcolo.ns449 S3FIFO-0.7500-1.9000 cache size    17275, 18259053 req, miss ratio 0.0929, byte miss ratio 0.0929
cdn1_allcolo.ns449 S3FIFO-0.7500-1.9000 cache size    34551, 18259053 req, miss ratio 0.0081, byte miss ratio 0.0081
cdn1_allcolo.ns449 S3FIFO-0.1000-1.9000 cache size       43, 18259053 req, miss ratio 0.8676, byte miss ratio 0.8676
cdn1_allcolo.ns449 S3FIFO-0.1000-1.9000 cache size      129, 18259053 req, miss ratio 0.8285, byte miss ratio 0.8285
cdn1_allcolo.ns449 S3FIFO-0.1000-1.9000 cache size      431, 18259053 req, miss ratio 0.7548, byte miss ratio 0.7548
cdn1_allcolo.ns449 S3FIFO-0.1000-1.9000 cache size     1295, 18259053 req, miss ratio 0.6271, byte miss ratio 0.6271
cdn1_allcolo.ns449 S3FIFO-0.1000-1.9000 cache size     4318, 18259053 req, miss ratio 0.3895, byte miss ratio 0.3895
cdn1_allcolo.ns449 S3FIFO-0.1000-1.9000 cache size     8637, 18259053 req, miss ratio 0.2117, byte miss ratio 0.2117
cdn1_allcolo.ns449 S3FIFO-0.1000-1.9000 cache size    17275, 18259053 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_allcolo.ns449 S3FIFO-0.1000-1.9000 cache size    34551, 18259053 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns449 S3FIFO-0.9000-1.9000 cache size       43, 18259053 req, miss ratio 0.9254, byte miss ratio 0.9254
cdn1_allcolo.ns449 S3FIFO-0.9000-1.9000 cache size      129, 18259053 req, miss ratio 0.8869, byte miss ratio 0.8869
cdn1_allcolo.ns449 S3FIFO-0.9000-1.9000 cache size      431, 18259053 req, miss ratio 0.8261, byte miss ratio 0.8261
cdn1_allcolo.ns449 S3FIFO-0.9000-1.9000 cache size     1295, 18259053 req, miss ratio 0.7229, byte miss ratio 0.7229
cdn1_allcolo.ns449 S3FIFO-0.9000-1.9000 cache size     4318, 18259053 req, miss ratio 0.4743, byte miss ratio 0.4743
cdn1_allcolo.ns449 S3FIFO-0.9000-1.9000 cache size     8637, 18259053 req, miss ratio 0.2795, byte miss ratio 0.2795
cdn1_allcolo.ns449 S3FIFO-0.9000-1.9000 cache size    17275, 18259053 req, miss ratio 0.1019, byte miss ratio 0.1019
cdn1_allcolo.ns449 S3FIFO-0.9000-1.9000 cache size    34551, 18259053 req, miss ratio 0.0092, byte miss ratio 0.0092
cdn1_allcolo.ns449 S3FIFO-0.0500-0.9000 cache size       43, 18259053 req, miss ratio 0.8636, byte miss ratio 0.8636
cdn1_allcolo.ns449 S3FIFO-0.0500-0.9000 cache size      129, 18259053 req, miss ratio 0.8228, byte miss ratio 0.8228
cdn1_allcolo.ns449 S3FIFO-0.0500-0.9000 cache size      431, 18259053 req, miss ratio 0.7431, byte miss ratio 0.7431
