io_traces.ns44 S3FIFO-0.6500-1.9000 cache size      379, 3200000 req, miss ratio 0.6190, byte miss ratio 0.6190
io_traces.ns44 S3FIFO-0.6500-1.9000 cache size     1137, 3200000 req, miss ratio 0.5794, byte miss ratio 0.5794
io_traces.ns44 S3FIFO-0.6500-1.9000 cache size     3792, 3200000 req, miss ratio 0.5528, byte miss ratio 0.5528
io_traces.ns44 S3FIFO-0.6500-1.9000 cache size    11378, 3200000 req, miss ratio 0.5170, byte miss ratio 0.5170
io_traces.ns44 S3FIFO-0.6500-1.9000 cache size    37927, 3200000 req, miss ratio 0.4420, byte miss ratio 0.4420
io_traces.ns44 S3FIFO-0.6500-1.9000 cache size    75855, 3200000 req, miss ratio 0.2412, byte miss ratio 0.2412
io_traces.ns44 S3FIFO-0.6500-1.9000 cache size   151710, 3200000 req, miss ratio 0.1563, byte miss ratio 0.1563
io_traces.ns44 S3FIFO-0.6500-1.9000 cache size   303421, 3200000 req, miss ratio 0.1200, byte miss ratio 0.1200
io_traces.ns44 S3FIFO-0.1500-1.9000 cache size      379, 3200000 req, miss ratio 0.6006, byte miss ratio 0.6006
io_traces.ns44 S3FIFO-0.1500-1.9000 cache size     1137, 3200000 req, miss ratio 0.5725, byte miss ratio 0.5725
io_traces.ns44 S3FIFO-0.1500-1.9000 cache size     3792, 3200000 req, miss ratio 0.5416, byte miss ratio 0.5416
io_traces.ns44 S3FIFO-0.1500-1.9000 cache size    11378, 3200000 req, miss ratio 0.4714, byte miss ratio 0.4714
io_traces.ns44 S3FIFO-0.1500-1.9000 cache size    37927, 3200000 req, miss ratio 0.3516, byte miss ratio 0.3516
io_traces.ns44 S3FIFO-0.1500-1.9000 cache size    75855, 3200000 req, miss ratio 0.1911, byte miss ratio 0.1911
io_traces.ns44 S3FIFO-0.1500-1.9000 cache size   151710, 3200000 req, miss ratio 0.1426, byte miss ratio 0.1426
io_traces.ns44 S3FIFO-0.1500-1.9000 cache size   303421, 3200000 req, miss ratio 0.1198, byte miss ratio 0.1198
io_traces.ns44 S3FIFO-0.5000-0.9000 cache size      379, 3200000 req, miss ratio 0.6089, byte miss ratio 0.6089
io_traces.ns44 S3FIFO-0.5000-0.9000 cache size     1137, 3200000 req, miss ratio 0.5748, byte miss ratio 0.5748
io_traces.ns44 S3FIFO-0.5000-0.9000 cache size     3792, 3200000 req, miss ratio 0.5495, byte miss ratio 0.5495
io_traces.ns44 S3FIFO-0.5000-0.9000 cache size    11378, 3200000 req, miss ratio 0.5048, byte miss ratio 0.5048
io_traces.ns44 S3FIFO-0.5000-0.9000 cache size    37927, 3200000 req, miss ratio 0.4330, byte miss ratio 0.4330
io_traces.ns44 S3FIFO-0.5000-0.9000 cache size    75855, 3200000 req, miss ratio 0.2147, byte miss ratio 0.2147
io_traces.ns44 S3FIFO-0.5000-0.9000 cache size   151710, 3200000 req, miss ratio 0.1516, byte miss ratio 0.1516
io_traces.ns44 S3FIFO-0.5000-0.9000 cache size   303421, 3200000 req, miss ratio 0.1198, byte miss ratio 0.1198
io_traces.ns44 S3FIFO-0.2500-1.9000 cache size      379, 3200000 req, miss ratio 0.6012, byte miss ratio 0.6012
io_traces.ns44 S3FIFO-0.2500-1.9000 cache size     1137, 3200000 req, miss ratio 0.5724, byte miss ratio 0.5724
io_traces.ns44 S3FIFO-0.2500-1.9000 cache size     3792, 3200000 req, miss ratio 0.5443, byte miss ratio 0.5443
io_traces.ns44 S3FIFO-0.2500-1.9000 cache size    11378, 3200000 req, miss ratio 0.4827, byte miss ratio 0.4827
io_traces.ns44 S3FIFO-0.2500-1.9000 cache size    37927, 3200000 req, miss ratio 0.3950, byte miss ratio 0.3950
io_traces.ns44 S3FIFO-0.2500-1.9000 cache size    75855, 3200000 req, miss ratio 0.1932, byte miss ratio 0.1932
io_traces.ns44 S3FIFO-0.2500-1.9000 cache size   151710, 3200000 req, miss ratio 0.1462, byte miss ratio 0.1462
io_traces.ns44 S3FIFO-0.2500-1.9000 cache size   303421, 3200000 req, miss ratio 0.1198, byte miss ratio 0.1198
io_traces.ns44 S3FIFO-0.0050-0.9000 cache size      379, 3200000 req, miss ratio 0.6279, byte miss ratio 0.6279
io_traces.ns44 S3FIFO-0.0050-0.9000 cache size     1137, 3200000 req, miss ratio 0.5936, byte miss ratio 0.5936
io_traces.ns44 S3FIFO-0.0050-0.9000 cache size     3792, 3200000 req, miss ratio 0.5447, byte miss ratio 0.5447
