tencentBlock.ns6814 S3FIFO-0.7500-0.9000 cache size     2246, 56981299 req, miss ratio 0.7799, byte miss ratio 0.7799
tencentBlock.ns6814 S3FIFO-0.7500-0.9000 cache size     6739, 56981299 req, miss ratio 0.6596, byte miss ratio 0.6596
tencentBlock.ns6814 S3FIFO-0.7500-0.9000 cache size    22463, 56981299 req, miss ratio 0.5515, byte miss ratio 0.5515
tencentBlock.ns6814 S3FIFO-0.7500-0.9000 cache size    67390, 56981299 req, miss ratio 0.4421, byte miss ratio 0.4421
tencentBlock.ns6814 S3FIFO-0.7500-0.9000 cache size   224635, 56981299 req, miss ratio 0.2340, byte miss ratio 0.2340
tencentBlock.ns6814 S3FIFO-0.7500-0.9000 cache size   449271, 56981299 req, miss ratio 0.1425, byte miss ratio 0.1425
tencentBlock.ns6814 S3FIFO-0.7500-0.9000 cache size   898542, 56981299 req, miss ratio 0.0721, byte miss ratio 0.0721
tencentBlock.ns6814 S3FIFO-0.7500-0.9000 cache size  1797084, 56981299 req, miss ratio 0.0420, byte miss ratio 0.0420
tencentBlock.ns6814 S3FIFO-0.2000-1.9000 cache size     2246, 56981299 req, miss ratio 0.7690, byte miss ratio 0.7690
tencentBlock.ns6814 S3FIFO-0.2000-1.9000 cache size     6739, 56981299 req, miss ratio 0.6557, byte miss ratio 0.6557
tencentBlock.ns6814 S3FIFO-0.2000-1.9000 cache size    22463, 56981299 req, miss ratio 0.5326, byte miss ratio 0.5326
tencentBlock.ns6814 S3FIFO-0.2000-1.9000 cache size    67390, 56981299 req, miss ratio 0.4190, byte miss ratio 0.4190
tencentBlock.ns6814 S3FIFO-0.2000-1.9000 cache size   224635, 56981299 req, miss ratio 0.2139, byte miss ratio 0.2139
tencentBlock.ns6814 S3FIFO-0.2000-1.9000 cache size   449271, 56981299 req, miss ratio 0.1216, byte miss ratio 0.1216
tencentBlock.ns6814 S3FIFO-0.2000-1.9000 cache size   898542, 56981299 req, miss ratio 0.0578, byte miss ratio 0.0578
tencentBlock.ns6814 S3FIFO-0.2000-1.9000 cache size  1797084, 56981299 req, miss ratio 0.0404, byte miss ratio 0.0404
tencentBlock.ns6814 S3FIFO-0.4500-0.9000 cache size     2246, 56981299 req, miss ratio 0.7694, byte miss ratio 0.7694
tencentBlock.ns6814 S3FIFO-0.4500-0.9000 cache size     6739, 56981299 req, miss ratio 0.6476, byte miss ratio 0.6476
tencentBlock.ns6814 S3FIFO-0.4500-0.9000 cache size    22463, 56981299 req, miss ratio 0.5334, byte miss ratio 0.5334
tencentBlock.ns6814 S3FIFO-0.4500-0.9000 cache size    67390, 56981299 req, miss ratio 0.4267, byte miss ratio 0.4267
tencentBlock.ns6814 S3FIFO-0.4500-0.9000 cache size   224635, 56981299 req, miss ratio 0.2191, byte miss ratio 0.2191
tencentBlock.ns6814 S3FIFO-0.4500-0.9000 cache size   449271, 56981299 req, miss ratio 0.1281, byte miss ratio 0.1281
tencentBlock.ns6814 S3FIFO-0.4500-0.9000 cache size   898542, 56981299 req, miss ratio 0.0617, byte miss ratio 0.0617
tencentBlock.ns6814 S3FIFO-0.4500-0.9000 cache size  1797084, 56981299 req, miss ratio 0.0412, byte miss ratio 0.0412
tencentBlock.ns6814 S3FIFO-0.5000-0.9000 cache size     2246, 56981299 req, miss ratio 0.7698, byte miss ratio 0.7698
tencentBlock.ns6814 S3FIFO-0.5000-0.9000 cache size     6739, 56981299 req, miss ratio 0.6482, byte miss ratio 0.6482
tencentBlock.ns6814 S3FIFO-0.5000-0.9000 cache size    22463, 56981299 req, miss ratio 0.5355, byte miss ratio 0.5355
tencentBlock.ns6814 S3FIFO-0.5000-0.9000 cache size    67390, 56981299 req, miss ratio 0.4291, byte miss ratio 0.4291
tencentBlock.ns6814 S3FIFO-0.5000-0.9000 cache size   224635, 56981299 req, miss ratio 0.2206, byte miss ratio 0.2206
tencentBlock.ns6814 S3FIFO-0.5000-0.9000 cache size   449271, 56981299 req, miss ratio 0.1301, byte miss ratio 0.1301
tencentBlock.ns6814 S3FIFO-0.5000-0.9000 cache size   898542, 56981299 req, miss ratio 0.0638, byte miss ratio 0.0638
tencentBlock.ns6814 S3FIFO-0.5000-0.9000 cache size  1797084, 56981299 req, miss ratio 0.0412, byte miss ratio 0.0412
tencentBlock.ns6814 S3FIFO-0.0250-0.9000 cache size     2246, 56981299 req, miss ratio 0.7850, byte miss ratio 0.7850
tencentBlock.ns6814 S3FIFO-0.0250-0.9000 cache size     6739, 56981299 req, miss ratio 0.6917, byte miss ratio 0.6917
tencentBlock.ns6814 S3FIFO-0.0250-0.9000 cache size    22463, 56981299 req, miss ratio 0.5701, byte miss ratio 0.5701
tencentBlock.ns6814 S3FIFO-0.0250-0.9000 cache size    67390, 56981299 req, miss ratio 0.4214, byte miss ratio 0.4214
tencentBlock.ns6814 S3FIFO-0.0250-0.9000 cache size   224635, 56981299 req, miss ratio 0.2160, byte miss ratio 0.2160
tencentBlock.ns6814 S3FIFO-0.0250-0.9000 cache size   449271, 56981299 req, miss ratio 0.1268, byte miss ratio 0.1268
tencentBlock.ns6814 S3FIFO-0.0250-0.9000 cache size   898542, 56981299 req, miss ratio 0.0575, byte miss ratio 0.0575
tencentBlock.ns6814 S3FIFO-0.0250-0.9000 cache size  1797084, 56981299 req, miss ratio 0.0407, byte miss ratio 0.0407
tencentBlock.ns6814 S3FIFO-0.1500-1.9000 cache size     2246, 56981299 req, miss ratio 0.7705, byte miss ratio 0.7705
tencentBlock.ns6814 S3FIFO-0.1500-1.9000 cache size     6739, 56981299 req, miss ratio 0.6615, byte miss ratio 0.6615
tencentBlock.ns6814 S3FIFO-0.1500-1.9000 cache size    22463, 56981299 req, miss ratio 0.5352, byte miss ratio 0.5352
tencentBlock.ns6814 S3FIFO-0.1500-1.9000 cache size    67390, 56981299 req, miss ratio 0.4167, byte miss ratio 0.4167
tencentBlock.ns6814 S3FIFO-0.1500-1.9000 cache size   224635, 56981299 req, miss ratio 0.2142, byte miss ratio 0.2142
tencentBlock.ns6814 S3FIFO-0.1500-1.9000 cache size   449271, 56981299 req, miss ratio 0.1231, byte miss ratio 0.1231
tencentBlock.ns6814 S3FIFO-0.1500-1.9000 cache size   898542, 56981299 req, miss ratio 0.0581, byte miss ratio 0.0581
tencentBlock.ns6814 S3FIFO-0.1500-1.9000 cache size  1797084, 56981299 req, miss ratio 0.0405, byte miss ratio 0.0405
tencentBlock.ns6814 S3FIFO-0.3000-1.9000 cache size     2246, 56981299 req, miss ratio 0.7679, byte miss ratio 0.7679
tencentBlock.ns6814 S3FIFO-0.3000-1.9000 cache size     6739, 56981299 req, miss ratio 0.6491, byte miss ratio 0.6491
tencentBlock.ns6814 S3FIFO-0.3000-1.9000 cache size    22463, 56981299 req, miss ratio 0.5319, byte miss ratio 0.5319
tencentBlock.ns6814 S3FIFO-0.3000-1.9000 cache size    67390, 56981299 req, miss ratio 0.4239, byte miss ratio 0.4239
tencentBlock.ns6814 S3FIFO-0.3000-1.9000 cache size   224635, 56981299 req, miss ratio 0.2149, byte miss ratio 0.2149
tencentBlock.ns6814 S3FIFO-0.3000-1.9000 cache size   449271, 56981299 req, miss ratio 0.1224, byte miss ratio 0.1224
tencentBlock.ns6814 S3FIFO-0.3000-1.9000 cache size   898542, 56981299 req, miss ratio 0.0582, byte miss ratio 0.0582
tencentBlock.ns6814 S3FIFO-0.3000-1.9000 cache size  1797084, 56981299 req, miss ratio 0.0404, byte miss ratio 0.0404
tencentBlock.ns6814 S3FIFO-0.6000-1.9000 cache size     2246, 56981299 req, miss ratio 0.7733, byte miss ratio 0.7733
tencentBlock.ns6814 S3FIFO-0.6000-1.9000 cache size     6739, 56981299 req, miss ratio 0.6521, byte miss ratio 0.6521
tencentBlock.ns6814 S3FIFO-0.6000-1.9000 cache size    22463, 56981299 req, miss ratio 0.5437, byte miss ratio 0.5437
tencentBlock.ns6814 S3FIFO-0.6000-1.9000 cache size    67390, 56981299 req, miss ratio 0.4352, byte miss ratio 0.4352
tencentBlock.ns6814 S3FIFO-0.6000-1.9000 cache size   224635, 56981299 req, miss ratio 0.2243, byte miss ratio 0.2243
tencentBlock.ns6814 S3FIFO-0.6000-1.9000 cache size   449271, 56981299 req, miss ratio 0.1347, byte miss ratio 0.1347
tencentBlock.ns6814 S3FIFO-0.6000-1.9000 cache size   898542, 56981299 req, miss ratio 0.0670, byte miss ratio 0.0670
tencentBlock.ns6814 S3FIFO-0.6000-1.9000 cache size  1797084, 56981299 req, miss ratio 0.0415, byte miss ratio 0.0415
tencentBlock.ns6814 S3FIFO-0.0010-0.9000 cache size     2246, 56981299 req, miss ratio 0.7870, byte miss ratio 0.7870
