io_traces.ns39 S3FIFO-0.2000-1.9000 cache size     9069, 14800000 req, miss ratio 0.8334, byte miss ratio 0.8334
io_traces.ns39 S3FIFO-0.2000-1.9000 cache size    27209, 14800000 req, miss ratio 0.8225, byte miss ratio 0.8225
io_traces.ns39 S3FIFO-0.2000-1.9000 cache size    90696, 14800000 req, miss ratio 0.7543, byte miss ratio 0.7543
io_traces.ns39 S3FIFO-0.2000-1.9000 cache size   272090, 14800000 req, miss ratio 0.7401, byte miss ratio 0.7401
io_traces.ns39 S3FIFO-0.2000-1.9000 cache size   906967, 14800000 req, miss ratio 0.7161, byte miss ratio 0.7161
io_traces.ns39 S3FIFO-0.2000-1.9000 cache size  1813935, 14800000 req, miss ratio 0.7051, byte miss ratio 0.7051
io_traces.ns39 S3FIFO-0.2000-1.9000 cache size  3627870, 14800000 req, miss ratio 0.6611, byte miss ratio 0.6611
io_traces.ns39 S3FIFO-0.2000-1.9000 cache size  7255740, 14800000 req, miss ratio 0.6175, byte miss ratio 0.6175
io_traces.ns39 S3FIFO-0.7000-1.9000 cache size     9069, 14800000 req, miss ratio 0.8355, byte miss ratio 0.8355
io_traces.ns39 S3FIFO-0.7000-1.9000 cache size    27209, 14800000 req, miss ratio 0.8297, byte miss ratio 0.8297
io_traces.ns39 S3FIFO-0.7000-1.9000 cache size    90696, 14800000 req, miss ratio 0.8004, byte miss ratio 0.8004
io_traces.ns39 S3FIFO-0.7000-1.9000 cache size   272090, 14800000 req, miss ratio 0.7436, byte miss ratio 0.7436
io_traces.ns39 S3FIFO-0.7000-1.9000 cache size   906967, 14800000 req, miss ratio 0.7342, byte miss ratio 0.7342
io_traces.ns39 S3FIFO-0.7000-1.9000 cache size  1813935, 14800000 req, miss ratio 0.7204, byte miss ratio 0.7204
io_traces.ns39 S3FIFO-0.7000-1.9000 cache size  3627870, 14800000 req, miss ratio 0.6628, byte miss ratio 0.6628
io_traces.ns39 S3FIFO-0.7000-1.9000 cache size  7255740, 14800000 req, miss ratio 0.6175, byte miss ratio 0.6175
io_traces.ns39 S3FIFO-0.3500-1.9000 cache size     9069, 14800000 req, miss ratio 0.8338, byte miss ratio 0.8338
io_traces.ns39 S3FIFO-0.3500-1.9000 cache size    27209, 14800000 req, miss ratio 0.8256, byte miss ratio 0.8256
io_traces.ns39 S3FIFO-0.3500-1.9000 cache size    90696, 14800000 req, miss ratio 0.7670, byte miss ratio 0.7670
io_traces.ns39 S3FIFO-0.3500-1.9000 cache size   272090, 14800000 req, miss ratio 0.7401, byte miss ratio 0.7401
io_traces.ns39 S3FIFO-0.3500-1.9000 cache size   906967, 14800000 req, miss ratio 0.7195, byte miss ratio 0.7195
io_traces.ns39 S3FIFO-0.3500-1.9000 cache size  1813935, 14800000 req, miss ratio 0.7069, byte miss ratio 0.7069
io_traces.ns39 S3FIFO-0.3500-1.9000 cache size  3627870, 14800000 req, miss ratio 0.6611, byte miss ratio 0.6611
io_traces.ns39 S3FIFO-0.3500-1.9000 cache size  7255740, 14800000 req, miss ratio 0.6175, byte miss ratio 0.6175
io_traces.ns39 S3FIFO-0.6000-1.9000 cache size     9069, 14800000 req, miss ratio 0.8355, byte miss ratio 0.8355
io_traces.ns39 S3FIFO-0.6000-1.9000 cache size    27209, 14800000 req, miss ratio 0.8291, byte miss ratio 0.8291
io_traces.ns39 S3FIFO-0.6000-1.9000 cache size    90696, 14800000 req, miss ratio 0.7906, byte miss ratio 0.7906
io_traces.ns39 S3FIFO-0.6000-1.9000 cache size   272090, 14800000 req, miss ratio 0.7407, byte miss ratio 0.7407
io_traces.ns39 S3FIFO-0.6000-1.9000 cache size   906967, 14800000 req, miss ratio 0.7303, byte miss ratio 0.7303
io_traces.ns39 S3FIFO-0.6000-1.9000 cache size  1813935, 14800000 req, miss ratio 0.7144, byte miss ratio 0.7144
io_traces.ns39 S3FIFO-0.6000-1.9000 cache size  3627870, 14800000 req, miss ratio 0.6611, byte miss ratio 0.6611
io_traces.ns39 S3FIFO-0.6000-1.9000 cache size  7255740, 14800000 req, miss ratio 0.6175, byte miss ratio 0.6175
io_traces.ns39 S3FIFO-0.9900-0.9000 cache size     9069, 14800000 req, miss ratio 0.8361, byte miss ratio 0.8361
io_traces.ns39 S3FIFO-0.9900-0.9000 cache size    27209, 14800000 req, miss ratio 0.8329, byte miss ratio 0.8329
io_traces.ns39 S3FIFO-0.9900-0.9000 cache size    90696, 14800000 req, miss ratio 0.8177, byte miss ratio 0.8177
io_traces.ns39 S3FIFO-0.9900-0.9000 cache size   272090, 14800000 req, miss ratio 0.7919, byte miss ratio 0.7919
io_traces.ns39 S3FIFO-0.9900-0.9000 cache size   906967, 14800000 req, miss ratio 0.7585, byte miss ratio 0.7585
io_traces.ns39 S3FIFO-0.9900-0.9000 cache size  1813935, 14800000 req, miss ratio 0.7201, byte miss ratio 0.7201
io_traces.ns39 S3FIFO-0.9900-0.9000 cache size  3627870, 14800000 req, miss ratio 0.6719, byte miss ratio 0.6719
io_traces.ns39 S3FIFO-0.9900-0.9000 cache size  7255740, 14800000 req, miss ratio 0.6232, byte miss ratio 0.6232
io_traces.ns39 S3FIFO-0.0050-0.9000 cache size     9069, 14800000 req, miss ratio 0.8389, byte miss ratio 0.8389
io_traces.ns39 S3FIFO-0.0050-0.9000 cache size    27209, 14800000 req, miss ratio 0.8302, byte miss ratio 0.8302
io_traces.ns39 S3FIFO-0.0050-0.9000 cache size    90696, 14800000 req, miss ratio 0.7511, byte miss ratio 0.7511
io_traces.ns39 S3FIFO-0.0050-0.9000 cache size   272090, 14800000 req, miss ratio 0.7393, byte miss ratio 0.7393
io_traces.ns39 S3FIFO-0.0050-0.9000 cache size   906967, 14800000 req, miss ratio 0.7212, byte miss ratio 0.7212
io_traces.ns39 S3FIFO-0.0050-0.9000 cache size  1813935, 14800000 req, miss ratio 0.7045, byte miss ratio 0.7045
io_traces.ns39 S3FIFO-0.0050-0.9000 cache size  3627870, 14800000 req, miss ratio 0.6611, byte miss ratio 0.6611
io_traces.ns39 S3FIFO-0.0050-0.9000 cache size  7255740, 14800000 req, miss ratio 0.6175, byte miss ratio 0.6175
io_traces.ns39 S3FIFO-0.8500-1.9000 cache size     9069, 14800000 req, miss ratio 0.8356, byte miss ratio 0.8356
io_traces.ns39 S3FIFO-0.8500-1.9000 cache size    27209, 14800000 req, miss ratio 0.8326, byte miss ratio 0.8326
io_traces.ns39 S3FIFO-0.8500-1.9000 cache size    90696, 14800000 req, miss ratio 0.8128, byte miss ratio 0.8128
io_traces.ns39 S3FIFO-0.8500-1.9000 cache size   272090, 14800000 req, miss ratio 0.7695, byte miss ratio 0.7695
io_traces.ns39 S3FIFO-0.8500-1.9000 cache size   906967, 14800000 req, miss ratio 0.7392, byte miss ratio 0.7392
io_traces.ns39 S3FIFO-0.8500-1.9000 cache size  1813935, 14800000 req, miss ratio 0.7190, byte miss ratio 0.7190
io_traces.ns39 S3FIFO-0.8500-1.9000 cache size  3627870, 14800000 req, miss ratio 0.6675, byte miss ratio 0.6675
io_traces.ns39 S3FIFO-0.8500-1.9000 cache size  7255740, 14800000 req, miss ratio 0.6175, byte miss ratio 0.6175
io_traces.ns39 S3FIFO-0.5000-1.9000 cache size     9069, 14800000 req, miss ratio 0.8354, byte miss ratio 0.8354
io_traces.ns39 S3FIFO-0.5000-1.9000 cache size    27209, 14800000 req, miss ratio 0.8277, byte miss ratio 0.8277
io_traces.ns39 S3FIFO-0.5000-1.9000 cache size    90696, 14800000 req, miss ratio 0.7816, byte miss ratio 0.7816
io_traces.ns39 S3FIFO-0.5000-1.9000 cache size   272090, 14800000 req, miss ratio 0.7402, byte miss ratio 0.7402
