cdn1_allcolo.ns1014 S3FIFO-0.7000-0.9000 cache size      176, 1019135 req, miss ratio 0.6967, byte miss ratio 0.6967
cdn1_allcolo.ns1014 S3FIFO-0.7000-0.9000 cache size      529, 1019135 req, miss ratio 0.5556, byte miss ratio 0.5556
cdn1_allcolo.ns1014 S3FIFO-0.7000-0.9000 cache size     1763, 1019135 req, miss ratio 0.3847, byte miss ratio 0.3847
cdn1_allcolo.ns1014 S3FIFO-0.7000-0.9000 cache size     5290, 1019135 req, miss ratio 0.2679, byte miss ratio 0.2679
cdn1_allcolo.ns1014 S3FIFO-0.7000-0.9000 cache size    17635, 1019135 req, miss ratio 0.2029, byte miss ratio 0.2029
cdn1_allcolo.ns1014 S3FIFO-0.7000-0.9000 cache size    35270, 1019135 req, miss ratio 0.1863, byte miss ratio 0.1863
cdn1_allcolo.ns1014 S3FIFO-0.7000-0.9000 cache size    70540, 1019135 req, miss ratio 0.1787, byte miss ratio 0.1787
cdn1_allcolo.ns1014 S3FIFO-0.7000-0.9000 cache size   141080, 1019135 req, miss ratio 0.1750, byte miss ratio 0.1750
cdn1_allcolo.ns1014 S3FIFO-0.6500-0.9000 cache size      176, 1019135 req, miss ratio 0.6920, byte miss ratio 0.6920
cdn1_allcolo.ns1014 S3FIFO-0.6500-0.9000 cache size      529, 1019135 req, miss ratio 0.5486, byte miss ratio 0.5486
cdn1_allcolo.ns1014 S3FIFO-0.6500-0.9000 cache size     1763, 1019135 req, miss ratio 0.3791, byte miss ratio 0.3791
cdn1_allcolo.ns1014 S3FIFO-0.6500-0.9000 cache size     5290, 1019135 req, miss ratio 0.2637, byte miss ratio 0.2637
cdn1_allcolo.ns1014 S3FIFO-0.6500-0.9000 cache size    17635, 1019135 req, miss ratio 0.2010, byte miss ratio 0.2010
cdn1_allcolo.ns1014 S3FIFO-0.6500-0.9000 cache size    35270, 1019135 req, miss ratio 0.1854, byte miss ratio 0.1854
cdn1_allcolo.ns1014 S3FIFO-0.6500-0.9000 cache size    70540, 1019135 req, miss ratio 0.1785, byte miss ratio 0.1785
cdn1_allcolo.ns1014 S3FIFO-0.6500-0.9000 cache size   141080, 1019135 req, miss ratio 0.1750, byte miss ratio 0.1750
cdn1_allcolo.ns1014 S3FIFO-0.3000-1.9000 cache size      176, 1019135 req, miss ratio 0.6615, byte miss ratio 0.6615
cdn1_allcolo.ns1014 S3FIFO-0.3000-1.9000 cache size      529, 1019135 req, miss ratio 0.5123, byte miss ratio 0.5123
cdn1_allcolo.ns1014 S3FIFO-0.3000-1.9000 cache size     1763, 1019135 req, miss ratio 0.3470, byte miss ratio 0.3470
cdn1_allcolo.ns1014 S3FIFO-0.3000-1.9000 cache size     5290, 1019135 req, miss ratio 0.2421, byte miss ratio 0.2421
cdn1_allcolo.ns1014 S3FIFO-0.3000-1.9000 cache size    17635, 1019135 req, miss ratio 0.1926, byte miss ratio 0.1926
cdn1_allcolo.ns1014 S3FIFO-0.3000-1.9000 cache size    35270, 1019135 req, miss ratio 0.1825, byte miss ratio 0.1825
cdn1_allcolo.ns1014 S3FIFO-0.3000-1.9000 cache size    70540, 1019135 req, miss ratio 0.1782, byte miss ratio 0.1782
cdn1_allcolo.ns1014 S3FIFO-0.3000-1.9000 cache size   141080, 1019135 req, miss ratio 0.1749, byte miss ratio 0.1749
cdn1_allcolo.ns1014 S3FIFO-0.0050-0.9000 cache size      176, 1019135 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1014 S3FIFO-0.0050-0.9000 cache size      529, 1019135 req, miss ratio 0.4847, byte miss ratio 0.4847
cdn1_allcolo.ns1014 S3FIFO-0.0050-0.9000 cache size     1763, 1019135 req, miss ratio 0.3241, byte miss ratio 0.3241
cdn1_allcolo.ns1014 S3FIFO-0.0050-0.9000 cache size     5290, 1019135 req, miss ratio 0.2310, byte miss ratio 0.2310
cdn1_allcolo.ns1014 S3FIFO-0.0050-0.9000 cache size    17635, 1019135 req, miss ratio 0.1907, byte miss ratio 0.1907
cdn1_allcolo.ns1014 S3FIFO-0.0050-0.9000 cache size    35270, 1019135 req, miss ratio 0.1831, byte miss ratio 0.1831
cdn1_allcolo.ns1014 S3FIFO-0.0050-0.9000 cache size    70540, 1019135 req, miss ratio 0.1800, byte miss ratio 0.1800
cdn1_allcolo.ns1014 S3FIFO-0.0050-0.9000 cache size   141080, 1019135 req, miss ratio 0.1755, byte miss ratio 0.1755
cdn1_allcolo.ns1014 S3FIFO-0.1000-1.9000 cache size      176, 1019135 req, miss ratio 0.6432, byte miss ratio 0.6432
cdn1_allcolo.ns1014 S3FIFO-0.1000-1.9000 cache size      529, 1019135 req, miss ratio 0.4933, byte miss ratio 0.4933
cdn1_allcolo.ns1014 S3FIFO-0.1000-1.9000 cache size     1763, 1019135 req, miss ratio 0.3316, byte miss ratio 0.3316
cdn1_allcolo.ns1014 S3FIFO-0.1000-1.9000 cache size     5290, 1019135 req, miss ratio 0.2335, byte miss ratio 0.2335
cdn1_allcolo.ns1014 S3FIFO-0.1000-1.9000 cache size    17635, 1019135 req, miss ratio 0.1905, byte miss ratio 0.1905
cdn1_allcolo.ns1014 S3FIFO-0.1000-1.9000 cache size    35270, 1019135 req, miss ratio 0.1823, byte miss ratio 0.1823
cdn1_allcolo.ns1014 S3FIFO-0.1000-1.9000 cache size    70540, 1019135 req, miss ratio 0.1789, byte miss ratio 0.1789
cdn1_allcolo.ns1014 S3FIFO-0.1000-1.9000 cache size   141080, 1019135 req, miss ratio 0.1750, byte miss ratio 0.1750
cdn1_allcolo.ns1014 S3FIFO-0.0250-0.9000 cache size      176, 1019135 req, miss ratio 0.6385, byte miss ratio 0.6385
cdn1_allcolo.ns1014 S3FIFO-0.0250-0.9000 cache size      529, 1019135 req, miss ratio 0.4845, byte miss ratio 0.4845
cdn1_allcolo.ns1014 S3FIFO-0.0250-0.9000 cache size     1763, 1019135 req, miss ratio 0.3249, byte miss ratio 0.3249
cdn1_allcolo.ns1014 S3FIFO-0.0250-0.9000 cache size     5290, 1019135 req, miss ratio 0.2312, byte miss ratio 0.2312
cdn1_allcolo.ns1014 S3FIFO-0.0250-0.9000 cache size    17635, 1019135 req, miss ratio 0.1904, byte miss ratio 0.1904
cdn1_allcolo.ns1014 S3FIFO-0.0250-0.9000 cache size    35270, 1019135 req, miss ratio 0.1827, byte miss ratio 0.1827
cdn1_allcolo.ns1014 S3FIFO-0.0250-0.9000 cache size    70540, 1019135 req, miss ratio 0.1795, byte miss ratio 0.1795
cdn1_allcolo.ns1014 S3FIFO-0.0250-0.9000 cache size   141080, 1019135 req, miss ratio 0.1753, byte miss ratio 0.1753
