cdn1_colo28.ns278 S3FIFO-0.3000-0.9000 cache size     1396, 10032937 req, miss ratio 0.1727, byte miss ratio 0.1727
cdn1_colo28.ns278 S3FIFO-0.0500-1.9000 cache size    41882, 10032937 req, miss ratio 0.1444, byte miss ratio 0.1444
cdn1_colo28.ns278 S3FIFO-0.0500-1.9000 cache size   139607, 10032937 req, miss ratio 0.1411, byte miss ratio 0.1411
cdn1_colo28.ns278 S3FIFO-0.0500-1.9000 cache size   279214, 10032937 req, miss ratio 0.1403, byte miss ratio 0.1403
cdn1_colo28.ns278 S3FIFO-0.0500-1.9000 cache size   558429, 10032937 req, miss ratio 0.1397, byte miss ratio 0.1397
cdn1_colo28.ns278 S3FIFO-0.0500-1.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.8500-0.9000 cache size     1396, 10032937 req, miss ratio 0.1807, byte miss ratio 0.1807
cdn1_colo28.ns278 S3FIFO-0.8500-0.9000 cache size     4188, 10032937 req, miss ratio 0.1583, byte miss ratio 0.1583
cdn1_colo28.ns278 S3FIFO-0.8500-0.9000 cache size    13960, 10032937 req, miss ratio 0.1478, byte miss ratio 0.1478
cdn1_colo28.ns278 S3FIFO-0.8500-0.9000 cache size    41882, 10032937 req, miss ratio 0.1446, byte miss ratio 0.1446
cdn1_colo28.ns278 S3FIFO-0.8500-0.9000 cache size   139607, 10032937 req, miss ratio 0.1418, byte miss ratio 0.1418
cdn1_colo28.ns278 S3FIFO-0.8500-0.9000 cache size   279214, 10032937 req, miss ratio 0.1406, byte miss ratio 0.1406
cdn1_colo28.ns278 S3FIFO-0.8500-0.9000 cache size   558429, 10032937 req, miss ratio 0.1398, byte miss ratio 0.1398
cdn1_colo28.ns278 S3FIFO-0.8500-0.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.7500-1.9000 cache size     1396, 10032937 req, miss ratio 0.1771, byte miss ratio 0.1771
cdn1_colo28.ns278 S3FIFO-0.7500-1.9000 cache size     4188, 10032937 req, miss ratio 0.1558, byte miss ratio 0.1558
cdn1_colo28.ns278 S3FIFO-0.7500-1.9000 cache size    13960, 10032937 req, miss ratio 0.1470, byte miss ratio 0.1470
cdn1_colo28.ns278 S3FIFO-0.7500-1.9000 cache size    41882, 10032937 req, miss ratio 0.1444, byte miss ratio 0.1444
cdn1_colo28.ns278 S3FIFO-0.7500-1.9000 cache size   139607, 10032937 req, miss ratio 0.1415, byte miss ratio 0.1415
cdn1_colo28.ns278 S3FIFO-0.7500-1.9000 cache size   279214, 10032937 req, miss ratio 0.1404, byte miss ratio 0.1404
cdn1_colo28.ns278 S3FIFO-0.7500-1.9000 cache size   558429, 10032937 req, miss ratio 0.1397, byte miss ratio 0.1397
cdn1_colo28.ns278 S3FIFO-0.7500-1.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.8000-1.9000 cache size     1396, 10032937 req, miss ratio 0.1789, byte miss ratio 0.1789
cdn1_colo28.ns278 S3FIFO-0.8000-1.9000 cache size     4188, 10032937 req, miss ratio 0.1570, byte miss ratio 0.1570
cdn1_colo28.ns278 S3FIFO-0.8000-1.9000 cache size    13960, 10032937 req, miss ratio 0.1474, byte miss ratio 0.1474
cdn1_colo28.ns278 S3FIFO-0.8000-1.9000 cache size    41882, 10032937 req, miss ratio 0.1445, byte miss ratio 0.1445
cdn1_colo28.ns278 S3FIFO-0.8000-1.9000 cache size   139607, 10032937 req, miss ratio 0.1416, byte miss ratio 0.1416
cdn1_colo28.ns278 S3FIFO-0.8000-1.9000 cache size   279214, 10032937 req, miss ratio 0.1405, byte miss ratio 0.1405
cdn1_colo28.ns278 S3FIFO-0.8000-1.9000 cache size   558429, 10032937 req, miss ratio 0.1397, byte miss ratio 0.1397
cdn1_colo28.ns278 S3FIFO-0.8000-1.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.0100-0.9000 cache size     1396, 10032937 req, miss ratio 0.2316, byte miss ratio 0.2316
cdn1_colo28.ns278 S3FIFO-0.0100-0.9000 cache size     4188, 10032937 req, miss ratio 0.1963, byte miss ratio 0.1963
cdn1_colo28.ns278 S3FIFO-0.0100-0.9000 cache size    13960, 10032937 req, miss ratio 0.1670, byte miss ratio 0.1670
cdn1_colo28.ns278 S3FIFO-0.0100-0.9000 cache size    41882, 10032937 req, miss ratio 0.1483, byte miss ratio 0.1483
cdn1_colo28.ns278 S3FIFO-0.0100-0.9000 cache size   139607, 10032937 req, miss ratio 0.1425, byte miss ratio 0.1425
cdn1_colo28.ns278 S3FIFO-0.0100-0.9000 cache size   279214, 10032937 req, miss ratio 0.1409, byte miss ratio 0.1409
cdn1_colo28.ns278 S3FIFO-0.0100-0.9000 cache size   558429, 10032937 req, miss ratio 0.1398, byte miss ratio 0.1398
cdn1_colo28.ns278 S3FIFO-0.0100-0.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.9000-0.9000 cache size     1396, 10032937 req, miss ratio 0.1831, byte miss ratio 0.1831
cdn1_colo28.ns278 S3FIFO-0.9000-0.9000 cache size     4188, 10032937 req, miss ratio 0.1601, byte miss ratio 0.1601
cdn1_colo28.ns278 S3FIFO-0.9000-0.9000 cache size    13960, 10032937 req, miss ratio 0.1485, byte miss ratio 0.1485
cdn1_colo28.ns278 S3FIFO-0.9000-0.9000 cache size    41882, 10032937 req, miss ratio 0.1448, byte miss ratio 0.1448
cdn1_colo28.ns278 S3FIFO-0.9000-0.9000 cache size   139607, 10032937 req, miss ratio 0.1421, byte miss ratio 0.1421
cdn1_colo28.ns278 S3FIFO-0.9000-0.9000 cache size   279214, 10032937 req, miss ratio 0.1408, byte miss ratio 0.1408
cdn1_colo28.ns278 S3FIFO-0.9000-0.9000 cache size   558429, 10032937 req, miss ratio 0.1398, byte miss ratio 0.1398
cdn1_colo28.ns278 S3FIFO-0.9000-0.9000 cache size  1116859, 10032937 req, miss ratio 0.1393, byte miss ratio 0.1393
cdn1_colo28.ns278 S3FIFO-0.0500-0.9000 cache size     1396, 10032937 req, miss ratio 0.2049, byte miss ratio 0.2049
cdn1_colo28.ns278 S3FIFO-0.0500-0.9000 cache size     4188, 10032937 req, miss ratio 0.1659, byte miss ratio 0.1659
cdn1_colo28.ns278 S3FIFO-0.0500-0.9000 cache size    13960, 10032937 req, miss ratio 0.1489, byte miss ratio 0.1489
cdn1_colo28.ns278 S3FIFO-0.0500-0.9000 cache size    41882, 10032937 req, miss ratio 0.1445, byte miss ratio 0.1445
cdn1_colo28.ns278 S3FIFO-0.0500-0.9000 cache size   139607, 10032937 req, miss ratio 0.1412, byte miss ratio 0.1412
cdn1_colo28.ns278 S3FIFO-0.0500-0.9000 cache size   279214, 10032937 req, miss ratio 0.1403, byte miss ratio 0.1403
cdn1_colo28.ns278 S3FIFO-0.0500-0.9000 cache size   558429, 10032937 req, miss ratio 0.1397, byte miss ratio 0.1397
cdn1_colo28.ns278 S3FIFO-0.0500-0.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.8000-0.9000 cache size     1396, 10032937 req, miss ratio 0.1787, byte miss ratio 0.1787
cdn1_colo28.ns278 S3FIFO-0.8000-0.9000 cache size     4188, 10032937 req, miss ratio 0.1569, byte miss ratio 0.1569
cdn1_colo28.ns278 S3FIFO-0.8000-0.9000 cache size    13960, 10032937 req, miss ratio 0.1473, byte miss ratio 0.1473
cdn1_colo28.ns278 S3FIFO-0.8000-0.9000 cache size    41882, 10032937 req, miss ratio 0.1444, byte miss ratio 0.1444
cdn1_colo28.ns278 S3FIFO-0.8000-0.9000 cache size   139607, 10032937 req, miss ratio 0.1416, byte miss ratio 0.1416
cdn1_colo28.ns278 S3FIFO-0.8000-0.9000 cache size   279214, 10032937 req, miss ratio 0.1405, byte miss ratio 0.1405
cdn1_colo28.ns278 S3FIFO-0.8000-0.9000 cache size   558429, 10032937 req, miss ratio 0.1397, byte miss ratio 0.1397
cdn1_colo28.ns278 S3FIFO-0.8000-0.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.1500-0.9000 cache size     1396, 10032937 req, miss ratio 0.1835, byte miss ratio 0.1835
cdn1_colo28.ns278 S3FIFO-0.1500-0.9000 cache size     4188, 10032937 req, miss ratio 0.1534, byte miss ratio 0.1534
cdn1_colo28.ns278 S3FIFO-0.1500-0.9000 cache size    13960, 10032937 req, miss ratio 0.1472, byte miss ratio 0.1472
cdn1_colo28.ns278 S3FIFO-0.1500-0.9000 cache size    41882, 10032937 req, miss ratio 0.1434, byte miss ratio 0.1434
cdn1_colo28.ns278 S3FIFO-0.1500-0.9000 cache size   139607, 10032937 req, miss ratio 0.1409, byte miss ratio 0.1409
cdn1_colo28.ns278 S3FIFO-0.1500-0.9000 cache size   279214, 10032937 req, miss ratio 0.1402, byte miss ratio 0.1402
cdn1_colo28.ns278 S3FIFO-0.1500-0.9000 cache size   558429, 10032937 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_colo28.ns278 S3FIFO-0.1500-0.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.6000-1.9000 cache size     1396, 10032937 req, miss ratio 0.1728, byte miss ratio 0.1728
cdn1_colo28.ns278 S3FIFO-0.6000-1.9000 cache size     4188, 10032937 req, miss ratio 0.1535, byte miss ratio 0.1535
cdn1_colo28.ns278 S3FIFO-0.6000-1.9000 cache size    13960, 10032937 req, miss ratio 0.1464, byte miss ratio 0.1464
cdn1_colo28.ns278 S3FIFO-0.6000-1.9000 cache size    41882, 10032937 req, miss ratio 0.1439, byte miss ratio 0.1439
cdn1_colo28.ns278 S3FIFO-0.6000-1.9000 cache size   139607, 10032937 req, miss ratio 0.1412, byte miss ratio 0.1412
cdn1_colo28.ns278 S3FIFO-0.6000-1.9000 cache size   279214, 10032937 req, miss ratio 0.1402, byte miss ratio 0.1402
cdn1_colo28.ns278 S3FIFO-0.6000-1.9000 cache size   558429, 10032937 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_colo28.ns278 S3FIFO-0.6000-1.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.2000-1.9000 cache size     1396, 10032937 req, miss ratio 0.1779, byte miss ratio 0.1779
cdn1_colo28.ns278 S3FIFO-0.2000-1.9000 cache size     4188, 10032937 req, miss ratio 0.1525, byte miss ratio 0.1525
cdn1_colo28.ns278 S3FIFO-0.2000-1.9000 cache size    13960, 10032937 req, miss ratio 0.1468, byte miss ratio 0.1468
cdn1_colo28.ns278 S3FIFO-0.2000-1.9000 cache size    41882, 10032937 req, miss ratio 0.1433, byte miss ratio 0.1433
cdn1_colo28.ns278 S3FIFO-0.2000-1.9000 cache size   139607, 10032937 req, miss ratio 0.1409, byte miss ratio 0.1409
cdn1_colo28.ns278 S3FIFO-0.2000-1.9000 cache size   279214, 10032937 req, miss ratio 0.1402, byte miss ratio 0.1402
cdn1_colo28.ns278 S3FIFO-0.2000-1.9000 cache size   558429, 10032937 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_colo28.ns278 S3FIFO-0.2000-1.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.9500-0.9000 cache size     1396, 10032937 req, miss ratio 0.1861, byte miss ratio 0.1861
cdn1_colo28.ns278 S3FIFO-0.9500-0.9000 cache size     4188, 10032937 req, miss ratio 0.1622, byte miss ratio 0.1622
cdn1_colo28.ns278 S3FIFO-0.9500-0.9000 cache size    13960, 10032937 req, miss ratio 0.1496, byte miss ratio 0.1496
cdn1_colo28.ns278 S3FIFO-0.9500-0.9000 cache size    41882, 10032937 req, miss ratio 0.1451, byte miss ratio 0.1451
cdn1_colo28.ns278 S3FIFO-0.9500-0.9000 cache size   139607, 10032937 req, miss ratio 0.1424, byte miss ratio 0.1424
cdn1_colo28.ns278 S3FIFO-0.9500-0.9000 cache size   279214, 10032937 req, miss ratio 0.1411, byte miss ratio 0.1411
cdn1_colo28.ns278 S3FIFO-0.9500-0.9000 cache size   558429, 10032937 req, miss ratio 0.1400, byte miss ratio 0.1400
cdn1_colo28.ns278 S3FIFO-0.9500-0.9000 cache size  1116859, 10032937 req, miss ratio 0.1393, byte miss ratio 0.1393
cdn1_colo28.ns278 S3FIFO-0.8500-1.9000 cache size     1396, 10032937 req, miss ratio 0.1810, byte miss ratio 0.1810
cdn1_colo28.ns278 S3FIFO-0.8500-1.9000 cache size     4188, 10032937 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_colo28.ns278 S3FIFO-0.8500-1.9000 cache size    13960, 10032937 req, miss ratio 0.1478, byte miss ratio 0.1478
cdn1_colo28.ns278 S3FIFO-0.8500-1.9000 cache size    41882, 10032937 req, miss ratio 0.1446, byte miss ratio 0.1446
cdn1_colo28.ns278 S3FIFO-0.8500-1.9000 cache size   139607, 10032937 req, miss ratio 0.1418, byte miss ratio 0.1418
cdn1_colo28.ns278 S3FIFO-0.8500-1.9000 cache size   279214, 10032937 req, miss ratio 0.1406, byte miss ratio 0.1406
cdn1_colo28.ns278 S3FIFO-0.8500-1.9000 cache size   558429, 10032937 req, miss ratio 0.1398, byte miss ratio 0.1398
cdn1_colo28.ns278 S3FIFO-0.8500-1.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.5000-0.9000 cache size     1396, 10032937 req, miss ratio 0.1710, byte miss ratio 0.1710
cdn1_colo28.ns278 S3FIFO-0.5000-0.9000 cache size     4188, 10032937 req, miss ratio 0.1527, byte miss ratio 0.1527
cdn1_colo28.ns278 S3FIFO-0.5000-0.9000 cache size    13960, 10032937 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_colo28.ns278 S3FIFO-0.5000-0.9000 cache size    41882, 10032937 req, miss ratio 0.1435, byte miss ratio 0.1435
cdn1_colo28.ns278 S3FIFO-0.5000-0.9000 cache size   139607, 10032937 req, miss ratio 0.1411, byte miss ratio 0.1411
cdn1_colo28.ns278 S3FIFO-0.5000-0.9000 cache size   279214, 10032937 req, miss ratio 0.1401, byte miss ratio 0.1401
cdn1_colo28.ns278 S3FIFO-0.5000-0.9000 cache size   558429, 10032937 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_colo28.ns278 S3FIFO-0.5000-0.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.4500-1.9000 cache size     1396, 10032937 req, miss ratio 0.1706, byte miss ratio 0.1706
cdn1_colo28.ns278 S3FIFO-0.4500-1.9000 cache size     4188, 10032937 req, miss ratio 0.1524, byte miss ratio 0.1524
cdn1_colo28.ns278 S3FIFO-0.4500-1.9000 cache size    13960, 10032937 req, miss ratio 0.1462, byte miss ratio 0.1462
cdn1_colo28.ns278 S3FIFO-0.4500-1.9000 cache size    41882, 10032937 req, miss ratio 0.1434, byte miss ratio 0.1434
cdn1_colo28.ns278 S3FIFO-0.4500-1.9000 cache size   139607, 10032937 req, miss ratio 0.1410, byte miss ratio 0.1410
cdn1_colo28.ns278 S3FIFO-0.4500-1.9000 cache size   279214, 10032937 req, miss ratio 0.1401, byte miss ratio 0.1401
cdn1_colo28.ns278 S3FIFO-0.4500-1.9000 cache size   558429, 10032937 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_colo28.ns278 S3FIFO-0.4500-1.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.1500-1.9000 cache size     1396, 10032937 req, miss ratio 0.1829, byte miss ratio 0.1829
cdn1_colo28.ns278 S3FIFO-0.1500-1.9000 cache size     4188, 10032937 req, miss ratio 0.1532, byte miss ratio 0.1532
cdn1_colo28.ns278 S3FIFO-0.1500-1.9000 cache size    13960, 10032937 req, miss ratio 0.1471, byte miss ratio 0.1471
cdn1_colo28.ns278 S3FIFO-0.1500-1.9000 cache size    41882, 10032937 req, miss ratio 0.1433, byte miss ratio 0.1433
cdn1_colo28.ns278 S3FIFO-0.1500-1.9000 cache size   139607, 10032937 req, miss ratio 0.1409, byte miss ratio 0.1409
cdn1_colo28.ns278 S3FIFO-0.1500-1.9000 cache size   279214, 10032937 req, miss ratio 0.1402, byte miss ratio 0.1402
cdn1_colo28.ns278 S3FIFO-0.1500-1.9000 cache size   558429, 10032937 req, miss ratio 0.1396, byte miss ratio 0.1396
cdn1_colo28.ns278 S3FIFO-0.1500-1.9000 cache size  1116859, 10032937 req, miss ratio 0.1392, byte miss ratio 0.1392
cdn1_colo28.ns278 S3FIFO-0.6500-0.9000 cache size     1396, 10032937 req, miss ratio 0.1738, byte miss ratio 0.1738
cdn1_colo28.ns278 S3FIFO-0.6500-0.9000 cache size     4188, 10032937 req, miss ratio 0.1541, byte miss ratio 0.1541
cdn1_colo28.ns278 S3FIFO-0.6500-0.9000 cache size    13960, 10032937 req, miss ratio 0.1466, byte miss ratio 0.1466
cdn1_colo28.ns278 S3FIFO-0.6500-0.9000 cache size    41882, 10032937 req, miss ratio 0.1441, byte miss ratio 0.1441
