cdn1_colo28.ns304 S3FIFO-0.7000-1.9000 cache size      974, 3773056 req, miss ratio 0.7777, byte miss ratio 0.7777
cdn1_colo28.ns304 S3FIFO-0.7000-1.9000 cache size     2924, 3773056 req, miss ratio 0.6741, byte miss ratio 0.6741
cdn1_colo28.ns304 S3FIFO-0.7000-1.9000 cache size     9748, 3773056 req, miss ratio 0.5716, byte miss ratio 0.5716
cdn1_colo28.ns304 S3FIFO-0.7000-1.9000 cache size    29246, 3773056 req, miss ratio 0.4897, byte miss ratio 0.4897
cdn1_colo28.ns304 S3FIFO-0.7000-1.9000 cache size    97488, 3773056 req, miss ratio 0.3968, byte miss ratio 0.3968
cdn1_colo28.ns304 S3FIFO-0.7000-1.9000 cache size   194977, 3773056 req, miss ratio 0.3411, byte miss ratio 0.3411
cdn1_colo28.ns304 S3FIFO-0.7000-1.9000 cache size   389954, 3773056 req, miss ratio 0.2921, byte miss ratio 0.2921
cdn1_colo28.ns304 S3FIFO-0.7000-1.9000 cache size   779909, 3773056 req, miss ratio 0.2605, byte miss ratio 0.2605
cdn1_colo28.ns304 S3FIFO-0.9900-0.9000 cache size      974, 3773056 req, miss ratio 0.8406, byte miss ratio 0.8406
cdn1_colo28.ns304 S3FIFO-0.9900-0.9000 cache size     2924, 3773056 req, miss ratio 0.7420, byte miss ratio 0.7420
cdn1_colo28.ns304 S3FIFO-0.9900-0.9000 cache size     9748, 3773056 req, miss ratio 0.6337, byte miss ratio 0.6337
cdn1_colo28.ns304 S3FIFO-0.9900-0.9000 cache size    29246, 3773056 req, miss ratio 0.5408, byte miss ratio 0.5408
cdn1_colo28.ns304 S3FIFO-0.9900-0.9000 cache size    97488, 3773056 req, miss ratio 0.4373, byte miss ratio 0.4373
cdn1_colo28.ns304 S3FIFO-0.9900-0.9000 cache size   194977, 3773056 req, miss ratio 0.3757, byte miss ratio 0.3757
cdn1_colo28.ns304 S3FIFO-0.9900-0.9000 cache size   389954, 3773056 req, miss ratio 0.3184, byte miss ratio 0.3184
cdn1_colo28.ns304 S3FIFO-0.9900-0.9000 cache size   779909, 3773056 req, miss ratio 0.2719, byte miss ratio 0.2719
cdn1_colo28.ns304 S3FIFO-0.4000-1.9000 cache size      974, 3773056 req, miss ratio 0.7379, byte miss ratio 0.7379
cdn1_colo28.ns304 S3FIFO-0.4000-1.9000 cache size     2924, 3773056 req, miss ratio 0.6380, byte miss ratio 0.6380
cdn1_colo28.ns304 S3FIFO-0.4000-1.9000 cache size     9748, 3773056 req, miss ratio 0.5391, byte miss ratio 0.5391
cdn1_colo28.ns304 S3FIFO-0.4000-1.9000 cache size    29246, 3773056 req, miss ratio 0.4595, byte miss ratio 0.4595
cdn1_colo28.ns304 S3FIFO-0.4000-1.9000 cache size    97488, 3773056 req, miss ratio 0.3701, byte miss ratio 0.3701
cdn1_colo28.ns304 S3FIFO-0.4000-1.9000 cache size   194977, 3773056 req, miss ratio 0.3214, byte miss ratio 0.3214
cdn1_colo28.ns304 S3FIFO-0.4000-1.9000 cache size   389954, 3773056 req, miss ratio 0.2825, byte miss ratio 0.2825
cdn1_colo28.ns304 S3FIFO-0.4000-1.9000 cache size   779909, 3773056 req, miss ratio 0.2605, byte miss ratio 0.2605
cdn1_colo28.ns304 S3FIFO-0.4500-0.9000 cache size      974, 3773056 req, miss ratio 0.7391, byte miss ratio 0.7391
cdn1_colo28.ns304 S3FIFO-0.4500-0.9000 cache size     2924, 3773056 req, miss ratio 0.6402, byte miss ratio 0.6402
cdn1_colo28.ns304 S3FIFO-0.4500-0.9000 cache size     9748, 3773056 req, miss ratio 0.5410, byte miss ratio 0.5410
cdn1_colo28.ns304 S3FIFO-0.4500-0.9000 cache size    29246, 3773056 req, miss ratio 0.4606, byte miss ratio 0.4606
cdn1_colo28.ns304 S3FIFO-0.4500-0.9000 cache size    97488, 3773056 req, miss ratio 0.3708, byte miss ratio 0.3708
cdn1_colo28.ns304 S3FIFO-0.4500-0.9000 cache size   194977, 3773056 req, miss ratio 0.3221, byte miss ratio 0.3221
cdn1_colo28.ns304 S3FIFO-0.4500-0.9000 cache size   389954, 3773056 req, miss ratio 0.2831, byte miss ratio 0.2831
cdn1_colo28.ns304 S3FIFO-0.4500-0.9000 cache size   779909, 3773056 req, miss ratio 0.2605, byte miss ratio 0.2605
cdn1_colo28.ns304 S3FIFO-0.9500-0.9000 cache size      974, 3773056 req, miss ratio 0.8303, byte miss ratio 0.8303
cdn1_colo28.ns304 S3FIFO-0.9500-0.9000 cache size     2924, 3773056 req, miss ratio 0.7298, byte miss ratio 0.7298
cdn1_colo28.ns304 S3FIFO-0.9500-0.9000 cache size     9748, 3773056 req, miss ratio 0.6213, byte miss ratio 0.6213
cdn1_colo28.ns304 S3FIFO-0.9500-0.9000 cache size    29246, 3773056 req, miss ratio 0.5299, byte miss ratio 0.5299
cdn1_colo28.ns304 S3FIFO-0.9500-0.9000 cache size    97488, 3773056 req, miss ratio 0.4293, byte miss ratio 0.4293
cdn1_colo28.ns304 S3FIFO-0.9500-0.9000 cache size   194977, 3773056 req, miss ratio 0.3693, byte miss ratio 0.3693
cdn1_colo28.ns304 S3FIFO-0.9500-0.9000 cache size   389954, 3773056 req, miss ratio 0.3140, byte miss ratio 0.3140
cdn1_colo28.ns304 S3FIFO-0.9500-0.9000 cache size   779909, 3773056 req, miss ratio 0.2676, byte miss ratio 0.2676
cdn1_colo28.ns304 S3FIFO-0.8500-1.9000 cache size      974, 3773056 req, miss ratio 0.8088, byte miss ratio 0.8088
cdn1_colo28.ns304 S3FIFO-0.8500-1.9000 cache size     2924, 3773056 req, miss ratio 0.7054, byte miss ratio 0.7054
cdn1_colo28.ns304 S3FIFO-0.8500-1.9000 cache size     9748, 3773056 req, miss ratio 0.5989, byte miss ratio 0.5989
cdn1_colo28.ns304 S3FIFO-0.8500-1.9000 cache size    29246, 3773056 req, miss ratio 0.5120, byte miss ratio 0.5120
