tencentBlock.ns17709 S3FIFO-0.4500-1.9000 cache size       97, 5755608 req, miss ratio 0.7820, byte miss ratio 0.7820
tencentBlock.ns17709 S3FIFO-0.4500-1.9000 cache size      291, 5755608 req, miss ratio 0.4786, byte miss ratio 0.4786
tencentBlock.ns17709 S3FIFO-0.4500-1.9000 cache size      971, 5755608 req, miss ratio 0.0950, byte miss ratio 0.0950
tencentBlock.ns17709 S3FIFO-0.4500-1.9000 cache size     2915, 5755608 req, miss ratio 0.0877, byte miss ratio 0.0877
tencentBlock.ns17709 S3FIFO-0.4500-1.9000 cache size     9718, 5755608 req, miss ratio 0.0852, byte miss ratio 0.0852
tencentBlock.ns17709 S3FIFO-0.4500-1.9000 cache size    19437, 5755608 req, miss ratio 0.0830, byte miss ratio 0.0830
tencentBlock.ns17709 S3FIFO-0.4500-1.9000 cache size    38875, 5755608 req, miss ratio 0.0609, byte miss ratio 0.0609
tencentBlock.ns17709 S3FIFO-0.4500-1.9000 cache size    77751, 5755608 req, miss ratio 0.0200, byte miss ratio 0.0200
tencentBlock.ns17709 S3FIFO-0.9500-1.9000 cache size       97, 5755608 req, miss ratio 0.8323, byte miss ratio 0.8323
tencentBlock.ns17709 S3FIFO-0.9500-1.9000 cache size      291, 5755608 req, miss ratio 0.4629, byte miss ratio 0.4629
tencentBlock.ns17709 S3FIFO-0.9500-1.9000 cache size      971, 5755608 req, miss ratio 0.1206, byte miss ratio 0.1206
tencentBlock.ns17709 S3FIFO-0.9500-1.9000 cache size     2915, 5755608 req, miss ratio 0.0939, byte miss ratio 0.0939
tencentBlock.ns17709 S3FIFO-0.9500-1.9000 cache size     9718, 5755608 req, miss ratio 0.0876, byte miss ratio 0.0876
tencentBlock.ns17709 S3FIFO-0.9500-1.9000 cache size    19437, 5755608 req, miss ratio 0.0790, byte miss ratio 0.0790
tencentBlock.ns17709 S3FIFO-0.9500-1.9000 cache size    38875, 5755608 req, miss ratio 0.0587, byte miss ratio 0.0587
tencentBlock.ns17709 S3FIFO-0.9500-1.9000 cache size    77751, 5755608 req, miss ratio 0.0263, byte miss ratio 0.0263
tencentBlock.ns17709 S3FIFO-0.8500-1.9000 cache size       97, 5755608 req, miss ratio 0.8288, byte miss ratio 0.8288
tencentBlock.ns17709 S3FIFO-0.8500-1.9000 cache size      291, 5755608 req, miss ratio 0.4644, byte miss ratio 0.4644
tencentBlock.ns17709 S3FIFO-0.8500-1.9000 cache size      971, 5755608 req, miss ratio 0.1128, byte miss ratio 0.1128
tencentBlock.ns17709 S3FIFO-0.8500-1.9000 cache size     2915, 5755608 req, miss ratio 0.0906, byte miss ratio 0.0906
tencentBlock.ns17709 S3FIFO-0.8500-1.9000 cache size     9718, 5755608 req, miss ratio 0.0869, byte miss ratio 0.0869
tencentBlock.ns17709 S3FIFO-0.8500-1.9000 cache size    19437, 5755608 req, miss ratio 0.0803, byte miss ratio 0.0803
