cdn1_colo28.ns1285 S3FIFO-0.8500-1.9000 cache size      358, 3229196 req, miss ratio 0.8601, byte miss ratio 0.8601
cdn1_colo28.ns1285 S3FIFO-0.8500-1.9000 cache size     1076, 3229196 req, miss ratio 0.7016, byte miss ratio 0.7016
cdn1_colo28.ns1285 S3FIFO-0.8500-1.9000 cache size     3587, 3229196 req, miss ratio 0.3934, byte miss ratio 0.3934
cdn1_colo28.ns1285 S3FIFO-0.8500-1.9000 cache size    10763, 3229196 req, miss ratio 0.1861, byte miss ratio 0.1861
cdn1_colo28.ns1285 S3FIFO-0.8500-1.9000 cache size    35877, 3229196 req, miss ratio 0.1187, byte miss ratio 0.1187
cdn1_colo28.ns1285 S3FIFO-0.8500-1.9000 cache size    71755, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.8500-1.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.8500-1.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.1500-1.9000 cache size      358, 3229196 req, miss ratio 0.7974, byte miss ratio 0.7974
cdn1_colo28.ns1285 S3FIFO-0.1500-1.9000 cache size     1076, 3229196 req, miss ratio 0.5884, byte miss ratio 0.5884
cdn1_colo28.ns1285 S3FIFO-0.1500-1.9000 cache size     3587, 3229196 req, miss ratio 0.2573, byte miss ratio 0.2573
cdn1_colo28.ns1285 S3FIFO-0.1500-1.9000 cache size    10763, 3229196 req, miss ratio 0.1125, byte miss ratio 0.1125
cdn1_colo28.ns1285 S3FIFO-0.1500-1.9000 cache size    35877, 3229196 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_colo28.ns1285 S3FIFO-0.1500-1.9000 cache size    71755, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.1500-1.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.1500-1.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.9000-0.9000 cache size      358, 3229196 req, miss ratio 0.8602, byte miss ratio 0.8602
cdn1_colo28.ns1285 S3FIFO-0.9000-0.9000 cache size     1076, 3229196 req, miss ratio 0.7056, byte miss ratio 0.7056
cdn1_colo28.ns1285 S3FIFO-0.9000-0.9000 cache size     3587, 3229196 req, miss ratio 0.4035, byte miss ratio 0.4035
cdn1_colo28.ns1285 S3FIFO-0.9000-0.9000 cache size    10763, 3229196 req, miss ratio 0.1942, byte miss ratio 0.1942
cdn1_colo28.ns1285 S3FIFO-0.9000-0.9000 cache size    35877, 3229196 req, miss ratio 0.1243, byte miss ratio 0.1243
cdn1_colo28.ns1285 S3FIFO-0.9000-0.9000 cache size    71755, 3229196 req, miss ratio 0.1126, byte miss ratio 0.1126
cdn1_colo28.ns1285 S3FIFO-0.9000-0.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.9000-0.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.8000-1.9000 cache size      358, 3229196 req, miss ratio 0.8554, byte miss ratio 0.8554
cdn1_colo28.ns1285 S3FIFO-0.8000-1.9000 cache size     1076, 3229196 req, miss ratio 0.6951, byte miss ratio 0.6951
cdn1_colo28.ns1285 S3FIFO-0.8000-1.9000 cache size     3587, 3229196 req, miss ratio 0.3835, byte miss ratio 0.3835
cdn1_colo28.ns1285 S3FIFO-0.8000-1.9000 cache size    10763, 3229196 req, miss ratio 0.1778, byte miss ratio 0.1778
cdn1_colo28.ns1285 S3FIFO-0.8000-1.9000 cache size    35877, 3229196 req, miss ratio 0.1139, byte miss ratio 0.1139
cdn1_colo28.ns1285 S3FIFO-0.8000-1.9000 cache size    71755, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.8000-1.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.8000-1.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.5500-0.9000 cache size      358, 3229196 req, miss ratio 0.8251, byte miss ratio 0.8251
cdn1_colo28.ns1285 S3FIFO-0.5500-0.9000 cache size     1076, 3229196 req, miss ratio 0.6462, byte miss ratio 0.6462
cdn1_colo28.ns1285 S3FIFO-0.5500-0.9000 cache size     3587, 3229196 req, miss ratio 0.3309, byte miss ratio 0.3309
cdn1_colo28.ns1285 S3FIFO-0.5500-0.9000 cache size    10763, 3229196 req, miss ratio 0.1395, byte miss ratio 0.1395
cdn1_colo28.ns1285 S3FIFO-0.5500-0.9000 cache size    35877, 3229196 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_colo28.ns1285 S3FIFO-0.5500-0.9000 cache size    71755, 3229196 req, miss ratio 0.1113, byte miss ratio 0.1113
cdn1_colo28.ns1285 S3FIFO-0.5500-0.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.5500-0.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.3000-1.9000 cache size      358, 3229196 req, miss ratio 0.8096, byte miss ratio 0.8096
cdn1_colo28.ns1285 S3FIFO-0.3000-1.9000 cache size     1076, 3229196 req, miss ratio 0.6144, byte miss ratio 0.6144
cdn1_colo28.ns1285 S3FIFO-0.3000-1.9000 cache size     3587, 3229196 req, miss ratio 0.2856, byte miss ratio 0.2856
cdn1_colo28.ns1285 S3FIFO-0.3000-1.9000 cache size    10763, 3229196 req, miss ratio 0.1148, byte miss ratio 0.1148
cdn1_colo28.ns1285 S3FIFO-0.3000-1.9000 cache size    35877, 3229196 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_colo28.ns1285 S3FIFO-0.3000-1.9000 cache size    71755, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.3000-1.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.3000-1.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.2500-1.9000 cache size      358, 3229196 req, miss ratio 0.8056, byte miss ratio 0.8056
cdn1_colo28.ns1285 S3FIFO-0.2500-1.9000 cache size     1076, 3229196 req, miss ratio 0.6059, byte miss ratio 0.6059
cdn1_colo28.ns1285 S3FIFO-0.2500-1.9000 cache size     3587, 3229196 req, miss ratio 0.2757, byte miss ratio 0.2757
cdn1_colo28.ns1285 S3FIFO-0.2500-1.9000 cache size    10763, 3229196 req, miss ratio 0.1133, byte miss ratio 0.1133
cdn1_colo28.ns1285 S3FIFO-0.2500-1.9000 cache size    35877, 3229196 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_colo28.ns1285 S3FIFO-0.2500-1.9000 cache size    71755, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.2500-1.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.2500-1.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.7500-1.9000 cache size      358, 3229196 req, miss ratio 0.8508, byte miss ratio 0.8508
cdn1_colo28.ns1285 S3FIFO-0.7500-1.9000 cache size     1076, 3229196 req, miss ratio 0.6877, byte miss ratio 0.6877
cdn1_colo28.ns1285 S3FIFO-0.7500-1.9000 cache size     3587, 3229196 req, miss ratio 0.3731, byte miss ratio 0.3731
cdn1_colo28.ns1285 S3FIFO-0.7500-1.9000 cache size    10763, 3229196 req, miss ratio 0.1699, byte miss ratio 0.1699
cdn1_colo28.ns1285 S3FIFO-0.7500-1.9000 cache size    35877, 3229196 req, miss ratio 0.1116, byte miss ratio 0.1116
cdn1_colo28.ns1285 S3FIFO-0.7500-1.9000 cache size    71755, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.7500-1.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.7500-1.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.3000-0.9000 cache size      358, 3229196 req, miss ratio 0.8030, byte miss ratio 0.8030
cdn1_colo28.ns1285 S3FIFO-0.3000-0.9000 cache size     1076, 3229196 req, miss ratio 0.5995, byte miss ratio 0.5995
cdn1_colo28.ns1285 S3FIFO-0.3000-0.9000 cache size     3587, 3229196 req, miss ratio 0.2815, byte miss ratio 0.2815
cdn1_colo28.ns1285 S3FIFO-0.3000-0.9000 cache size    10763, 3229196 req, miss ratio 0.1147, byte miss ratio 0.1147
cdn1_colo28.ns1285 S3FIFO-0.3000-0.9000 cache size    35877, 3229196 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_colo28.ns1285 S3FIFO-0.3000-0.9000 cache size    71755, 3229196 req, miss ratio 0.1113, byte miss ratio 0.1113
cdn1_colo28.ns1285 S3FIFO-0.3000-0.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.3000-0.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.0250-0.9000 cache size      358, 3229196 req, miss ratio 0.7882, byte miss ratio 0.7882
cdn1_colo28.ns1285 S3FIFO-0.0250-0.9000 cache size     1076, 3229196 req, miss ratio 0.5546, byte miss ratio 0.5546
cdn1_colo28.ns1285 S3FIFO-0.0250-0.9000 cache size     3587, 3229196 req, miss ratio 0.2309, byte miss ratio 0.2309
cdn1_colo28.ns1285 S3FIFO-0.0250-0.9000 cache size    10763, 3229196 req, miss ratio 0.1129, byte miss ratio 0.1129
cdn1_colo28.ns1285 S3FIFO-0.0250-0.9000 cache size    35877, 3229196 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_colo28.ns1285 S3FIFO-0.0250-0.9000 cache size    71755, 3229196 req, miss ratio 0.1113, byte miss ratio 0.1113
cdn1_colo28.ns1285 S3FIFO-0.0250-0.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.0250-0.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.9000-1.9000 cache size      358, 3229196 req, miss ratio 0.8644, byte miss ratio 0.8644
cdn1_colo28.ns1285 S3FIFO-0.9000-1.9000 cache size     1076, 3229196 req, miss ratio 0.7081, byte miss ratio 0.7081
cdn1_colo28.ns1285 S3FIFO-0.9000-1.9000 cache size     3587, 3229196 req, miss ratio 0.4021, byte miss ratio 0.4021
cdn1_colo28.ns1285 S3FIFO-0.9000-1.9000 cache size    10763, 3229196 req, miss ratio 0.1942, byte miss ratio 0.1942
cdn1_colo28.ns1285 S3FIFO-0.9000-1.9000 cache size    35877, 3229196 req, miss ratio 0.1244, byte miss ratio 0.1244
cdn1_colo28.ns1285 S3FIFO-0.9000-1.9000 cache size    71755, 3229196 req, miss ratio 0.1126, byte miss ratio 0.1126
cdn1_colo28.ns1285 S3FIFO-0.9000-1.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.9000-1.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.9500-0.9000 cache size      358, 3229196 req, miss ratio 0.8650, byte miss ratio 0.8650
cdn1_colo28.ns1285 S3FIFO-0.9500-0.9000 cache size     1076, 3229196 req, miss ratio 0.7131, byte miss ratio 0.7131
cdn1_colo28.ns1285 S3FIFO-0.9500-0.9000 cache size     3587, 3229196 req, miss ratio 0.4119, byte miss ratio 0.4119
cdn1_colo28.ns1285 S3FIFO-0.9500-0.9000 cache size    10763, 3229196 req, miss ratio 0.2028, byte miss ratio 0.2028
cdn1_colo28.ns1285 S3FIFO-0.9500-0.9000 cache size    35877, 3229196 req, miss ratio 0.1303, byte miss ratio 0.1303
cdn1_colo28.ns1285 S3FIFO-0.9500-0.9000 cache size    71755, 3229196 req, miss ratio 0.1176, byte miss ratio 0.1176
cdn1_colo28.ns1285 S3FIFO-0.9500-0.9000 cache size   143510, 3229196 req, miss ratio 0.1119, byte miss ratio 0.1119
cdn1_colo28.ns1285 S3FIFO-0.9500-0.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.0010-1.9000 cache size      358, 3229196 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1285 S3FIFO-0.0010-1.9000 cache size     1076, 3229196 req, miss ratio 0.5718, byte miss ratio 0.5718
cdn1_colo28.ns1285 S3FIFO-0.0010-1.9000 cache size     3587, 3229196 req, miss ratio 0.2329, byte miss ratio 0.2329
cdn1_colo28.ns1285 S3FIFO-0.0010-1.9000 cache size    10763, 3229196 req, miss ratio 0.1125, byte miss ratio 0.1125
cdn1_colo28.ns1285 S3FIFO-0.0010-1.9000 cache size    35877, 3229196 req, miss ratio 0.1115, byte miss ratio 0.1115
cdn1_colo28.ns1285 S3FIFO-0.0010-1.9000 cache size    71755, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.0010-1.9000 cache size   143510, 3229196 req, miss ratio 0.1112, byte miss ratio 0.1112
cdn1_colo28.ns1285 S3FIFO-0.0010-1.9000 cache size   287020, 3229196 req, miss ratio 0.1111, byte miss ratio 0.1111
cdn1_colo28.ns1285 S3FIFO-0.5500-1.9000 cache size      358, 3229196 req, miss ratio 0.8323, byte miss ratio 0.8323
