tencentBlock.ns3747 S3FIFO-0.0050-0.9000 cache size       67, 2961332 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns3747 S3FIFO-0.0050-0.9000 cache size      202, 2961332 req, miss ratio 0.1951, byte miss ratio 0.1951
tencentBlock.ns3747 S3FIFO-0.0050-0.9000 cache size      676, 2961332 req, miss ratio 0.1690, byte miss ratio 0.1690
tencentBlock.ns3747 S3FIFO-0.0050-0.9000 cache size     2029, 2961332 req, miss ratio 0.1518, byte miss ratio 0.1518
tencentBlock.ns3747 S3FIFO-0.0050-0.9000 cache size     6764, 2961332 req, miss ratio 0.1287, byte miss ratio 0.1287
tencentBlock.ns3747 S3FIFO-0.0050-0.9000 cache size    13529, 2961332 req, miss ratio 0.1189, byte miss ratio 0.1189
tencentBlock.ns3747 S3FIFO-0.0050-0.9000 cache size    27058, 2961332 req, miss ratio 0.0976, byte miss ratio 0.0976
tencentBlock.ns3747 S3FIFO-0.0050-0.9000 cache size    54117, 2961332 req, miss ratio 0.0332, byte miss ratio 0.0332
tencentBlock.ns3747 S3FIFO-0.1500-1.9000 cache size       67, 2961332 req, miss ratio 0.2436, byte miss ratio 0.2436
tencentBlock.ns3747 S3FIFO-0.1500-1.9000 cache size      202, 2961332 req, miss ratio 0.1800, byte miss ratio 0.1800
tencentBlock.ns3747 S3FIFO-0.1500-1.9000 cache size      676, 2961332 req, miss ratio 0.1576, byte miss ratio 0.1576
tencentBlock.ns3747 S3FIFO-0.1500-1.9000 cache size     2029, 2961332 req, miss ratio 0.1426, byte miss ratio 0.1426
tencentBlock.ns3747 S3FIFO-0.1500-1.9000 cache size     6764, 2961332 req, miss ratio 0.1317, byte miss ratio 0.1317
tencentBlock.ns3747 S3FIFO-0.1500-1.9000 cache size    13529, 2961332 req, miss ratio 0.1315, byte miss ratio 0.1315
tencentBlock.ns3747 S3FIFO-0.1500-1.9000 cache size    27058, 2961332 req, miss ratio 0.1100, byte miss ratio 0.1100
tencentBlock.ns3747 S3FIFO-0.1500-1.9000 cache size    54117, 2961332 req, miss ratio 0.0364, byte miss ratio 0.0364
tencentBlock.ns3747 S3FIFO-0.6000-1.9000 cache size       67, 2961332 req, miss ratio 0.3169, byte miss ratio 0.3169
tencentBlock.ns3747 S3FIFO-0.6000-1.9000 cache size      202, 2961332 req, miss ratio 0.1964, byte miss ratio 0.1964
tencentBlock.ns3747 S3FIFO-0.6000-1.9000 cache size      676, 2961332 req, miss ratio 0.1625, byte miss ratio 0.1625
tencentBlock.ns3747 S3FIFO-0.6000-1.9000 cache size     2029, 2961332 req, miss ratio 0.1504, byte miss ratio 0.1504
tencentBlock.ns3747 S3FIFO-0.6000-1.9000 cache size     6764, 2961332 req, miss ratio 0.1367, byte miss ratio 0.1367
tencentBlock.ns3747 S3FIFO-0.6000-1.9000 cache size    13529, 2961332 req, miss ratio 0.1338, byte miss ratio 0.1338
tencentBlock.ns3747 S3FIFO-0.6000-1.9000 cache size    27058, 2961332 req, miss ratio 0.1140, byte miss ratio 0.1140
tencentBlock.ns3747 S3FIFO-0.6000-1.9000 cache size    54117, 2961332 req, miss ratio 0.0401, byte miss ratio 0.0401
tencentBlock.ns3747 S3FIFO-0.7500-1.9000 cache size       67, 2961332 req, miss ratio 0.3417, byte miss ratio 0.3417
tencentBlock.ns3747 S3FIFO-0.7500-1.9000 cache size      202, 2961332 req, miss ratio 0.2080, byte miss ratio 0.2080
tencentBlock.ns3747 S3FIFO-0.7500-1.9000 cache size      676, 2961332 req, miss ratio 0.1681, byte miss ratio 0.1681
tencentBlock.ns3747 S3FIFO-0.7500-1.9000 cache size     2029, 2961332 req, miss ratio 0.1548, byte miss ratio 0.1548
tencentBlock.ns3747 S3FIFO-0.7500-1.9000 cache size     6764, 2961332 req, miss ratio 0.1417, byte miss ratio 0.1417
