tencentBlock.ns1058 S3FIFO-0.5000-1.9000 cache size       94, 7963358 req, miss ratio 0.7957, byte miss ratio 0.7957
tencentBlock.ns1058 S3FIFO-0.5000-1.9000 cache size      284, 7963358 req, miss ratio 0.6443, byte miss ratio 0.6443
tencentBlock.ns1058 S3FIFO-0.5000-1.9000 cache size      948, 7963358 req, miss ratio 0.1039, byte miss ratio 0.1039
tencentBlock.ns1058 S3FIFO-0.5000-1.9000 cache size     2846, 7963358 req, miss ratio 0.0694, byte miss ratio 0.0694
tencentBlock.ns1058 S3FIFO-0.5000-1.9000 cache size     9489, 7963358 req, miss ratio 0.0674, byte miss ratio 0.0674
tencentBlock.ns1058 S3FIFO-0.5000-1.9000 cache size    18978, 7963358 req, miss ratio 0.0649, byte miss ratio 0.0649
tencentBlock.ns1058 S3FIFO-0.5000-1.9000 cache size    37956, 7963358 req, miss ratio 0.0484, byte miss ratio 0.0484
tencentBlock.ns1058 S3FIFO-0.5000-1.9000 cache size    75912, 7963358 req, miss ratio 0.0153, byte miss ratio 0.0153
tencentBlock.ns1058 S3FIFO-0.8500-0.9000 cache size       94, 7963358 req, miss ratio 0.8407, byte miss ratio 0.8407
tencentBlock.ns1058 S3FIFO-0.8500-0.9000 cache size      284, 7963358 req, miss ratio 0.6174, byte miss ratio 0.6174
tencentBlock.ns1058 S3FIFO-0.8500-0.9000 cache size      948, 7963358 req, miss ratio 0.1320, byte miss ratio 0.1320
tencentBlock.ns1058 S3FIFO-0.8500-0.9000 cache size     2846, 7963358 req, miss ratio 0.0744, byte miss ratio 0.0744
tencentBlock.ns1058 S3FIFO-0.8500-0.9000 cache size     9489, 7963358 req, miss ratio 0.0682, byte miss ratio 0.0682
tencentBlock.ns1058 S3FIFO-0.8500-0.9000 cache size    18978, 7963358 req, miss ratio 0.0626, byte miss ratio 0.0626
tencentBlock.ns1058 S3FIFO-0.8500-0.9000 cache size    37956, 7963358 req, miss ratio 0.0460, byte miss ratio 0.0460
tencentBlock.ns1058 S3FIFO-0.8500-0.9000 cache size    75912, 7963358 req, miss ratio 0.0186, byte miss ratio 0.0186
tencentBlock.ns1058 S3FIFO-0.2500-1.9000 cache size       94, 7963358 req, miss ratio 0.7514, byte miss ratio 0.7514
tencentBlock.ns1058 S3FIFO-0.2500-1.9000 cache size      284, 7963358 req, miss ratio 0.5792, byte miss ratio 0.5792
tencentBlock.ns1058 S3FIFO-0.2500-1.9000 cache size      948, 7963358 req, miss ratio 0.0906, byte miss ratio 0.0906
tencentBlock.ns1058 S3FIFO-0.2500-1.9000 cache size     2846, 7963358 req, miss ratio 0.0688, byte miss ratio 0.0688
tencentBlock.ns1058 S3FIFO-0.2500-1.9000 cache size     9489, 7963358 req, miss ratio 0.0651, byte miss ratio 0.0651
tencentBlock.ns1058 S3FIFO-0.2500-1.9000 cache size    18978, 7963358 req, miss ratio 0.0632, byte miss ratio 0.0632
tencentBlock.ns1058 S3FIFO-0.2500-1.9000 cache size    37956, 7963358 req, miss ratio 0.0481, byte miss ratio 0.0481
tencentBlock.ns1058 S3FIFO-0.2500-1.9000 cache size    75912, 7963358 req, miss ratio 0.0135, byte miss ratio 0.0135
tencentBlock.ns1058 S3FIFO-0.1500-1.9000 cache size       94, 7963358 req, miss ratio 0.7320, byte miss ratio 0.7320
tencentBlock.ns1058 S3FIFO-0.1500-1.9000 cache size      284, 7963358 req, miss ratio 0.5334, byte miss ratio 0.5334
tencentBlock.ns1058 S3FIFO-0.1500-1.9000 cache size      948, 7963358 req, miss ratio 0.0882, byte miss ratio 0.0882
tencentBlock.ns1058 S3FIFO-0.1500-1.9000 cache size     2846, 7963358 req, miss ratio 0.0687, byte miss ratio 0.0687
tencentBlock.ns1058 S3FIFO-0.1500-1.9000 cache size     9489, 7963358 req, miss ratio 0.0636, byte miss ratio 0.0636
tencentBlock.ns1058 S3FIFO-0.1500-1.9000 cache size    18978, 7963358 req, miss ratio 0.0618, byte miss ratio 0.0618
tencentBlock.ns1058 S3FIFO-0.1500-1.9000 cache size    37956, 7963358 req, miss ratio 0.0456, byte miss ratio 0.0456
tencentBlock.ns1058 S3FIFO-0.1500-1.9000 cache size    75912, 7963358 req, miss ratio 0.0127, byte miss ratio 0.0127
tencentBlock.ns1058 S3FIFO-0.8000-0.9000 cache size       94, 7963358 req, miss ratio 0.8316, byte miss ratio 0.8316
tencentBlock.ns1058 S3FIFO-0.8000-0.9000 cache size      284, 7963358 req, miss ratio 0.6239, byte miss ratio 0.6239
tencentBlock.ns1058 S3FIFO-0.8000-0.9000 cache size      948, 7963358 req, miss ratio 0.1281, byte miss ratio 0.1281
tencentBlock.ns1058 S3FIFO-0.8000-0.9000 cache size     2846, 7963358 req, miss ratio 0.0731, byte miss ratio 0.0731
tencentBlock.ns1058 S3FIFO-0.8000-0.9000 cache size     9489, 7963358 req, miss ratio 0.0680, byte miss ratio 0.0680
tencentBlock.ns1058 S3FIFO-0.8000-0.9000 cache size    18978, 7963358 req, miss ratio 0.0639, byte miss ratio 0.0639
tencentBlock.ns1058 S3FIFO-0.8000-0.9000 cache size    37956, 7963358 req, miss ratio 0.0471, byte miss ratio 0.0471
tencentBlock.ns1058 S3FIFO-0.8000-0.9000 cache size    75912, 7963358 req, miss ratio 0.0181, byte miss ratio 0.0181
tencentBlock.ns1058 S3FIFO-0.9900-0.9000 cache size       94, 7963358 req, miss ratio 0.8634, byte miss ratio 0.8634
tencentBlock.ns1058 S3FIFO-0.9900-0.9000 cache size      284, 7963358 req, miss ratio 0.5979, byte miss ratio 0.5979
tencentBlock.ns1058 S3FIFO-0.9900-0.9000 cache size      948, 7963358 req, miss ratio 0.1445, byte miss ratio 0.1445
tencentBlock.ns1058 S3FIFO-0.9900-0.9000 cache size     2846, 7963358 req, miss ratio 0.0803, byte miss ratio 0.0803
tencentBlock.ns1058 S3FIFO-0.9900-0.9000 cache size     9489, 7963358 req, miss ratio 0.0702, byte miss ratio 0.0702
