cdn1_allcolo.ns2281 S3FIFO-0.9900-0.9000 cache size      117, 1535691 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_allcolo.ns2281 S3FIFO-0.9900-0.9000 cache size      351, 1535691 req, miss ratio 0.4629, byte miss ratio 0.4629
cdn1_allcolo.ns2281 S3FIFO-0.9900-0.9000 cache size     1170, 1535691 req, miss ratio 0.4168, byte miss ratio 0.4168
cdn1_allcolo.ns2281 S3FIFO-0.9900-0.9000 cache size     3510, 1535691 req, miss ratio 0.3252, byte miss ratio 0.3252
cdn1_allcolo.ns2281 S3FIFO-0.9900-0.9000 cache size    11700, 1535691 req, miss ratio 0.1936, byte miss ratio 0.1936
cdn1_allcolo.ns2281 S3FIFO-0.9900-0.9000 cache size    23400, 1535691 req, miss ratio 0.1448, byte miss ratio 0.1448
cdn1_allcolo.ns2281 S3FIFO-0.9900-0.9000 cache size    46800, 1535691 req, miss ratio 0.1047, byte miss ratio 0.1047
cdn1_allcolo.ns2281 S3FIFO-0.9900-0.9000 cache size    93600, 1535691 req, miss ratio 0.0837, byte miss ratio 0.0837
cdn1_allcolo.ns2281 S3FIFO-0.7500-0.9000 cache size      117, 1535691 req, miss ratio 0.4795, byte miss ratio 0.4795
cdn1_allcolo.ns2281 S3FIFO-0.7500-0.9000 cache size      351, 1535691 req, miss ratio 0.4600, byte miss ratio 0.4600
cdn1_allcolo.ns2281 S3FIFO-0.7500-0.9000 cache size     1170, 1535691 req, miss ratio 0.4130, byte miss ratio 0.4130
cdn1_allcolo.ns2281 S3FIFO-0.7500-0.9000 cache size     3510, 1535691 req, miss ratio 0.3174, byte miss ratio 0.3174
cdn1_allcolo.ns2281 S3FIFO-0.7500-0.9000 cache size    11700, 1535691 req, miss ratio 0.1797, byte miss ratio 0.1797
cdn1_allcolo.ns2281 S3FIFO-0.7500-0.9000 cache size    23400, 1535691 req, miss ratio 0.1310, byte miss ratio 0.1310
cdn1_allcolo.ns2281 S3FIFO-0.7500-0.9000 cache size    46800, 1535691 req, miss ratio 0.0952, byte miss ratio 0.0952
cdn1_allcolo.ns2281 S3FIFO-0.7500-0.9000 cache size    93600, 1535691 req, miss ratio 0.0791, byte miss ratio 0.0791
cdn1_allcolo.ns2281 S3FIFO-0.0250-1.9000 cache size      117, 1535691 req, miss ratio 0.4781, byte miss ratio 0.4781
cdn1_allcolo.ns2281 S3FIFO-0.0250-1.9000 cache size      351, 1535691 req, miss ratio 0.4549, byte miss ratio 0.4549
