tencentBlock.ns13908 S3FIFO-0.9000-1.9000 cache size      632, 4118256 req, miss ratio 0.6126, byte miss ratio 0.6126
tencentBlock.ns13908 S3FIFO-0.9000-1.9000 cache size     1898, 4118256 req, miss ratio 0.5413, byte miss ratio 0.5413
tencentBlock.ns13908 S3FIFO-0.9000-1.9000 cache size     6329, 4118256 req, miss ratio 0.5109, byte miss ratio 0.5109
tencentBlock.ns13908 S3FIFO-0.9000-1.9000 cache size    18987, 4118256 req, miss ratio 0.4517, byte miss ratio 0.4517
tencentBlock.ns13908 S3FIFO-0.9000-1.9000 cache size    63290, 4118256 req, miss ratio 0.3387, byte miss ratio 0.3387
tencentBlock.ns13908 S3FIFO-0.9000-1.9000 cache size   126581, 4118256 req, miss ratio 0.2472, byte miss ratio 0.2472
tencentBlock.ns13908 S3FIFO-0.9000-1.9000 cache size   253162, 4118256 req, miss ratio 0.1882, byte miss ratio 0.1882
tencentBlock.ns13908 S3FIFO-0.9000-1.9000 cache size   506324, 4118256 req, miss ratio 0.1608, byte miss ratio 0.1608
tencentBlock.ns13908 S3FIFO-0.8000-0.9000 cache size      632, 4118256 req, miss ratio 0.5668, byte miss ratio 0.5668
tencentBlock.ns13908 S3FIFO-0.8000-0.9000 cache size     1898, 4118256 req, miss ratio 0.5341, byte miss ratio 0.5341
tencentBlock.ns13908 S3FIFO-0.8000-0.9000 cache size     6329, 4118256 req, miss ratio 0.4927, byte miss ratio 0.4927
tencentBlock.ns13908 S3FIFO-0.8000-0.9000 cache size    18987, 4118256 req, miss ratio 0.4322, byte miss ratio 0.4322
tencentBlock.ns13908 S3FIFO-0.8000-0.9000 cache size    63290, 4118256 req, miss ratio 0.3335, byte miss ratio 0.3335
tencentBlock.ns13908 S3FIFO-0.8000-0.9000 cache size   126581, 4118256 req, miss ratio 0.2386, byte miss ratio 0.2386
tencentBlock.ns13908 S3FIFO-0.8000-0.9000 cache size   253162, 4118256 req, miss ratio 0.1780, byte miss ratio 0.1780
tencentBlock.ns13908 S3FIFO-0.8000-0.9000 cache size   506324, 4118256 req, miss ratio 0.1555, byte miss ratio 0.1555
tencentBlock.ns13908 S3FIFO-0.2000-1.9000 cache size      632, 4118256 req, miss ratio 0.5477, byte miss ratio 0.5477
tencentBlock.ns13908 S3FIFO-0.2000-1.9000 cache size     1898, 4118256 req, miss ratio 0.4984, byte miss ratio 0.4984
tencentBlock.ns13908 S3FIFO-0.2000-1.9000 cache size     6329, 4118256 req, miss ratio 0.4464, byte miss ratio 0.4464
tencentBlock.ns13908 S3FIFO-0.2000-1.9000 cache size    18987, 4118256 req, miss ratio 0.4077, byte miss ratio 0.4077
tencentBlock.ns13908 S3FIFO-0.2000-1.9000 cache size    63290, 4118256 req, miss ratio 0.2774, byte miss ratio 0.2774
tencentBlock.ns13908 S3FIFO-0.2000-1.9000 cache size   126581, 4118256 req, miss ratio 0.1982, byte miss ratio 0.1982
tencentBlock.ns13908 S3FIFO-0.2000-1.9000 cache size   253162, 4118256 req, miss ratio 0.1591, byte miss ratio 0.1591
tencentBlock.ns13908 S3FIFO-0.2000-1.9000 cache size   506324, 4118256 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns13908 S3FIFO-0.6500-0.9000 cache size      632, 4118256 req, miss ratio 0.5487, byte miss ratio 0.5487
tencentBlock.ns13908 S3FIFO-0.6500-0.9000 cache size     1898, 4118256 req, miss ratio 0.5264, byte miss ratio 0.5264
tencentBlock.ns13908 S3FIFO-0.6500-0.9000 cache size     6329, 4118256 req, miss ratio 0.4758, byte miss ratio 0.4758
tencentBlock.ns13908 S3FIFO-0.6500-0.9000 cache size    18987, 4118256 req, miss ratio 0.4164, byte miss ratio 0.4164
tencentBlock.ns13908 S3FIFO-0.6500-0.9000 cache size    63290, 4118256 req, miss ratio 0.3230, byte miss ratio 0.3230
tencentBlock.ns13908 S3FIFO-0.6500-0.9000 cache size   126581, 4118256 req, miss ratio 0.2220, byte miss ratio 0.2220
tencentBlock.ns13908 S3FIFO-0.6500-0.9000 cache size   253162, 4118256 req, miss ratio 0.1658, byte miss ratio 0.1658
tencentBlock.ns13908 S3FIFO-0.6500-0.9000 cache size   506324, 4118256 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns13908 S3FIFO-0.2000-0.9000 cache size      632, 4118256 req, miss ratio 0.5495, byte miss ratio 0.5495
tencentBlock.ns13908 S3FIFO-0.2000-0.9000 cache size     1898, 4118256 req, miss ratio 0.5008, byte miss ratio 0.5008
tencentBlock.ns13908 S3FIFO-0.2000-0.9000 cache size     6329, 4118256 req, miss ratio 0.4687, byte miss ratio 0.4687
tencentBlock.ns13908 S3FIFO-0.2000-0.9000 cache size    18987, 4118256 req, miss ratio 0.4062, byte miss ratio 0.4062
tencentBlock.ns13908 S3FIFO-0.2000-0.9000 cache size    63290, 4118256 req, miss ratio 0.2743, byte miss ratio 0.2743
tencentBlock.ns13908 S3FIFO-0.2000-0.9000 cache size   126581, 4118256 req, miss ratio 0.1985, byte miss ratio 0.1985
tencentBlock.ns13908 S3FIFO-0.2000-0.9000 cache size   253162, 4118256 req, miss ratio 0.1591, byte miss ratio 0.1591
tencentBlock.ns13908 S3FIFO-0.2000-0.9000 cache size   506324, 4118256 req, miss ratio 0.1541, byte miss ratio 0.1541
tencentBlock.ns13908 S3FIFO-0.4000-1.9000 cache size      632, 4118256 req, miss ratio 0.5450, byte miss ratio 0.5450
tencentBlock.ns13908 S3FIFO-0.4000-1.9000 cache size     1898, 4118256 req, miss ratio 0.5099, byte miss ratio 0.5099
tencentBlock.ns13908 S3FIFO-0.4000-1.9000 cache size     6329, 4118256 req, miss ratio 0.4692, byte miss ratio 0.4692
tencentBlock.ns13908 S3FIFO-0.4000-1.9000 cache size    18987, 4118256 req, miss ratio 0.4174, byte miss ratio 0.4174
tencentBlock.ns13908 S3FIFO-0.4000-1.9000 cache size    63290, 4118256 req, miss ratio 0.3023, byte miss ratio 0.3023
tencentBlock.ns13908 S3FIFO-0.4000-1.9000 cache size   126581, 4118256 req, miss ratio 0.2189, byte miss ratio 0.2189
tencentBlock.ns13908 S3FIFO-0.4000-1.9000 cache size   253162, 4118256 req, miss ratio 0.1593, byte miss ratio 0.1593
tencentBlock.ns13908 S3FIFO-0.4000-1.9000 cache size   506324, 4118256 req, miss ratio 0.1541, byte miss ratio 0.1541
