cdn1_allcolo.ns680 S3FIFO-0.9500-1.9000 cache size      646, 3978869 req, miss ratio 0.3690, byte miss ratio 0.3690
cdn1_allcolo.ns680 S3FIFO-0.9500-1.9000 cache size     1940, 3978869 req, miss ratio 0.2880, byte miss ratio 0.2880
cdn1_allcolo.ns680 S3FIFO-0.9500-1.9000 cache size     6469, 3978869 req, miss ratio 0.2382, byte miss ratio 0.2382
cdn1_allcolo.ns680 S3FIFO-0.9500-1.9000 cache size    19409, 3978869 req, miss ratio 0.2167, byte miss ratio 0.2167
cdn1_allcolo.ns680 S3FIFO-0.9500-1.9000 cache size    64697, 3978869 req, miss ratio 0.1967, byte miss ratio 0.1967
cdn1_allcolo.ns680 S3FIFO-0.9500-1.9000 cache size   129394, 3978869 req, miss ratio 0.1842, byte miss ratio 0.1842
cdn1_allcolo.ns680 S3FIFO-0.9500-1.9000 cache size   258789, 3978869 req, miss ratio 0.1721, byte miss ratio 0.1721
cdn1_allcolo.ns680 S3FIFO-0.9500-1.9000 cache size   517579, 3978869 req, miss ratio 0.1643, byte miss ratio 0.1643
cdn1_allcolo.ns680 S3FIFO-0.6500-0.9000 cache size      646, 3978869 req, miss ratio 0.3345, byte miss ratio 0.3345
cdn1_allcolo.ns680 S3FIFO-0.6500-0.9000 cache size     1940, 3978869 req, miss ratio 0.2700, byte miss ratio 0.2700
cdn1_allcolo.ns680 S3FIFO-0.6500-0.9000 cache size     6469, 3978869 req, miss ratio 0.2291, byte miss ratio 0.2291
cdn1_allcolo.ns680 S3FIFO-0.6500-0.9000 cache size    19409, 3978869 req, miss ratio 0.2094, byte miss ratio 0.2094
cdn1_allcolo.ns680 S3FIFO-0.6500-0.9000 cache size    64697, 3978869 req, miss ratio 0.1877, byte miss ratio 0.1877
cdn1_allcolo.ns680 S3FIFO-0.6500-0.9000 cache size   129394, 3978869 req, miss ratio 0.1745, byte miss ratio 0.1745
cdn1_allcolo.ns680 S3FIFO-0.6500-0.9000 cache size   258789, 3978869 req, miss ratio 0.1660, byte miss ratio 0.1660
cdn1_allcolo.ns680 S3FIFO-0.6500-0.9000 cache size   517579, 3978869 req, miss ratio 0.1627, byte miss ratio 0.1627
cdn1_allcolo.ns680 S3FIFO-0.2000-1.9000 cache size      646, 3978869 req, miss ratio 0.3250, byte miss ratio 0.3250
cdn1_allcolo.ns680 S3FIFO-0.2000-1.9000 cache size     1940, 3978869 req, miss ratio 0.2661, byte miss ratio 0.2661
cdn1_allcolo.ns680 S3FIFO-0.2000-1.9000 cache size     6469, 3978869 req, miss ratio 0.2298, byte miss ratio 0.2298
cdn1_allcolo.ns680 S3FIFO-0.2000-1.9000 cache size    19409, 3978869 req, miss ratio 0.2043, byte miss ratio 0.2043
cdn1_allcolo.ns680 S3FIFO-0.2000-1.9000 cache size    64697, 3978869 req, miss ratio 0.1797, byte miss ratio 0.1797
cdn1_allcolo.ns680 S3FIFO-0.2000-1.9000 cache size   129394, 3978869 req, miss ratio 0.1696, byte miss ratio 0.1696
cdn1_allcolo.ns680 S3FIFO-0.2000-1.9000 cache size   258789, 3978869 req, miss ratio 0.1645, byte miss ratio 0.1645
cdn1_allcolo.ns680 S3FIFO-0.2000-1.9000 cache size   517579, 3978869 req, miss ratio 0.1627, byte miss ratio 0.1627
