cdn1_allcolo.ns2346 S3FIFO-0.0050-0.9000 cache size       36, 3028469 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2346 S3FIFO-0.0050-0.9000 cache size      110, 3028469 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2346 S3FIFO-0.0050-0.9000 cache size      367, 3028469 req, miss ratio 0.0487, byte miss ratio 0.0487
cdn1_allcolo.ns2346 S3FIFO-0.0050-0.9000 cache size     1103, 3028469 req, miss ratio 0.0270, byte miss ratio 0.0270
cdn1_allcolo.ns2346 S3FIFO-0.0050-0.9000 cache size     3679, 3028469 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns2346 S3FIFO-0.0050-0.9000 cache size     7358, 3028469 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_allcolo.ns2346 S3FIFO-0.0050-0.9000 cache size    14717, 3028469 req, miss ratio 0.0136, byte miss ratio 0.0136
cdn1_allcolo.ns2346 S3FIFO-0.0050-0.9000 cache size    29435, 3028469 req, miss ratio 0.0124, byte miss ratio 0.0124
cdn1_allcolo.ns2346 S3FIFO-0.7500-0.9000 cache size       36, 3028469 req, miss ratio 0.1769, byte miss ratio 0.1769
cdn1_allcolo.ns2346 S3FIFO-0.7500-0.9000 cache size      110, 3028469 req, miss ratio 0.1086, byte miss ratio 0.1086
cdn1_allcolo.ns2346 S3FIFO-0.7500-0.9000 cache size      367, 3028469 req, miss ratio 0.0602, byte miss ratio 0.0602
cdn1_allcolo.ns2346 S3FIFO-0.7500-0.9000 cache size     1103, 3028469 req, miss ratio 0.0340, byte miss ratio 0.0340
cdn1_allcolo.ns2346 S3FIFO-0.7500-0.9000 cache size     3679, 3028469 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_allcolo.ns2346 S3FIFO-0.7500-0.9000 cache size     7358, 3028469 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_allcolo.ns2346 S3FIFO-0.7500-0.9000 cache size    14717, 3028469 req, miss ratio 0.0143, byte miss ratio 0.0143
cdn1_allcolo.ns2346 S3FIFO-0.7500-0.9000 cache size    29435, 3028469 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_allcolo.ns2346 S3FIFO-0.5000-1.9000 cache size       36, 3028469 req, miss ratio 0.1634, byte miss ratio 0.1634
cdn1_allcolo.ns2346 S3FIFO-0.5000-1.9000 cache size      110, 3028469 req, miss ratio 0.0999, byte miss ratio 0.0999
cdn1_allcolo.ns2346 S3FIFO-0.5000-1.9000 cache size      367, 3028469 req, miss ratio 0.0548, byte miss ratio 0.0548
cdn1_allcolo.ns2346 S3FIFO-0.5000-1.9000 cache size     1103, 3028469 req, miss ratio 0.0306, byte miss ratio 0.0306
cdn1_allcolo.ns2346 S3FIFO-0.5000-1.9000 cache size     3679, 3028469 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_allcolo.ns2346 S3FIFO-0.5000-1.9000 cache size     7358, 3028469 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns2346 S3FIFO-0.5000-1.9000 cache size    14717, 3028469 req, miss ratio 0.0139, byte miss ratio 0.0139
cdn1_allcolo.ns2346 S3FIFO-0.5000-1.9000 cache size    29435, 3028469 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns2346 S3FIFO-0.2000-0.9000 cache size       36, 3028469 req, miss ratio 0.1515, byte miss ratio 0.1515
cdn1_allcolo.ns2346 S3FIFO-0.2000-0.9000 cache size      110, 3028469 req, miss ratio 0.0921, byte miss ratio 0.0921
cdn1_allcolo.ns2346 S3FIFO-0.2000-0.9000 cache size      367, 3028469 req, miss ratio 0.0497, byte miss ratio 0.0497
cdn1_allcolo.ns2346 S3FIFO-0.2000-0.9000 cache size     1103, 3028469 req, miss ratio 0.0280, byte miss ratio 0.0280
cdn1_allcolo.ns2346 S3FIFO-0.2000-0.9000 cache size     3679, 3028469 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_allcolo.ns2346 S3FIFO-0.2000-0.9000 cache size     7358, 3028469 req, miss ratio 0.0157, byte miss ratio 0.0157
cdn1_allcolo.ns2346 S3FIFO-0.2000-0.9000 cache size    14717, 3028469 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_allcolo.ns2346 S3FIFO-0.2000-0.9000 cache size    29435, 3028469 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns2346 S3FIFO-0.0010-1.9000 cache size       36, 3028469 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2346 S3FIFO-0.0010-1.9000 cache size      110, 3028469 req, miss ratio 1.0000, byte miss ratio 1.0000
