tencentBlock.ns23724 S3FIFO-0.3500-1.9000 cache size       71, 1281325 req, miss ratio 0.2107, byte miss ratio 0.2107
tencentBlock.ns23724 S3FIFO-0.3500-1.9000 cache size      214, 1281325 req, miss ratio 0.2000, byte miss ratio 0.2000
tencentBlock.ns23724 S3FIFO-0.3500-1.9000 cache size      715, 1281325 req, miss ratio 0.1859, byte miss ratio 0.1859
tencentBlock.ns23724 S3FIFO-0.3500-1.9000 cache size     2146, 1281325 req, miss ratio 0.1818, byte miss ratio 0.1818
tencentBlock.ns23724 S3FIFO-0.3500-1.9000 cache size     7156, 1281325 req, miss ratio 0.1722, byte miss ratio 0.1722
tencentBlock.ns23724 S3FIFO-0.3500-1.9000 cache size    14313, 1281325 req, miss ratio 0.1717, byte miss ratio 0.1717
tencentBlock.ns23724 S3FIFO-0.3500-1.9000 cache size    28626, 1281325 req, miss ratio 0.1462, byte miss ratio 0.1462
tencentBlock.ns23724 S3FIFO-0.3500-1.9000 cache size    57252, 1281325 req, miss ratio 0.0669, byte miss ratio 0.0669
tencentBlock.ns23724 S3FIFO-0.1500-1.9000 cache size       71, 1281325 req, miss ratio 0.2095, byte miss ratio 0.2095
tencentBlock.ns23724 S3FIFO-0.1500-1.9000 cache size      214, 1281325 req, miss ratio 0.1995, byte miss ratio 0.1995
tencentBlock.ns23724 S3FIFO-0.1500-1.9000 cache size      715, 1281325 req, miss ratio 0.1852, byte miss ratio 0.1852
tencentBlock.ns23724 S3FIFO-0.1500-1.9000 cache size     2146, 1281325 req, miss ratio 0.1812, byte miss ratio 0.1812
tencentBlock.ns23724 S3FIFO-0.1500-1.9000 cache size     7156, 1281325 req, miss ratio 0.1722, byte miss ratio 0.1722
tencentBlock.ns23724 S3FIFO-0.1500-1.9000 cache size    14313, 1281325 req, miss ratio 0.1633, byte miss ratio 0.1633
tencentBlock.ns23724 S3FIFO-0.1500-1.9000 cache size    28626, 1281325 req, miss ratio 0.1313, byte miss ratio 0.1313
tencentBlock.ns23724 S3FIFO-0.1500-1.9000 cache size    57252, 1281325 req, miss ratio 0.0645, byte miss ratio 0.0645
tencentBlock.ns23724 S3FIFO-0.4500-1.9000 cache size       71, 1281325 req, miss ratio 0.2102, byte miss ratio 0.2102
tencentBlock.ns23724 S3FIFO-0.4500-1.9000 cache size      214, 1281325 req, miss ratio 0.2002, byte miss ratio 0.2002
tencentBlock.ns23724 S3FIFO-0.4500-1.9000 cache size      715, 1281325 req, miss ratio 0.1863, byte miss ratio 0.1863
tencentBlock.ns23724 S3FIFO-0.4500-1.9000 cache size     2146, 1281325 req, miss ratio 0.1822, byte miss ratio 0.1822
tencentBlock.ns23724 S3FIFO-0.4500-1.9000 cache size     7156, 1281325 req, miss ratio 0.1723, byte miss ratio 0.1723
tencentBlock.ns23724 S3FIFO-0.4500-1.9000 cache size    14313, 1281325 req, miss ratio 0.1738, byte miss ratio 0.1738
tencentBlock.ns23724 S3FIFO-0.4500-1.9000 cache size    28626, 1281325 req, miss ratio 0.1457, byte miss ratio 0.1457
tencentBlock.ns23724 S3FIFO-0.4500-1.9000 cache size    57252, 1281325 req, miss ratio 0.0704, byte miss ratio 0.0704
tencentBlock.ns23724 S3FIFO-0.2500-1.9000 cache size       71, 1281325 req, miss ratio 0.2102, byte miss ratio 0.2102
tencentBlock.ns23724 S3FIFO-0.2500-1.9000 cache size      214, 1281325 req, miss ratio 0.1998, byte miss ratio 0.1998
tencentBlock.ns23724 S3FIFO-0.2500-1.9000 cache size      715, 1281325 req, miss ratio 0.1854, byte miss ratio 0.1854
tencentBlock.ns23724 S3FIFO-0.2500-1.9000 cache size     2146, 1281325 req, miss ratio 0.1814, byte miss ratio 0.1814
tencentBlock.ns23724 S3FIFO-0.2500-1.9000 cache size     7156, 1281325 req, miss ratio 0.1722, byte miss ratio 0.1722
tencentBlock.ns23724 S3FIFO-0.2500-1.9000 cache size    14313, 1281325 req, miss ratio 0.1694, byte miss ratio 0.1694
tencentBlock.ns23724 S3FIFO-0.2500-1.9000 cache size    28626, 1281325 req, miss ratio 0.1389, byte miss ratio 0.1389
tencentBlock.ns23724 S3FIFO-0.2500-1.9000 cache size    57252, 1281325 req, miss ratio 0.0645, byte miss ratio 0.0645
tencentBlock.ns23724 S3FIFO-0.0050-0.9000 cache size       71, 1281325 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23724 S3FIFO-0.0050-0.9000 cache size      214, 1281325 req, miss ratio 0.2019, byte miss ratio 0.2019
tencentBlock.ns23724 S3FIFO-0.0050-0.9000 cache size      715, 1281325 req, miss ratio 0.1864, byte miss ratio 0.1864
tencentBlock.ns23724 S3FIFO-0.0050-0.9000 cache size     2146, 1281325 req, miss ratio 0.1812, byte miss ratio 0.1812
tencentBlock.ns23724 S3FIFO-0.0050-0.9000 cache size     7156, 1281325 req, miss ratio 0.1745, byte miss ratio 0.1745
tencentBlock.ns23724 S3FIFO-0.0050-0.9000 cache size    14313, 1281325 req, miss ratio 0.1604, byte miss ratio 0.1604
tencentBlock.ns23724 S3FIFO-0.0050-0.9000 cache size    28626, 1281325 req, miss ratio 0.1242, byte miss ratio 0.1242
tencentBlock.ns23724 S3FIFO-0.0050-0.9000 cache size    57252, 1281325 req, miss ratio 0.0645, byte miss ratio 0.0645
tencentBlock.ns23724 S3FIFO-0.3000-1.9000 cache size       71, 1281325 req, miss ratio 0.2107, byte miss ratio 0.2107
tencentBlock.ns23724 S3FIFO-0.3000-1.9000 cache size      214, 1281325 req, miss ratio 0.1997, byte miss ratio 0.1997
tencentBlock.ns23724 S3FIFO-0.3000-1.9000 cache size      715, 1281325 req, miss ratio 0.1857, byte miss ratio 0.1857
tencentBlock.ns23724 S3FIFO-0.3000-1.9000 cache size     2146, 1281325 req, miss ratio 0.1815, byte miss ratio 0.1815
tencentBlock.ns23724 S3FIFO-0.3000-1.9000 cache size     7156, 1281325 req, miss ratio 0.1722, byte miss ratio 0.1722
tencentBlock.ns23724 S3FIFO-0.3000-1.9000 cache size    14313, 1281325 req, miss ratio 0.1707, byte miss ratio 0.1707
tencentBlock.ns23724 S3FIFO-0.3000-1.9000 cache size    28626, 1281325 req, miss ratio 0.1423, byte miss ratio 0.1423
tencentBlock.ns23724 S3FIFO-0.3000-1.9000 cache size    57252, 1281325 req, miss ratio 0.0652, byte miss ratio 0.0652
tencentBlock.ns23724 S3FIFO-0.0100-1.9000 cache size       71, 1281325 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns23724 S3FIFO-0.0100-1.9000 cache size      214, 1281325 req, miss ratio 0.2019, byte miss ratio 0.2019
tencentBlock.ns23724 S3FIFO-0.0100-1.9000 cache size      715, 1281325 req, miss ratio 0.1846, byte miss ratio 0.1846
tencentBlock.ns23724 S3FIFO-0.0100-1.9000 cache size     2146, 1281325 req, miss ratio 0.1811, byte miss ratio 0.1811
tencentBlock.ns23724 S3FIFO-0.0100-1.9000 cache size     7156, 1281325 req, miss ratio 0.1722, byte miss ratio 0.1722
tencentBlock.ns23724 S3FIFO-0.0100-1.9000 cache size    14313, 1281325 req, miss ratio 0.1549, byte miss ratio 0.1549
tencentBlock.ns23724 S3FIFO-0.0100-1.9000 cache size    28626, 1281325 req, miss ratio 0.1233, byte miss ratio 0.1233
tencentBlock.ns23724 S3FIFO-0.0100-1.9000 cache size    57252, 1281325 req, miss ratio 0.0645, byte miss ratio 0.0645
tencentBlock.ns23724 S3FIFO-0.5000-1.9000 cache size       71, 1281325 req, miss ratio 0.2098, byte miss ratio 0.2098
