cdn1_allcolo.ns3139 S3FIFO-0.6000-0.9000 cache size      241, 4129263 req, miss ratio 0.2366, byte miss ratio 0.2366
cdn1_allcolo.ns3139 S3FIFO-0.6000-0.9000 cache size      724, 4129263 req, miss ratio 0.2122, byte miss ratio 0.2122
cdn1_allcolo.ns3139 S3FIFO-0.6000-0.9000 cache size     2415, 4129263 req, miss ratio 0.1882, byte miss ratio 0.1882
cdn1_allcolo.ns3139 S3FIFO-0.6000-0.9000 cache size     7245, 4129263 req, miss ratio 0.1683, byte miss ratio 0.1683
cdn1_allcolo.ns3139 S3FIFO-0.6000-0.9000 cache size    24150, 4129263 req, miss ratio 0.1343, byte miss ratio 0.1343
cdn1_allcolo.ns3139 S3FIFO-0.6000-0.9000 cache size    48301, 4129263 req, miss ratio 0.0947, byte miss ratio 0.0947
cdn1_allcolo.ns3139 S3FIFO-0.6000-0.9000 cache size    96602, 4129263 req, miss ratio 0.0681, byte miss ratio 0.0681
cdn1_allcolo.ns3139 S3FIFO-0.6000-0.9000 cache size   193204, 4129263 req, miss ratio 0.0588, byte miss ratio 0.0588
cdn1_allcolo.ns3139 S3FIFO-0.6500-1.9000 cache size      241, 4129263 req, miss ratio 0.2398, byte miss ratio 0.2398
cdn1_allcolo.ns3139 S3FIFO-0.6500-1.9000 cache size      724, 4129263 req, miss ratio 0.2140, byte miss ratio 0.2140
cdn1_allcolo.ns3139 S3FIFO-0.6500-1.9000 cache size     2415, 4129263 req, miss ratio 0.1897, byte miss ratio 0.1897
cdn1_allcolo.ns3139 S3FIFO-0.6500-1.9000 cache size     7245, 4129263 req, miss ratio 0.1697, byte miss ratio 0.1697
cdn1_allcolo.ns3139 S3FIFO-0.6500-1.9000 cache size    24150, 4129263 req, miss ratio 0.1397, byte miss ratio 0.1397
cdn1_allcolo.ns3139 S3FIFO-0.6500-1.9000 cache size    48301, 4129263 req, miss ratio 0.0977, byte miss ratio 0.0977
cdn1_allcolo.ns3139 S3FIFO-0.6500-1.9000 cache size    96602, 4129263 req, miss ratio 0.0696, byte miss ratio 0.0696
cdn1_allcolo.ns3139 S3FIFO-0.6500-1.9000 cache size   193204, 4129263 req, miss ratio 0.0588, byte miss ratio 0.0588
cdn1_allcolo.ns3139 S3FIFO-0.0100-0.9000 cache size      241, 4129263 req, miss ratio 0.2287, byte miss ratio 0.2287
cdn1_allcolo.ns3139 S3FIFO-0.0100-0.9000 cache size      724, 4129263 req, miss ratio 0.2109, byte miss ratio 0.2109
cdn1_allcolo.ns3139 S3FIFO-0.0100-0.9000 cache size     2415, 4129263 req, miss ratio 0.1929, byte miss ratio 0.1929
cdn1_allcolo.ns3139 S3FIFO-0.0100-0.9000 cache size     7245, 4129263 req, miss ratio 0.1631, byte miss ratio 0.1631
cdn1_allcolo.ns3139 S3FIFO-0.0100-0.9000 cache size    24150, 4129263 req, miss ratio 0.1040, byte miss ratio 0.1040
cdn1_allcolo.ns3139 S3FIFO-0.0100-0.9000 cache size    48301, 4129263 req, miss ratio 0.0759, byte miss ratio 0.0759
cdn1_allcolo.ns3139 S3FIFO-0.0100-0.9000 cache size    96602, 4129263 req, miss ratio 0.0631, byte miss ratio 0.0631
cdn1_allcolo.ns3139 S3FIFO-0.0100-0.9000 cache size   193204, 4129263 req, miss ratio 0.0588, byte miss ratio 0.0588
cdn1_allcolo.ns3139 S3FIFO-0.8000-1.9000 cache size      241, 4129263 req, miss ratio 0.2492, byte miss ratio 0.2492
cdn1_allcolo.ns3139 S3FIFO-0.8000-1.9000 cache size      724, 4129263 req, miss ratio 0.2198, byte miss ratio 0.2198
cdn1_allcolo.ns3139 S3FIFO-0.8000-1.9000 cache size     2415, 4129263 req, miss ratio 0.1944, byte miss ratio 0.1944
cdn1_allcolo.ns3139 S3FIFO-0.8000-1.9000 cache size     7245, 4129263 req, miss ratio 0.1735, byte miss ratio 0.1735
cdn1_allcolo.ns3139 S3FIFO-0.8000-1.9000 cache size    24150, 4129263 req, miss ratio 0.1452, byte miss ratio 0.1452
cdn1_allcolo.ns3139 S3FIFO-0.8000-1.9000 cache size    48301, 4129263 req, miss ratio 0.1047, byte miss ratio 0.1047
cdn1_allcolo.ns3139 S3FIFO-0.8000-1.9000 cache size    96602, 4129263 req, miss ratio 0.0744, byte miss ratio 0.0744
cdn1_allcolo.ns3139 S3FIFO-0.8000-1.9000 cache size   193204, 4129263 req, miss ratio 0.0593, byte miss ratio 0.0593
cdn1_allcolo.ns3139 S3FIFO-0.0100-1.9000 cache size      241, 4129263 req, miss ratio 0.2295, byte miss ratio 0.2295
cdn1_allcolo.ns3139 S3FIFO-0.0100-1.9000 cache size      724, 4129263 req, miss ratio 0.2116, byte miss ratio 0.2116
cdn1_allcolo.ns3139 S3FIFO-0.0100-1.9000 cache size     2415, 4129263 req, miss ratio 0.1929, byte miss ratio 0.1929
cdn1_allcolo.ns3139 S3FIFO-0.0100-1.9000 cache size     7245, 4129263 req, miss ratio 0.1655, byte miss ratio 0.1655
cdn1_allcolo.ns3139 S3FIFO-0.0100-1.9000 cache size    24150, 4129263 req, miss ratio 0.1070, byte miss ratio 0.1070
cdn1_allcolo.ns3139 S3FIFO-0.0100-1.9000 cache size    48301, 4129263 req, miss ratio 0.0765, byte miss ratio 0.0765
cdn1_allcolo.ns3139 S3FIFO-0.0100-1.9000 cache size    96602, 4129263 req, miss ratio 0.0631, byte miss ratio 0.0631
cdn1_allcolo.ns3139 S3FIFO-0.0100-1.9000 cache size   193204, 4129263 req, miss ratio 0.0588, byte miss ratio 0.0588
cdn1_allcolo.ns3139 S3FIFO-0.0500-1.9000 cache size      241, 4129263 req, miss ratio 0.2287, byte miss ratio 0.2287
cdn1_allcolo.ns3139 S3FIFO-0.0500-1.9000 cache size      724, 4129263 req, miss ratio 0.2102, byte miss ratio 0.2102
cdn1_allcolo.ns3139 S3FIFO-0.0500-1.9000 cache size     2415, 4129263 req, miss ratio 0.1903, byte miss ratio 0.1903
