cdn1_allcolo.ns378 S3FIFO-0.0250-1.9000 cache size      191, 4467203 req, miss ratio 0.7478, byte miss ratio 0.7478
cdn1_allcolo.ns378 S3FIFO-0.0250-1.9000 cache size      575, 4467203 req, miss ratio 0.6310, byte miss ratio 0.6310
cdn1_allcolo.ns378 S3FIFO-0.0250-1.9000 cache size     1916, 4467203 req, miss ratio 0.4801, byte miss ratio 0.4801
cdn1_allcolo.ns378 S3FIFO-0.0250-1.9000 cache size     5750, 4467203 req, miss ratio 0.3306, byte miss ratio 0.3306
cdn1_allcolo.ns378 S3FIFO-0.0250-1.9000 cache size    19169, 4467203 req, miss ratio 0.1741, byte miss ratio 0.1741
cdn1_allcolo.ns378 S3FIFO-0.0250-1.9000 cache size    38339, 4467203 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_allcolo.ns378 S3FIFO-0.0250-1.9000 cache size    76678, 4467203 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_allcolo.ns378 S3FIFO-0.0250-1.9000 cache size   153357, 4467203 req, miss ratio 0.0442, byte miss ratio 0.0442
cdn1_allcolo.ns378 S3FIFO-0.7500-1.9000 cache size      191, 4467203 req, miss ratio 0.8265, byte miss ratio 0.8265
cdn1_allcolo.ns378 S3FIFO-0.7500-1.9000 cache size      575, 4467203 req, miss ratio 0.7279, byte miss ratio 0.7279
cdn1_allcolo.ns378 S3FIFO-0.7500-1.9000 cache size     1916, 4467203 req, miss ratio 0.5816, byte miss ratio 0.5816
cdn1_allcolo.ns378 S3FIFO-0.7500-1.9000 cache size     5750, 4467203 req, miss ratio 0.4156, byte miss ratio 0.4156
cdn1_allcolo.ns378 S3FIFO-0.7500-1.9000 cache size    19169, 4467203 req, miss ratio 0.2267, byte miss ratio 0.2267
cdn1_allcolo.ns378 S3FIFO-0.7500-1.9000 cache size    38339, 4467203 req, miss ratio 0.1381, byte miss ratio 0.1381
cdn1_allcolo.ns378 S3FIFO-0.7500-1.9000 cache size    76678, 4467203 req, miss ratio 0.0777, byte miss ratio 0.0777
cdn1_allcolo.ns378 S3FIFO-0.7500-1.9000 cache size   153357, 4467203 req, miss ratio 0.0464, byte miss ratio 0.0464
cdn1_allcolo.ns378 S3FIFO-0.0100-1.9000 cache size      191, 4467203 req, miss ratio 0.7472, byte miss ratio 0.7472
cdn1_allcolo.ns378 S3FIFO-0.0100-1.9000 cache size      575, 4467203 req, miss ratio 0.6320, byte miss ratio 0.6320
cdn1_allcolo.ns378 S3FIFO-0.0100-1.9000 cache size     1916, 4467203 req, miss ratio 0.4795, byte miss ratio 0.4795
cdn1_allcolo.ns378 S3FIFO-0.0100-1.9000 cache size     5750, 4467203 req, miss ratio 0.3299, byte miss ratio 0.3299
