cdn1_colo28.ns274 S3FIFO-0.1000-0.9000 cache size      647, 4059000 req, miss ratio 0.6356, byte miss ratio 0.6356
cdn1_colo28.ns274 S3FIFO-0.1000-0.9000 cache size     1942, 4059000 req, miss ratio 0.5551, byte miss ratio 0.5551
cdn1_colo28.ns274 S3FIFO-0.1000-0.9000 cache size     6474, 4059000 req, miss ratio 0.4583, byte miss ratio 0.4583
cdn1_colo28.ns274 S3FIFO-0.1000-0.9000 cache size    19424, 4059000 req, miss ratio 0.3645, byte miss ratio 0.3645
cdn1_colo28.ns274 S3FIFO-0.1000-0.9000 cache size    64749, 4059000 req, miss ratio 0.2639, byte miss ratio 0.2639
cdn1_colo28.ns274 S3FIFO-0.1000-0.9000 cache size   129499, 4059000 req, miss ratio 0.2216, byte miss ratio 0.2216
cdn1_colo28.ns274 S3FIFO-0.1000-0.9000 cache size   258999, 4059000 req, miss ratio 0.1957, byte miss ratio 0.1957
cdn1_colo28.ns274 S3FIFO-0.1000-0.9000 cache size   517999, 4059000 req, miss ratio 0.1626, byte miss ratio 0.1626
cdn1_colo28.ns274 S3FIFO-0.3500-0.9000 cache size      647, 4059000 req, miss ratio 0.6447, byte miss ratio 0.6447
cdn1_colo28.ns274 S3FIFO-0.3500-0.9000 cache size     1942, 4059000 req, miss ratio 0.5675, byte miss ratio 0.5675
cdn1_colo28.ns274 S3FIFO-0.3500-0.9000 cache size     6474, 4059000 req, miss ratio 0.4733, byte miss ratio 0.4733
cdn1_colo28.ns274 S3FIFO-0.3500-0.9000 cache size    19424, 4059000 req, miss ratio 0.3800, byte miss ratio 0.3800
cdn1_colo28.ns274 S3FIFO-0.3500-0.9000 cache size    64749, 4059000 req, miss ratio 0.2782, byte miss ratio 0.2782
cdn1_colo28.ns274 S3FIFO-0.3500-0.9000 cache size   129499, 4059000 req, miss ratio 0.2291, byte miss ratio 0.2291
cdn1_colo28.ns274 S3FIFO-0.3500-0.9000 cache size   258999, 4059000 req, miss ratio 0.1981, byte miss ratio 0.1981
cdn1_colo28.ns274 S3FIFO-0.3500-0.9000 cache size   517999, 4059000 req, miss ratio 0.1626, byte miss ratio 0.1626
cdn1_colo28.ns274 S3FIFO-0.9000-0.9000 cache size      647, 4059000 req, miss ratio 0.6967, byte miss ratio 0.6967
cdn1_colo28.ns274 S3FIFO-0.9000-0.9000 cache size     1942, 4059000 req, miss ratio 0.6341, byte miss ratio 0.6341
cdn1_colo28.ns274 S3FIFO-0.9000-0.9000 cache size     6474, 4059000 req, miss ratio 0.5459, byte miss ratio 0.5459
cdn1_colo28.ns274 S3FIFO-0.9000-0.9000 cache size    19424, 4059000 req, miss ratio 0.4492, byte miss ratio 0.4492
cdn1_colo28.ns274 S3FIFO-0.9000-0.9000 cache size    64749, 4059000 req, miss ratio 0.3419, byte miss ratio 0.3419
cdn1_colo28.ns274 S3FIFO-0.9000-0.9000 cache size   129499, 4059000 req, miss ratio 0.2778, byte miss ratio 0.2778
cdn1_colo28.ns274 S3FIFO-0.9000-0.9000 cache size   258999, 4059000 req, miss ratio 0.2229, byte miss ratio 0.2229
cdn1_colo28.ns274 S3FIFO-0.9000-0.9000 cache size   517999, 4059000 req, miss ratio 0.1681, byte miss ratio 0.1681
cdn1_colo28.ns274 S3FIFO-0.0050-1.9000 cache size      647, 4059000 req, miss ratio 0.6398, byte miss ratio 0.6398
cdn1_colo28.ns274 S3FIFO-0.0050-1.9000 cache size     1942, 4059000 req, miss ratio 0.5600, byte miss ratio 0.5600
cdn1_colo28.ns274 S3FIFO-0.0050-1.9000 cache size     6474, 4059000 req, miss ratio 0.4616, byte miss ratio 0.4616
cdn1_colo28.ns274 S3FIFO-0.0050-1.9000 cache size    19424, 4059000 req, miss ratio 0.3652, byte miss ratio 0.3652
cdn1_colo28.ns274 S3FIFO-0.0050-1.9000 cache size    64749, 4059000 req, miss ratio 0.2610, byte miss ratio 0.2610
cdn1_colo28.ns274 S3FIFO-0.0050-1.9000 cache size   129499, 4059000 req, miss ratio 0.2215, byte miss ratio 0.2215
cdn1_colo28.ns274 S3FIFO-0.0050-1.9000 cache size   258999, 4059000 req, miss ratio 0.1955, byte miss ratio 0.1955
cdn1_colo28.ns274 S3FIFO-0.0050-1.9000 cache size   517999, 4059000 req, miss ratio 0.1626, byte miss ratio 0.1626
cdn1_colo28.ns274 S3FIFO-0.0100-1.9000 cache size      647, 4059000 req, miss ratio 0.6390, byte miss ratio 0.6390
cdn1_colo28.ns274 S3FIFO-0.0100-1.9000 cache size     1942, 4059000 req, miss ratio 0.5584, byte miss ratio 0.5584
cdn1_colo28.ns274 S3FIFO-0.0100-1.9000 cache size     6474, 4059000 req, miss ratio 0.4599, byte miss ratio 0.4599
cdn1_colo28.ns274 S3FIFO-0.0100-1.9000 cache size    19424, 4059000 req, miss ratio 0.3641, byte miss ratio 0.3641
cdn1_colo28.ns274 S3FIFO-0.0100-1.9000 cache size    64749, 4059000 req, miss ratio 0.2608, byte miss ratio 0.2608
cdn1_colo28.ns274 S3FIFO-0.0100-1.9000 cache size   129499, 4059000 req, miss ratio 0.2214, byte miss ratio 0.2214
cdn1_colo28.ns274 S3FIFO-0.0100-1.9000 cache size   258999, 4059000 req, miss ratio 0.1955, byte miss ratio 0.1955
cdn1_colo28.ns274 S3FIFO-0.0100-1.9000 cache size   517999, 4059000 req, miss ratio 0.1626, byte miss ratio 0.1626
cdn1_colo28.ns274 S3FIFO-0.8000-1.9000 cache size      647, 4059000 req, miss ratio 0.6843, byte miss ratio 0.6843
cdn1_colo28.ns274 S3FIFO-0.8000-1.9000 cache size     1942, 4059000 req, miss ratio 0.6207, byte miss ratio 0.6207
cdn1_colo28.ns274 S3FIFO-0.8000-1.9000 cache size     6474, 4059000 req, miss ratio 0.5309, byte miss ratio 0.5309
cdn1_colo28.ns274 S3FIFO-0.8000-1.9000 cache size    19424, 4059000 req, miss ratio 0.4351, byte miss ratio 0.4351
cdn1_colo28.ns274 S3FIFO-0.8000-1.9000 cache size    64749, 4059000 req, miss ratio 0.3293, byte miss ratio 0.3293
cdn1_colo28.ns274 S3FIFO-0.8000-1.9000 cache size   129499, 4059000 req, miss ratio 0.2671, byte miss ratio 0.2671
cdn1_colo28.ns274 S3FIFO-0.8000-1.9000 cache size   258999, 4059000 req, miss ratio 0.2155, byte miss ratio 0.2155
