cdn1_colo28.ns533 S3FIFO-0.9500-1.9000 cache size     1350, 25417718 req, miss ratio 0.7573, byte miss ratio 0.7573
cdn1_colo28.ns533 S3FIFO-0.5500-0.9000 cache size     1350, 25417718 req, miss ratio 0.7578, byte miss ratio 0.7578
cdn1_colo28.ns533 S3FIFO-0.5500-0.9000 cache size     4052, 25417718 req, miss ratio 0.6675, byte miss ratio 0.6675
cdn1_colo28.ns533 S3FIFO-0.5500-0.9000 cache size    13508, 25417718 req, miss ratio 0.5377, byte miss ratio 0.5377
cdn1_colo28.ns533 S3FIFO-0.5500-0.9000 cache size    40524, 25417718 req, miss ratio 0.3748, byte miss ratio 0.3748
cdn1_colo28.ns533 S3FIFO-0.5500-0.9000 cache size   135082, 25417718 req, miss ratio 0.2005, byte miss ratio 0.2005
cdn1_colo28.ns533 S3FIFO-0.5500-0.9000 cache size   270164, 25417718 req, miss ratio 0.1357, byte miss ratio 0.1357
cdn1_colo28.ns533 S3FIFO-0.5500-0.9000 cache size   540328, 25417718 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_colo28.ns533 S3FIFO-0.5500-0.9000 cache size  1080656, 25417718 req, miss ratio 0.0598, byte miss ratio 0.0598
cdn1_colo28.ns533 S3FIFO-0.0500-0.9000 cache size     1350, 25417718 req, miss ratio 0.8257, byte miss ratio 0.8257
cdn1_colo28.ns533 S3FIFO-0.0500-0.9000 cache size     4052, 25417718 req, miss ratio 0.7198, byte miss ratio 0.7198
cdn1_colo28.ns533 S3FIFO-0.0500-0.9000 cache size    13508, 25417718 req, miss ratio 0.5389, byte miss ratio 0.5389
cdn1_colo28.ns533 S3FIFO-0.0500-0.9000 cache size    40524, 25417718 req, miss ratio 0.3439, byte miss ratio 0.3439
cdn1_colo28.ns533 S3FIFO-0.0500-0.9000 cache size   135082, 25417718 req, miss ratio 0.1812, byte miss ratio 0.1812
cdn1_colo28.ns533 S3FIFO-0.0500-0.9000 cache size   270164, 25417718 req, miss ratio 0.1143, byte miss ratio 0.1143
cdn1_colo28.ns533 S3FIFO-0.0500-0.9000 cache size   540328, 25417718 req, miss ratio 0.0689, byte miss ratio 0.0689
cdn1_colo28.ns533 S3FIFO-0.0500-0.9000 cache size  1080656, 25417718 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_colo28.ns533 S3FIFO-0.5000-1.9000 cache size     1350, 25417718 req, miss ratio 0.7587, byte miss ratio 0.7587
cdn1_colo28.ns533 S3FIFO-0.5000-1.9000 cache size     4052, 25417718 req, miss ratio 0.6679, byte miss ratio 0.6679
cdn1_colo28.ns533 S3FIFO-0.5000-1.9000 cache size    13508, 25417718 req, miss ratio 0.5392, byte miss ratio 0.5392
cdn1_colo28.ns533 S3FIFO-0.5000-1.9000 cache size    40524, 25417718 req, miss ratio 0.3723, byte miss ratio 0.3723
cdn1_colo28.ns533 S3FIFO-0.5000-1.9000 cache size   135082, 25417718 req, miss ratio 0.1975, byte miss ratio 0.1975
cdn1_colo28.ns533 S3FIFO-0.5000-1.9000 cache size   270164, 25417718 req, miss ratio 0.1332, byte miss ratio 0.1332
cdn1_colo28.ns533 S3FIFO-0.5000-1.9000 cache size   540328, 25417718 req, miss ratio 0.0792, byte miss ratio 0.0792
cdn1_colo28.ns533 S3FIFO-0.5000-1.9000 cache size  1080656, 25417718 req, miss ratio 0.0590, byte miss ratio 0.0590
cdn1_colo28.ns533 S3FIFO-0.8000-1.9000 cache size     1350, 25417718 req, miss ratio 0.7533, byte miss ratio 0.7533
cdn1_colo28.ns533 S3FIFO-0.8000-1.9000 cache size     4052, 25417718 req, miss ratio 0.6715, byte miss ratio 0.6715
cdn1_colo28.ns533 S3FIFO-0.8000-1.9000 cache size    13508, 25417718 req, miss ratio 0.5600, byte miss ratio 0.5600
cdn1_colo28.ns533 S3FIFO-0.8000-1.9000 cache size    40524, 25417718 req, miss ratio 0.3976, byte miss ratio 0.3976
cdn1_colo28.ns533 S3FIFO-0.8000-1.9000 cache size   135082, 25417718 req, miss ratio 0.2200, byte miss ratio 0.2200
cdn1_colo28.ns533 S3FIFO-0.8000-1.9000 cache size   270164, 25417718 req, miss ratio 0.1504, byte miss ratio 0.1504
cdn1_colo28.ns533 S3FIFO-0.8000-1.9000 cache size   540328, 25417718 req, miss ratio 0.0906, byte miss ratio 0.0906
cdn1_colo28.ns533 S3FIFO-0.8000-1.9000 cache size  1080656, 25417718 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_colo28.ns533 S3FIFO-0.0100-1.9000 cache size     1350, 25417718 req, miss ratio 0.8452, byte miss ratio 0.8452
cdn1_colo28.ns533 S3FIFO-0.0100-1.9000 cache size     4052, 25417718 req, miss ratio 0.7559, byte miss ratio 0.7559
cdn1_colo28.ns533 S3FIFO-0.0100-1.9000 cache size    13508, 25417718 req, miss ratio 0.5771, byte miss ratio 0.5771
cdn1_colo28.ns533 S3FIFO-0.0100-1.9000 cache size    40524, 25417718 req, miss ratio 0.3691, byte miss ratio 0.3691
cdn1_colo28.ns533 S3FIFO-0.0100-1.9000 cache size   135082, 25417718 req, miss ratio 0.1894, byte miss ratio 0.1894
cdn1_colo28.ns533 S3FIFO-0.0100-1.9000 cache size   270164, 25417718 req, miss ratio 0.1179, byte miss ratio 0.1179
cdn1_colo28.ns533 S3FIFO-0.0100-1.9000 cache size   540328, 25417718 req, miss ratio 0.0701, byte miss ratio 0.0701
cdn1_colo28.ns533 S3FIFO-0.0100-1.9000 cache size  1080656, 25417718 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_colo28.ns533 S3FIFO-0.9900-1.9000 cache size     1350, 25417718 req, miss ratio 0.7603, byte miss ratio 0.7603
cdn1_colo28.ns533 S3FIFO-0.9900-1.9000 cache size     4052, 25417718 req, miss ratio 0.6848, byte miss ratio 0.6848
cdn1_colo28.ns533 S3FIFO-0.9900-1.9000 cache size    13508, 25417718 req, miss ratio 0.5782, byte miss ratio 0.5782
cdn1_colo28.ns533 S3FIFO-0.9900-1.9000 cache size    40524, 25417718 req, miss ratio 0.4178, byte miss ratio 0.4178
cdn1_colo28.ns533 S3FIFO-0.9900-1.9000 cache size   135082, 25417718 req, miss ratio 0.2379, byte miss ratio 0.2379
cdn1_colo28.ns533 S3FIFO-0.9900-1.9000 cache size   270164, 25417718 req, miss ratio 0.1638, byte miss ratio 0.1638
cdn1_colo28.ns533 S3FIFO-0.9900-1.9000 cache size   540328, 25417718 req, miss ratio 0.0999, byte miss ratio 0.0999
cdn1_colo28.ns533 S3FIFO-0.9900-1.9000 cache size  1080656, 25417718 req, miss ratio 0.0697, byte miss ratio 0.0697
cdn1_colo28.ns533 S3FIFO-0.0010-0.9000 cache size     1350, 25417718 req, miss ratio 0.8536, byte miss ratio 0.8536
cdn1_colo28.ns533 S3FIFO-0.0010-0.9000 cache size     4052, 25417718 req, miss ratio 0.7760, byte miss ratio 0.7760
cdn1_colo28.ns533 S3FIFO-0.0010-0.9000 cache size    13508, 25417718 req, miss ratio 0.6117, byte miss ratio 0.6117
cdn1_colo28.ns533 S3FIFO-0.0010-0.9000 cache size    40524, 25417718 req, miss ratio 0.4032, byte miss ratio 0.4032
cdn1_colo28.ns533 S3FIFO-0.0010-0.9000 cache size   135082, 25417718 req, miss ratio 0.2114, byte miss ratio 0.2114
cdn1_colo28.ns533 S3FIFO-0.0010-0.9000 cache size   270164, 25417718 req, miss ratio 0.1275, byte miss ratio 0.1275
cdn1_colo28.ns533 S3FIFO-0.0010-0.9000 cache size   540328, 25417718 req, miss ratio 0.0735, byte miss ratio 0.0735
cdn1_colo28.ns533 S3FIFO-0.0010-0.9000 cache size  1080656, 25417718 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_colo28.ns533 S3FIFO-0.0100-0.9000 cache size     1350, 25417718 req, miss ratio 0.8500, byte miss ratio 0.8500
cdn1_colo28.ns533 S3FIFO-0.0100-0.9000 cache size     4052, 25417718 req, miss ratio 0.7590, byte miss ratio 0.7590
cdn1_colo28.ns533 S3FIFO-0.0100-0.9000 cache size    13508, 25417718 req, miss ratio 0.5759, byte miss ratio 0.5759
cdn1_colo28.ns533 S3FIFO-0.0100-0.9000 cache size    40524, 25417718 req, miss ratio 0.3683, byte miss ratio 0.3683
cdn1_colo28.ns533 S3FIFO-0.0100-0.9000 cache size   135082, 25417718 req, miss ratio 0.1878, byte miss ratio 0.1878
cdn1_colo28.ns533 S3FIFO-0.0100-0.9000 cache size   270164, 25417718 req, miss ratio 0.1176, byte miss ratio 0.1176
cdn1_colo28.ns533 S3FIFO-0.0100-0.9000 cache size   540328, 25417718 req, miss ratio 0.0701, byte miss ratio 0.0701
cdn1_colo28.ns533 S3FIFO-0.0100-0.9000 cache size  1080656, 25417718 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_colo28.ns533 S3FIFO-0.4500-0.9000 cache size     1350, 25417718 req, miss ratio 0.7623, byte miss ratio 0.7623
cdn1_colo28.ns533 S3FIFO-0.4500-0.9000 cache size     4052, 25417718 req, miss ratio 0.6684, byte miss ratio 0.6684
cdn1_colo28.ns533 S3FIFO-0.4500-0.9000 cache size    13508, 25417718 req, miss ratio 0.5290, byte miss ratio 0.5290
cdn1_colo28.ns533 S3FIFO-0.4500-0.9000 cache size    40524, 25417718 req, miss ratio 0.3664, byte miss ratio 0.3664
cdn1_colo28.ns533 S3FIFO-0.4500-0.9000 cache size   135082, 25417718 req, miss ratio 0.1942, byte miss ratio 0.1942
cdn1_colo28.ns533 S3FIFO-0.4500-0.9000 cache size   270164, 25417718 req, miss ratio 0.1307, byte miss ratio 0.1307
cdn1_colo28.ns533 S3FIFO-0.4500-0.9000 cache size   540328, 25417718 req, miss ratio 0.0774, byte miss ratio 0.0774
cdn1_colo28.ns533 S3FIFO-0.4500-0.9000 cache size  1080656, 25417718 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_colo28.ns533 S3FIFO-0.9000-0.9000 cache size     1350, 25417718 req, miss ratio 0.7549, byte miss ratio 0.7549
cdn1_colo28.ns533 S3FIFO-0.9000-0.9000 cache size     4052, 25417718 req, miss ratio 0.6741, byte miss ratio 0.6741
cdn1_colo28.ns533 S3FIFO-0.9000-0.9000 cache size    13508, 25417718 req, miss ratio 0.5663, byte miss ratio 0.5663
cdn1_colo28.ns533 S3FIFO-0.9000-0.9000 cache size    40524, 25417718 req, miss ratio 0.4085, byte miss ratio 0.4085
cdn1_colo28.ns533 S3FIFO-0.9000-0.9000 cache size   135082, 25417718 req, miss ratio 0.2305, byte miss ratio 0.2305
cdn1_colo28.ns533 S3FIFO-0.9000-0.9000 cache size   270164, 25417718 req, miss ratio 0.1576, byte miss ratio 0.1576
cdn1_colo28.ns533 S3FIFO-0.9000-0.9000 cache size   540328, 25417718 req, miss ratio 0.0949, byte miss ratio 0.0949
cdn1_colo28.ns533 S3FIFO-0.9000-0.9000 cache size  1080656, 25417718 req, miss ratio 0.0674, byte miss ratio 0.0674
cdn1_colo28.ns533 S3FIFO-0.3000-0.9000 cache size     1350, 25417718 req, miss ratio 0.7727, byte miss ratio 0.7727
cdn1_colo28.ns533 S3FIFO-0.3000-0.9000 cache size     4052, 25417718 req, miss ratio 0.6738, byte miss ratio 0.6738
cdn1_colo28.ns533 S3FIFO-0.3000-0.9000 cache size    13508, 25417718 req, miss ratio 0.5204, byte miss ratio 0.5204
cdn1_colo28.ns533 S3FIFO-0.3000-0.9000 cache size    40524, 25417718 req, miss ratio 0.3528, byte miss ratio 0.3528
cdn1_colo28.ns533 S3FIFO-0.3000-0.9000 cache size   135082, 25417718 req, miss ratio 0.1867, byte miss ratio 0.1867
cdn1_colo28.ns533 S3FIFO-0.3000-0.9000 cache size   270164, 25417718 req, miss ratio 0.1230, byte miss ratio 0.1230
cdn1_colo28.ns533 S3FIFO-0.3000-0.9000 cache size   540328, 25417718 req, miss ratio 0.0723, byte miss ratio 0.0723
cdn1_colo28.ns533 S3FIFO-0.3000-0.9000 cache size  1080656, 25417718 req, miss ratio 0.0556, byte miss ratio 0.0556
cdn1_colo28.ns533 S3FIFO-0.6000-1.9000 cache size     1350, 25417718 req, miss ratio 0.7553, byte miss ratio 0.7553
cdn1_colo28.ns533 S3FIFO-0.6000-1.9000 cache size     4052, 25417718 req, miss ratio 0.6678, byte miss ratio 0.6678
cdn1_colo28.ns533 S3FIFO-0.6000-1.9000 cache size    13508, 25417718 req, miss ratio 0.5460, byte miss ratio 0.5460
cdn1_colo28.ns533 S3FIFO-0.6000-1.9000 cache size    40524, 25417718 req, miss ratio 0.3799, byte miss ratio 0.3799
cdn1_colo28.ns533 S3FIFO-0.6000-1.9000 cache size   135082, 25417718 req, miss ratio 0.2040, byte miss ratio 0.2040
cdn1_colo28.ns533 S3FIFO-0.6000-1.9000 cache size   270164, 25417718 req, miss ratio 0.1384, byte miss ratio 0.1384
cdn1_colo28.ns533 S3FIFO-0.6000-1.9000 cache size   540328, 25417718 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_colo28.ns533 S3FIFO-0.6000-1.9000 cache size  1080656, 25417718 req, miss ratio 0.0605, byte miss ratio 0.0605
cdn1_colo28.ns533 S3FIFO-0.8500-1.9000 cache size     1350, 25417718 req, miss ratio 0.7539, byte miss ratio 0.7539
cdn1_colo28.ns533 S3FIFO-0.8500-1.9000 cache size     4052, 25417718 req, miss ratio 0.6733, byte miss ratio 0.6733
cdn1_colo28.ns533 S3FIFO-0.8500-1.9000 cache size    13508, 25417718 req, miss ratio 0.5634, byte miss ratio 0.5634
cdn1_colo28.ns533 S3FIFO-0.8500-1.9000 cache size    40524, 25417718 req, miss ratio 0.4022, byte miss ratio 0.4022
cdn1_colo28.ns533 S3FIFO-0.8500-1.9000 cache size   135082, 25417718 req, miss ratio 0.2245, byte miss ratio 0.2245
cdn1_colo28.ns533 S3FIFO-0.8500-1.9000 cache size   270164, 25417718 req, miss ratio 0.1536, byte miss ratio 0.1536
cdn1_colo28.ns533 S3FIFO-0.8500-1.9000 cache size   540328, 25417718 req, miss ratio 0.0927, byte miss ratio 0.0927
cdn1_colo28.ns533 S3FIFO-0.8500-1.9000 cache size  1080656, 25417718 req, miss ratio 0.0659, byte miss ratio 0.0659
cdn1_colo28.ns533 S3FIFO-0.1000-0.9000 cache size     1350, 25417718 req, miss ratio 0.8071, byte miss ratio 0.8071
cdn1_colo28.ns533 S3FIFO-0.1000-0.9000 cache size     4052, 25417718 req, miss ratio 0.7011, byte miss ratio 0.7011
cdn1_colo28.ns533 S3FIFO-0.1000-0.9000 cache size    13508, 25417718 req, miss ratio 0.5240, byte miss ratio 0.5240
cdn1_colo28.ns533 S3FIFO-0.1000-0.9000 cache size    40524, 25417718 req, miss ratio 0.3412, byte miss ratio 0.3412
cdn1_colo28.ns533 S3FIFO-0.1000-0.9000 cache size   135082, 25417718 req, miss ratio 0.1803, byte miss ratio 0.1803
cdn1_colo28.ns533 S3FIFO-0.1000-0.9000 cache size   270164, 25417718 req, miss ratio 0.1151, byte miss ratio 0.1151
cdn1_colo28.ns533 S3FIFO-0.1000-0.9000 cache size   540328, 25417718 req, miss ratio 0.0692, byte miss ratio 0.0692
cdn1_colo28.ns533 S3FIFO-0.1000-0.9000 cache size  1080656, 25417718 req, miss ratio 0.0550, byte miss ratio 0.0550
cdn1_colo28.ns533 S3FIFO-0.7000-1.9000 cache size     1350, 25417718 req, miss ratio 0.7535, byte miss ratio 0.7535
cdn1_colo28.ns533 S3FIFO-0.7000-1.9000 cache size     4052, 25417718 req, miss ratio 0.6690, byte miss ratio 0.6690
cdn1_colo28.ns533 S3FIFO-0.7000-1.9000 cache size    13508, 25417718 req, miss ratio 0.5527, byte miss ratio 0.5527
cdn1_colo28.ns533 S3FIFO-0.7000-1.9000 cache size    40524, 25417718 req, miss ratio 0.3888, byte miss ratio 0.3888
cdn1_colo28.ns533 S3FIFO-0.7000-1.9000 cache size   135082, 25417718 req, miss ratio 0.2115, byte miss ratio 0.2115
cdn1_colo28.ns533 S3FIFO-0.7000-1.9000 cache size   270164, 25417718 req, miss ratio 0.1442, byte miss ratio 0.1442
cdn1_colo28.ns533 S3FIFO-0.7000-1.9000 cache size   540328, 25417718 req, miss ratio 0.0868, byte miss ratio 0.0868
cdn1_colo28.ns533 S3FIFO-0.7000-1.9000 cache size  1080656, 25417718 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns533 S3FIFO-0.5500-1.9000 cache size     1350, 25417718 req, miss ratio 0.7568, byte miss ratio 0.7568
cdn1_colo28.ns533 S3FIFO-0.5500-1.9000 cache size     4052, 25417718 req, miss ratio 0.6677, byte miss ratio 0.6677
cdn1_colo28.ns533 S3FIFO-0.5500-1.9000 cache size    13508, 25417718 req, miss ratio 0.5427, byte miss ratio 0.5427
cdn1_colo28.ns533 S3FIFO-0.5500-1.9000 cache size    40524, 25417718 req, miss ratio 0.3760, byte miss ratio 0.3760
cdn1_colo28.ns533 S3FIFO-0.5500-1.9000 cache size   135082, 25417718 req, miss ratio 0.2006, byte miss ratio 0.2006
cdn1_colo28.ns533 S3FIFO-0.5500-1.9000 cache size   270164, 25417718 req, miss ratio 0.1357, byte miss ratio 0.1357
cdn1_colo28.ns533 S3FIFO-0.5500-1.9000 cache size   540328, 25417718 req, miss ratio 0.0810, byte miss ratio 0.0810
cdn1_colo28.ns533 S3FIFO-0.5500-1.9000 cache size  1080656, 25417718 req, miss ratio 0.0598, byte miss ratio 0.0598
cdn1_colo28.ns533 S3FIFO-0.7500-0.9000 cache size     1350, 25417718 req, miss ratio 0.7535, byte miss ratio 0.7535
cdn1_colo28.ns533 S3FIFO-0.7500-0.9000 cache size     4052, 25417718 req, miss ratio 0.6693, byte miss ratio 0.6693
cdn1_colo28.ns533 S3FIFO-0.7500-0.9000 cache size    13508, 25417718 req, miss ratio 0.5544, byte miss ratio 0.5544
cdn1_colo28.ns533 S3FIFO-0.7500-0.9000 cache size    40524, 25417718 req, miss ratio 0.3938, byte miss ratio 0.3938
cdn1_colo28.ns533 S3FIFO-0.7500-0.9000 cache size   135082, 25417718 req, miss ratio 0.2162, byte miss ratio 0.2162
cdn1_colo28.ns533 S3FIFO-0.7500-0.9000 cache size   270164, 25417718 req, miss ratio 0.1476, byte miss ratio 0.1476
cdn1_colo28.ns533 S3FIFO-0.7500-0.9000 cache size   540328, 25417718 req, miss ratio 0.0888, byte miss ratio 0.0888
cdn1_colo28.ns533 S3FIFO-0.7500-0.9000 cache size  1080656, 25417718 req, miss ratio 0.0632, byte miss ratio 0.0632
cdn1_colo28.ns533 S3FIFO-0.3000-1.9000 cache size     1350, 25417718 req, miss ratio 0.7702, byte miss ratio 0.7702
cdn1_colo28.ns533 S3FIFO-0.3000-1.9000 cache size     4052, 25417718 req, miss ratio 0.6734, byte miss ratio 0.6734
cdn1_colo28.ns533 S3FIFO-0.3000-1.9000 cache size    13508, 25417718 req, miss ratio 0.5265, byte miss ratio 0.5265
cdn1_colo28.ns533 S3FIFO-0.3000-1.9000 cache size    40524, 25417718 req, miss ratio 0.3564, byte miss ratio 0.3564
cdn1_colo28.ns533 S3FIFO-0.3000-1.9000 cache size   135082, 25417718 req, miss ratio 0.1874, byte miss ratio 0.1874
cdn1_colo28.ns533 S3FIFO-0.3000-1.9000 cache size   270164, 25417718 req, miss ratio 0.1232, byte miss ratio 0.1232
cdn1_colo28.ns533 S3FIFO-0.3000-1.9000 cache size   540328, 25417718 req, miss ratio 0.0723, byte miss ratio 0.0723
cdn1_colo28.ns533 S3FIFO-0.3000-1.9000 cache size  1080656, 25417718 req, miss ratio 0.0556, byte miss ratio 0.0556
cdn1_colo28.ns533 S3FIFO-0.6500-0.9000 cache size     1350, 25417718 req, miss ratio 0.7548, byte miss ratio 0.7548
cdn1_colo28.ns533 S3FIFO-0.6500-0.9000 cache size     4052, 25417718 req, miss ratio 0.6678, byte miss ratio 0.6678
cdn1_colo28.ns533 S3FIFO-0.6500-0.9000 cache size    13508, 25417718 req, miss ratio 0.5465, byte miss ratio 0.5465
cdn1_colo28.ns533 S3FIFO-0.6500-0.9000 cache size    40524, 25417718 req, miss ratio 0.3836, byte miss ratio 0.3836
cdn1_colo28.ns533 S3FIFO-0.6500-0.9000 cache size   135082, 25417718 req, miss ratio 0.2078, byte miss ratio 0.2078
cdn1_colo28.ns533 S3FIFO-0.6500-0.9000 cache size   270164, 25417718 req, miss ratio 0.1415, byte miss ratio 0.1415
cdn1_colo28.ns533 S3FIFO-0.6500-0.9000 cache size   540328, 25417718 req, miss ratio 0.0849, byte miss ratio 0.0849
cdn1_colo28.ns533 S3FIFO-0.6500-0.9000 cache size  1080656, 25417718 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_colo28.ns533 S3FIFO-0.8500-0.9000 cache size     1350, 25417718 req, miss ratio 0.7539, byte miss ratio 0.7539
cdn1_colo28.ns533 S3FIFO-0.8500-0.9000 cache size     4052, 25417718 req, miss ratio 0.6720, byte miss ratio 0.6720
cdn1_colo28.ns533 S3FIFO-0.8500-0.9000 cache size    13508, 25417718 req, miss ratio 0.5626, byte miss ratio 0.5626
cdn1_colo28.ns533 S3FIFO-0.8500-0.9000 cache size    40524, 25417718 req, miss ratio 0.4036, byte miss ratio 0.4036
