cdn1_colo28.ns691 S3FIFO-0.3500-0.9000 cache size        7, 1345918 req, miss ratio 0.4173, byte miss ratio 0.4173
cdn1_colo28.ns691 S3FIFO-0.0010-1.9000 cache size       95, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0010-1.9000 cache size      190, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.5500-1.9000 cache size        7, 1345918 req, miss ratio 0.4620, byte miss ratio 0.4620
cdn1_colo28.ns691 S3FIFO-0.5500-1.9000 cache size       23, 1345918 req, miss ratio 0.2239, byte miss ratio 0.2239
cdn1_colo28.ns691 S3FIFO-0.5500-1.9000 cache size       47, 1345918 req, miss ratio 0.1595, byte miss ratio 0.1595
cdn1_colo28.ns691 S3FIFO-0.5500-1.9000 cache size       95, 1345918 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_colo28.ns691 S3FIFO-0.5500-1.9000 cache size      190, 1345918 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns691 S3FIFO-0.5500-0.9000 cache size        7, 1345918 req, miss ratio 0.4493, byte miss ratio 0.4493
cdn1_colo28.ns691 S3FIFO-0.5500-0.9000 cache size       23, 1345918 req, miss ratio 0.2170, byte miss ratio 0.2170
cdn1_colo28.ns691 S3FIFO-0.5500-0.9000 cache size       47, 1345918 req, miss ratio 0.1532, byte miss ratio 0.1532
cdn1_colo28.ns691 S3FIFO-0.5500-0.9000 cache size       95, 1345918 req, miss ratio 0.0657, byte miss ratio 0.0657
cdn1_colo28.ns691 S3FIFO-0.5500-0.9000 cache size      190, 1345918 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_colo28.ns691 S3FIFO-0.6500-0.9000 cache size        7, 1345918 req, miss ratio 0.4745, byte miss ratio 0.4745
cdn1_colo28.ns691 S3FIFO-0.6500-0.9000 cache size       23, 1345918 req, miss ratio 0.2245, byte miss ratio 0.2245
cdn1_colo28.ns691 S3FIFO-0.6500-0.9000 cache size       47, 1345918 req, miss ratio 0.1565, byte miss ratio 0.1565
cdn1_colo28.ns691 S3FIFO-0.6500-0.9000 cache size       95, 1345918 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_colo28.ns691 S3FIFO-0.6500-0.9000 cache size      190, 1345918 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns691 S3FIFO-0.0050-0.9000 cache size        7, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0050-0.9000 cache size       23, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0050-0.9000 cache size       47, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0050-0.9000 cache size       95, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0050-0.9000 cache size      190, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.1000-1.9000 cache size        7, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.1000-1.9000 cache size       23, 1345918 req, miss ratio 0.1979, byte miss ratio 0.1979
cdn1_colo28.ns691 S3FIFO-0.1000-1.9000 cache size       47, 1345918 req, miss ratio 0.1385, byte miss ratio 0.1385
cdn1_colo28.ns691 S3FIFO-0.1000-1.9000 cache size       95, 1345918 req, miss ratio 0.0560, byte miss ratio 0.0560
cdn1_colo28.ns691 S3FIFO-0.1000-1.9000 cache size      190, 1345918 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns691 S3FIFO-0.5000-0.9000 cache size        7, 1345918 req, miss ratio 0.4493, byte miss ratio 0.4493
cdn1_colo28.ns691 S3FIFO-0.5000-0.9000 cache size       23, 1345918 req, miss ratio 0.2135, byte miss ratio 0.2135
cdn1_colo28.ns691 S3FIFO-0.5000-0.9000 cache size       47, 1345918 req, miss ratio 0.1516, byte miss ratio 0.1516
cdn1_colo28.ns691 S3FIFO-0.5000-0.9000 cache size       95, 1345918 req, miss ratio 0.0650, byte miss ratio 0.0650
cdn1_colo28.ns691 S3FIFO-0.5000-0.9000 cache size      190, 1345918 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns691 S3FIFO-0.1500-1.9000 cache size        7, 1345918 req, miss ratio 0.4061, byte miss ratio 0.4061
cdn1_colo28.ns691 S3FIFO-0.1500-1.9000 cache size       23, 1345918 req, miss ratio 0.2008, byte miss ratio 0.2008
cdn1_colo28.ns691 S3FIFO-0.1500-1.9000 cache size       47, 1345918 req, miss ratio 0.1419, byte miss ratio 0.1419
cdn1_colo28.ns691 S3FIFO-0.1500-1.9000 cache size       95, 1345918 req, miss ratio 0.0585, byte miss ratio 0.0585
cdn1_colo28.ns691 S3FIFO-0.1500-1.9000 cache size      190, 1345918 req, miss ratio 0.0024, byte miss ratio 0.0024
cdn1_colo28.ns691 S3FIFO-0.0050-1.9000 cache size        7, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0050-1.9000 cache size       23, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0050-1.9000 cache size       47, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0050-1.9000 cache size       95, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0050-1.9000 cache size      190, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.7000-0.9000 cache size        7, 1345918 req, miss ratio 0.4745, byte miss ratio 0.4745
cdn1_colo28.ns691 S3FIFO-0.7000-0.9000 cache size       23, 1345918 req, miss ratio 0.2332, byte miss ratio 0.2332
cdn1_colo28.ns691 S3FIFO-0.7000-0.9000 cache size       47, 1345918 req, miss ratio 0.1577, byte miss ratio 0.1577
cdn1_colo28.ns691 S3FIFO-0.7000-0.9000 cache size       95, 1345918 req, miss ratio 0.0674, byte miss ratio 0.0674
cdn1_colo28.ns691 S3FIFO-0.7000-0.9000 cache size      190, 1345918 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns691 S3FIFO-0.4000-1.9000 cache size        7, 1345918 req, miss ratio 0.4356, byte miss ratio 0.4356
cdn1_colo28.ns691 S3FIFO-0.4000-1.9000 cache size       23, 1345918 req, miss ratio 0.2159, byte miss ratio 0.2159
cdn1_colo28.ns691 S3FIFO-0.4000-1.9000 cache size       47, 1345918 req, miss ratio 0.1544, byte miss ratio 0.1544
cdn1_colo28.ns691 S3FIFO-0.4000-1.9000 cache size       95, 1345918 req, miss ratio 0.0635, byte miss ratio 0.0635
cdn1_colo28.ns691 S3FIFO-0.4000-1.9000 cache size      190, 1345918 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns691 S3FIFO-0.8500-0.9000 cache size        7, 1345918 req, miss ratio 0.4954, byte miss ratio 0.4954
cdn1_colo28.ns691 S3FIFO-0.8500-0.9000 cache size       23, 1345918 req, miss ratio 0.2458, byte miss ratio 0.2458
cdn1_colo28.ns691 S3FIFO-0.8500-0.9000 cache size       47, 1345918 req, miss ratio 0.1606, byte miss ratio 0.1606
cdn1_colo28.ns691 S3FIFO-0.8500-0.9000 cache size       95, 1345918 req, miss ratio 0.0684, byte miss ratio 0.0684
cdn1_colo28.ns691 S3FIFO-0.8500-0.9000 cache size      190, 1345918 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns691 S3FIFO-0.5000-1.9000 cache size        7, 1345918 req, miss ratio 0.4620, byte miss ratio 0.4620
cdn1_colo28.ns691 S3FIFO-0.5000-1.9000 cache size       23, 1345918 req, miss ratio 0.2212, byte miss ratio 0.2212
cdn1_colo28.ns691 S3FIFO-0.5000-1.9000 cache size       47, 1345918 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_colo28.ns691 S3FIFO-0.5000-1.9000 cache size       95, 1345918 req, miss ratio 0.0647, byte miss ratio 0.0647
cdn1_colo28.ns691 S3FIFO-0.5000-1.9000 cache size      190, 1345918 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns691 S3FIFO-0.9900-0.9000 cache size        7, 1345918 req, miss ratio 0.5110, byte miss ratio 0.5110
cdn1_colo28.ns691 S3FIFO-0.9900-0.9000 cache size       23, 1345918 req, miss ratio 0.2564, byte miss ratio 0.2564
cdn1_colo28.ns691 S3FIFO-0.9900-0.9000 cache size       47, 1345918 req, miss ratio 0.1644, byte miss ratio 0.1644
cdn1_colo28.ns691 S3FIFO-0.9900-0.9000 cache size       95, 1345918 req, miss ratio 0.0706, byte miss ratio 0.0706
cdn1_colo28.ns691 S3FIFO-0.9900-0.9000 cache size      190, 1345918 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns691 S3FIFO-0.3000-0.9000 cache size        7, 1345918 req, miss ratio 0.4173, byte miss ratio 0.4173
cdn1_colo28.ns691 S3FIFO-0.3000-0.9000 cache size       23, 1345918 req, miss ratio 0.1995, byte miss ratio 0.1995
cdn1_colo28.ns691 S3FIFO-0.3000-0.9000 cache size       47, 1345918 req, miss ratio 0.1421, byte miss ratio 0.1421
cdn1_colo28.ns691 S3FIFO-0.3000-0.9000 cache size       95, 1345918 req, miss ratio 0.0618, byte miss ratio 0.0618
cdn1_colo28.ns691 S3FIFO-0.3000-0.9000 cache size      190, 1345918 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_colo28.ns691 S3FIFO-0.8000-0.9000 cache size        7, 1345918 req, miss ratio 0.4954, byte miss ratio 0.4954
cdn1_colo28.ns691 S3FIFO-0.8000-0.9000 cache size       23, 1345918 req, miss ratio 0.2417, byte miss ratio 0.2417
cdn1_colo28.ns691 S3FIFO-0.8000-0.9000 cache size       47, 1345918 req, miss ratio 0.1600, byte miss ratio 0.1600
cdn1_colo28.ns691 S3FIFO-0.8000-0.9000 cache size       95, 1345918 req, miss ratio 0.0681, byte miss ratio 0.0681
cdn1_colo28.ns691 S3FIFO-0.8000-0.9000 cache size      190, 1345918 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns691 S3FIFO-0.0100-0.9000 cache size        7, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0100-0.9000 cache size       23, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0100-0.9000 cache size       47, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0100-0.9000 cache size       95, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0100-0.9000 cache size      190, 1345918 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns691 S3FIFO-0.4500-1.9000 cache size        7, 1345918 req, miss ratio 0.4620, byte miss ratio 0.4620
cdn1_colo28.ns691 S3FIFO-0.4500-1.9000 cache size       23, 1345918 req, miss ratio 0.2185, byte miss ratio 0.2185
cdn1_colo28.ns691 S3FIFO-0.4500-1.9000 cache size       47, 1345918 req, miss ratio 0.1569, byte miss ratio 0.1569
cdn1_colo28.ns691 S3FIFO-0.4500-1.9000 cache size       95, 1345918 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_colo28.ns691 S3FIFO-0.4500-1.9000 cache size      190, 1345918 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns691 S3FIFO-0.2000-1.9000 cache size        7, 1345918 req, miss ratio 0.4061, byte miss ratio 0.4061
cdn1_colo28.ns691 S3FIFO-0.2000-1.9000 cache size       23, 1345918 req, miss ratio 0.2032, byte miss ratio 0.2032
cdn1_colo28.ns691 S3FIFO-0.2000-1.9000 cache size       47, 1345918 req, miss ratio 0.1444, byte miss ratio 0.1444
cdn1_colo28.ns691 S3FIFO-0.2000-1.9000 cache size       95, 1345918 req, miss ratio 0.0601, byte miss ratio 0.0601
cdn1_colo28.ns691 S3FIFO-0.2000-1.9000 cache size      190, 1345918 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns691 S3FIFO-0.0250-0.9000 cache size        7, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0250-0.9000 cache size       23, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0250-0.9000 cache size       47, 1345918 req, miss ratio 0.1243, byte miss ratio 0.1243
cdn1_colo28.ns691 S3FIFO-0.0250-0.9000 cache size       95, 1345918 req, miss ratio 0.0507, byte miss ratio 0.0507
cdn1_colo28.ns691 S3FIFO-0.0250-0.9000 cache size      190, 1345918 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns691 S3FIFO-0.2500-0.9000 cache size        7, 1345918 req, miss ratio 0.3881, byte miss ratio 0.3881
cdn1_colo28.ns691 S3FIFO-0.2500-0.9000 cache size       23, 1345918 req, miss ratio 0.1971, byte miss ratio 0.1971
cdn1_colo28.ns691 S3FIFO-0.2500-0.9000 cache size       47, 1345918 req, miss ratio 0.1381, byte miss ratio 0.1381
cdn1_colo28.ns691 S3FIFO-0.2500-0.9000 cache size       95, 1345918 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_colo28.ns691 S3FIFO-0.2500-0.9000 cache size      190, 1345918 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns691 S3FIFO-0.9000-1.9000 cache size        7, 1345918 req, miss ratio 0.5069, byte miss ratio 0.5069
cdn1_colo28.ns691 S3FIFO-0.9000-1.9000 cache size       23, 1345918 req, miss ratio 0.2481, byte miss ratio 0.2481
cdn1_colo28.ns691 S3FIFO-0.9000-1.9000 cache size       47, 1345918 req, miss ratio 0.1647, byte miss ratio 0.1647
cdn1_colo28.ns691 S3FIFO-0.9000-1.9000 cache size       95, 1345918 req, miss ratio 0.0692, byte miss ratio 0.0692
cdn1_colo28.ns691 S3FIFO-0.9000-1.9000 cache size      190, 1345918 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_colo28.ns691 S3FIFO-0.7000-1.9000 cache size        7, 1345918 req, miss ratio 0.4816, byte miss ratio 0.4816
cdn1_colo28.ns691 S3FIFO-0.7000-1.9000 cache size       23, 1345918 req, miss ratio 0.2353, byte miss ratio 0.2353
cdn1_colo28.ns691 S3FIFO-0.7000-1.9000 cache size       47, 1345918 req, miss ratio 0.1624, byte miss ratio 0.1624
cdn1_colo28.ns691 S3FIFO-0.7000-1.9000 cache size       95, 1345918 req, miss ratio 0.0673, byte miss ratio 0.0673
cdn1_colo28.ns691 S3FIFO-0.7000-1.9000 cache size      190, 1345918 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_colo28.ns691 S3FIFO-0.0250-1.9000 cache size        7, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0250-1.9000 cache size       23, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0250-1.9000 cache size       47, 1345918 req, miss ratio 0.1352, byte miss ratio 0.1352
cdn1_colo28.ns691 S3FIFO-0.0250-1.9000 cache size       95, 1345918 req, miss ratio 0.0510, byte miss ratio 0.0510
cdn1_colo28.ns691 S3FIFO-0.0250-1.9000 cache size      190, 1345918 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_colo28.ns691 S3FIFO-0.2500-1.9000 cache size        7, 1345918 req, miss ratio 0.4061, byte miss ratio 0.4061
cdn1_colo28.ns691 S3FIFO-0.2500-1.9000 cache size       23, 1345918 req, miss ratio 0.2058, byte miss ratio 0.2058
cdn1_colo28.ns691 S3FIFO-0.2500-1.9000 cache size       47, 1345918 req, miss ratio 0.1468, byte miss ratio 0.1468
cdn1_colo28.ns691 S3FIFO-0.2500-1.9000 cache size       95, 1345918 req, miss ratio 0.0611, byte miss ratio 0.0611
cdn1_colo28.ns691 S3FIFO-0.2500-1.9000 cache size      190, 1345918 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns691 S3FIFO-0.1000-0.9000 cache size        7, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.1000-0.9000 cache size       23, 1345918 req, miss ratio 0.1883, byte miss ratio 0.1883
cdn1_colo28.ns691 S3FIFO-0.1000-0.9000 cache size       47, 1345918 req, miss ratio 0.1281, byte miss ratio 0.1281
cdn1_colo28.ns691 S3FIFO-0.1000-0.9000 cache size       95, 1345918 req, miss ratio 0.0559, byte miss ratio 0.0559
cdn1_colo28.ns691 S3FIFO-0.1000-0.9000 cache size      190, 1345918 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns691 S3FIFO-0.7500-1.9000 cache size        7, 1345918 req, miss ratio 0.4956, byte miss ratio 0.4956
cdn1_colo28.ns691 S3FIFO-0.7500-1.9000 cache size       23, 1345918 req, miss ratio 0.2386, byte miss ratio 0.2386
cdn1_colo28.ns691 S3FIFO-0.7500-1.9000 cache size       47, 1345918 req, miss ratio 0.1629, byte miss ratio 0.1629
cdn1_colo28.ns691 S3FIFO-0.7500-1.9000 cache size       95, 1345918 req, miss ratio 0.0679, byte miss ratio 0.0679
cdn1_colo28.ns691 S3FIFO-0.7500-1.9000 cache size      190, 1345918 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns691 S3FIFO-0.4500-0.9000 cache size        7, 1345918 req, miss ratio 0.4493, byte miss ratio 0.4493
cdn1_colo28.ns691 S3FIFO-0.4500-0.9000 cache size       23, 1345918 req, miss ratio 0.2104, byte miss ratio 0.2104
cdn1_colo28.ns691 S3FIFO-0.4500-0.9000 cache size       47, 1345918 req, miss ratio 0.1498, byte miss ratio 0.1498
cdn1_colo28.ns691 S3FIFO-0.4500-0.9000 cache size       95, 1345918 req, miss ratio 0.0639, byte miss ratio 0.0639
cdn1_colo28.ns691 S3FIFO-0.4500-0.9000 cache size      190, 1345918 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns691 S3FIFO-0.8000-1.9000 cache size        7, 1345918 req, miss ratio 0.4956, byte miss ratio 0.4956
cdn1_colo28.ns691 S3FIFO-0.8000-1.9000 cache size       23, 1345918 req, miss ratio 0.2417, byte miss ratio 0.2417
cdn1_colo28.ns691 S3FIFO-0.8000-1.9000 cache size       47, 1345918 req, miss ratio 0.1635, byte miss ratio 0.1635
cdn1_colo28.ns691 S3FIFO-0.8000-1.9000 cache size       95, 1345918 req, miss ratio 0.0681, byte miss ratio 0.0681
cdn1_colo28.ns691 S3FIFO-0.8000-1.9000 cache size      190, 1345918 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_colo28.ns691 S3FIFO-0.7500-0.9000 cache size        7, 1345918 req, miss ratio 0.4954, byte miss ratio 0.4954
cdn1_colo28.ns691 S3FIFO-0.7500-0.9000 cache size       23, 1345918 req, miss ratio 0.2372, byte miss ratio 0.2372
cdn1_colo28.ns691 S3FIFO-0.7500-0.9000 cache size       47, 1345918 req, miss ratio 0.1590, byte miss ratio 0.1590
cdn1_colo28.ns691 S3FIFO-0.7500-0.9000 cache size       95, 1345918 req, miss ratio 0.0678, byte miss ratio 0.0678
cdn1_colo28.ns691 S3FIFO-0.7500-0.9000 cache size      190, 1345918 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns691 S3FIFO-0.0500-0.9000 cache size        7, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0500-0.9000 cache size       23, 1345918 req, miss ratio 0.1850, byte miss ratio 0.1850
cdn1_colo28.ns691 S3FIFO-0.0500-0.9000 cache size       47, 1345918 req, miss ratio 0.1256, byte miss ratio 0.1256
cdn1_colo28.ns691 S3FIFO-0.0500-0.9000 cache size       95, 1345918 req, miss ratio 0.0525, byte miss ratio 0.0525
cdn1_colo28.ns691 S3FIFO-0.0500-0.9000 cache size      190, 1345918 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns691 S3FIFO-0.6000-0.9000 cache size        7, 1345918 req, miss ratio 0.4745, byte miss ratio 0.4745
cdn1_colo28.ns691 S3FIFO-0.6000-0.9000 cache size       23, 1345918 req, miss ratio 0.2206, byte miss ratio 0.2206
cdn1_colo28.ns691 S3FIFO-0.6000-0.9000 cache size       47, 1345918 req, miss ratio 0.1552, byte miss ratio 0.1552
cdn1_colo28.ns691 S3FIFO-0.6000-0.9000 cache size       95, 1345918 req, miss ratio 0.0663, byte miss ratio 0.0663
cdn1_colo28.ns691 S3FIFO-0.6000-0.9000 cache size      190, 1345918 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns691 S3FIFO-0.9900-1.9000 cache size        7, 1345918 req, miss ratio 0.5069, byte miss ratio 0.5069
cdn1_colo28.ns691 S3FIFO-0.9900-1.9000 cache size       23, 1345918 req, miss ratio 0.2525, byte miss ratio 0.2525
cdn1_colo28.ns691 S3FIFO-0.9900-1.9000 cache size       47, 1345918 req, miss ratio 0.1662, byte miss ratio 0.1662
cdn1_colo28.ns691 S3FIFO-0.9900-1.9000 cache size       95, 1345918 req, miss ratio 0.0706, byte miss ratio 0.0706
cdn1_colo28.ns691 S3FIFO-0.9900-1.9000 cache size      190, 1345918 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns691 S3FIFO-0.6000-1.9000 cache size        7, 1345918 req, miss ratio 0.4816, byte miss ratio 0.4816
cdn1_colo28.ns691 S3FIFO-0.6000-1.9000 cache size       23, 1345918 req, miss ratio 0.2267, byte miss ratio 0.2267
cdn1_colo28.ns691 S3FIFO-0.6000-1.9000 cache size       47, 1345918 req, miss ratio 0.1611, byte miss ratio 0.1611
cdn1_colo28.ns691 S3FIFO-0.6000-1.9000 cache size       95, 1345918 req, miss ratio 0.0662, byte miss ratio 0.0662
cdn1_colo28.ns691 S3FIFO-0.6000-1.9000 cache size      190, 1345918 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_colo28.ns691 S3FIFO-0.8500-1.9000 cache size        7, 1345918 req, miss ratio 0.4956, byte miss ratio 0.4956
cdn1_colo28.ns691 S3FIFO-0.8500-1.9000 cache size       23, 1345918 req, miss ratio 0.2449, byte miss ratio 0.2449
cdn1_colo28.ns691 S3FIFO-0.8500-1.9000 cache size       47, 1345918 req, miss ratio 0.1639, byte miss ratio 0.1639
cdn1_colo28.ns691 S3FIFO-0.8500-1.9000 cache size       95, 1345918 req, miss ratio 0.0684, byte miss ratio 0.0684
cdn1_colo28.ns691 S3FIFO-0.8500-1.9000 cache size      190, 1345918 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_colo28.ns691 S3FIFO-0.2000-0.9000 cache size        7, 1345918 req, miss ratio 0.3881, byte miss ratio 0.3881
cdn1_colo28.ns691 S3FIFO-0.2000-0.9000 cache size       23, 1345918 req, miss ratio 0.1944, byte miss ratio 0.1944
cdn1_colo28.ns691 S3FIFO-0.2000-0.9000 cache size       47, 1345918 req, miss ratio 0.1354, byte miss ratio 0.1354
cdn1_colo28.ns691 S3FIFO-0.2000-0.9000 cache size       95, 1345918 req, miss ratio 0.0600, byte miss ratio 0.0600
cdn1_colo28.ns691 S3FIFO-0.2000-0.9000 cache size      190, 1345918 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_colo28.ns691 S3FIFO-0.9000-0.9000 cache size        7, 1345918 req, miss ratio 0.5110, byte miss ratio 0.5110
cdn1_colo28.ns691 S3FIFO-0.9000-0.9000 cache size       23, 1345918 req, miss ratio 0.2496, byte miss ratio 0.2496
cdn1_colo28.ns691 S3FIFO-0.9000-0.9000 cache size       47, 1345918 req, miss ratio 0.1621, byte miss ratio 0.1621
cdn1_colo28.ns691 S3FIFO-0.9000-0.9000 cache size       95, 1345918 req, miss ratio 0.0692, byte miss ratio 0.0692
cdn1_colo28.ns691 S3FIFO-0.9000-0.9000 cache size      190, 1345918 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_colo28.ns691 S3FIFO-0.0500-1.9000 cache size        7, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0500-1.9000 cache size       23, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0500-1.9000 cache size       47, 1345918 req, miss ratio 0.1360, byte miss ratio 0.1360
cdn1_colo28.ns691 S3FIFO-0.0500-1.9000 cache size       95, 1345918 req, miss ratio 0.0527, byte miss ratio 0.0527
cdn1_colo28.ns691 S3FIFO-0.0500-1.9000 cache size      190, 1345918 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns691 S3FIFO-0.0100-1.9000 cache size        7, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns691 S3FIFO-0.0100-1.9000 cache size       23, 1345918 req, miss ratio 1.0000, byte miss ratio 1.0000
