cdn1_colo28.ns2731 S3FIFO-0.0500-1.9000 cache size       81, 2122783 req, miss ratio 0.1543, byte miss ratio 0.1543
cdn1_colo28.ns2731 S3FIFO-0.0500-1.9000 cache size      244, 2122783 req, miss ratio 0.1291, byte miss ratio 0.1291
cdn1_colo28.ns2731 S3FIFO-0.0500-1.9000 cache size      816, 2122783 req, miss ratio 0.1028, byte miss ratio 0.1028
cdn1_colo28.ns2731 S3FIFO-0.0500-1.9000 cache size     2449, 2122783 req, miss ratio 0.0794, byte miss ratio 0.0794
cdn1_colo28.ns2731 S3FIFO-0.0500-1.9000 cache size     8164, 2122783 req, miss ratio 0.0583, byte miss ratio 0.0583
cdn1_colo28.ns2731 S3FIFO-0.0500-1.9000 cache size    16329, 2122783 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_colo28.ns2731 S3FIFO-0.0500-1.9000 cache size    32658, 2122783 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns2731 S3FIFO-0.0500-1.9000 cache size    65317, 2122783 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_colo28.ns2731 S3FIFO-0.4000-1.9000 cache size       81, 2122783 req, miss ratio 0.1510, byte miss ratio 0.1510
cdn1_colo28.ns2731 S3FIFO-0.4000-1.9000 cache size      244, 2122783 req, miss ratio 0.1305, byte miss ratio 0.1305
cdn1_colo28.ns2731 S3FIFO-0.4000-1.9000 cache size      816, 2122783 req, miss ratio 0.1073, byte miss ratio 0.1073
cdn1_colo28.ns2731 S3FIFO-0.4000-1.9000 cache size     2449, 2122783 req, miss ratio 0.0835, byte miss ratio 0.0835
cdn1_colo28.ns2731 S3FIFO-0.4000-1.9000 cache size     8164, 2122783 req, miss ratio 0.0613, byte miss ratio 0.0613
cdn1_colo28.ns2731 S3FIFO-0.4000-1.9000 cache size    16329, 2122783 req, miss ratio 0.0506, byte miss ratio 0.0506
cdn1_colo28.ns2731 S3FIFO-0.4000-1.9000 cache size    32658, 2122783 req, miss ratio 0.0433, byte miss ratio 0.0433
cdn1_colo28.ns2731 S3FIFO-0.4000-1.9000 cache size    65317, 2122783 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_colo28.ns2731 S3FIFO-0.8000-1.9000 cache size       81, 2122783 req, miss ratio 0.1628, byte miss ratio 0.1628
cdn1_colo28.ns2731 S3FIFO-0.8000-1.9000 cache size      244, 2122783 req, miss ratio 0.1361, byte miss ratio 0.1361
cdn1_colo28.ns2731 S3FIFO-0.8000-1.9000 cache size      816, 2122783 req, miss ratio 0.1133, byte miss ratio 0.1133
cdn1_colo28.ns2731 S3FIFO-0.8000-1.9000 cache size     2449, 2122783 req, miss ratio 0.0899, byte miss ratio 0.0899
cdn1_colo28.ns2731 S3FIFO-0.8000-1.9000 cache size     8164, 2122783 req, miss ratio 0.0665, byte miss ratio 0.0665
cdn1_colo28.ns2731 S3FIFO-0.8000-1.9000 cache size    16329, 2122783 req, miss ratio 0.0547, byte miss ratio 0.0547
cdn1_colo28.ns2731 S3FIFO-0.8000-1.9000 cache size    32658, 2122783 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_colo28.ns2731 S3FIFO-0.8000-1.9000 cache size    65317, 2122783 req, miss ratio 0.0400, byte miss ratio 0.0400
cdn1_colo28.ns2731 S3FIFO-0.3000-1.9000 cache size       81, 2122783 req, miss ratio 0.1504, byte miss ratio 0.1504
cdn1_colo28.ns2731 S3FIFO-0.3000-1.9000 cache size      244, 2122783 req, miss ratio 0.1295, byte miss ratio 0.1295
cdn1_colo28.ns2731 S3FIFO-0.3000-1.9000 cache size      816, 2122783 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_colo28.ns2731 S3FIFO-0.3000-1.9000 cache size     2449, 2122783 req, miss ratio 0.0823, byte miss ratio 0.0823
cdn1_colo28.ns2731 S3FIFO-0.3000-1.9000 cache size     8164, 2122783 req, miss ratio 0.0603, byte miss ratio 0.0603
cdn1_colo28.ns2731 S3FIFO-0.3000-1.9000 cache size    16329, 2122783 req, miss ratio 0.0499, byte miss ratio 0.0499
cdn1_colo28.ns2731 S3FIFO-0.3000-1.9000 cache size    32658, 2122783 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_colo28.ns2731 S3FIFO-0.3000-1.9000 cache size    65317, 2122783 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_colo28.ns2731 S3FIFO-0.3500-0.9000 cache size       81, 2122783 req, miss ratio 0.1505, byte miss ratio 0.1505
cdn1_colo28.ns2731 S3FIFO-0.3500-0.9000 cache size      244, 2122783 req, miss ratio 0.1298, byte miss ratio 0.1298
cdn1_colo28.ns2731 S3FIFO-0.3500-0.9000 cache size      816, 2122783 req, miss ratio 0.1065, byte miss ratio 0.1065
cdn1_colo28.ns2731 S3FIFO-0.3500-0.9000 cache size     2449, 2122783 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_colo28.ns2731 S3FIFO-0.3500-0.9000 cache size     8164, 2122783 req, miss ratio 0.0608, byte miss ratio 0.0608
cdn1_colo28.ns2731 S3FIFO-0.3500-0.9000 cache size    16329, 2122783 req, miss ratio 0.0502, byte miss ratio 0.0502
cdn1_colo28.ns2731 S3FIFO-0.3500-0.9000 cache size    32658, 2122783 req, miss ratio 0.0432, byte miss ratio 0.0432
cdn1_colo28.ns2731 S3FIFO-0.3500-0.9000 cache size    65317, 2122783 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_colo28.ns2731 S3FIFO-0.0050-0.9000 cache size       81, 2122783 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2731 S3FIFO-0.0050-0.9000 cache size      244, 2122783 req, miss ratio 0.1356, byte miss ratio 0.1356
cdn1_colo28.ns2731 S3FIFO-0.0050-0.9000 cache size      816, 2122783 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_colo28.ns2731 S3FIFO-0.0050-0.9000 cache size     2449, 2122783 req, miss ratio 0.0794, byte miss ratio 0.0794
cdn1_colo28.ns2731 S3FIFO-0.0050-0.9000 cache size     8164, 2122783 req, miss ratio 0.0581, byte miss ratio 0.0581
cdn1_colo28.ns2731 S3FIFO-0.0050-0.9000 cache size    16329, 2122783 req, miss ratio 0.0484, byte miss ratio 0.0484
cdn1_colo28.ns2731 S3FIFO-0.0050-0.9000 cache size    32658, 2122783 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns2731 S3FIFO-0.0050-0.9000 cache size    65317, 2122783 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_colo28.ns2731 S3FIFO-0.5000-0.9000 cache size       81, 2122783 req, miss ratio 0.1518, byte miss ratio 0.1518
cdn1_colo28.ns2731 S3FIFO-0.5000-0.9000 cache size      244, 2122783 req, miss ratio 0.1313, byte miss ratio 0.1313
cdn1_colo28.ns2731 S3FIFO-0.5000-0.9000 cache size      816, 2122783 req, miss ratio 0.1088, byte miss ratio 0.1088
cdn1_colo28.ns2731 S3FIFO-0.5000-0.9000 cache size     2449, 2122783 req, miss ratio 0.0849, byte miss ratio 0.0849
cdn1_colo28.ns2731 S3FIFO-0.5000-0.9000 cache size     8164, 2122783 req, miss ratio 0.0624, byte miss ratio 0.0624
cdn1_colo28.ns2731 S3FIFO-0.5000-0.9000 cache size    16329, 2122783 req, miss ratio 0.0514, byte miss ratio 0.0514
cdn1_colo28.ns2731 S3FIFO-0.5000-0.9000 cache size    32658, 2122783 req, miss ratio 0.0437, byte miss ratio 0.0437
cdn1_colo28.ns2731 S3FIFO-0.5000-0.9000 cache size    65317, 2122783 req, miss ratio 0.0398, byte miss ratio 0.0398
cdn1_colo28.ns2731 S3FIFO-0.2000-1.9000 cache size       81, 2122783 req, miss ratio 0.1507, byte miss ratio 0.1507
cdn1_colo28.ns2731 S3FIFO-0.2000-1.9000 cache size      244, 2122783 req, miss ratio 0.1284, byte miss ratio 0.1284
cdn1_colo28.ns2731 S3FIFO-0.2000-1.9000 cache size      816, 2122783 req, miss ratio 0.1046, byte miss ratio 0.1046
cdn1_colo28.ns2731 S3FIFO-0.2000-1.9000 cache size     2449, 2122783 req, miss ratio 0.0811, byte miss ratio 0.0811
cdn1_colo28.ns2731 S3FIFO-0.2000-1.9000 cache size     8164, 2122783 req, miss ratio 0.0595, byte miss ratio 0.0595
cdn1_colo28.ns2731 S3FIFO-0.2000-1.9000 cache size    16329, 2122783 req, miss ratio 0.0493, byte miss ratio 0.0493
cdn1_colo28.ns2731 S3FIFO-0.2000-1.9000 cache size    32658, 2122783 req, miss ratio 0.0429, byte miss ratio 0.0429
cdn1_colo28.ns2731 S3FIFO-0.2000-1.9000 cache size    65317, 2122783 req, miss ratio 0.0398, byte miss ratio 0.0398
