io_traces.ns227 S3FIFO-0.0010-0.9000 cache size     1465, 11600000 req, miss ratio 0.2977, byte miss ratio 0.2977
io_traces.ns227 S3FIFO-0.6000-0.9000 cache size     1465, 11600000 req, miss ratio 0.2523, byte miss ratio 0.2523
io_traces.ns227 S3FIFO-0.6000-0.9000 cache size     4397, 11600000 req, miss ratio 0.2494, byte miss ratio 0.2494
io_traces.ns227 S3FIFO-0.6000-0.9000 cache size    14659, 11600000 req, miss ratio 0.2402, byte miss ratio 0.2402
io_traces.ns227 S3FIFO-0.6000-0.9000 cache size    43978, 11600000 req, miss ratio 0.2049, byte miss ratio 0.2049
io_traces.ns227 S3FIFO-0.6000-0.9000 cache size   146594, 11600000 req, miss ratio 0.1486, byte miss ratio 0.1486
io_traces.ns227 S3FIFO-0.6000-0.9000 cache size   293188, 11600000 req, miss ratio 0.1379, byte miss ratio 0.1379
io_traces.ns227 S3FIFO-0.6000-0.9000 cache size   586377, 11600000 req, miss ratio 0.1314, byte miss ratio 0.1314
io_traces.ns227 S3FIFO-0.6000-0.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.3000-0.9000 cache size     1465, 11600000 req, miss ratio 0.2520, byte miss ratio 0.2520
io_traces.ns227 S3FIFO-0.3000-0.9000 cache size     4397, 11600000 req, miss ratio 0.2492, byte miss ratio 0.2492
io_traces.ns227 S3FIFO-0.3000-0.9000 cache size    14659, 11600000 req, miss ratio 0.2360, byte miss ratio 0.2360
io_traces.ns227 S3FIFO-0.3000-0.9000 cache size    43978, 11600000 req, miss ratio 0.1932, byte miss ratio 0.1932
io_traces.ns227 S3FIFO-0.3000-0.9000 cache size   146594, 11600000 req, miss ratio 0.1423, byte miss ratio 0.1423
io_traces.ns227 S3FIFO-0.3000-0.9000 cache size   293188, 11600000 req, miss ratio 0.1354, byte miss ratio 0.1354
io_traces.ns227 S3FIFO-0.3000-0.9000 cache size   586377, 11600000 req, miss ratio 0.1318, byte miss ratio 0.1318
io_traces.ns227 S3FIFO-0.3000-0.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.3000-1.9000 cache size     1465, 11600000 req, miss ratio 0.2513, byte miss ratio 0.2513
io_traces.ns227 S3FIFO-0.3000-1.9000 cache size     4397, 11600000 req, miss ratio 0.2464, byte miss ratio 0.2464
io_traces.ns227 S3FIFO-0.3000-1.9000 cache size    14659, 11600000 req, miss ratio 0.2353, byte miss ratio 0.2353
io_traces.ns227 S3FIFO-0.3000-1.9000 cache size    43978, 11600000 req, miss ratio 0.1934, byte miss ratio 0.1934
io_traces.ns227 S3FIFO-0.3000-1.9000 cache size   146594, 11600000 req, miss ratio 0.1423, byte miss ratio 0.1423
io_traces.ns227 S3FIFO-0.3000-1.9000 cache size   293188, 11600000 req, miss ratio 0.1354, byte miss ratio 0.1354
io_traces.ns227 S3FIFO-0.3000-1.9000 cache size   586377, 11600000 req, miss ratio 0.1318, byte miss ratio 0.1318
io_traces.ns227 S3FIFO-0.3000-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.3500-1.9000 cache size     1465, 11600000 req, miss ratio 0.2514, byte miss ratio 0.2514
io_traces.ns227 S3FIFO-0.3500-1.9000 cache size     4397, 11600000 req, miss ratio 0.2466, byte miss ratio 0.2466
io_traces.ns227 S3FIFO-0.3500-1.9000 cache size    14659, 11600000 req, miss ratio 0.2358, byte miss ratio 0.2358
io_traces.ns227 S3FIFO-0.3500-1.9000 cache size    43978, 11600000 req, miss ratio 0.1946, byte miss ratio 0.1946
io_traces.ns227 S3FIFO-0.3500-1.9000 cache size   146594, 11600000 req, miss ratio 0.1427, byte miss ratio 0.1427
io_traces.ns227 S3FIFO-0.3500-1.9000 cache size   293188, 11600000 req, miss ratio 0.1358, byte miss ratio 0.1358
io_traces.ns227 S3FIFO-0.3500-1.9000 cache size   586377, 11600000 req, miss ratio 0.1315, byte miss ratio 0.1315
io_traces.ns227 S3FIFO-0.3500-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.9500-1.9000 cache size     1465, 11600000 req, miss ratio 0.2625, byte miss ratio 0.2625
io_traces.ns227 S3FIFO-0.9500-1.9000 cache size     4397, 11600000 req, miss ratio 0.2527, byte miss ratio 0.2527
io_traces.ns227 S3FIFO-0.9500-1.9000 cache size    14659, 11600000 req, miss ratio 0.2401, byte miss ratio 0.2401
io_traces.ns227 S3FIFO-0.9500-1.9000 cache size    43978, 11600000 req, miss ratio 0.2165, byte miss ratio 0.2165
io_traces.ns227 S3FIFO-0.9500-1.9000 cache size   146594, 11600000 req, miss ratio 0.1709, byte miss ratio 0.1709
io_traces.ns227 S3FIFO-0.9500-1.9000 cache size   293188, 11600000 req, miss ratio 0.1508, byte miss ratio 0.1508
io_traces.ns227 S3FIFO-0.9500-1.9000 cache size   586377, 11600000 req, miss ratio 0.1374, byte miss ratio 0.1374
io_traces.ns227 S3FIFO-0.9500-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1285, byte miss ratio 0.1285
io_traces.ns227 S3FIFO-0.0100-1.9000 cache size     1465, 11600000 req, miss ratio 0.2687, byte miss ratio 0.2687
io_traces.ns227 S3FIFO-0.0100-1.9000 cache size     4397, 11600000 req, miss ratio 0.2480, byte miss ratio 0.2480
io_traces.ns227 S3FIFO-0.0100-1.9000 cache size    14659, 11600000 req, miss ratio 0.2300, byte miss ratio 0.2300
io_traces.ns227 S3FIFO-0.0100-1.9000 cache size    43978, 11600000 req, miss ratio 0.1774, byte miss ratio 0.1774
io_traces.ns227 S3FIFO-0.0100-1.9000 cache size   146594, 11600000 req, miss ratio 0.1406, byte miss ratio 0.1406
io_traces.ns227 S3FIFO-0.0100-1.9000 cache size   293188, 11600000 req, miss ratio 0.1357, byte miss ratio 0.1357
io_traces.ns227 S3FIFO-0.0100-1.9000 cache size   586377, 11600000 req, miss ratio 0.1318, byte miss ratio 0.1318
io_traces.ns227 S3FIFO-0.0100-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.5500-0.9000 cache size     1465, 11600000 req, miss ratio 0.2520, byte miss ratio 0.2520
io_traces.ns227 S3FIFO-0.5500-0.9000 cache size     4397, 11600000 req, miss ratio 0.2494, byte miss ratio 0.2494
io_traces.ns227 S3FIFO-0.5500-0.9000 cache size    14659, 11600000 req, miss ratio 0.2401, byte miss ratio 0.2401
io_traces.ns227 S3FIFO-0.5500-0.9000 cache size    43978, 11600000 req, miss ratio 0.2024, byte miss ratio 0.2024
io_traces.ns227 S3FIFO-0.5500-0.9000 cache size   146594, 11600000 req, miss ratio 0.1466, byte miss ratio 0.1466
io_traces.ns227 S3FIFO-0.5500-0.9000 cache size   293188, 11600000 req, miss ratio 0.1375, byte miss ratio 0.1375
io_traces.ns227 S3FIFO-0.5500-0.9000 cache size   586377, 11600000 req, miss ratio 0.1315, byte miss ratio 0.1315
io_traces.ns227 S3FIFO-0.5500-0.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.5500-1.9000 cache size     1465, 11600000 req, miss ratio 0.2519, byte miss ratio 0.2519
io_traces.ns227 S3FIFO-0.5500-1.9000 cache size     4397, 11600000 req, miss ratio 0.2494, byte miss ratio 0.2494
io_traces.ns227 S3FIFO-0.5500-1.9000 cache size    14659, 11600000 req, miss ratio 0.2402, byte miss ratio 0.2402
io_traces.ns227 S3FIFO-0.5500-1.9000 cache size    43978, 11600000 req, miss ratio 0.2032, byte miss ratio 0.2032
io_traces.ns227 S3FIFO-0.5500-1.9000 cache size   146594, 11600000 req, miss ratio 0.1470, byte miss ratio 0.1470
io_traces.ns227 S3FIFO-0.5500-1.9000 cache size   293188, 11600000 req, miss ratio 0.1376, byte miss ratio 0.1376
io_traces.ns227 S3FIFO-0.5500-1.9000 cache size   586377, 11600000 req, miss ratio 0.1315, byte miss ratio 0.1315
io_traces.ns227 S3FIFO-0.5500-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.9000-1.9000 cache size     1465, 11600000 req, miss ratio 0.2598, byte miss ratio 0.2598
io_traces.ns227 S3FIFO-0.9000-1.9000 cache size     4397, 11600000 req, miss ratio 0.2513, byte miss ratio 0.2513
io_traces.ns227 S3FIFO-0.9000-1.9000 cache size    14659, 11600000 req, miss ratio 0.2396, byte miss ratio 0.2396
io_traces.ns227 S3FIFO-0.9000-1.9000 cache size    43978, 11600000 req, miss ratio 0.2144, byte miss ratio 0.2144
io_traces.ns227 S3FIFO-0.9000-1.9000 cache size   146594, 11600000 req, miss ratio 0.1687, byte miss ratio 0.1687
io_traces.ns227 S3FIFO-0.9000-1.9000 cache size   293188, 11600000 req, miss ratio 0.1484, byte miss ratio 0.1484
io_traces.ns227 S3FIFO-0.9000-1.9000 cache size   586377, 11600000 req, miss ratio 0.1344, byte miss ratio 0.1344
io_traces.ns227 S3FIFO-0.9000-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1274, byte miss ratio 0.1274
io_traces.ns227 S3FIFO-0.0100-0.9000 cache size     1465, 11600000 req, miss ratio 0.2690, byte miss ratio 0.2690
io_traces.ns227 S3FIFO-0.0100-0.9000 cache size     4397, 11600000 req, miss ratio 0.2509, byte miss ratio 0.2509
io_traces.ns227 S3FIFO-0.0100-0.9000 cache size    14659, 11600000 req, miss ratio 0.2337, byte miss ratio 0.2337
io_traces.ns227 S3FIFO-0.0100-0.9000 cache size    43978, 11600000 req, miss ratio 0.1776, byte miss ratio 0.1776
io_traces.ns227 S3FIFO-0.0100-0.9000 cache size   146594, 11600000 req, miss ratio 0.1414, byte miss ratio 0.1414
io_traces.ns227 S3FIFO-0.0100-0.9000 cache size   293188, 11600000 req, miss ratio 0.1359, byte miss ratio 0.1359
io_traces.ns227 S3FIFO-0.0100-0.9000 cache size   586377, 11600000 req, miss ratio 0.1318, byte miss ratio 0.1318
io_traces.ns227 S3FIFO-0.0100-0.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.9900-1.9000 cache size     1465, 11600000 req, miss ratio 0.2696, byte miss ratio 0.2696
io_traces.ns227 S3FIFO-0.9900-1.9000 cache size     4397, 11600000 req, miss ratio 0.2559, byte miss ratio 0.2559
io_traces.ns227 S3FIFO-0.9900-1.9000 cache size    14659, 11600000 req, miss ratio 0.2410, byte miss ratio 0.2410
io_traces.ns227 S3FIFO-0.9900-1.9000 cache size    43978, 11600000 req, miss ratio 0.2170, byte miss ratio 0.2170
io_traces.ns227 S3FIFO-0.9900-1.9000 cache size   146594, 11600000 req, miss ratio 0.1721, byte miss ratio 0.1721
io_traces.ns227 S3FIFO-0.9900-1.9000 cache size   293188, 11600000 req, miss ratio 0.1518, byte miss ratio 0.1518
io_traces.ns227 S3FIFO-0.9900-1.9000 cache size   586377, 11600000 req, miss ratio 0.1387, byte miss ratio 0.1387
io_traces.ns227 S3FIFO-0.9900-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1304, byte miss ratio 0.1304
io_traces.ns227 S3FIFO-0.4500-1.9000 cache size     1465, 11600000 req, miss ratio 0.2516, byte miss ratio 0.2516
io_traces.ns227 S3FIFO-0.4500-1.9000 cache size     4397, 11600000 req, miss ratio 0.2492, byte miss ratio 0.2492
io_traces.ns227 S3FIFO-0.4500-1.9000 cache size    14659, 11600000 req, miss ratio 0.2368, byte miss ratio 0.2368
io_traces.ns227 S3FIFO-0.4500-1.9000 cache size    43978, 11600000 req, miss ratio 0.2004, byte miss ratio 0.2004
io_traces.ns227 S3FIFO-0.4500-1.9000 cache size   146594, 11600000 req, miss ratio 0.1441, byte miss ratio 0.1441
io_traces.ns227 S3FIFO-0.4500-1.9000 cache size   293188, 11600000 req, miss ratio 0.1365, byte miss ratio 0.1365
io_traces.ns227 S3FIFO-0.4500-1.9000 cache size   586377, 11600000 req, miss ratio 0.1314, byte miss ratio 0.1314
io_traces.ns227 S3FIFO-0.4500-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.1000-1.9000 cache size     1465, 11600000 req, miss ratio 0.2516, byte miss ratio 0.2516
io_traces.ns227 S3FIFO-0.1000-1.9000 cache size     4397, 11600000 req, miss ratio 0.2467, byte miss ratio 0.2467
io_traces.ns227 S3FIFO-0.1000-1.9000 cache size    14659, 11600000 req, miss ratio 0.2306, byte miss ratio 0.2306
io_traces.ns227 S3FIFO-0.1000-1.9000 cache size    43978, 11600000 req, miss ratio 0.1831, byte miss ratio 0.1831
io_traces.ns227 S3FIFO-0.1000-1.9000 cache size   146594, 11600000 req, miss ratio 0.1407, byte miss ratio 0.1407
io_traces.ns227 S3FIFO-0.1000-1.9000 cache size   293188, 11600000 req, miss ratio 0.1355, byte miss ratio 0.1355
io_traces.ns227 S3FIFO-0.1000-1.9000 cache size   586377, 11600000 req, miss ratio 0.1318, byte miss ratio 0.1318
io_traces.ns227 S3FIFO-0.1000-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.8500-0.9000 cache size     1465, 11600000 req, miss ratio 0.2548, byte miss ratio 0.2548
io_traces.ns227 S3FIFO-0.8500-0.9000 cache size     4397, 11600000 req, miss ratio 0.2509, byte miss ratio 0.2509
io_traces.ns227 S3FIFO-0.8500-0.9000 cache size    14659, 11600000 req, miss ratio 0.2375, byte miss ratio 0.2375
io_traces.ns227 S3FIFO-0.8500-0.9000 cache size    43978, 11600000 req, miss ratio 0.2132, byte miss ratio 0.2132
io_traces.ns227 S3FIFO-0.8500-0.9000 cache size   146594, 11600000 req, miss ratio 0.1656, byte miss ratio 0.1656
io_traces.ns227 S3FIFO-0.8500-0.9000 cache size   293188, 11600000 req, miss ratio 0.1452, byte miss ratio 0.1452
io_traces.ns227 S3FIFO-0.8500-0.9000 cache size   586377, 11600000 req, miss ratio 0.1329, byte miss ratio 0.1329
io_traces.ns227 S3FIFO-0.8500-0.9000 cache size  1172754, 11600000 req, miss ratio 0.1273, byte miss ratio 0.1273
io_traces.ns227 S3FIFO-0.8000-1.9000 cache size     1465, 11600000 req, miss ratio 0.2538, byte miss ratio 0.2538
io_traces.ns227 S3FIFO-0.8000-1.9000 cache size     4397, 11600000 req, miss ratio 0.2508, byte miss ratio 0.2508
io_traces.ns227 S3FIFO-0.8000-1.9000 cache size    14659, 11600000 req, miss ratio 0.2382, byte miss ratio 0.2382
io_traces.ns227 S3FIFO-0.8000-1.9000 cache size    43978, 11600000 req, miss ratio 0.2131, byte miss ratio 0.2131
io_traces.ns227 S3FIFO-0.8000-1.9000 cache size   146594, 11600000 req, miss ratio 0.1629, byte miss ratio 0.1629
io_traces.ns227 S3FIFO-0.8000-1.9000 cache size   293188, 11600000 req, miss ratio 0.1423, byte miss ratio 0.1423
io_traces.ns227 S3FIFO-0.8000-1.9000 cache size   586377, 11600000 req, miss ratio 0.1322, byte miss ratio 0.1322
io_traces.ns227 S3FIFO-0.8000-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.9000-0.9000 cache size     1465, 11600000 req, miss ratio 0.2597, byte miss ratio 0.2597
io_traces.ns227 S3FIFO-0.9000-0.9000 cache size     4397, 11600000 req, miss ratio 0.2512, byte miss ratio 0.2512
io_traces.ns227 S3FIFO-0.9000-0.9000 cache size    14659, 11600000 req, miss ratio 0.2384, byte miss ratio 0.2384
io_traces.ns227 S3FIFO-0.9000-0.9000 cache size    43978, 11600000 req, miss ratio 0.2133, byte miss ratio 0.2133
io_traces.ns227 S3FIFO-0.9000-0.9000 cache size   146594, 11600000 req, miss ratio 0.1685, byte miss ratio 0.1685
io_traces.ns227 S3FIFO-0.9000-0.9000 cache size   293188, 11600000 req, miss ratio 0.1483, byte miss ratio 0.1483
io_traces.ns227 S3FIFO-0.9000-0.9000 cache size   586377, 11600000 req, miss ratio 0.1344, byte miss ratio 0.1344
io_traces.ns227 S3FIFO-0.9000-0.9000 cache size  1172754, 11600000 req, miss ratio 0.1274, byte miss ratio 0.1274
io_traces.ns227 S3FIFO-0.4500-0.9000 cache size     1465, 11600000 req, miss ratio 0.2518, byte miss ratio 0.2518
io_traces.ns227 S3FIFO-0.4500-0.9000 cache size     4397, 11600000 req, miss ratio 0.2492, byte miss ratio 0.2492
io_traces.ns227 S3FIFO-0.4500-0.9000 cache size    14659, 11600000 req, miss ratio 0.2391, byte miss ratio 0.2391
io_traces.ns227 S3FIFO-0.4500-0.9000 cache size    43978, 11600000 req, miss ratio 0.1993, byte miss ratio 0.1993
io_traces.ns227 S3FIFO-0.4500-0.9000 cache size   146594, 11600000 req, miss ratio 0.1438, byte miss ratio 0.1438
io_traces.ns227 S3FIFO-0.4500-0.9000 cache size   293188, 11600000 req, miss ratio 0.1364, byte miss ratio 0.1364
io_traces.ns227 S3FIFO-0.4500-0.9000 cache size   586377, 11600000 req, miss ratio 0.1314, byte miss ratio 0.1314
io_traces.ns227 S3FIFO-0.4500-0.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.7500-0.9000 cache size     1465, 11600000 req, miss ratio 0.2531, byte miss ratio 0.2531
io_traces.ns227 S3FIFO-0.7500-0.9000 cache size     4397, 11600000 req, miss ratio 0.2498, byte miss ratio 0.2498
io_traces.ns227 S3FIFO-0.7500-0.9000 cache size    14659, 11600000 req, miss ratio 0.2350, byte miss ratio 0.2350
io_traces.ns227 S3FIFO-0.7500-0.9000 cache size    43978, 11600000 req, miss ratio 0.2098, byte miss ratio 0.2098
io_traces.ns227 S3FIFO-0.7500-0.9000 cache size   146594, 11600000 req, miss ratio 0.1590, byte miss ratio 0.1590
io_traces.ns227 S3FIFO-0.7500-0.9000 cache size   293188, 11600000 req, miss ratio 0.1400, byte miss ratio 0.1400
io_traces.ns227 S3FIFO-0.7500-0.9000 cache size   586377, 11600000 req, miss ratio 0.1315, byte miss ratio 0.1315
io_traces.ns227 S3FIFO-0.7500-0.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.0500-0.9000 cache size     1465, 11600000 req, miss ratio 0.2524, byte miss ratio 0.2524
io_traces.ns227 S3FIFO-0.0500-0.9000 cache size     4397, 11600000 req, miss ratio 0.2498, byte miss ratio 0.2498
io_traces.ns227 S3FIFO-0.0500-0.9000 cache size    14659, 11600000 req, miss ratio 0.2326, byte miss ratio 0.2326
io_traces.ns227 S3FIFO-0.0500-0.9000 cache size    43978, 11600000 req, miss ratio 0.1800, byte miss ratio 0.1800
io_traces.ns227 S3FIFO-0.0500-0.9000 cache size   146594, 11600000 req, miss ratio 0.1414, byte miss ratio 0.1414
io_traces.ns227 S3FIFO-0.0500-0.9000 cache size   293188, 11600000 req, miss ratio 0.1357, byte miss ratio 0.1357
io_traces.ns227 S3FIFO-0.0500-0.9000 cache size   586377, 11600000 req, miss ratio 0.1318, byte miss ratio 0.1318
io_traces.ns227 S3FIFO-0.0500-0.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.5000-1.9000 cache size     1465, 11600000 req, miss ratio 0.2517, byte miss ratio 0.2517
io_traces.ns227 S3FIFO-0.5000-1.9000 cache size     4397, 11600000 req, miss ratio 0.2493, byte miss ratio 0.2493
io_traces.ns227 S3FIFO-0.5000-1.9000 cache size    14659, 11600000 req, miss ratio 0.2388, byte miss ratio 0.2388
io_traces.ns227 S3FIFO-0.5000-1.9000 cache size    43978, 11600000 req, miss ratio 0.2013, byte miss ratio 0.2013
io_traces.ns227 S3FIFO-0.5000-1.9000 cache size   146594, 11600000 req, miss ratio 0.1455, byte miss ratio 0.1455
io_traces.ns227 S3FIFO-0.5000-1.9000 cache size   293188, 11600000 req, miss ratio 0.1370, byte miss ratio 0.1370
io_traces.ns227 S3FIFO-0.5000-1.9000 cache size   586377, 11600000 req, miss ratio 0.1314, byte miss ratio 0.1314
io_traces.ns227 S3FIFO-0.5000-1.9000 cache size  1172754, 11600000 req, miss ratio 0.1270, byte miss ratio 0.1270
io_traces.ns227 S3FIFO-0.2500-1.9000 cache size     1465, 11600000 req, miss ratio 0.2513, byte miss ratio 0.2513
