cdn1_allcolo.ns163 S3FIFO-0.5000-1.9000 cache size        5, 43684506 req, miss ratio 0.7086, byte miss ratio 0.7086
cdn1_allcolo.ns163 S3FIFO-0.5000-1.9000 cache size       17, 43684506 req, miss ratio 0.5336, byte miss ratio 0.5336
cdn1_allcolo.ns163 S3FIFO-0.5000-1.9000 cache size       57, 43684506 req, miss ratio 0.0850, byte miss ratio 0.0850
cdn1_allcolo.ns163 S3FIFO-0.5000-1.9000 cache size      172, 43684506 req, miss ratio 0.0066, byte miss ratio 0.0066
cdn1_allcolo.ns163 S3FIFO-0.5000-1.9000 cache size      575, 43684506 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns163 S3FIFO-0.5000-1.9000 cache size     1150, 43684506 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns163 S3FIFO-0.5000-1.9000 cache size     2301, 43684506 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns163 S3FIFO-0.5000-1.9000 cache size     4603, 43684506 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns163 S3FIFO-0.0250-1.9000 cache size        5, 43684506 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns163 S3FIFO-0.0250-1.9000 cache size       17, 43684506 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns163 S3FIFO-0.0250-1.9000 cache size       57, 43684506 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_allcolo.ns163 S3FIFO-0.0250-1.9000 cache size      172, 43684506 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_allcolo.ns163 S3FIFO-0.0250-1.9000 cache size      575, 43684506 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns163 S3FIFO-0.0250-1.9000 cache size     1150, 43684506 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns163 S3FIFO-0.0250-1.9000 cache size     2301, 43684506 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns163 S3FIFO-0.0250-1.9000 cache size     4603, 43684506 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns163 S3FIFO-0.3500-0.9000 cache size        5, 43684506 req, miss ratio 0.6673, byte miss ratio 0.6673
cdn1_allcolo.ns163 S3FIFO-0.3500-0.9000 cache size       17, 43684506 req, miss ratio 0.4920, byte miss ratio 0.4920
cdn1_allcolo.ns163 S3FIFO-0.3500-0.9000 cache size       57, 43684506 req, miss ratio 0.0722, byte miss ratio 0.0722
cdn1_allcolo.ns163 S3FIFO-0.3500-0.9000 cache size      172, 43684506 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns163 S3FIFO-0.3500-0.9000 cache size      575, 43684506 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns163 S3FIFO-0.3500-0.9000 cache size     1150, 43684506 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns163 S3FIFO-0.3500-0.9000 cache size     2301, 43684506 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns163 S3FIFO-0.3500-0.9000 cache size     4603, 43684506 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_allcolo.ns163 S3FIFO-0.4500-0.9000 cache size        5, 43684506 req, miss ratio 0.6951, byte miss ratio 0.6951
cdn1_allcolo.ns163 S3FIFO-0.4500-0.9000 cache size       17, 43684506 req, miss ratio 0.5123, byte miss ratio 0.5123
cdn1_allcolo.ns163 S3FIFO-0.4500-0.9000 cache size       57, 43684506 req, miss ratio 0.0824, byte miss ratio 0.0824
cdn1_allcolo.ns163 S3FIFO-0.4500-0.9000 cache size      172, 43684506 req, miss ratio 0.0065, byte miss ratio 0.0065
cdn1_allcolo.ns163 S3FIFO-0.4500-0.9000 cache size      575, 43684506 req, miss ratio 0.0004, byte miss ratio 0.0004
