tencentBlock.ns10394 S3FIFO-0.3500-1.9000 cache size      101, 3645178 req, miss ratio 0.5609, byte miss ratio 0.5609
tencentBlock.ns10394 S3FIFO-0.3500-1.9000 cache size      304, 3645178 req, miss ratio 0.4645, byte miss ratio 0.4645
tencentBlock.ns10394 S3FIFO-0.3500-1.9000 cache size     1014, 3645178 req, miss ratio 0.4383, byte miss ratio 0.4383
tencentBlock.ns10394 S3FIFO-0.3500-1.9000 cache size     3042, 3645178 req, miss ratio 0.4192, byte miss ratio 0.4192
tencentBlock.ns10394 S3FIFO-0.3500-1.9000 cache size    10142, 3645178 req, miss ratio 0.2278, byte miss ratio 0.2278
tencentBlock.ns10394 S3FIFO-0.3500-1.9000 cache size    20285, 3645178 req, miss ratio 0.0831, byte miss ratio 0.0831
tencentBlock.ns10394 S3FIFO-0.3500-1.9000 cache size    40571, 3645178 req, miss ratio 0.0399, byte miss ratio 0.0399
tencentBlock.ns10394 S3FIFO-0.3500-1.9000 cache size    81142, 3645178 req, miss ratio 0.0287, byte miss ratio 0.0287
tencentBlock.ns10394 S3FIFO-0.9500-0.9000 cache size      101, 3645178 req, miss ratio 0.6173, byte miss ratio 0.6173
tencentBlock.ns10394 S3FIFO-0.9500-0.9000 cache size      304, 3645178 req, miss ratio 0.5068, byte miss ratio 0.5068
tencentBlock.ns10394 S3FIFO-0.9500-0.9000 cache size     1014, 3645178 req, miss ratio 0.4644, byte miss ratio 0.4644
tencentBlock.ns10394 S3FIFO-0.9500-0.9000 cache size     3042, 3645178 req, miss ratio 0.4382, byte miss ratio 0.4382
tencentBlock.ns10394 S3FIFO-0.9500-0.9000 cache size    10142, 3645178 req, miss ratio 0.2385, byte miss ratio 0.2385
tencentBlock.ns10394 S3FIFO-0.9500-0.9000 cache size    20285, 3645178 req, miss ratio 0.1190, byte miss ratio 0.1190
tencentBlock.ns10394 S3FIFO-0.9500-0.9000 cache size    40571, 3645178 req, miss ratio 0.0556, byte miss ratio 0.0556
tencentBlock.ns10394 S3FIFO-0.9500-0.9000 cache size    81142, 3645178 req, miss ratio 0.0337, byte miss ratio 0.0337
tencentBlock.ns10394 S3FIFO-0.9000-1.9000 cache size      101, 3645178 req, miss ratio 0.6117, byte miss ratio 0.6117
