cdn1_colo28.ns1713 S3FIFO-0.0050-1.9000 cache size       12, 2639172 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1713 S3FIFO-0.0050-1.9000 cache size       24, 2639172 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1713 S3FIFO-0.0050-1.9000 cache size       48, 2639172 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1713 S3FIFO-0.0050-1.9000 cache size       97, 2639172 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1713 S3FIFO-0.1500-0.9000 cache size       12, 2639172 req, miss ratio 0.0985, byte miss ratio 0.0985
cdn1_colo28.ns1713 S3FIFO-0.1500-0.9000 cache size       24, 2639172 req, miss ratio 0.0338, byte miss ratio 0.0338
cdn1_colo28.ns1713 S3FIFO-0.1500-0.9000 cache size       48, 2639172 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_colo28.ns1713 S3FIFO-0.1500-0.9000 cache size       97, 2639172 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1713 S3FIFO-0.3000-0.9000 cache size       12, 2639172 req, miss ratio 0.1192, byte miss ratio 0.1192
cdn1_colo28.ns1713 S3FIFO-0.3000-0.9000 cache size       24, 2639172 req, miss ratio 0.0375, byte miss ratio 0.0375
cdn1_colo28.ns1713 S3FIFO-0.3000-0.9000 cache size       48, 2639172 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_colo28.ns1713 S3FIFO-0.3000-0.9000 cache size       97, 2639172 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1713 S3FIFO-0.2000-0.9000 cache size       12, 2639172 req, miss ratio 0.1092, byte miss ratio 0.1092
cdn1_colo28.ns1713 S3FIFO-0.2000-0.9000 cache size       24, 2639172 req, miss ratio 0.0347, byte miss ratio 0.0347
cdn1_colo28.ns1713 S3FIFO-0.2000-0.9000 cache size       48, 2639172 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_colo28.ns1713 S3FIFO-0.2000-0.9000 cache size       97, 2639172 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1713 S3FIFO-0.0250-0.9000 cache size       12, 2639172 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1713 S3FIFO-0.0250-0.9000 cache size       24, 2639172 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1713 S3FIFO-0.0250-0.9000 cache size       48, 2639172 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_colo28.ns1713 S3FIFO-0.0250-0.9000 cache size       97, 2639172 req, miss ratio 0.0001, byte miss ratio 0.0001
cdn1_colo28.ns1713 S3FIFO-0.6500-1.9000 cache size       12, 2639172 req, miss ratio 0.1510, byte miss ratio 0.1510
cdn1_colo28.ns1713 S3FIFO-0.6500-1.9000 cache size       24, 2639172 req, miss ratio 0.0466, byte miss ratio 0.0466
cdn1_colo28.ns1713 S3FIFO-0.6500-1.9000 cache size       48, 2639172 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns1713 S3FIFO-0.6500-1.9000 cache size       97, 2639172 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1713 S3FIFO-0.8000-1.9000 cache size       12, 2639172 req, miss ratio 0.1655, byte miss ratio 0.1655
cdn1_colo28.ns1713 S3FIFO-0.8000-1.9000 cache size       24, 2639172 req, miss ratio 0.0530, byte miss ratio 0.0530
cdn1_colo28.ns1713 S3FIFO-0.8000-1.9000 cache size       48, 2639172 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_colo28.ns1713 S3FIFO-0.8000-1.9000 cache size       97, 2639172 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1713 S3FIFO-0.8500-1.9000 cache size       12, 2639172 req, miss ratio 0.1721, byte miss ratio 0.1721
cdn1_colo28.ns1713 S3FIFO-0.8500-1.9000 cache size       24, 2639172 req, miss ratio 0.0546, byte miss ratio 0.0546
cdn1_colo28.ns1713 S3FIFO-0.8500-1.9000 cache size       48, 2639172 req, miss ratio 0.0137, byte miss ratio 0.0137
cdn1_colo28.ns1713 S3FIFO-0.8500-1.9000 cache size       97, 2639172 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns1713 S3FIFO-0.4000-0.9000 cache size       12, 2639172 req, miss ratio 0.1283, byte miss ratio 0.1283
cdn1_colo28.ns1713 S3FIFO-0.4000-0.9000 cache size       24, 2639172 req, miss ratio 0.0393, byte miss ratio 0.0393
cdn1_colo28.ns1713 S3FIFO-0.4000-0.9000 cache size       48, 2639172 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_colo28.ns1713 S3FIFO-0.4000-0.9000 cache size       97, 2639172 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns1713 S3FIFO-0.2000-1.9000 cache size       12, 2639172 req, miss ratio 0.1129, byte miss ratio 0.1129
