io_traces.ns445 S3FIFO-0.7500-0.9000 cache size     1878, 16600000 req, miss ratio 0.5944, byte miss ratio 0.5944
io_traces.ns445 S3FIFO-0.7500-0.9000 cache size     5635, 16600000 req, miss ratio 0.5283, byte miss ratio 0.5283
io_traces.ns445 S3FIFO-0.7500-0.9000 cache size    18783, 16600000 req, miss ratio 0.4353, byte miss ratio 0.4353
io_traces.ns445 S3FIFO-0.7500-0.9000 cache size    56351, 16600000 req, miss ratio 0.3757, byte miss ratio 0.3757
io_traces.ns445 S3FIFO-0.7500-0.9000 cache size   187838, 16600000 req, miss ratio 0.3253, byte miss ratio 0.3253
io_traces.ns445 S3FIFO-0.7500-0.9000 cache size   375677, 16600000 req, miss ratio 0.2959, byte miss ratio 0.2959
io_traces.ns445 S3FIFO-0.7500-0.9000 cache size   751355, 16600000 req, miss ratio 0.2082, byte miss ratio 0.2082
io_traces.ns445 S3FIFO-0.7500-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1244, byte miss ratio 0.1244
io_traces.ns445 S3FIFO-0.2500-1.9000 cache size     1878, 16600000 req, miss ratio 0.5710, byte miss ratio 0.5710
io_traces.ns445 S3FIFO-0.2500-1.9000 cache size     5635, 16600000 req, miss ratio 0.5024, byte miss ratio 0.5024
io_traces.ns445 S3FIFO-0.2500-1.9000 cache size    18783, 16600000 req, miss ratio 0.4065, byte miss ratio 0.4065
io_traces.ns445 S3FIFO-0.2500-1.9000 cache size    56351, 16600000 req, miss ratio 0.3638, byte miss ratio 0.3638
io_traces.ns445 S3FIFO-0.2500-1.9000 cache size   187838, 16600000 req, miss ratio 0.2901, byte miss ratio 0.2901
io_traces.ns445 S3FIFO-0.2500-1.9000 cache size   375677, 16600000 req, miss ratio 0.2841, byte miss ratio 0.2841
io_traces.ns445 S3FIFO-0.2500-1.9000 cache size   751355, 16600000 req, miss ratio 0.2058, byte miss ratio 0.2058
io_traces.ns445 S3FIFO-0.2500-1.9000 cache size  1502710, 16600000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns445 S3FIFO-0.9000-1.9000 cache size     1878, 16600000 req, miss ratio 0.6131, byte miss ratio 0.6131
io_traces.ns445 S3FIFO-0.9000-1.9000 cache size     5635, 16600000 req, miss ratio 0.5484, byte miss ratio 0.5484
io_traces.ns445 S3FIFO-0.9000-1.9000 cache size    18783, 16600000 req, miss ratio 0.4528, byte miss ratio 0.4528
io_traces.ns445 S3FIFO-0.9000-1.9000 cache size    56351, 16600000 req, miss ratio 0.3880, byte miss ratio 0.3880
io_traces.ns445 S3FIFO-0.9000-1.9000 cache size   187838, 16600000 req, miss ratio 0.3419, byte miss ratio 0.3419
io_traces.ns445 S3FIFO-0.9000-1.9000 cache size   375677, 16600000 req, miss ratio 0.3084, byte miss ratio 0.3084
io_traces.ns445 S3FIFO-0.9000-1.9000 cache size   751355, 16600000 req, miss ratio 0.2166, byte miss ratio 0.2166
io_traces.ns445 S3FIFO-0.9000-1.9000 cache size  1502710, 16600000 req, miss ratio 0.1259, byte miss ratio 0.1259
io_traces.ns445 S3FIFO-0.5500-1.9000 cache size     1878, 16600000 req, miss ratio 0.5838, byte miss ratio 0.5838
io_traces.ns445 S3FIFO-0.5500-1.9000 cache size     5635, 16600000 req, miss ratio 0.5144, byte miss ratio 0.5144
io_traces.ns445 S3FIFO-0.5500-1.9000 cache size    18783, 16600000 req, miss ratio 0.4177, byte miss ratio 0.4177
io_traces.ns445 S3FIFO-0.5500-1.9000 cache size    56351, 16600000 req, miss ratio 0.3698, byte miss ratio 0.3698
io_traces.ns445 S3FIFO-0.5500-1.9000 cache size   187838, 16600000 req, miss ratio 0.3051, byte miss ratio 0.3051
io_traces.ns445 S3FIFO-0.5500-1.9000 cache size   375677, 16600000 req, miss ratio 0.2929, byte miss ratio 0.2929
io_traces.ns445 S3FIFO-0.5500-1.9000 cache size   751355, 16600000 req, miss ratio 0.2093, byte miss ratio 0.2093
io_traces.ns445 S3FIFO-0.5500-1.9000 cache size  1502710, 16600000 req, miss ratio 0.1144, byte miss ratio 0.1144
io_traces.ns445 S3FIFO-0.0050-0.9000 cache size     1878, 16600000 req, miss ratio 0.5768, byte miss ratio 0.5768
io_traces.ns445 S3FIFO-0.0050-0.9000 cache size     5635, 16600000 req, miss ratio 0.5100, byte miss ratio 0.5100
io_traces.ns445 S3FIFO-0.0050-0.9000 cache size    18783, 16600000 req, miss ratio 0.4240, byte miss ratio 0.4240
io_traces.ns445 S3FIFO-0.0050-0.9000 cache size    56351, 16600000 req, miss ratio 0.3668, byte miss ratio 0.3668
io_traces.ns445 S3FIFO-0.0050-0.9000 cache size   187838, 16600000 req, miss ratio 0.2895, byte miss ratio 0.2895
io_traces.ns445 S3FIFO-0.0050-0.9000 cache size   375677, 16600000 req, miss ratio 0.2570, byte miss ratio 0.2570
io_traces.ns445 S3FIFO-0.0050-0.9000 cache size   751355, 16600000 req, miss ratio 0.1764, byte miss ratio 0.1764
io_traces.ns445 S3FIFO-0.0050-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns445 S3FIFO-0.7000-0.9000 cache size     1878, 16600000 req, miss ratio 0.5916, byte miss ratio 0.5916
io_traces.ns445 S3FIFO-0.7000-0.9000 cache size     5635, 16600000 req, miss ratio 0.5232, byte miss ratio 0.5232
io_traces.ns445 S3FIFO-0.7000-0.9000 cache size    18783, 16600000 req, miss ratio 0.4307, byte miss ratio 0.4307
io_traces.ns445 S3FIFO-0.7000-0.9000 cache size    56351, 16600000 req, miss ratio 0.3744, byte miss ratio 0.3744
io_traces.ns445 S3FIFO-0.7000-0.9000 cache size   187838, 16600000 req, miss ratio 0.3195, byte miss ratio 0.3195
io_traces.ns445 S3FIFO-0.7000-0.9000 cache size   375677, 16600000 req, miss ratio 0.2912, byte miss ratio 0.2912
io_traces.ns445 S3FIFO-0.7000-0.9000 cache size   751355, 16600000 req, miss ratio 0.2060, byte miss ratio 0.2060
io_traces.ns445 S3FIFO-0.7000-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1186, byte miss ratio 0.1186
io_traces.ns445 S3FIFO-0.3500-0.9000 cache size     1878, 16600000 req, miss ratio 0.5757, byte miss ratio 0.5757
io_traces.ns445 S3FIFO-0.3500-0.9000 cache size     5635, 16600000 req, miss ratio 0.5062, byte miss ratio 0.5062
io_traces.ns445 S3FIFO-0.3500-0.9000 cache size    18783, 16600000 req, miss ratio 0.4078, byte miss ratio 0.4078
io_traces.ns445 S3FIFO-0.3500-0.9000 cache size    56351, 16600000 req, miss ratio 0.3671, byte miss ratio 0.3671
io_traces.ns445 S3FIFO-0.3500-0.9000 cache size   187838, 16600000 req, miss ratio 0.2903, byte miss ratio 0.2903
io_traces.ns445 S3FIFO-0.3500-0.9000 cache size   375677, 16600000 req, miss ratio 0.2700, byte miss ratio 0.2700
io_traces.ns445 S3FIFO-0.3500-0.9000 cache size   751355, 16600000 req, miss ratio 0.2191, byte miss ratio 0.2191
io_traces.ns445 S3FIFO-0.3500-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns445 S3FIFO-0.1000-0.9000 cache size     1878, 16600000 req, miss ratio 0.5718, byte miss ratio 0.5718
io_traces.ns445 S3FIFO-0.1000-0.9000 cache size     5635, 16600000 req, miss ratio 0.5013, byte miss ratio 0.5013
io_traces.ns445 S3FIFO-0.1000-0.9000 cache size    18783, 16600000 req, miss ratio 0.4132, byte miss ratio 0.4132
io_traces.ns445 S3FIFO-0.1000-0.9000 cache size    56351, 16600000 req, miss ratio 0.3632, byte miss ratio 0.3632
io_traces.ns445 S3FIFO-0.1000-0.9000 cache size   187838, 16600000 req, miss ratio 0.2891, byte miss ratio 0.2891
io_traces.ns445 S3FIFO-0.1000-0.9000 cache size   375677, 16600000 req, miss ratio 0.2572, byte miss ratio 0.2572
io_traces.ns445 S3FIFO-0.1000-0.9000 cache size   751355, 16600000 req, miss ratio 0.1859, byte miss ratio 0.1859
io_traces.ns445 S3FIFO-0.1000-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns445 S3FIFO-0.4000-0.9000 cache size     1878, 16600000 req, miss ratio 0.5777, byte miss ratio 0.5777
io_traces.ns445 S3FIFO-0.4000-0.9000 cache size     5635, 16600000 req, miss ratio 0.5078, byte miss ratio 0.5078
io_traces.ns445 S3FIFO-0.4000-0.9000 cache size    18783, 16600000 req, miss ratio 0.4088, byte miss ratio 0.4088
io_traces.ns445 S3FIFO-0.4000-0.9000 cache size    56351, 16600000 req, miss ratio 0.3677, byte miss ratio 0.3677
io_traces.ns445 S3FIFO-0.4000-0.9000 cache size   187838, 16600000 req, miss ratio 0.2914, byte miss ratio 0.2914
io_traces.ns445 S3FIFO-0.4000-0.9000 cache size   375677, 16600000 req, miss ratio 0.2730, byte miss ratio 0.2730
io_traces.ns445 S3FIFO-0.4000-0.9000 cache size   751355, 16600000 req, miss ratio 0.2151, byte miss ratio 0.2151
io_traces.ns445 S3FIFO-0.4000-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns445 S3FIFO-0.9500-0.9000 cache size     1878, 16600000 req, miss ratio 0.6287, byte miss ratio 0.6287
io_traces.ns445 S3FIFO-0.9500-0.9000 cache size     5635, 16600000 req, miss ratio 0.5533, byte miss ratio 0.5533
io_traces.ns445 S3FIFO-0.9500-0.9000 cache size    18783, 16600000 req, miss ratio 0.4607, byte miss ratio 0.4607
io_traces.ns445 S3FIFO-0.9500-0.9000 cache size    56351, 16600000 req, miss ratio 0.3930, byte miss ratio 0.3930
io_traces.ns445 S3FIFO-0.9500-0.9000 cache size   187838, 16600000 req, miss ratio 0.3460, byte miss ratio 0.3460
io_traces.ns445 S3FIFO-0.9500-0.9000 cache size   375677, 16600000 req, miss ratio 0.3033, byte miss ratio 0.3033
io_traces.ns445 S3FIFO-0.9500-0.9000 cache size   751355, 16600000 req, miss ratio 0.2189, byte miss ratio 0.2189
io_traces.ns445 S3FIFO-0.9500-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1284, byte miss ratio 0.1284
io_traces.ns445 S3FIFO-0.8500-1.9000 cache size     1878, 16600000 req, miss ratio 0.6044, byte miss ratio 0.6044
io_traces.ns445 S3FIFO-0.8500-1.9000 cache size     5635, 16600000 req, miss ratio 0.5421, byte miss ratio 0.5421
io_traces.ns445 S3FIFO-0.8500-1.9000 cache size    18783, 16600000 req, miss ratio 0.4463, byte miss ratio 0.4463
io_traces.ns445 S3FIFO-0.8500-1.9000 cache size    56351, 16600000 req, miss ratio 0.3827, byte miss ratio 0.3827
io_traces.ns445 S3FIFO-0.8500-1.9000 cache size   187838, 16600000 req, miss ratio 0.3375, byte miss ratio 0.3375
io_traces.ns445 S3FIFO-0.8500-1.9000 cache size   375677, 16600000 req, miss ratio 0.3073, byte miss ratio 0.3073
io_traces.ns445 S3FIFO-0.8500-1.9000 cache size   751355, 16600000 req, miss ratio 0.2140, byte miss ratio 0.2140
io_traces.ns445 S3FIFO-0.8500-1.9000 cache size  1502710, 16600000 req, miss ratio 0.1235, byte miss ratio 0.1235
io_traces.ns445 S3FIFO-0.2000-0.9000 cache size     1878, 16600000 req, miss ratio 0.5716, byte miss ratio 0.5716
io_traces.ns445 S3FIFO-0.2000-0.9000 cache size     5635, 16600000 req, miss ratio 0.5023, byte miss ratio 0.5023
io_traces.ns445 S3FIFO-0.2000-0.9000 cache size    18783, 16600000 req, miss ratio 0.4102, byte miss ratio 0.4102
io_traces.ns445 S3FIFO-0.2000-0.9000 cache size    56351, 16600000 req, miss ratio 0.3650, byte miss ratio 0.3650
io_traces.ns445 S3FIFO-0.2000-0.9000 cache size   187838, 16600000 req, miss ratio 0.2893, byte miss ratio 0.2893
io_traces.ns445 S3FIFO-0.2000-0.9000 cache size   375677, 16600000 req, miss ratio 0.2633, byte miss ratio 0.2633
io_traces.ns445 S3FIFO-0.2000-0.9000 cache size   751355, 16600000 req, miss ratio 0.2023, byte miss ratio 0.2023
io_traces.ns445 S3FIFO-0.2000-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns445 S3FIFO-0.8000-0.9000 cache size     1878, 16600000 req, miss ratio 0.5976, byte miss ratio 0.5976
io_traces.ns445 S3FIFO-0.8000-0.9000 cache size     5635, 16600000 req, miss ratio 0.5340, byte miss ratio 0.5340
io_traces.ns445 S3FIFO-0.8000-0.9000 cache size    18783, 16600000 req, miss ratio 0.4400, byte miss ratio 0.4400
io_traces.ns445 S3FIFO-0.8000-0.9000 cache size    56351, 16600000 req, miss ratio 0.3777, byte miss ratio 0.3777
io_traces.ns445 S3FIFO-0.8000-0.9000 cache size   187838, 16600000 req, miss ratio 0.3313, byte miss ratio 0.3313
io_traces.ns445 S3FIFO-0.8000-0.9000 cache size   375677, 16600000 req, miss ratio 0.2952, byte miss ratio 0.2952
io_traces.ns445 S3FIFO-0.8000-0.9000 cache size   751355, 16600000 req, miss ratio 0.2115, byte miss ratio 0.2115
io_traces.ns445 S3FIFO-0.8000-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1229, byte miss ratio 0.1229
io_traces.ns445 S3FIFO-0.4500-0.9000 cache size     1878, 16600000 req, miss ratio 0.5795, byte miss ratio 0.5795
io_traces.ns445 S3FIFO-0.4500-0.9000 cache size     5635, 16600000 req, miss ratio 0.5095, byte miss ratio 0.5095
io_traces.ns445 S3FIFO-0.4500-0.9000 cache size    18783, 16600000 req, miss ratio 0.4107, byte miss ratio 0.4107
io_traces.ns445 S3FIFO-0.4500-0.9000 cache size    56351, 16600000 req, miss ratio 0.3684, byte miss ratio 0.3684
io_traces.ns445 S3FIFO-0.4500-0.9000 cache size   187838, 16600000 req, miss ratio 0.2934, byte miss ratio 0.2934
io_traces.ns445 S3FIFO-0.4500-0.9000 cache size   375677, 16600000 req, miss ratio 0.2774, byte miss ratio 0.2774
io_traces.ns445 S3FIFO-0.4500-0.9000 cache size   751355, 16600000 req, miss ratio 0.2171, byte miss ratio 0.2171
io_traces.ns445 S3FIFO-0.4500-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns445 S3FIFO-0.0050-1.9000 cache size     1878, 16600000 req, miss ratio 0.5732, byte miss ratio 0.5732
io_traces.ns445 S3FIFO-0.0050-1.9000 cache size     5635, 16600000 req, miss ratio 0.5063, byte miss ratio 0.5063
io_traces.ns445 S3FIFO-0.0050-1.9000 cache size    18783, 16600000 req, miss ratio 0.4191, byte miss ratio 0.4191
io_traces.ns445 S3FIFO-0.0050-1.9000 cache size    56351, 16600000 req, miss ratio 0.3686, byte miss ratio 0.3686
io_traces.ns445 S3FIFO-0.0050-1.9000 cache size   187838, 16600000 req, miss ratio 0.2861, byte miss ratio 0.2861
io_traces.ns445 S3FIFO-0.0050-1.9000 cache size   375677, 16600000 req, miss ratio 0.2786, byte miss ratio 0.2786
io_traces.ns445 S3FIFO-0.0050-1.9000 cache size   751355, 16600000 req, miss ratio 0.1762, byte miss ratio 0.1762
io_traces.ns445 S3FIFO-0.0050-1.9000 cache size  1502710, 16600000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns445 S3FIFO-0.3500-1.9000 cache size     1878, 16600000 req, miss ratio 0.5746, byte miss ratio 0.5746
io_traces.ns445 S3FIFO-0.3500-1.9000 cache size     5635, 16600000 req, miss ratio 0.5057, byte miss ratio 0.5057
io_traces.ns445 S3FIFO-0.3500-1.9000 cache size    18783, 16600000 req, miss ratio 0.4066, byte miss ratio 0.4066
io_traces.ns445 S3FIFO-0.3500-1.9000 cache size    56351, 16600000 req, miss ratio 0.3657, byte miss ratio 0.3657
io_traces.ns445 S3FIFO-0.3500-1.9000 cache size   187838, 16600000 req, miss ratio 0.2927, byte miss ratio 0.2927
io_traces.ns445 S3FIFO-0.3500-1.9000 cache size   375677, 16600000 req, miss ratio 0.2873, byte miss ratio 0.2873
io_traces.ns445 S3FIFO-0.3500-1.9000 cache size   751355, 16600000 req, miss ratio 0.2191, byte miss ratio 0.2191
io_traces.ns445 S3FIFO-0.3500-1.9000 cache size  1502710, 16600000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns445 S3FIFO-0.9900-0.9000 cache size     1878, 16600000 req, miss ratio 0.6458, byte miss ratio 0.6458
io_traces.ns445 S3FIFO-0.9900-0.9000 cache size     5635, 16600000 req, miss ratio 0.5653, byte miss ratio 0.5653
io_traces.ns445 S3FIFO-0.9900-0.9000 cache size    18783, 16600000 req, miss ratio 0.4683, byte miss ratio 0.4683
io_traces.ns445 S3FIFO-0.9900-0.9000 cache size    56351, 16600000 req, miss ratio 0.3999, byte miss ratio 0.3999
io_traces.ns445 S3FIFO-0.9900-0.9000 cache size   187838, 16600000 req, miss ratio 0.3517, byte miss ratio 0.3517
io_traces.ns445 S3FIFO-0.9900-0.9000 cache size   375677, 16600000 req, miss ratio 0.3050, byte miss ratio 0.3050
io_traces.ns445 S3FIFO-0.9900-0.9000 cache size   751355, 16600000 req, miss ratio 0.2180, byte miss ratio 0.2180
io_traces.ns445 S3FIFO-0.9900-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1300, byte miss ratio 0.1300
io_traces.ns445 S3FIFO-0.9500-1.9000 cache size     1878, 16600000 req, miss ratio 0.6311, byte miss ratio 0.6311
io_traces.ns445 S3FIFO-0.9500-1.9000 cache size     5635, 16600000 req, miss ratio 0.5553, byte miss ratio 0.5553
io_traces.ns445 S3FIFO-0.9500-1.9000 cache size    18783, 16600000 req, miss ratio 0.4615, byte miss ratio 0.4615
io_traces.ns445 S3FIFO-0.9500-1.9000 cache size    56351, 16600000 req, miss ratio 0.3944, byte miss ratio 0.3944
io_traces.ns445 S3FIFO-0.9500-1.9000 cache size   187838, 16600000 req, miss ratio 0.3463, byte miss ratio 0.3463
io_traces.ns445 S3FIFO-0.9500-1.9000 cache size   375677, 16600000 req, miss ratio 0.3067, byte miss ratio 0.3067
io_traces.ns445 S3FIFO-0.9500-1.9000 cache size   751355, 16600000 req, miss ratio 0.2189, byte miss ratio 0.2189
io_traces.ns445 S3FIFO-0.9500-1.9000 cache size  1502710, 16600000 req, miss ratio 0.1284, byte miss ratio 0.1284
io_traces.ns445 S3FIFO-0.6000-0.9000 cache size     1878, 16600000 req, miss ratio 0.5862, byte miss ratio 0.5862
io_traces.ns445 S3FIFO-0.6000-0.9000 cache size     5635, 16600000 req, miss ratio 0.5161, byte miss ratio 0.5161
io_traces.ns445 S3FIFO-0.6000-0.9000 cache size    18783, 16600000 req, miss ratio 0.4217, byte miss ratio 0.4217
io_traces.ns445 S3FIFO-0.6000-0.9000 cache size    56351, 16600000 req, miss ratio 0.3718, byte miss ratio 0.3718
io_traces.ns445 S3FIFO-0.6000-0.9000 cache size   187838, 16600000 req, miss ratio 0.3060, byte miss ratio 0.3060
io_traces.ns445 S3FIFO-0.6000-0.9000 cache size   375677, 16600000 req, miss ratio 0.2874, byte miss ratio 0.2874
io_traces.ns445 S3FIFO-0.6000-0.9000 cache size   751355, 16600000 req, miss ratio 0.2053, byte miss ratio 0.2053
io_traces.ns445 S3FIFO-0.6000-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1144, byte miss ratio 0.1144
io_traces.ns445 S3FIFO-0.9000-0.9000 cache size     1878, 16600000 req, miss ratio 0.6101, byte miss ratio 0.6101
io_traces.ns445 S3FIFO-0.9000-0.9000 cache size     5635, 16600000 req, miss ratio 0.5462, byte miss ratio 0.5462
io_traces.ns445 S3FIFO-0.9000-0.9000 cache size    18783, 16600000 req, miss ratio 0.4517, byte miss ratio 0.4517
io_traces.ns445 S3FIFO-0.9000-0.9000 cache size    56351, 16600000 req, miss ratio 0.3868, byte miss ratio 0.3868
io_traces.ns445 S3FIFO-0.9000-0.9000 cache size   187838, 16600000 req, miss ratio 0.3413, byte miss ratio 0.3413
io_traces.ns445 S3FIFO-0.9000-0.9000 cache size   375677, 16600000 req, miss ratio 0.3016, byte miss ratio 0.3016
io_traces.ns445 S3FIFO-0.9000-0.9000 cache size   751355, 16600000 req, miss ratio 0.2166, byte miss ratio 0.2166
io_traces.ns445 S3FIFO-0.9000-0.9000 cache size  1502710, 16600000 req, miss ratio 0.1259, byte miss ratio 0.1259
io_traces.ns445 S3FIFO-0.4000-1.9000 cache size     1878, 16600000 req, miss ratio 0.5768, byte miss ratio 0.5768
io_traces.ns445 S3FIFO-0.4000-1.9000 cache size     5635, 16600000 req, miss ratio 0.5076, byte miss ratio 0.5076
io_traces.ns445 S3FIFO-0.4000-1.9000 cache size    18783, 16600000 req, miss ratio 0.4081, byte miss ratio 0.4081
io_traces.ns445 S3FIFO-0.4000-1.9000 cache size    56351, 16600000 req, miss ratio 0.3663, byte miss ratio 0.3663
io_traces.ns445 S3FIFO-0.4000-1.9000 cache size   187838, 16600000 req, miss ratio 0.2940, byte miss ratio 0.2940
io_traces.ns445 S3FIFO-0.4000-1.9000 cache size   375677, 16600000 req, miss ratio 0.2881, byte miss ratio 0.2881
io_traces.ns445 S3FIFO-0.4000-1.9000 cache size   751355, 16600000 req, miss ratio 0.2153, byte miss ratio 0.2153
io_traces.ns445 S3FIFO-0.4000-1.9000 cache size  1502710, 16600000 req, miss ratio 0.1143, byte miss ratio 0.1143
io_traces.ns445 S3FIFO-0.6000-1.9000 cache size     1878, 16600000 req, miss ratio 0.5865, byte miss ratio 0.5865
io_traces.ns445 S3FIFO-0.6000-1.9000 cache size     5635, 16600000 req, miss ratio 0.5172, byte miss ratio 0.5172
io_traces.ns445 S3FIFO-0.6000-1.9000 cache size    18783, 16600000 req, miss ratio 0.4222, byte miss ratio 0.4222
io_traces.ns445 S3FIFO-0.6000-1.9000 cache size    56351, 16600000 req, miss ratio 0.3714, byte miss ratio 0.3714
io_traces.ns445 S3FIFO-0.6000-1.9000 cache size   187838, 16600000 req, miss ratio 0.3103, byte miss ratio 0.3103
io_traces.ns445 S3FIFO-0.6000-1.9000 cache size   375677, 16600000 req, miss ratio 0.2953, byte miss ratio 0.2953
io_traces.ns445 S3FIFO-0.6000-1.9000 cache size   751355, 16600000 req, miss ratio 0.2053, byte miss ratio 0.2053
io_traces.ns445 S3FIFO-0.6000-1.9000 cache size  1502710, 16600000 req, miss ratio 0.1144, byte miss ratio 0.1144
io_traces.ns445 S3FIFO-0.4500-1.9000 cache size     1878, 16600000 req, miss ratio 0.5788, byte miss ratio 0.5788
io_traces.ns445 S3FIFO-0.4500-1.9000 cache size     5635, 16600000 req, miss ratio 0.5097, byte miss ratio 0.5097
io_traces.ns445 S3FIFO-0.4500-1.9000 cache size    18783, 16600000 req, miss ratio 0.4105, byte miss ratio 0.4105
io_traces.ns445 S3FIFO-0.4500-1.9000 cache size    56351, 16600000 req, miss ratio 0.3672, byte miss ratio 0.3672
io_traces.ns445 S3FIFO-0.4500-1.9000 cache size   187838, 16600000 req, miss ratio 0.2968, byte miss ratio 0.2968
