cdn1_allcolo.ns1223 S3FIFO-0.6000-1.9000 cache size        8, 5162262 req, miss ratio 0.8320, byte miss ratio 0.8320
cdn1_allcolo.ns1223 S3FIFO-0.6000-1.9000 cache size       29, 5162262 req, miss ratio 0.6073, byte miss ratio 0.6073
cdn1_allcolo.ns1223 S3FIFO-0.6000-1.9000 cache size       87, 5162262 req, miss ratio 0.3110, byte miss ratio 0.3110
cdn1_allcolo.ns1223 S3FIFO-0.6000-1.9000 cache size      292, 5162262 req, miss ratio 0.0749, byte miss ratio 0.0749
cdn1_allcolo.ns1223 S3FIFO-0.6000-1.9000 cache size      584, 5162262 req, miss ratio 0.0208, byte miss ratio 0.0208
cdn1_allcolo.ns1223 S3FIFO-0.6000-1.9000 cache size     1168, 5162262 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns1223 S3FIFO-0.6000-1.9000 cache size     2336, 5162262 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1223 S3FIFO-0.0050-1.9000 cache size        8, 5162262 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1223 S3FIFO-0.0050-1.9000 cache size       29, 5162262 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1223 S3FIFO-0.0050-1.9000 cache size       87, 5162262 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1223 S3FIFO-0.0050-1.9000 cache size      292, 5162262 req, miss ratio 0.0528, byte miss ratio 0.0528
cdn1_allcolo.ns1223 S3FIFO-0.0050-1.9000 cache size      584, 5162262 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_allcolo.ns1223 S3FIFO-0.0050-1.9000 cache size     1168, 5162262 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns1223 S3FIFO-0.0050-1.9000 cache size     2336, 5162262 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1223 S3FIFO-0.4000-0.9000 cache size        8, 5162262 req, miss ratio 0.8028, byte miss ratio 0.8028
cdn1_allcolo.ns1223 S3FIFO-0.4000-0.9000 cache size       29, 5162262 req, miss ratio 0.5506, byte miss ratio 0.5506
cdn1_allcolo.ns1223 S3FIFO-0.4000-0.9000 cache size       87, 5162262 req, miss ratio 0.2830, byte miss ratio 0.2830
cdn1_allcolo.ns1223 S3FIFO-0.4000-0.9000 cache size      292, 5162262 req, miss ratio 0.0667, byte miss ratio 0.0667
cdn1_allcolo.ns1223 S3FIFO-0.4000-0.9000 cache size      584, 5162262 req, miss ratio 0.0180, byte miss ratio 0.0180
cdn1_allcolo.ns1223 S3FIFO-0.4000-0.9000 cache size     1168, 5162262 req, miss ratio 0.0032, byte miss ratio 0.0032
cdn1_allcolo.ns1223 S3FIFO-0.4000-0.9000 cache size     2336, 5162262 req, miss ratio 0.0007, byte miss ratio 0.0007
cdn1_allcolo.ns1223 S3FIFO-0.2000-1.9000 cache size        8, 5162262 req, miss ratio 0.7815, byte miss ratio 0.7815
cdn1_allcolo.ns1223 S3FIFO-0.2000-1.9000 cache size       29, 5162262 req, miss ratio 0.5271, byte miss ratio 0.5271
cdn1_allcolo.ns1223 S3FIFO-0.2000-1.9000 cache size       87, 5162262 req, miss ratio 0.2659, byte miss ratio 0.2659
cdn1_allcolo.ns1223 S3FIFO-0.2000-1.9000 cache size      292, 5162262 req, miss ratio 0.0588, byte miss ratio 0.0588
cdn1_allcolo.ns1223 S3FIFO-0.2000-1.9000 cache size      584, 5162262 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_allcolo.ns1223 S3FIFO-0.2000-1.9000 cache size     1168, 5162262 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns1223 S3FIFO-0.2000-1.9000 cache size     2336, 5162262 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1223 S3FIFO-0.1500-0.9000 cache size        8, 5162262 req, miss ratio 0.7679, byte miss ratio 0.7679
cdn1_allcolo.ns1223 S3FIFO-0.1500-0.9000 cache size       29, 5162262 req, miss ratio 0.4989, byte miss ratio 0.4989
cdn1_allcolo.ns1223 S3FIFO-0.1500-0.9000 cache size       87, 5162262 req, miss ratio 0.2527, byte miss ratio 0.2527
cdn1_allcolo.ns1223 S3FIFO-0.1500-0.9000 cache size      292, 5162262 req, miss ratio 0.0565, byte miss ratio 0.0565
cdn1_allcolo.ns1223 S3FIFO-0.1500-0.9000 cache size      584, 5162262 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_allcolo.ns1223 S3FIFO-0.1500-0.9000 cache size     1168, 5162262 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1223 S3FIFO-0.1500-0.9000 cache size     2336, 5162262 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns1223 S3FIFO-0.7500-0.9000 cache size        8, 5162262 req, miss ratio 0.8546, byte miss ratio 0.8546
cdn1_allcolo.ns1223 S3FIFO-0.7500-0.9000 cache size       29, 5162262 req, miss ratio 0.6262, byte miss ratio 0.6262
cdn1_allcolo.ns1223 S3FIFO-0.7500-0.9000 cache size       87, 5162262 req, miss ratio 0.3364, byte miss ratio 0.3364
cdn1_allcolo.ns1223 S3FIFO-0.7500-0.9000 cache size      292, 5162262 req, miss ratio 0.0845, byte miss ratio 0.0845
cdn1_allcolo.ns1223 S3FIFO-0.7500-0.9000 cache size      584, 5162262 req, miss ratio 0.0239, byte miss ratio 0.0239
cdn1_allcolo.ns1223 S3FIFO-0.7500-0.9000 cache size     1168, 5162262 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_allcolo.ns1223 S3FIFO-0.7500-0.9000 cache size     2336, 5162262 req, miss ratio 0.0008, byte miss ratio 0.0008
cdn1_allcolo.ns1223 S3FIFO-0.3000-0.9000 cache size        8, 5162262 req, miss ratio 0.7852, byte miss ratio 0.7852
