io_traces.ns418 S3FIFO-0.4500-1.9000 cache size      180, 2600000 req, miss ratio 0.7297, byte miss ratio 0.7297
io_traces.ns418 S3FIFO-0.4500-1.9000 cache size      542, 2600000 req, miss ratio 0.7035, byte miss ratio 0.7035
io_traces.ns418 S3FIFO-0.4500-1.9000 cache size     1809, 2600000 req, miss ratio 0.6537, byte miss ratio 0.6537
io_traces.ns418 S3FIFO-0.4500-1.9000 cache size     5428, 2600000 req, miss ratio 0.5971, byte miss ratio 0.5971
io_traces.ns418 S3FIFO-0.4500-1.9000 cache size    18095, 2600000 req, miss ratio 0.4055, byte miss ratio 0.4055
io_traces.ns418 S3FIFO-0.4500-1.9000 cache size    36190, 2600000 req, miss ratio 0.2712, byte miss ratio 0.2712
io_traces.ns418 S3FIFO-0.4500-1.9000 cache size    72381, 2600000 req, miss ratio 0.1190, byte miss ratio 0.1190
io_traces.ns418 S3FIFO-0.4500-1.9000 cache size   144762, 2600000 req, miss ratio 0.0699, byte miss ratio 0.0699
io_traces.ns418 S3FIFO-0.0010-0.9000 cache size      180, 2600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns418 S3FIFO-0.0010-0.9000 cache size      542, 2600000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns418 S3FIFO-0.0010-0.9000 cache size     1809, 2600000 req, miss ratio 0.6316, byte miss ratio 0.6316
io_traces.ns418 S3FIFO-0.0010-0.9000 cache size     5428, 2600000 req, miss ratio 0.5329, byte miss ratio 0.5329
io_traces.ns418 S3FIFO-0.0010-0.9000 cache size    18095, 2600000 req, miss ratio 0.3949, byte miss ratio 0.3949
io_traces.ns418 S3FIFO-0.0010-0.9000 cache size    36190, 2600000 req, miss ratio 0.2813, byte miss ratio 0.2813
io_traces.ns418 S3FIFO-0.0010-0.9000 cache size    72381, 2600000 req, miss ratio 0.1169, byte miss ratio 0.1169
io_traces.ns418 S3FIFO-0.0010-0.9000 cache size   144762, 2600000 req, miss ratio 0.0714, byte miss ratio 0.0714
io_traces.ns418 S3FIFO-0.8000-0.9000 cache size      180, 2600000 req, miss ratio 0.7881, byte miss ratio 0.7881
io_traces.ns418 S3FIFO-0.8000-0.9000 cache size      542, 2600000 req, miss ratio 0.7190, byte miss ratio 0.7190
io_traces.ns418 S3FIFO-0.8000-0.9000 cache size     1809, 2600000 req, miss ratio 0.6908, byte miss ratio 0.6908
io_traces.ns418 S3FIFO-0.8000-0.9000 cache size     5428, 2600000 req, miss ratio 0.6649, byte miss ratio 0.6649
io_traces.ns418 S3FIFO-0.8000-0.9000 cache size    18095, 2600000 req, miss ratio 0.4116, byte miss ratio 0.4116
io_traces.ns418 S3FIFO-0.8000-0.9000 cache size    36190, 2600000 req, miss ratio 0.2824, byte miss ratio 0.2824
io_traces.ns418 S3FIFO-0.8000-0.9000 cache size    72381, 2600000 req, miss ratio 0.1342, byte miss ratio 0.1342
io_traces.ns418 S3FIFO-0.8000-0.9000 cache size   144762, 2600000 req, miss ratio 0.0747, byte miss ratio 0.0747
io_traces.ns418 S3FIFO-0.2000-1.9000 cache size      180, 2600000 req, miss ratio 0.7171, byte miss ratio 0.7171
io_traces.ns418 S3FIFO-0.2000-1.9000 cache size      542, 2600000 req, miss ratio 0.6955, byte miss ratio 0.6955
io_traces.ns418 S3FIFO-0.2000-1.9000 cache size     1809, 2600000 req, miss ratio 0.6259, byte miss ratio 0.6259
io_traces.ns418 S3FIFO-0.2000-1.9000 cache size     5428, 2600000 req, miss ratio 0.5408, byte miss ratio 0.5408
io_traces.ns418 S3FIFO-0.2000-1.9000 cache size    18095, 2600000 req, miss ratio 0.4103, byte miss ratio 0.4103
io_traces.ns418 S3FIFO-0.2000-1.9000 cache size    36190, 2600000 req, miss ratio 0.2793, byte miss ratio 0.2793
io_traces.ns418 S3FIFO-0.2000-1.9000 cache size    72381, 2600000 req, miss ratio 0.1084, byte miss ratio 0.1084
io_traces.ns418 S3FIFO-0.2000-1.9000 cache size   144762, 2600000 req, miss ratio 0.0704, byte miss ratio 0.0704
io_traces.ns418 S3FIFO-0.4000-0.9000 cache size      180, 2600000 req, miss ratio 0.7305, byte miss ratio 0.7305
io_traces.ns418 S3FIFO-0.4000-0.9000 cache size      542, 2600000 req, miss ratio 0.7026, byte miss ratio 0.7026
io_traces.ns418 S3FIFO-0.4000-0.9000 cache size     1809, 2600000 req, miss ratio 0.6493, byte miss ratio 0.6493
io_traces.ns418 S3FIFO-0.4000-0.9000 cache size     5428, 2600000 req, miss ratio 0.5607, byte miss ratio 0.5607
io_traces.ns418 S3FIFO-0.4000-0.9000 cache size    18095, 2600000 req, miss ratio 0.4032, byte miss ratio 0.4032
io_traces.ns418 S3FIFO-0.4000-0.9000 cache size    36190, 2600000 req, miss ratio 0.2760, byte miss ratio 0.2760
io_traces.ns418 S3FIFO-0.4000-0.9000 cache size    72381, 2600000 req, miss ratio 0.1166, byte miss ratio 0.1166
io_traces.ns418 S3FIFO-0.4000-0.9000 cache size   144762, 2600000 req, miss ratio 0.0700, byte miss ratio 0.0700
io_traces.ns418 S3FIFO-0.8000-1.9000 cache size      180, 2600000 req, miss ratio 0.8022, byte miss ratio 0.8022
io_traces.ns418 S3FIFO-0.8000-1.9000 cache size      542, 2600000 req, miss ratio 0.7199, byte miss ratio 0.7199
io_traces.ns418 S3FIFO-0.8000-1.9000 cache size     1809, 2600000 req, miss ratio 0.6946, byte miss ratio 0.6946
io_traces.ns418 S3FIFO-0.8000-1.9000 cache size     5428, 2600000 req, miss ratio 0.6671, byte miss ratio 0.6671
io_traces.ns418 S3FIFO-0.8000-1.9000 cache size    18095, 2600000 req, miss ratio 0.4123, byte miss ratio 0.4123
io_traces.ns418 S3FIFO-0.8000-1.9000 cache size    36190, 2600000 req, miss ratio 0.2821, byte miss ratio 0.2821
io_traces.ns418 S3FIFO-0.8000-1.9000 cache size    72381, 2600000 req, miss ratio 0.1342, byte miss ratio 0.1342
io_traces.ns418 S3FIFO-0.8000-1.9000 cache size   144762, 2600000 req, miss ratio 0.0747, byte miss ratio 0.0747
io_traces.ns418 S3FIFO-0.5500-0.9000 cache size      180, 2600000 req, miss ratio 0.7379, byte miss ratio 0.7379
io_traces.ns418 S3FIFO-0.5500-0.9000 cache size      542, 2600000 req, miss ratio 0.7066, byte miss ratio 0.7066
io_traces.ns418 S3FIFO-0.5500-0.9000 cache size     1809, 2600000 req, miss ratio 0.6632, byte miss ratio 0.6632
io_traces.ns418 S3FIFO-0.5500-0.9000 cache size     5428, 2600000 req, miss ratio 0.5996, byte miss ratio 0.5996
io_traces.ns418 S3FIFO-0.5500-0.9000 cache size    18095, 2600000 req, miss ratio 0.4081, byte miss ratio 0.4081
io_traces.ns418 S3FIFO-0.5500-0.9000 cache size    36190, 2600000 req, miss ratio 0.2709, byte miss ratio 0.2709
io_traces.ns418 S3FIFO-0.5500-0.9000 cache size    72381, 2600000 req, miss ratio 0.1234, byte miss ratio 0.1234
io_traces.ns418 S3FIFO-0.5500-0.9000 cache size   144762, 2600000 req, miss ratio 0.0701, byte miss ratio 0.0701
