cdn1_allcolo.ns2237 S3FIFO-0.3500-0.9000 cache size        6, 1667401 req, miss ratio 0.1057, byte miss ratio 0.1057
cdn1_allcolo.ns2237 S3FIFO-0.3500-0.9000 cache size       18, 1667401 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns2237 S3FIFO-0.3500-0.9000 cache size       61, 1667401 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_allcolo.ns2237 S3FIFO-0.3500-0.9000 cache size      184, 1667401 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns2237 S3FIFO-0.3500-0.9000 cache size      616, 1667401 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns2237 S3FIFO-0.3500-0.9000 cache size     1233, 1667401 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns2237 S3FIFO-0.3500-0.9000 cache size     2466, 1667401 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2237 S3FIFO-0.3500-0.9000 cache size     4932, 1667401 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2237 S3FIFO-0.9000-0.9000 cache size        6, 1667401 req, miss ratio 0.1497, byte miss ratio 0.1497
cdn1_allcolo.ns2237 S3FIFO-0.9000-0.9000 cache size       18, 1667401 req, miss ratio 0.0681, byte miss ratio 0.0681
cdn1_allcolo.ns2237 S3FIFO-0.9000-0.9000 cache size       61, 1667401 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_allcolo.ns2237 S3FIFO-0.9000-0.9000 cache size      184, 1667401 req, miss ratio 0.0154, byte miss ratio 0.0154
cdn1_allcolo.ns2237 S3FIFO-0.9000-0.9000 cache size      616, 1667401 req, miss ratio 0.0097, byte miss ratio 0.0097
cdn1_allcolo.ns2237 S3FIFO-0.9000-0.9000 cache size     1233, 1667401 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns2237 S3FIFO-0.9000-0.9000 cache size     2466, 1667401 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns2237 S3FIFO-0.9000-0.9000 cache size     4932, 1667401 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns2237 S3FIFO-0.6500-0.9000 cache size        6, 1667401 req, miss ratio 0.1197, byte miss ratio 0.1197
cdn1_allcolo.ns2237 S3FIFO-0.6500-0.9000 cache size       18, 1667401 req, miss ratio 0.0567, byte miss ratio 0.0567
cdn1_allcolo.ns2237 S3FIFO-0.6500-0.9000 cache size       61, 1667401 req, miss ratio 0.0238, byte miss ratio 0.0238
cdn1_allcolo.ns2237 S3FIFO-0.6500-0.9000 cache size      184, 1667401 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_allcolo.ns2237 S3FIFO-0.6500-0.9000 cache size      616, 1667401 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_allcolo.ns2237 S3FIFO-0.6500-0.9000 cache size     1233, 1667401 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_allcolo.ns2237 S3FIFO-0.6500-0.9000 cache size     2466, 1667401 req, miss ratio 0.0051, byte miss ratio 0.0051
cdn1_allcolo.ns2237 S3FIFO-0.6500-0.9000 cache size     4932, 1667401 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2237 S3FIFO-0.7500-1.9000 cache size        6, 1667401 req, miss ratio 0.1360, byte miss ratio 0.1360
cdn1_allcolo.ns2237 S3FIFO-0.7500-1.9000 cache size       18, 1667401 req, miss ratio 0.0603, byte miss ratio 0.0603
cdn1_allcolo.ns2237 S3FIFO-0.7500-1.9000 cache size       61, 1667401 req, miss ratio 0.0255, byte miss ratio 0.0255
cdn1_allcolo.ns2237 S3FIFO-0.7500-1.9000 cache size      184, 1667401 req, miss ratio 0.0139, byte miss ratio 0.0139
cdn1_allcolo.ns2237 S3FIFO-0.7500-1.9000 cache size      616, 1667401 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns2237 S3FIFO-0.7500-1.9000 cache size     1233, 1667401 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns2237 S3FIFO-0.7500-1.9000 cache size     2466, 1667401 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns2237 S3FIFO-0.7500-1.9000 cache size     4932, 1667401 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns2237 S3FIFO-0.1500-0.9000 cache size        6, 1667401 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2237 S3FIFO-0.1500-0.9000 cache size       18, 1667401 req, miss ratio 0.0430, byte miss ratio 0.0430
cdn1_allcolo.ns2237 S3FIFO-0.1500-0.9000 cache size       61, 1667401 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_allcolo.ns2237 S3FIFO-0.1500-0.9000 cache size      184, 1667401 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns2237 S3FIFO-0.1500-0.9000 cache size      616, 1667401 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns2237 S3FIFO-0.1500-0.9000 cache size     1233, 1667401 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns2237 S3FIFO-0.1500-0.9000 cache size     2466, 1667401 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2237 S3FIFO-0.1500-0.9000 cache size     4932, 1667401 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2237 S3FIFO-0.1500-1.9000 cache size        6, 1667401 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2237 S3FIFO-0.1500-1.9000 cache size       18, 1667401 req, miss ratio 0.0443, byte miss ratio 0.0443
cdn1_allcolo.ns2237 S3FIFO-0.1500-1.9000 cache size       61, 1667401 req, miss ratio 0.0174, byte miss ratio 0.0174
cdn1_allcolo.ns2237 S3FIFO-0.1500-1.9000 cache size      184, 1667401 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns2237 S3FIFO-0.1500-1.9000 cache size      616, 1667401 req, miss ratio 0.0075, byte miss ratio 0.0075
cdn1_allcolo.ns2237 S3FIFO-0.1500-1.9000 cache size     1233, 1667401 req, miss ratio 0.0061, byte miss ratio 0.0061
cdn1_allcolo.ns2237 S3FIFO-0.1500-1.9000 cache size     2466, 1667401 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2237 S3FIFO-0.1500-1.9000 cache size     4932, 1667401 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2237 S3FIFO-0.8500-0.9000 cache size        6, 1667401 req, miss ratio 0.1497, byte miss ratio 0.1497
cdn1_allcolo.ns2237 S3FIFO-0.8500-0.9000 cache size       18, 1667401 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns2237 S3FIFO-0.8500-0.9000 cache size       61, 1667401 req, miss ratio 0.0274, byte miss ratio 0.0274
cdn1_allcolo.ns2237 S3FIFO-0.8500-0.9000 cache size      184, 1667401 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_allcolo.ns2237 S3FIFO-0.8500-0.9000 cache size      616, 1667401 req, miss ratio 0.0094, byte miss ratio 0.0094
cdn1_allcolo.ns2237 S3FIFO-0.8500-0.9000 cache size     1233, 1667401 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_allcolo.ns2237 S3FIFO-0.8500-0.9000 cache size     2466, 1667401 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns2237 S3FIFO-0.8500-0.9000 cache size     4932, 1667401 req, miss ratio 0.0040, byte miss ratio 0.0040
cdn1_allcolo.ns2237 S3FIFO-0.0500-1.9000 cache size        6, 1667401 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2237 S3FIFO-0.0500-1.9000 cache size       18, 1667401 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns2237 S3FIFO-0.0500-1.9000 cache size       61, 1667401 req, miss ratio 0.0168, byte miss ratio 0.0168
cdn1_allcolo.ns2237 S3FIFO-0.0500-1.9000 cache size      184, 1667401 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns2237 S3FIFO-0.0500-1.9000 cache size      616, 1667401 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_allcolo.ns2237 S3FIFO-0.0500-1.9000 cache size     1233, 1667401 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_allcolo.ns2237 S3FIFO-0.0500-1.9000 cache size     2466, 1667401 req, miss ratio 0.0047, byte miss ratio 0.0047
cdn1_allcolo.ns2237 S3FIFO-0.0500-1.9000 cache size     4932, 1667401 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2237 S3FIFO-0.9900-0.9000 cache size        6, 1667401 req, miss ratio 0.1497, byte miss ratio 0.1497
cdn1_allcolo.ns2237 S3FIFO-0.9900-0.9000 cache size       18, 1667401 req, miss ratio 0.0704, byte miss ratio 0.0704
cdn1_allcolo.ns2237 S3FIFO-0.9900-0.9000 cache size       61, 1667401 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns2237 S3FIFO-0.9900-0.9000 cache size      184, 1667401 req, miss ratio 0.0166, byte miss ratio 0.0166
cdn1_allcolo.ns2237 S3FIFO-0.9900-0.9000 cache size      616, 1667401 req, miss ratio 0.0103, byte miss ratio 0.0103
cdn1_allcolo.ns2237 S3FIFO-0.9900-0.9000 cache size     1233, 1667401 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns2237 S3FIFO-0.9900-0.9000 cache size     2466, 1667401 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_allcolo.ns2237 S3FIFO-0.9900-0.9000 cache size     4932, 1667401 req, miss ratio 0.0041, byte miss ratio 0.0041
cdn1_allcolo.ns2237 S3FIFO-0.3000-1.9000 cache size        6, 1667401 req, miss ratio 0.0969, byte miss ratio 0.0969
cdn1_allcolo.ns2237 S3FIFO-0.3000-1.9000 cache size       18, 1667401 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_allcolo.ns2237 S3FIFO-0.3000-1.9000 cache size       61, 1667401 req, miss ratio 0.0190, byte miss ratio 0.0190
cdn1_allcolo.ns2237 S3FIFO-0.3000-1.9000 cache size      184, 1667401 req, miss ratio 0.0115, byte miss ratio 0.0115
cdn1_allcolo.ns2237 S3FIFO-0.3000-1.9000 cache size      616, 1667401 req, miss ratio 0.0078, byte miss ratio 0.0078
cdn1_allcolo.ns2237 S3FIFO-0.3000-1.9000 cache size     1233, 1667401 req, miss ratio 0.0062, byte miss ratio 0.0062
cdn1_allcolo.ns2237 S3FIFO-0.3000-1.9000 cache size     2466, 1667401 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns2237 S3FIFO-0.3000-1.9000 cache size     4932, 1667401 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_allcolo.ns2237 S3FIFO-0.3500-1.9000 cache size        6, 1667401 req, miss ratio 0.1084, byte miss ratio 0.1084
cdn1_allcolo.ns2237 S3FIFO-0.3500-1.9000 cache size       18, 1667401 req, miss ratio 0.0498, byte miss ratio 0.0498
cdn1_allcolo.ns2237 S3FIFO-0.3500-1.9000 cache size       61, 1667401 req, miss ratio 0.0196, byte miss ratio 0.0196
cdn1_allcolo.ns2237 S3FIFO-0.3500-1.9000 cache size      184, 1667401 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_allcolo.ns2237 S3FIFO-0.3500-1.9000 cache size      616, 1667401 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns2237 S3FIFO-0.3500-1.9000 cache size     1233, 1667401 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_allcolo.ns2237 S3FIFO-0.3500-1.9000 cache size     2466, 1667401 req, miss ratio 0.0048, byte miss ratio 0.0048
