cdn1_colo28.ns237 S3FIFO-0.3000-1.9000 cache size      163, 55661550 req, miss ratio 0.1980, byte miss ratio 0.1980
cdn1_colo28.ns237 S3FIFO-0.3000-1.9000 cache size      490, 55661550 req, miss ratio 0.0669, byte miss ratio 0.0669
cdn1_colo28.ns237 S3FIFO-0.3000-1.9000 cache size     1634, 55661550 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_colo28.ns237 S3FIFO-0.3000-1.9000 cache size     4904, 55661550 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns237 S3FIFO-0.3000-1.9000 cache size    16348, 55661550 req, miss ratio 0.0084, byte miss ratio 0.0084
cdn1_colo28.ns237 S3FIFO-0.3000-1.9000 cache size    32696, 55661550 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns237 S3FIFO-0.3000-1.9000 cache size    65392, 55661550 req, miss ratio 0.0038, byte miss ratio 0.0038
cdn1_colo28.ns237 S3FIFO-0.3000-1.9000 cache size   130785, 55661550 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns237 S3FIFO-0.0010-1.9000 cache size      163, 55661550 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns237 S3FIFO-0.0010-1.9000 cache size      490, 55661550 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns237 S3FIFO-0.0010-1.9000 cache size     1634, 55661550 req, miss ratio 0.0265, byte miss ratio 0.0265
cdn1_colo28.ns237 S3FIFO-0.0010-1.9000 cache size     4904, 55661550 req, miss ratio 0.0155, byte miss ratio 0.0155
cdn1_colo28.ns237 S3FIFO-0.0010-1.9000 cache size    16348, 55661550 req, miss ratio 0.0087, byte miss ratio 0.0087
cdn1_colo28.ns237 S3FIFO-0.0010-1.9000 cache size    32696, 55661550 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_colo28.ns237 S3FIFO-0.0010-1.9000 cache size    65392, 55661550 req, miss ratio 0.0037, byte miss ratio 0.0037
cdn1_colo28.ns237 S3FIFO-0.0010-1.9000 cache size   130785, 55661550 req, miss ratio 0.0030, byte miss ratio 0.0030
cdn1_colo28.ns237 S3FIFO-0.0500-0.9000 cache size      163, 55661550 req, miss ratio 0.1620, byte miss ratio 0.1620
cdn1_colo28.ns237 S3FIFO-0.0500-0.9000 cache size      490, 55661550 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_colo28.ns237 S3FIFO-0.0500-0.9000 cache size     1634, 55661550 req, miss ratio 0.0259, byte miss ratio 0.0259
cdn1_colo28.ns237 S3FIFO-0.0500-0.9000 cache size     4904, 55661550 req, miss ratio 0.0149, byte miss ratio 0.0149
