cdn1_allcolo.ns1860 S3FIFO-0.9900-0.9000 cache size        7, 3367268 req, miss ratio 0.0707, byte miss ratio 0.0707
cdn1_allcolo.ns1860 S3FIFO-0.9900-0.9000 cache size       23, 3367268 req, miss ratio 0.0457, byte miss ratio 0.0457
cdn1_allcolo.ns1860 S3FIFO-0.9900-0.9000 cache size       78, 3367268 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_allcolo.ns1860 S3FIFO-0.9900-0.9000 cache size      236, 3367268 req, miss ratio 0.0221, byte miss ratio 0.0221
cdn1_allcolo.ns1860 S3FIFO-0.9900-0.9000 cache size      787, 3367268 req, miss ratio 0.0146, byte miss ratio 0.0146
cdn1_allcolo.ns1860 S3FIFO-0.9900-0.9000 cache size     1575, 3367268 req, miss ratio 0.0105, byte miss ratio 0.0105
cdn1_allcolo.ns1860 S3FIFO-0.9900-0.9000 cache size     3150, 3367268 req, miss ratio 0.0064, byte miss ratio 0.0064
cdn1_allcolo.ns1860 S3FIFO-0.9900-0.9000 cache size     6300, 3367268 req, miss ratio 0.0031, byte miss ratio 0.0031
cdn1_allcolo.ns1860 S3FIFO-0.5000-0.9000 cache size        7, 3367268 req, miss ratio 0.0568, byte miss ratio 0.0568
cdn1_allcolo.ns1860 S3FIFO-0.5000-0.9000 cache size       23, 3367268 req, miss ratio 0.0342, byte miss ratio 0.0342
cdn1_allcolo.ns1860 S3FIFO-0.5000-0.9000 cache size       78, 3367268 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_allcolo.ns1860 S3FIFO-0.5000-0.9000 cache size      236, 3367268 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1860 S3FIFO-0.5000-0.9000 cache size      787, 3367268 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns1860 S3FIFO-0.5000-0.9000 cache size     1575, 3367268 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_allcolo.ns1860 S3FIFO-0.5000-0.9000 cache size     3150, 3367268 req, miss ratio 0.0054, byte miss ratio 0.0054
cdn1_allcolo.ns1860 S3FIFO-0.5000-0.9000 cache size     6300, 3367268 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns1860 S3FIFO-0.0500-1.9000 cache size        7, 3367268 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1860 S3FIFO-0.0500-1.9000 cache size       23, 3367268 req, miss ratio 0.0303, byte miss ratio 0.0303
cdn1_allcolo.ns1860 S3FIFO-0.0500-1.9000 cache size       78, 3367268 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_allcolo.ns1860 S3FIFO-0.0500-1.9000 cache size      236, 3367268 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns1860 S3FIFO-0.0500-1.9000 cache size      787, 3367268 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns1860 S3FIFO-0.0500-1.9000 cache size     1575, 3367268 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1860 S3FIFO-0.0500-1.9000 cache size     3150, 3367268 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns1860 S3FIFO-0.0500-1.9000 cache size     6300, 3367268 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1860 S3FIFO-0.8000-0.9000 cache size        7, 3367268 req, miss ratio 0.0647, byte miss ratio 0.0647
cdn1_allcolo.ns1860 S3FIFO-0.8000-0.9000 cache size       23, 3367268 req, miss ratio 0.0408, byte miss ratio 0.0408
cdn1_allcolo.ns1860 S3FIFO-0.8000-0.9000 cache size       78, 3367268 req, miss ratio 0.0271, byte miss ratio 0.0271
cdn1_allcolo.ns1860 S3FIFO-0.8000-0.9000 cache size      236, 3367268 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_allcolo.ns1860 S3FIFO-0.8000-0.9000 cache size      787, 3367268 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_allcolo.ns1860 S3FIFO-0.8000-0.9000 cache size     1575, 3367268 req, miss ratio 0.0098, byte miss ratio 0.0098
cdn1_allcolo.ns1860 S3FIFO-0.8000-0.9000 cache size     3150, 3367268 req, miss ratio 0.0059, byte miss ratio 0.0059
cdn1_allcolo.ns1860 S3FIFO-0.8000-0.9000 cache size     6300, 3367268 req, miss ratio 0.0028, byte miss ratio 0.0028
cdn1_allcolo.ns1860 S3FIFO-0.4000-0.9000 cache size        7, 3367268 req, miss ratio 0.0540, byte miss ratio 0.0540
cdn1_allcolo.ns1860 S3FIFO-0.4000-0.9000 cache size       23, 3367268 req, miss ratio 0.0329, byte miss ratio 0.0329
cdn1_allcolo.ns1860 S3FIFO-0.4000-0.9000 cache size       78, 3367268 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_allcolo.ns1860 S3FIFO-0.4000-0.9000 cache size      236, 3367268 req, miss ratio 0.0173, byte miss ratio 0.0173
cdn1_allcolo.ns1860 S3FIFO-0.4000-0.9000 cache size      787, 3367268 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns1860 S3FIFO-0.4000-0.9000 cache size     1575, 3367268 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns1860 S3FIFO-0.4000-0.9000 cache size     3150, 3367268 req, miss ratio 0.0052, byte miss ratio 0.0052
cdn1_allcolo.ns1860 S3FIFO-0.4000-0.9000 cache size     6300, 3367268 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns1860 S3FIFO-0.0050-0.9000 cache size        7, 3367268 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1860 S3FIFO-0.0050-0.9000 cache size       23, 3367268 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1860 S3FIFO-0.0050-0.9000 cache size       78, 3367268 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1860 S3FIFO-0.0050-0.9000 cache size      236, 3367268 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_allcolo.ns1860 S3FIFO-0.0050-0.9000 cache size      787, 3367268 req, miss ratio 0.0109, byte miss ratio 0.0109
cdn1_allcolo.ns1860 S3FIFO-0.0050-0.9000 cache size     1575, 3367268 req, miss ratio 0.0077, byte miss ratio 0.0077
cdn1_allcolo.ns1860 S3FIFO-0.0050-0.9000 cache size     3150, 3367268 req, miss ratio 0.0046, byte miss ratio 0.0046
cdn1_allcolo.ns1860 S3FIFO-0.0050-0.9000 cache size     6300, 3367268 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1860 S3FIFO-0.1500-0.9000 cache size        7, 3367268 req, miss ratio 0.0518, byte miss ratio 0.0518
cdn1_allcolo.ns1860 S3FIFO-0.1500-0.9000 cache size       23, 3367268 req, miss ratio 0.0304, byte miss ratio 0.0304
cdn1_allcolo.ns1860 S3FIFO-0.1500-0.9000 cache size       78, 3367268 req, miss ratio 0.0217, byte miss ratio 0.0217
cdn1_allcolo.ns1860 S3FIFO-0.1500-0.9000 cache size      236, 3367268 req, miss ratio 0.0163, byte miss ratio 0.0163
cdn1_allcolo.ns1860 S3FIFO-0.1500-0.9000 cache size      787, 3367268 req, miss ratio 0.0111, byte miss ratio 0.0111
cdn1_allcolo.ns1860 S3FIFO-0.1500-0.9000 cache size     1575, 3367268 req, miss ratio 0.0080, byte miss ratio 0.0080
cdn1_allcolo.ns1860 S3FIFO-0.1500-0.9000 cache size     3150, 3367268 req, miss ratio 0.0048, byte miss ratio 0.0048
cdn1_allcolo.ns1860 S3FIFO-0.1500-0.9000 cache size     6300, 3367268 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1860 S3FIFO-0.4500-1.9000 cache size        7, 3367268 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_allcolo.ns1860 S3FIFO-0.4500-1.9000 cache size       23, 3367268 req, miss ratio 0.0339, byte miss ratio 0.0339
cdn1_allcolo.ns1860 S3FIFO-0.4500-1.9000 cache size       78, 3367268 req, miss ratio 0.0235, byte miss ratio 0.0235
cdn1_allcolo.ns1860 S3FIFO-0.4500-1.9000 cache size      236, 3367268 req, miss ratio 0.0179, byte miss ratio 0.0179
cdn1_allcolo.ns1860 S3FIFO-0.4500-1.9000 cache size      787, 3367268 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_allcolo.ns1860 S3FIFO-0.4500-1.9000 cache size     1575, 3367268 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_allcolo.ns1860 S3FIFO-0.4500-1.9000 cache size     3150, 3367268 req, miss ratio 0.0053, byte miss ratio 0.0053
cdn1_allcolo.ns1860 S3FIFO-0.4500-1.9000 cache size     6300, 3367268 req, miss ratio 0.0026, byte miss ratio 0.0026
cdn1_allcolo.ns1860 S3FIFO-0.2500-0.9000 cache size        7, 3367268 req, miss ratio 0.0518, byte miss ratio 0.0518
cdn1_allcolo.ns1860 S3FIFO-0.2500-0.9000 cache size       23, 3367268 req, miss ratio 0.0310, byte miss ratio 0.0310
cdn1_allcolo.ns1860 S3FIFO-0.2500-0.9000 cache size       78, 3367268 req, miss ratio 0.0220, byte miss ratio 0.0220
cdn1_allcolo.ns1860 S3FIFO-0.2500-0.9000 cache size      236, 3367268 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_allcolo.ns1860 S3FIFO-0.2500-0.9000 cache size      787, 3367268 req, miss ratio 0.0114, byte miss ratio 0.0114
cdn1_allcolo.ns1860 S3FIFO-0.2500-0.9000 cache size     1575, 3367268 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_allcolo.ns1860 S3FIFO-0.2500-0.9000 cache size     3150, 3367268 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_allcolo.ns1860 S3FIFO-0.2500-0.9000 cache size     6300, 3367268 req, miss ratio 0.0025, byte miss ratio 0.0025
cdn1_allcolo.ns1860 S3FIFO-0.5500-1.9000 cache size        7, 3367268 req, miss ratio 0.0576, byte miss ratio 0.0576
cdn1_allcolo.ns1860 S3FIFO-0.5500-1.9000 cache size       23, 3367268 req, miss ratio 0.0354, byte miss ratio 0.0354
cdn1_allcolo.ns1860 S3FIFO-0.5500-1.9000 cache size       78, 3367268 req, miss ratio 0.0243, byte miss ratio 0.0243
cdn1_allcolo.ns1860 S3FIFO-0.5500-1.9000 cache size      236, 3367268 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns1860 S3FIFO-0.5500-1.9000 cache size      787, 3367268 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns1860 S3FIFO-0.5500-1.9000 cache size     1575, 3367268 req, miss ratio 0.0090, byte miss ratio 0.0090
cdn1_allcolo.ns1860 S3FIFO-0.5500-1.9000 cache size     3150, 3367268 req, miss ratio 0.0055, byte miss ratio 0.0055
cdn1_allcolo.ns1860 S3FIFO-0.5500-1.9000 cache size     6300, 3367268 req, miss ratio 0.0026, byte miss ratio 0.0026
