tencentBlock.ns4116 S3FIFO-0.9900-1.9000 cache size     2224, 45020916 req, miss ratio 0.7695, byte miss ratio 0.7695
tencentBlock.ns4116 S3FIFO-0.9900-1.9000 cache size     6673, 45020916 req, miss ratio 0.6665, byte miss ratio 0.6665
tencentBlock.ns4116 S3FIFO-0.9900-1.9000 cache size    22243, 45020916 req, miss ratio 0.5590, byte miss ratio 0.5590
tencentBlock.ns4116 S3FIFO-0.9900-1.9000 cache size    66731, 45020916 req, miss ratio 0.4330, byte miss ratio 0.4330
tencentBlock.ns4116 S3FIFO-0.9900-1.9000 cache size   222437, 45020916 req, miss ratio 0.2501, byte miss ratio 0.2501
tencentBlock.ns4116 S3FIFO-0.9900-1.9000 cache size   444875, 45020916 req, miss ratio 0.1590, byte miss ratio 0.1590
tencentBlock.ns4116 S3FIFO-0.9900-1.9000 cache size   889750, 45020916 req, miss ratio 0.0902, byte miss ratio 0.0902
tencentBlock.ns4116 S3FIFO-0.9900-1.9000 cache size  1779501, 45020916 req, miss ratio 0.0582, byte miss ratio 0.0582
tencentBlock.ns4116 S3FIFO-0.3500-0.9000 cache size     2224, 45020916 req, miss ratio 0.7441, byte miss ratio 0.7441
tencentBlock.ns4116 S3FIFO-0.3500-0.9000 cache size     6673, 45020916 req, miss ratio 0.6294, byte miss ratio 0.6294
tencentBlock.ns4116 S3FIFO-0.3500-0.9000 cache size    22243, 45020916 req, miss ratio 0.5042, byte miss ratio 0.5042
tencentBlock.ns4116 S3FIFO-0.3500-0.9000 cache size    66731, 45020916 req, miss ratio 0.3906, byte miss ratio 0.3906
tencentBlock.ns4116 S3FIFO-0.3500-0.9000 cache size   222437, 45020916 req, miss ratio 0.2103, byte miss ratio 0.2103
tencentBlock.ns4116 S3FIFO-0.3500-0.9000 cache size   444875, 45020916 req, miss ratio 0.1240, byte miss ratio 0.1240
tencentBlock.ns4116 S3FIFO-0.3500-0.9000 cache size   889750, 45020916 req, miss ratio 0.0693, byte miss ratio 0.0693
tencentBlock.ns4116 S3FIFO-0.3500-0.9000 cache size  1779501, 45020916 req, miss ratio 0.0513, byte miss ratio 0.0513
tencentBlock.ns4116 S3FIFO-0.3000-1.9000 cache size     2224, 45020916 req, miss ratio 0.7421, byte miss ratio 0.7421
tencentBlock.ns4116 S3FIFO-0.3000-1.9000 cache size     6673, 45020916 req, miss ratio 0.6298, byte miss ratio 0.6298
tencentBlock.ns4116 S3FIFO-0.3000-1.9000 cache size    22243, 45020916 req, miss ratio 0.5054, byte miss ratio 0.5054
tencentBlock.ns4116 S3FIFO-0.3000-1.9000 cache size    66731, 45020916 req, miss ratio 0.3910, byte miss ratio 0.3910
tencentBlock.ns4116 S3FIFO-0.3000-1.9000 cache size   222437, 45020916 req, miss ratio 0.2085, byte miss ratio 0.2085
tencentBlock.ns4116 S3FIFO-0.3000-1.9000 cache size   444875, 45020916 req, miss ratio 0.1226, byte miss ratio 0.1226
tencentBlock.ns4116 S3FIFO-0.3000-1.9000 cache size   889750, 45020916 req, miss ratio 0.0692, byte miss ratio 0.0692
tencentBlock.ns4116 S3FIFO-0.3000-1.9000 cache size  1779501, 45020916 req, miss ratio 0.0513, byte miss ratio 0.0513
tencentBlock.ns4116 S3FIFO-0.6500-1.9000 cache size     2224, 45020916 req, miss ratio 0.7482, byte miss ratio 0.7482
tencentBlock.ns4116 S3FIFO-0.6500-1.9000 cache size     6673, 45020916 req, miss ratio 0.6386, byte miss ratio 0.6386
tencentBlock.ns4116 S3FIFO-0.6500-1.9000 cache size    22243, 45020916 req, miss ratio 0.5226, byte miss ratio 0.5226
tencentBlock.ns4116 S3FIFO-0.6500-1.9000 cache size    66731, 45020916 req, miss ratio 0.4045, byte miss ratio 0.4045
tencentBlock.ns4116 S3FIFO-0.6500-1.9000 cache size   222437, 45020916 req, miss ratio 0.2274, byte miss ratio 0.2274
tencentBlock.ns4116 S3FIFO-0.6500-1.9000 cache size   444875, 45020916 req, miss ratio 0.1375, byte miss ratio 0.1375
tencentBlock.ns4116 S3FIFO-0.6500-1.9000 cache size   889750, 45020916 req, miss ratio 0.0765, byte miss ratio 0.0765
tencentBlock.ns4116 S3FIFO-0.6500-1.9000 cache size  1779501, 45020916 req, miss ratio 0.0517, byte miss ratio 0.0517
tencentBlock.ns4116 S3FIFO-0.8500-1.9000 cache size     2224, 45020916 req, miss ratio 0.7607, byte miss ratio 0.7607
tencentBlock.ns4116 S3FIFO-0.8500-1.9000 cache size     6673, 45020916 req, miss ratio 0.6524, byte miss ratio 0.6524
tencentBlock.ns4116 S3FIFO-0.8500-1.9000 cache size    22243, 45020916 req, miss ratio 0.5397, byte miss ratio 0.5397
tencentBlock.ns4116 S3FIFO-0.8500-1.9000 cache size    66731, 45020916 req, miss ratio 0.4154, byte miss ratio 0.4154
tencentBlock.ns4116 S3FIFO-0.8500-1.9000 cache size   222437, 45020916 req, miss ratio 0.2398, byte miss ratio 0.2398
tencentBlock.ns4116 S3FIFO-0.8500-1.9000 cache size   444875, 45020916 req, miss ratio 0.1498, byte miss ratio 0.1498
tencentBlock.ns4116 S3FIFO-0.8500-1.9000 cache size   889750, 45020916 req, miss ratio 0.0843, byte miss ratio 0.0843
tencentBlock.ns4116 S3FIFO-0.8500-1.9000 cache size  1779501, 45020916 req, miss ratio 0.0540, byte miss ratio 0.0540
tencentBlock.ns4116 S3FIFO-0.0010-1.9000 cache size     2224, 45020916 req, miss ratio 0.7508, byte miss ratio 0.7508
tencentBlock.ns4116 S3FIFO-0.0010-1.9000 cache size     6673, 45020916 req, miss ratio 0.6662, byte miss ratio 0.6662
