tencentBlock.ns18031 S3FIFO-0.8500-0.9000 cache size       50, 1276475 req, miss ratio 0.3522, byte miss ratio 0.3522
tencentBlock.ns18031 S3FIFO-0.8500-0.9000 cache size      151, 1276475 req, miss ratio 0.2006, byte miss ratio 0.2006
tencentBlock.ns18031 S3FIFO-0.8500-0.9000 cache size      504, 1276475 req, miss ratio 0.1588, byte miss ratio 0.1588
tencentBlock.ns18031 S3FIFO-0.8500-0.9000 cache size     1513, 1276475 req, miss ratio 0.1414, byte miss ratio 0.1414
tencentBlock.ns18031 S3FIFO-0.8500-0.9000 cache size     5043, 1276475 req, miss ratio 0.1280, byte miss ratio 0.1280
tencentBlock.ns18031 S3FIFO-0.8500-0.9000 cache size    10087, 1276475 req, miss ratio 0.1090, byte miss ratio 0.1090
tencentBlock.ns18031 S3FIFO-0.8500-0.9000 cache size    20175, 1276475 req, miss ratio 0.0740, byte miss ratio 0.0740
tencentBlock.ns18031 S3FIFO-0.8500-0.9000 cache size    40351, 1276475 req, miss ratio 0.0421, byte miss ratio 0.0421
tencentBlock.ns18031 S3FIFO-0.5000-1.9000 cache size       50, 1276475 req, miss ratio 0.2963, byte miss ratio 0.2963
tencentBlock.ns18031 S3FIFO-0.5000-1.9000 cache size      151, 1276475 req, miss ratio 0.1717, byte miss ratio 0.1717
tencentBlock.ns18031 S3FIFO-0.5000-1.9000 cache size      504, 1276475 req, miss ratio 0.1477, byte miss ratio 0.1477
tencentBlock.ns18031 S3FIFO-0.5000-1.9000 cache size     1513, 1276475 req, miss ratio 0.1345, byte miss ratio 0.1345
tencentBlock.ns18031 S3FIFO-0.5000-1.9000 cache size     5043, 1276475 req, miss ratio 0.1220, byte miss ratio 0.1220
tencentBlock.ns18031 S3FIFO-0.5000-1.9000 cache size    10087, 1276475 req, miss ratio 0.1089, byte miss ratio 0.1089
tencentBlock.ns18031 S3FIFO-0.5000-1.9000 cache size    20175, 1276475 req, miss ratio 0.0697, byte miss ratio 0.0697
tencentBlock.ns18031 S3FIFO-0.5000-1.9000 cache size    40351, 1276475 req, miss ratio 0.0401, byte miss ratio 0.0401
tencentBlock.ns18031 S3FIFO-0.7000-0.9000 cache size       50, 1276475 req, miss ratio 0.3219, byte miss ratio 0.3219
tencentBlock.ns18031 S3FIFO-0.7000-0.9000 cache size      151, 1276475 req, miss ratio 0.1821, byte miss ratio 0.1821
tencentBlock.ns18031 S3FIFO-0.7000-0.9000 cache size      504, 1276475 req, miss ratio 0.1540, byte miss ratio 0.1540
tencentBlock.ns18031 S3FIFO-0.7000-0.9000 cache size     1513, 1276475 req, miss ratio 0.1385, byte miss ratio 0.1385
tencentBlock.ns18031 S3FIFO-0.7000-0.9000 cache size     5043, 1276475 req, miss ratio 0.1230, byte miss ratio 0.1230
