io_traces.ns714 S3FIFO-0.6000-0.9000 cache size      515, 3600000 req, miss ratio 0.6708, byte miss ratio 0.6708
io_traces.ns714 S3FIFO-0.6000-0.9000 cache size     1547, 3600000 req, miss ratio 0.6666, byte miss ratio 0.6666
io_traces.ns714 S3FIFO-0.6000-0.9000 cache size     5156, 3600000 req, miss ratio 0.6532, byte miss ratio 0.6532
io_traces.ns714 S3FIFO-0.6000-0.9000 cache size    15470, 3600000 req, miss ratio 0.4991, byte miss ratio 0.4991
io_traces.ns714 S3FIFO-0.6000-0.9000 cache size    51567, 3600000 req, miss ratio 0.2491, byte miss ratio 0.2491
io_traces.ns714 S3FIFO-0.6000-0.9000 cache size   103135, 3600000 req, miss ratio 0.1721, byte miss ratio 0.1721
io_traces.ns714 S3FIFO-0.6000-0.9000 cache size   206270, 3600000 req, miss ratio 0.1520, byte miss ratio 0.1520
io_traces.ns714 S3FIFO-0.6000-0.9000 cache size   412540, 3600000 req, miss ratio 0.1433, byte miss ratio 0.1433
io_traces.ns714 S3FIFO-0.8500-1.9000 cache size      515, 3600000 req, miss ratio 0.6797, byte miss ratio 0.6797
io_traces.ns714 S3FIFO-0.8500-1.9000 cache size     1547, 3600000 req, miss ratio 0.6679, byte miss ratio 0.6679
io_traces.ns714 S3FIFO-0.8500-1.9000 cache size     5156, 3600000 req, miss ratio 0.6440, byte miss ratio 0.6440
io_traces.ns714 S3FIFO-0.8500-1.9000 cache size    15470, 3600000 req, miss ratio 0.4947, byte miss ratio 0.4947
io_traces.ns714 S3FIFO-0.8500-1.9000 cache size    51567, 3600000 req, miss ratio 0.2766, byte miss ratio 0.2766
io_traces.ns714 S3FIFO-0.8500-1.9000 cache size   103135, 3600000 req, miss ratio 0.1956, byte miss ratio 0.1956
io_traces.ns714 S3FIFO-0.8500-1.9000 cache size   206270, 3600000 req, miss ratio 0.1597, byte miss ratio 0.1597
io_traces.ns714 S3FIFO-0.8500-1.9000 cache size   412540, 3600000 req, miss ratio 0.1456, byte miss ratio 0.1456
