io_traces.ns314 S3FIFO-0.9000-0.9000 cache size      208, 4400000 req, miss ratio 0.4225, byte miss ratio 0.4225
io_traces.ns314 S3FIFO-0.9000-0.9000 cache size      624, 4400000 req, miss ratio 0.3312, byte miss ratio 0.3312
io_traces.ns314 S3FIFO-0.9000-0.9000 cache size     2080, 4400000 req, miss ratio 0.2874, byte miss ratio 0.2874
io_traces.ns314 S3FIFO-0.9000-0.9000 cache size     6242, 4400000 req, miss ratio 0.2476, byte miss ratio 0.2476
io_traces.ns314 S3FIFO-0.9000-0.9000 cache size    20806, 4400000 req, miss ratio 0.1803, byte miss ratio 0.1803
io_traces.ns314 S3FIFO-0.9000-0.9000 cache size    41613, 4400000 req, miss ratio 0.1134, byte miss ratio 0.1134
io_traces.ns314 S3FIFO-0.9000-0.9000 cache size    83226, 4400000 req, miss ratio 0.0625, byte miss ratio 0.0625
io_traces.ns314 S3FIFO-0.9000-0.9000 cache size   166453, 4400000 req, miss ratio 0.0519, byte miss ratio 0.0519
io_traces.ns314 S3FIFO-0.1500-1.9000 cache size      208, 4400000 req, miss ratio 0.3286, byte miss ratio 0.3286
io_traces.ns314 S3FIFO-0.1500-1.9000 cache size      624, 4400000 req, miss ratio 0.2994, byte miss ratio 0.2994
io_traces.ns314 S3FIFO-0.1500-1.9000 cache size     2080, 4400000 req, miss ratio 0.2317, byte miss ratio 0.2317
io_traces.ns314 S3FIFO-0.1500-1.9000 cache size     6242, 4400000 req, miss ratio 0.2237, byte miss ratio 0.2237
io_traces.ns314 S3FIFO-0.1500-1.9000 cache size    20806, 4400000 req, miss ratio 0.1737, byte miss ratio 0.1737
io_traces.ns314 S3FIFO-0.1500-1.9000 cache size    41613, 4400000 req, miss ratio 0.0902, byte miss ratio 0.0902
io_traces.ns314 S3FIFO-0.1500-1.9000 cache size    83226, 4400000 req, miss ratio 0.0500, byte miss ratio 0.0500
io_traces.ns314 S3FIFO-0.1500-1.9000 cache size   166453, 4400000 req, miss ratio 0.0473, byte miss ratio 0.0473
io_traces.ns314 S3FIFO-0.3000-1.9000 cache size      208, 4400000 req, miss ratio 0.3267, byte miss ratio 0.3267
io_traces.ns314 S3FIFO-0.3000-1.9000 cache size      624, 4400000 req, miss ratio 0.3038, byte miss ratio 0.3038
io_traces.ns314 S3FIFO-0.3000-1.9000 cache size     2080, 4400000 req, miss ratio 0.2352, byte miss ratio 0.2352
io_traces.ns314 S3FIFO-0.3000-1.9000 cache size     6242, 4400000 req, miss ratio 0.2278, byte miss ratio 0.2278
io_traces.ns314 S3FIFO-0.3000-1.9000 cache size    20806, 4400000 req, miss ratio 0.1773, byte miss ratio 0.1773
io_traces.ns314 S3FIFO-0.3000-1.9000 cache size    41613, 4400000 req, miss ratio 0.0969, byte miss ratio 0.0969
io_traces.ns314 S3FIFO-0.3000-1.9000 cache size    83226, 4400000 req, miss ratio 0.0480, byte miss ratio 0.0480
io_traces.ns314 S3FIFO-0.3000-1.9000 cache size   166453, 4400000 req, miss ratio 0.0473, byte miss ratio 0.0473
io_traces.ns314 S3FIFO-0.4000-1.9000 cache size      208, 4400000 req, miss ratio 0.3283, byte miss ratio 0.3283
io_traces.ns314 S3FIFO-0.4000-1.9000 cache size      624, 4400000 req, miss ratio 0.3066, byte miss ratio 0.3066
io_traces.ns314 S3FIFO-0.4000-1.9000 cache size     2080, 4400000 req, miss ratio 0.2430, byte miss ratio 0.2430
io_traces.ns314 S3FIFO-0.4000-1.9000 cache size     6242, 4400000 req, miss ratio 0.2280, byte miss ratio 0.2280
io_traces.ns314 S3FIFO-0.4000-1.9000 cache size    20806, 4400000 req, miss ratio 0.1724, byte miss ratio 0.1724
io_traces.ns314 S3FIFO-0.4000-1.9000 cache size    41613, 4400000 req, miss ratio 0.1005, byte miss ratio 0.1005
io_traces.ns314 S3FIFO-0.4000-1.9000 cache size    83226, 4400000 req, miss ratio 0.0480, byte miss ratio 0.0480
io_traces.ns314 S3FIFO-0.4000-1.9000 cache size   166453, 4400000 req, miss ratio 0.0473, byte miss ratio 0.0473
io_traces.ns314 S3FIFO-0.3500-0.9000 cache size      208, 4400000 req, miss ratio 0.3283, byte miss ratio 0.3283
io_traces.ns314 S3FIFO-0.3500-0.9000 cache size      624, 4400000 req, miss ratio 0.3062, byte miss ratio 0.3062
io_traces.ns314 S3FIFO-0.3500-0.9000 cache size     2080, 4400000 req, miss ratio 0.2386, byte miss ratio 0.2386
io_traces.ns314 S3FIFO-0.3500-0.9000 cache size     6242, 4400000 req, miss ratio 0.2257, byte miss ratio 0.2257
io_traces.ns314 S3FIFO-0.3500-0.9000 cache size    20806, 4400000 req, miss ratio 0.1734, byte miss ratio 0.1734
io_traces.ns314 S3FIFO-0.3500-0.9000 cache size    41613, 4400000 req, miss ratio 0.0992, byte miss ratio 0.0992
io_traces.ns314 S3FIFO-0.3500-0.9000 cache size    83226, 4400000 req, miss ratio 0.0479, byte miss ratio 0.0479
io_traces.ns314 S3FIFO-0.3500-0.9000 cache size   166453, 4400000 req, miss ratio 0.0473, byte miss ratio 0.0473
io_traces.ns314 S3FIFO-0.2000-1.9000 cache size      208, 4400000 req, miss ratio 0.3273, byte miss ratio 0.3273
io_traces.ns314 S3FIFO-0.2000-1.9000 cache size      624, 4400000 req, miss ratio 0.3006, byte miss ratio 0.3006
io_traces.ns314 S3FIFO-0.2000-1.9000 cache size     2080, 4400000 req, miss ratio 0.2320, byte miss ratio 0.2320
io_traces.ns314 S3FIFO-0.2000-1.9000 cache size     6242, 4400000 req, miss ratio 0.2240, byte miss ratio 0.2240
