tencentBlock.ns8937 S3FIFO-0.6500-0.9000 cache size     7180, 39709499 req, miss ratio 0.8222, byte miss ratio 0.8222
tencentBlock.ns8937 S3FIFO-0.6500-0.9000 cache size    21542, 39709499 req, miss ratio 0.7846, byte miss ratio 0.7846
tencentBlock.ns8937 S3FIFO-0.6500-0.9000 cache size    71807, 39709499 req, miss ratio 0.6888, byte miss ratio 0.6888
tencentBlock.ns8937 S3FIFO-0.6500-0.9000 cache size   215421, 39709499 req, miss ratio 0.3299, byte miss ratio 0.3299
tencentBlock.ns8937 S3FIFO-0.6500-0.9000 cache size   718072, 39709499 req, miss ratio 0.2461, byte miss ratio 0.2461
tencentBlock.ns8937 S3FIFO-0.6500-0.9000 cache size  1436145, 39709499 req, miss ratio 0.2379, byte miss ratio 0.2379
tencentBlock.ns8937 S3FIFO-0.6500-0.9000 cache size  2872290, 39709499 req, miss ratio 0.2244, byte miss ratio 0.2244
tencentBlock.ns8937 S3FIFO-0.6500-0.9000 cache size  5744580, 39709499 req, miss ratio 0.1916, byte miss ratio 0.1916
tencentBlock.ns8937 S3FIFO-0.8000-1.9000 cache size     7180, 39709499 req, miss ratio 0.8283, byte miss ratio 0.8283
tencentBlock.ns8937 S3FIFO-0.8000-1.9000 cache size    21542, 39709499 req, miss ratio 0.8061, byte miss ratio 0.8061
tencentBlock.ns8937 S3FIFO-0.8000-1.9000 cache size    71807, 39709499 req, miss ratio 0.7048, byte miss ratio 0.7048
tencentBlock.ns8937 S3FIFO-0.8000-1.9000 cache size   215421, 39709499 req, miss ratio 0.3624, byte miss ratio 0.3624
tencentBlock.ns8937 S3FIFO-0.8000-1.9000 cache size   718072, 39709499 req, miss ratio 0.2483, byte miss ratio 0.2483
tencentBlock.ns8937 S3FIFO-0.8000-1.9000 cache size  1436145, 39709499 req, miss ratio 0.2395, byte miss ratio 0.2395
tencentBlock.ns8937 S3FIFO-0.8000-1.9000 cache size  2872290, 39709499 req, miss ratio 0.2260, byte miss ratio 0.2260
tencentBlock.ns8937 S3FIFO-0.8000-1.9000 cache size  5744580, 39709499 req, miss ratio 0.1928, byte miss ratio 0.1928
tencentBlock.ns8937 S3FIFO-0.0100-1.9000 cache size     7180, 39709499 req, miss ratio 0.8124, byte miss ratio 0.8124
tencentBlock.ns8937 S3FIFO-0.0100-1.9000 cache size    21542, 39709499 req, miss ratio 0.7429, byte miss ratio 0.7429
tencentBlock.ns8937 S3FIFO-0.0100-1.9000 cache size    71807, 39709499 req, miss ratio 0.6396, byte miss ratio 0.6396
tencentBlock.ns8937 S3FIFO-0.0100-1.9000 cache size   215421, 39709499 req, miss ratio 0.3770, byte miss ratio 0.3770
tencentBlock.ns8937 S3FIFO-0.0100-1.9000 cache size   718072, 39709499 req, miss ratio 0.3333, byte miss ratio 0.3333
tencentBlock.ns8937 S3FIFO-0.0100-1.9000 cache size  1436145, 39709499 req, miss ratio 0.2938, byte miss ratio 0.2938
tencentBlock.ns8937 S3FIFO-0.0100-1.9000 cache size  2872290, 39709499 req, miss ratio 0.2417, byte miss ratio 0.2417
tencentBlock.ns8937 S3FIFO-0.0100-1.9000 cache size  5744580, 39709499 req, miss ratio 0.1906, byte miss ratio 0.1906
