tencentBlock.ns1599 S3FIFO-0.9900-0.9000 cache size     1417, 1859316 req, miss ratio 0.9748, byte miss ratio 0.9748
tencentBlock.ns1599 S3FIFO-0.9900-0.9000 cache size     4252, 1859316 req, miss ratio 0.9748, byte miss ratio 0.9748
tencentBlock.ns1599 S3FIFO-0.9900-0.9000 cache size    14174, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.9900-0.9000 cache size    42522, 1859316 req, miss ratio 0.9735, byte miss ratio 0.9735
tencentBlock.ns1599 S3FIFO-0.9900-0.9000 cache size   141741, 1859316 req, miss ratio 0.9659, byte miss ratio 0.9659
tencentBlock.ns1599 S3FIFO-0.9900-0.9000 cache size   283482, 1859316 req, miss ratio 0.9159, byte miss ratio 0.9159
tencentBlock.ns1599 S3FIFO-0.9900-0.9000 cache size   566964, 1859316 req, miss ratio 0.8575, byte miss ratio 0.8575
tencentBlock.ns1599 S3FIFO-0.9900-0.9000 cache size  1133928, 1859316 req, miss ratio 0.7747, byte miss ratio 0.7747
tencentBlock.ns1599 S3FIFO-0.8500-0.9000 cache size     1417, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.8500-0.9000 cache size     4252, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.8500-0.9000 cache size    14174, 1859316 req, miss ratio 0.9746, byte miss ratio 0.9746
tencentBlock.ns1599 S3FIFO-0.8500-0.9000 cache size    42522, 1859316 req, miss ratio 0.9728, byte miss ratio 0.9728
tencentBlock.ns1599 S3FIFO-0.8500-0.9000 cache size   141741, 1859316 req, miss ratio 0.9631, byte miss ratio 0.9631
tencentBlock.ns1599 S3FIFO-0.8500-0.9000 cache size   283482, 1859316 req, miss ratio 0.9181, byte miss ratio 0.9181
tencentBlock.ns1599 S3FIFO-0.8500-0.9000 cache size   566964, 1859316 req, miss ratio 0.8550, byte miss ratio 0.8550
tencentBlock.ns1599 S3FIFO-0.8500-0.9000 cache size  1133928, 1859316 req, miss ratio 0.7712, byte miss ratio 0.7712
tencentBlock.ns1599 S3FIFO-0.2000-1.9000 cache size     1417, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.2000-1.9000 cache size     4252, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.2000-1.9000 cache size    14174, 1859316 req, miss ratio 0.9744, byte miss ratio 0.9744
tencentBlock.ns1599 S3FIFO-0.2000-1.9000 cache size    42522, 1859316 req, miss ratio 0.9721, byte miss ratio 0.9721
tencentBlock.ns1599 S3FIFO-0.2000-1.9000 cache size   141741, 1859316 req, miss ratio 0.9537, byte miss ratio 0.9537
tencentBlock.ns1599 S3FIFO-0.2000-1.9000 cache size   283482, 1859316 req, miss ratio 0.9214, byte miss ratio 0.9214
tencentBlock.ns1599 S3FIFO-0.2000-1.9000 cache size   566964, 1859316 req, miss ratio 0.8509, byte miss ratio 0.8509
tencentBlock.ns1599 S3FIFO-0.2000-1.9000 cache size  1133928, 1859316 req, miss ratio 0.7712, byte miss ratio 0.7712
tencentBlock.ns1599 S3FIFO-0.4500-1.9000 cache size     1417, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.4500-1.9000 cache size     4252, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.4500-1.9000 cache size    14174, 1859316 req, miss ratio 0.9744, byte miss ratio 0.9744
tencentBlock.ns1599 S3FIFO-0.4500-1.9000 cache size    42522, 1859316 req, miss ratio 0.9721, byte miss ratio 0.9721
tencentBlock.ns1599 S3FIFO-0.4500-1.9000 cache size   141741, 1859316 req, miss ratio 0.9553, byte miss ratio 0.9553
tencentBlock.ns1599 S3FIFO-0.4500-1.9000 cache size   283482, 1859316 req, miss ratio 0.9238, byte miss ratio 0.9238
tencentBlock.ns1599 S3FIFO-0.4500-1.9000 cache size   566964, 1859316 req, miss ratio 0.8508, byte miss ratio 0.8508
tencentBlock.ns1599 S3FIFO-0.4500-1.9000 cache size  1133928, 1859316 req, miss ratio 0.7712, byte miss ratio 0.7712
tencentBlock.ns1599 S3FIFO-0.1500-0.9000 cache size     1417, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.1500-0.9000 cache size     4252, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.1500-0.9000 cache size    14174, 1859316 req, miss ratio 0.9746, byte miss ratio 0.9746
tencentBlock.ns1599 S3FIFO-0.1500-0.9000 cache size    42522, 1859316 req, miss ratio 0.9728, byte miss ratio 0.9728
tencentBlock.ns1599 S3FIFO-0.1500-0.9000 cache size   141741, 1859316 req, miss ratio 0.9588, byte miss ratio 0.9588
tencentBlock.ns1599 S3FIFO-0.1500-0.9000 cache size   283482, 1859316 req, miss ratio 0.9251, byte miss ratio 0.9251
tencentBlock.ns1599 S3FIFO-0.1500-0.9000 cache size   566964, 1859316 req, miss ratio 0.8509, byte miss ratio 0.8509
tencentBlock.ns1599 S3FIFO-0.1500-0.9000 cache size  1133928, 1859316 req, miss ratio 0.7712, byte miss ratio 0.7712
tencentBlock.ns1599 S3FIFO-0.3500-0.9000 cache size     1417, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.3500-0.9000 cache size     4252, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.3500-0.9000 cache size    14174, 1859316 req, miss ratio 0.9746, byte miss ratio 0.9746
tencentBlock.ns1599 S3FIFO-0.3500-0.9000 cache size    42522, 1859316 req, miss ratio 0.9728, byte miss ratio 0.9728
tencentBlock.ns1599 S3FIFO-0.3500-0.9000 cache size   141741, 1859316 req, miss ratio 0.9588, byte miss ratio 0.9588
tencentBlock.ns1599 S3FIFO-0.3500-0.9000 cache size   283482, 1859316 req, miss ratio 0.9251, byte miss ratio 0.9251
tencentBlock.ns1599 S3FIFO-0.3500-0.9000 cache size   566964, 1859316 req, miss ratio 0.8509, byte miss ratio 0.8509
tencentBlock.ns1599 S3FIFO-0.3500-0.9000 cache size  1133928, 1859316 req, miss ratio 0.7712, byte miss ratio 0.7712
tencentBlock.ns1599 S3FIFO-0.1000-0.9000 cache size     1417, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.1000-0.9000 cache size     4252, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.1000-0.9000 cache size    14174, 1859316 req, miss ratio 0.9746, byte miss ratio 0.9746
tencentBlock.ns1599 S3FIFO-0.1000-0.9000 cache size    42522, 1859316 req, miss ratio 0.9728, byte miss ratio 0.9728
tencentBlock.ns1599 S3FIFO-0.1000-0.9000 cache size   141741, 1859316 req, miss ratio 0.9588, byte miss ratio 0.9588
tencentBlock.ns1599 S3FIFO-0.1000-0.9000 cache size   283482, 1859316 req, miss ratio 0.9251, byte miss ratio 0.9251
tencentBlock.ns1599 S3FIFO-0.1000-0.9000 cache size   566964, 1859316 req, miss ratio 0.8509, byte miss ratio 0.8509
tencentBlock.ns1599 S3FIFO-0.1000-0.9000 cache size  1133928, 1859316 req, miss ratio 0.7712, byte miss ratio 0.7712
tencentBlock.ns1599 S3FIFO-0.8000-1.9000 cache size     1417, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.8000-1.9000 cache size     4252, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.8000-1.9000 cache size    14174, 1859316 req, miss ratio 0.9744, byte miss ratio 0.9744
tencentBlock.ns1599 S3FIFO-0.8000-1.9000 cache size    42522, 1859316 req, miss ratio 0.9722, byte miss ratio 0.9722
tencentBlock.ns1599 S3FIFO-0.8000-1.9000 cache size   141741, 1859316 req, miss ratio 0.9647, byte miss ratio 0.9647
tencentBlock.ns1599 S3FIFO-0.8000-1.9000 cache size   283482, 1859316 req, miss ratio 0.9182, byte miss ratio 0.9182
tencentBlock.ns1599 S3FIFO-0.8000-1.9000 cache size   566964, 1859316 req, miss ratio 0.8534, byte miss ratio 0.8534
tencentBlock.ns1599 S3FIFO-0.8000-1.9000 cache size  1133928, 1859316 req, miss ratio 0.7712, byte miss ratio 0.7712
tencentBlock.ns1599 S3FIFO-0.9500-1.9000 cache size     1417, 1859316 req, miss ratio 0.9748, byte miss ratio 0.9748
tencentBlock.ns1599 S3FIFO-0.9500-1.9000 cache size     4252, 1859316 req, miss ratio 0.9747, byte miss ratio 0.9747
tencentBlock.ns1599 S3FIFO-0.9500-1.9000 cache size    14174, 1859316 req, miss ratio 0.9745, byte miss ratio 0.9745
tencentBlock.ns1599 S3FIFO-0.9500-1.9000 cache size    42522, 1859316 req, miss ratio 0.9732, byte miss ratio 0.9732
tencentBlock.ns1599 S3FIFO-0.9500-1.9000 cache size   141741, 1859316 req, miss ratio 0.9659, byte miss ratio 0.9659
tencentBlock.ns1599 S3FIFO-0.9500-1.9000 cache size   283482, 1859316 req, miss ratio 0.9161, byte miss ratio 0.9161
tencentBlock.ns1599 S3FIFO-0.9500-1.9000 cache size   566964, 1859316 req, miss ratio 0.8618, byte miss ratio 0.8618
